province,year,month,week,total_cases
16 Pedernales,2022,6,28,0
16 Pedernales,2022,6,29,0
16 Pedernales,2022,6,30,0
16 Pedernales,2022,6,31,0
16 Pedernales,2022,6,32,0
16 Pedernales,2022,6,33,0
16 Pedernales,2022,6,34,0
16 Pedernales,2022,6,35,0
16 Pedernales,2022,6,36,0
16 Pedernales,2022,6,37,0
16 Pedernales,2022,6,38,0
16 Pedernales,2022,6,39,0
16 Pedernales,2022,6,40,0
16 Pedernales,2022,6,41,0
16 Pedernales,2022,6,42,0
16 Pedernales,2022,6,43,0
16 Pedernales,2022,6,44,0
16 Pedernales,2022,6,45,0
16 Pedernales,2022,6,46,0
16 Pedernales,2022,6,47,0
16 Pedernales,2022,6,48,0
16 Pedernales,2022,12,49,1
16 Pedernales,2022,12,50,0
16 Pedernales,2022,12,51,0
16 Pedernales,2022,12,52,0
16 Pedernales,2023,12,1,0
16 Pedernales,2023,12,2,0
16 Pedernales,2023,12,3,0
16 Pedernales,2023,12,4,0
16 Pedernales,2023,12,5,0
16 Pedernales,2023,12,6,0
16 Pedernales,2023,12,7,0
16 Pedernales,2023,2,8,1
16 Pedernales,2023,2,9,0
16 Pedernales,2023,2,10,0
16 Pedernales,2023,2,11,0
16 Pedernales,2023,2,12,0
16 Pedernales,2023,2,13,0
16 Pedernales,2023,2,14,0
16 Pedernales,2023,2,15,0
16 Pedernales,2023,2,16,0
16 Pedernales,2023,2,17,0
16 Pedernales,2023,2,18,0
16 Pedernales,2023,5,19,1
16 Pedernales,2023,5,20,0
16 Pedernales,2023,5,21,0
16 Pedernales,2023,5,22,0
16 Pedernales,2023,5,23,0
16 Pedernales,2023,5,24,0
16 Pedernales,2023,5,25,0
16 Pedernales,2023,7,26,2
16 Pedernales,2023,7,27,0
16 Pedernales,2023,7,28,1
16 Pedernales,2023,7,29,0
16 Pedernales,2023,7,30,1
16 Pedernales,2023,8,31,3
16 Pedernales,2023,8,32,1
16 Pedernales,2023,8,33,1
16 Pedernales,2023,8,34,2
16 Pedernales,2023,8,35,0
16 Pedernales,2023,9,36,2
16 Pedernales,2023,9,37,2
16 Pedernales,2023,9,38,0
16 Pedernales,2023,9,39,0
16 Pedernales,2023,9,40,0
16 Pedernales,2023,9,41,0
16 Pedernales,2023,9,42,0
16 Pedernales,2023,9,43,0
16 Pedernales,2023,9,44,0
16 Pedernales,2023,9,45,0
16 Pedernales,2023,9,46,0
16 Pedernales,2023,9,47,0
16 Pedernales,2023,9,48,0
16 Pedernales,2023,9,49,0
16 Pedernales,2023,9,50,0
16 Pedernales,2023,9,51,0
16 Pedernales,2023,9,52,0
