province,year,week,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active
09 Espaillat,2015,52,5.400000000000002,0,0,0,6.460000000000001,0,0
09 Espaillat,2016,1,8.100000000000001,1,0,0,6.66,0,0
09 Espaillat,2016,2,10.399999999999999,2,0,0,6.390000000000001,0,0
09 Espaillat,2016,3,9.400000000000002,0,0,0,6.100000000000001,0,0
09 Espaillat,2016,4,8.5,0,0,0,6.09,0,0
09 Espaillat,2016,5,9.7,0,0,0,6.100000000000001,0,1
09 Espaillat,2016,6,9.200000000000003,0,0,0,6.489999999999998,0,1
09 Espaillat,2016,7,9.399999999999999,0,0,0,5.91,0,1
09 Espaillat,2016,8,8.599999999999998,0,0,0,6.890000000000001,0,1
09 Espaillat,2016,9,7.800000000000001,0,0,0,6.539999999999999,0,1
09 Espaillat,2016,10,5.599999999999998,0,0,0,5.530000000000001,0,1
09 Espaillat,2016,11,8.7,1,0,0,7.309999999999999,0,1
09 Espaillat,2016,12,8.5,0,0,0,7.989999999999998,0,1
09 Espaillat,2016,13,9.3,0,0,0,7.690000000000001,0,1
09 Espaillat,2016,14,9.3,0,0,0,8.16,0,1
09 Espaillat,2016,15,8.899999999999999,0,0,0,7.260000000000002,0,1
09 Espaillat,2016,16,8.8,0,0,0,6.91,0,1
09 Espaillat,2016,17,8.3,0,0,0,6.870000000000001,0,1
09 Espaillat,2016,18,9.900000000000002,0,0,0,7.960000000000001,1,1
09 Espaillat,2016,19,7.0,0,0,0,7.870000000000001,1,1
09 Espaillat,2016,20,8.099999999999998,0,0,0,9.0,1,1
09 Espaillat,2016,21,8.600000000000001,0,0,0,8.71,1,1
09 Espaillat,2016,22,8.099999999999998,0,0,0,8.59,1,1
09 Espaillat,2016,23,8.799999999999997,1,0,0,10.09,1,1
09 Espaillat,2016,24,8.8,2,0,0,10.260000000000002,1,1
09 Espaillat,2016,25,7.0,0,0,0,8.530000000000001,1,1
09 Espaillat,2016,26,7.700000000000003,0,0,0,9.129999999999999,1,1
09 Espaillat,2016,27,7.600000000000001,0,0,0,9.36,1,0
09 Espaillat,2016,28,8.5,0,0,0,8.91,1,0
09 Espaillat,2016,29,8.399999999999999,0,0,0,9.09,1,0
09 Espaillat,2016,30,7.5,0,0,0,8.690000000000001,1,0
09 Espaillat,2016,31,7.5,0,0,0,8.77,1,0
09 Espaillat,2016,32,8.5,0,0,0,9.5,1,0
09 Espaillat,2016,33,8.400000000000002,0,0,0,9.5,1,0
09 Espaillat,2016,34,7.0,0,0,0,8.89,1,0
09 Espaillat,2016,35,8.600000000000001,0,0,0,9.84,1,1
09 Espaillat,2016,36,7.900000000000002,0,0,0,9.46,1,1
09 Espaillat,2016,37,7.5,0,0,0,9.2,1,1
09 Espaillat,2016,38,8.8,0,0,0,9.370000000000001,1,1
09 Espaillat,2016,39,7.800000000000001,0,0,0,9.239999999999998,1,1
09 Espaillat,2016,40,7.600000000000001,0,0,0,9.2,1,1
09 Espaillat,2016,41,8.100000000000001,0,0,0,9.11,1,1
09 Espaillat,2016,42,7.899999999999999,0,1,0,8.27,1,1
09 Espaillat,2016,43,8.0,0,2,1,7.629999999999999,1,1
09 Espaillat,2016,44,7.0,0,0,0,7.190000000000001,1,1
09 Espaillat,2016,45,6.199999999999999,0,1,1,6.940000000000001,1,1
09 Espaillat,2016,46,7.199999999999999,0,2,0,6.93,1,1
09 Espaillat,2016,47,7.0,0,0,0,6.359999999999999,1,1
09 Espaillat,2016,48,8.099999999999998,0,0,0,6.809999999999999,1,1
09 Espaillat,2016,49,7.600000000000001,0,0,0,6.940000000000001,0,1
09 Espaillat,2016,50,6.200000000000003,0,0,0,6.899999999999999,0,1
09 Espaillat,2016,51,6.100000000000001,0,0,0,5.899999999999999,0,1
09 Espaillat,2016,52,7.100000000000001,0,0,0,5.960000000000001,0,0
09 Espaillat,2017,1,7.800000000000001,1,0,0,6.41,0,0
09 Espaillat,2017,2,4.800000000000001,0,1,1,4.629999999999999,0,0
09 Espaillat,2017,3,8.899999999999999,0,0,0,4.0,0,0
09 Espaillat,2017,4,10.0,1,0,0,5.190000000000001,0,0
09 Espaillat,2017,5,8.400000000000002,0,0,0,5.859999999999999,0,1
09 Espaillat,2017,6,9.8,0,0,0,5.609999999999999,0,1
09 Espaillat,2017,7,8.399999999999999,0,0,0,5.489999999999998,0,1
09 Espaillat,2017,8,10.0,1,0,0,5.989999999999998,0,1
09 Espaillat,2017,9,9.3,0,0,0,5.609999999999999,0,1
09 Espaillat,2017,10,8.5,0,0,0,4.84,0,1
09 Espaillat,2017,11,8.5,1,0,0,6.43,0,1
09 Espaillat,2017,12,8.099999999999998,0,1,1,4.870000000000001,0,1
09 Espaillat,2017,13,9.8,0,0,0,5.890000000000001,0,1
09 Espaillat,2017,14,9.399999999999999,0,0,0,6.829999999999998,0,1
09 Espaillat,2017,15,7.899999999999999,0,0,0,5.329999999999998,0,1
09 Espaillat,2017,16,7.400000000000002,0,0,0,5.829999999999998,0,1
09 Espaillat,2017,17,7.600000000000001,0,1,1,6.530000000000001,0,1
09 Espaillat,2017,18,11.0,0,0,0,6.960000000000001,1,1
09 Espaillat,2017,19,11.100000000000001,0,0,0,6.77,1,1
09 Espaillat,2017,20,9.299999999999997,0,0,0,8.010000000000002,1,1
09 Espaillat,2017,21,9.5,0,0,0,8.46,1,1
09 Espaillat,2017,22,9.5,0,0,0,7.890000000000001,1,1
09 Espaillat,2017,23,9.2,1,0,0,9.469999999999999,1,1
09 Espaillat,2017,24,7.300000000000001,0,0,0,8.7,1,1
09 Espaillat,2017,25,6.699999999999999,0,0,0,8.260000000000002,1,1
09 Espaillat,2017,26,6.0,0,0,0,8.59,1,1
09 Espaillat,2017,27,6.600000000000001,0,0,0,8.5,1,0
09 Espaillat,2017,28,7.399999999999999,0,0,0,8.23,1,0
09 Espaillat,2017,29,7.0,0,0,0,8.96,1,0
09 Espaillat,2017,30,8.600000000000001,0,0,0,9.239999999999998,1,0
09 Espaillat,2017,31,7.300000000000001,0,0,0,9.29,1,0
09 Espaillat,2017,32,9.099999999999998,0,0,0,8.829999999999998,1,0
09 Espaillat,2017,33,6.899999999999999,0,0,0,8.66,1,0
09 Espaillat,2017,34,7.0,0,0,0,9.04,1,0
09 Espaillat,2017,35,7.699999999999999,0,0,0,9.329999999999998,1,1
09 Espaillat,2017,36,8.5,0,1,1,8.86,1,1
09 Espaillat,2017,37,8.100000000000001,0,0,0,9.27,1,1
09 Espaillat,2017,38,10.5,0,1,1,8.870000000000001,1,1
09 Espaillat,2017,39,8.7,0,0,0,8.989999999999998,1,1
09 Espaillat,2017,40,9.5,0,0,0,8.530000000000001,1,1
09 Espaillat,2017,41,9.0,0,0,0,7.940000000000001,1,1
09 Espaillat,2017,42,7.5,0,0,0,8.690000000000001,1,1
09 Espaillat,2017,43,8.899999999999999,0,0,0,8.14,1,1
09 Espaillat,2017,44,6.300000000000001,0,0,0,7.809999999999999,1,1
09 Espaillat,2017,45,6.599999999999998,0,1,1,6.77,1,1
09 Espaillat,2017,46,6.899999999999999,0,2,0,6.670000000000002,1,1
09 Espaillat,2017,47,9.700000000000003,0,0,0,7.210000000000001,1,1
09 Espaillat,2017,48,7.5,0,0,0,6.760000000000002,0,1
09 Espaillat,2017,49,6.899999999999999,0,0,0,6.370000000000001,0,1
09 Espaillat,2017,50,7.800000000000001,0,0,0,6.710000000000001,0,1
09 Espaillat,2017,51,5.899999999999999,0,0,0,5.989999999999998,0,1
09 Espaillat,2017,52,6.5,0,0,0,5.600000000000001,0,0
09 Espaillat,2018,1,8.7,0,1,1,5.66,0,0
09 Espaillat,2018,2,6.0,0,0,0,6.030000000000001,0,0
09 Espaillat,2018,3,6.599999999999998,0,0,0,5.41,0,0
09 Espaillat,2018,4,6.0,0,1,0,5.140000000000001,0,0
09 Espaillat,2018,5,7.0,0,0,0,5.16,0,1
09 Espaillat,2018,6,5.800000000000001,0,0,0,5.039999999999999,0,1
09 Espaillat,2018,7,6.099999999999998,0,0,0,4.77,0,1
09 Espaillat,2018,8,7.399999999999999,0,0,0,4.57,0,1
09 Espaillat,2018,9,8.8,0,0,0,4.010000000000002,0,1
09 Espaillat,2018,10,11.0,0,0,0,5.440000000000001,0,1
09 Espaillat,2018,11,10.900000000000002,0,0,0,6.699999999999999,0,1
09 Espaillat,2018,12,9.899999999999999,0,0,0,5.940000000000001,0,1
09 Espaillat,2018,13,5.699999999999999,0,0,0,4.73,0,1
09 Espaillat,2018,14,9.5,0,0,0,6.140000000000001,0,1
09 Espaillat,2018,15,7.0,0,0,0,6.800000000000001,0,1
09 Espaillat,2018,16,7.600000000000001,0,0,0,6.989999999999998,0,1
09 Espaillat,2018,17,9.400000000000002,1,0,0,7.77,0,1
09 Espaillat,2018,18,7.600000000000001,0,0,0,7.359999999999999,0,1
09 Espaillat,2018,19,7.0,1,0,0,7.5,0,1
09 Espaillat,2018,20,7.300000000000001,0,0,0,6.859999999999999,1,1
09 Espaillat,2018,21,9.5,1,0,0,7.640000000000001,1,1
09 Espaillat,2018,22,9.699999999999996,2,0,0,8.36,1,1
09 Espaillat,2018,23,9.299999999999997,3,0,0,9.27,1,1
09 Espaillat,2018,24,8.700000000000003,4,0,0,9.09,1,1
09 Espaillat,2018,25,9.999999999999996,0,0,0,8.77,1,1
09 Espaillat,2018,26,7.5,1,0,0,8.739999999999998,1,1
09 Espaillat,2018,27,9.100000000000001,2,0,0,9.21,1,0
09 Espaillat,2018,28,10.100000000000001,0,0,0,8.629999999999999,1,0
09 Espaillat,2018,29,7.199999999999999,0,0,0,8.989999999999998,1,0
09 Espaillat,2018,30,8.3,1,0,0,9.129999999999999,1,0
09 Espaillat,2018,31,7.300000000000001,0,0,0,8.71,1,0
09 Espaillat,2018,32,8.2,0,0,0,9.07,1,0
09 Espaillat,2018,33,7.300000000000001,0,0,0,8.36,1,0
09 Espaillat,2018,34,7.200000000000003,0,0,0,8.91,1,0
09 Espaillat,2018,35,8.2,0,0,0,7.940000000000001,1,1
09 Espaillat,2018,36,7.200000000000003,0,0,0,8.41,1,1
09 Espaillat,2018,37,7.900000000000002,0,0,0,8.530000000000001,1,1
09 Espaillat,2018,38,7.300000000000001,0,0,0,9.010000000000002,1,1
09 Espaillat,2018,39,7.5,0,0,0,8.010000000000002,1,1
09 Espaillat,2018,40,8.200000000000003,0,0,0,7.329999999999998,1,1
09 Espaillat,2018,41,8.100000000000001,0,0,0,7.670000000000002,1,1
09 Espaillat,2018,42,6.600000000000001,0,0,0,7.390000000000001,1,1
09 Espaillat,2018,43,8.100000000000001,0,0,0,7.93,1,1
09 Espaillat,2018,44,8.0,0,0,0,7.210000000000001,1,1
09 Espaillat,2018,45,7.299999999999997,0,0,0,6.859999999999999,1,1
09 Espaillat,2018,46,7.599999999999998,0,0,0,7.390000000000001,1,1
09 Espaillat,2018,47,8.0,1,0,0,7.370000000000001,1,1
09 Espaillat,2018,48,7.600000000000001,0,0,0,7.059999999999999,1,1
09 Espaillat,2018,49,7.100000000000001,0,0,0,6.789999999999999,0,1
09 Espaillat,2018,50,8.700000000000003,1,0,0,6.890000000000001,0,1
09 Espaillat,2018,51,8.900000000000002,0,0,0,6.59,0,1
09 Espaillat,2018,52,6.899999999999999,0,0,0,6.039999999999999,0,0
09 Espaillat,2019,1,8.2,0,0,0,6.16,0,0
09 Espaillat,2019,2,8.2,0,0,0,5.23,0,0
09 Espaillat,2019,3,10.2,1,0,0,5.41,0,0
09 Espaillat,2019,4,9.2,2,0,0,5.870000000000001,0,0
09 Espaillat,2019,5,9.399999999999999,3,0,0,6.359999999999999,0,1
09 Espaillat,2019,6,9.899999999999999,0,0,0,5.309999999999999,0,1
09 Espaillat,2019,7,10.2,0,0,0,5.969999999999999,0,1
09 Espaillat,2019,8,7.100000000000001,1,0,0,6.5,0,1
09 Espaillat,2019,9,7.799999999999997,2,0,0,6.289999999999999,0,1
09 Espaillat,2019,10,9.0,3,0,0,6.359999999999999,0,1
09 Espaillat,2019,11,8.599999999999998,0,0,0,5.57,0,1
09 Espaillat,2019,12,11.8,0,0,0,6.690000000000001,0,1
09 Espaillat,2019,13,8.0,0,0,0,5.809999999999999,0,1
09 Espaillat,2019,14,6.799999999999997,0,0,0,6.460000000000001,0,1
09 Espaillat,2019,15,9.600000000000001,1,0,0,7.260000000000002,0,1
09 Espaillat,2019,16,8.399999999999999,2,0,0,7.27,0,1
09 Espaillat,2019,17,10.3,0,0,0,7.129999999999999,0,1
09 Espaillat,2019,18,9.3,0,0,0,7.41,0,1
09 Espaillat,2019,19,8.899999999999999,0,0,0,7.859999999999999,1,1
09 Espaillat,2019,20,11.100000000000001,1,0,0,9.559999999999999,1,1
09 Espaillat,2019,21,9.600000000000001,0,0,0,7.800000000000001,1,1
09 Espaillat,2019,22,7.399999999999999,0,0,0,7.66,1,1
09 Espaillat,2019,23,9.600000000000001,0,0,0,8.71,1,1
09 Espaillat,2019,24,9.0,1,0,0,9.100000000000001,1,1
09 Espaillat,2019,25,9.399999999999999,2,0,0,9.829999999999998,1,1
09 Espaillat,2019,26,7.199999999999999,0,0,0,9.14,1,1
09 Espaillat,2019,27,9.0,1,0,0,9.399999999999999,1,0
09 Espaillat,2019,28,9.100000000000001,2,0,0,9.440000000000001,1,0
09 Espaillat,2019,29,7.600000000000001,0,0,0,9.14,1,0
09 Espaillat,2019,30,8.399999999999999,0,0,0,9.629999999999999,1,0
09 Espaillat,2019,31,8.100000000000001,0,0,0,8.809999999999999,1,0
09 Espaillat,2019,32,9.600000000000001,1,0,0,10.030000000000001,1,0
09 Espaillat,2019,33,8.799999999999997,0,0,0,9.71,1,0
09 Espaillat,2019,34,8.399999999999999,0,0,0,9.670000000000002,1,0
09 Espaillat,2019,35,9.5,1,0,0,9.969999999999999,1,1
09 Espaillat,2019,36,9.400000000000002,0,0,0,10.010000000000002,1,1
09 Espaillat,2019,37,10.0,0,0,0,9.77,1,1
09 Espaillat,2019,38,8.800000000000004,0,0,0,9.3,1,1
09 Espaillat,2019,39,7.600000000000001,0,1,1,8.469999999999999,1,1
09 Espaillat,2019,40,9.5,0,2,1,8.440000000000001,1,1
09 Espaillat,2019,41,7.5,0,0,0,8.96,1,1
09 Espaillat,2019,42,8.2,0,0,0,8.969999999999999,1,1
09 Espaillat,2019,43,7.0,0,0,0,7.84,1,1
09 Espaillat,2019,44,7.100000000000001,0,0,0,7.73,1,1
09 Espaillat,2019,45,9.3,0,0,0,8.260000000000002,1,1
09 Espaillat,2019,46,7.300000000000001,0,0,0,7.809999999999999,1,1
09 Espaillat,2019,47,8.899999999999999,0,0,0,6.800000000000001,1,1
09 Espaillat,2019,48,8.399999999999999,0,0,0,6.829999999999998,1,1
09 Espaillat,2019,49,8.399999999999999,0,0,0,6.739999999999998,0,1
09 Espaillat,2019,50,7.200000000000003,0,0,0,6.359999999999999,0,1
09 Espaillat,2019,51,8.0,0,0,0,6.859999999999999,0,1
09 Espaillat,2019,52,9.899999999999999,0,0,0,6.73,0,0
09 Espaillat,2020,1,7.0,0,0,0,6.359999999999999,0,0
09 Espaillat,2020,2,7.0,0,0,0,5.93,0,0
09 Espaillat,2020,3,7.0,0,0,0,5.190000000000001,0,0
09 Espaillat,2020,4,8.5,0,0,0,5.510000000000002,0,0
09 Espaillat,2020,5,10.0,1,0,0,6.23,0,1
09 Espaillat,2020,6,8.2,0,0,0,6.170000000000002,0,1
09 Espaillat,2020,7,6.300000000000001,0,0,0,6.039999999999999,0,1
09 Espaillat,2020,8,7.600000000000001,0,0,0,6.030000000000001,0,1
09 Espaillat,2020,9,9.100000000000001,0,0,0,5.66,0,1
09 Espaillat,2020,10,8.899999999999999,0,1,1,5.539999999999999,0,1
09 Espaillat,2020,11,6.899999999999999,0,0,0,4.670000000000002,0,1
09 Espaillat,2020,12,6.400000000000002,0,0,0,5.140000000000001,0,1
09 Espaillat,2020,13,6.900000000000002,0,0,0,5.670000000000002,0,1
09 Espaillat,2020,14,10.200000000000003,0,0,0,6.27,0,1
09 Espaillat,2020,15,8.299999999999997,0,0,0,7.129999999999999,0,1
09 Espaillat,2020,16,7.300000000000001,0,0,0,7.510000000000002,0,1
09 Espaillat,2020,17,9.700000000000003,1,0,0,8.399999999999999,0,1
09 Espaillat,2020,18,9.100000000000001,2,0,0,8.329999999999998,0,1
09 Espaillat,2020,19,10.699999999999996,0,0,0,9.059999999999999,0,1
09 Espaillat,2020,20,9.599999999999998,1,0,0,8.969999999999999,0,1
09 Espaillat,2020,21,8.5,0,0,0,9.27,0,1
09 Espaillat,2020,22,10.600000000000001,0,0,0,8.969999999999999,0,1
09 Espaillat,2020,23,8.0,1,0,0,9.27,0,1
09 Espaillat,2020,24,9.0,0,0,0,8.940000000000001,0,1
09 Espaillat,2020,25,7.800000000000004,1,0,0,9.86,0,1
09 Espaillat,2020,26,9.3,0,0,0,9.79,0,1
09 Espaillat,2020,27,8.899999999999999,0,0,0,9.510000000000002,0,0
09 Espaillat,2020,28,9.399999999999999,1,0,0,9.79,0,0
09 Espaillat,2020,29,8.600000000000001,0,0,0,9.489999999999998,0,0
09 Espaillat,2020,30,8.0,0,0,0,9.0,1,0
09 Espaillat,2020,31,7.800000000000001,0,1,1,8.79,1,0
09 Espaillat,2020,32,8.699999999999996,1,0,0,9.760000000000002,1,0
09 Espaillat,2020,33,6.600000000000001,0,0,0,9.21,1,0
09 Espaillat,2020,34,8.200000000000003,0,1,1,9.129999999999999,1,0
09 Espaillat,2020,35,7.699999999999999,0,0,0,9.329999999999998,1,1
09 Espaillat,2020,36,7.699999999999999,0,0,0,8.77,1,1
09 Espaillat,2020,37,8.2,0,0,0,9.100000000000001,1,1
09 Espaillat,2020,38,7.899999999999999,0,0,0,9.010000000000002,1,1
09 Espaillat,2020,39,8.699999999999996,0,0,0,8.77,1,1
09 Espaillat,2020,40,7.700000000000003,0,0,0,8.440000000000001,1,1
09 Espaillat,2020,41,8.2,0,0,0,8.489999999999998,1,1
09 Espaillat,2020,42,7.199999999999999,0,0,0,8.739999999999998,1,1
09 Espaillat,2020,43,10.0,0,0,0,8.940000000000001,1,1
09 Espaillat,2020,44,7.799999999999997,0,0,0,8.21,1,1
09 Espaillat,2020,45,7.300000000000001,0,0,0,7.609999999999999,1,1
09 Espaillat,2020,46,7.0,0,0,0,7.140000000000001,1,1
09 Espaillat,2020,47,8.100000000000001,0,0,0,6.870000000000001,1,1
09 Espaillat,2020,48,7.800000000000001,0,0,0,6.489999999999998,1,1
09 Espaillat,2020,49,8.0,1,0,0,6.309999999999999,0,1
09 Espaillat,2020,50,8.600000000000001,0,1,1,6.0,0,1
09 Espaillat,2020,51,7.399999999999999,0,0,0,5.899999999999999,0,1
09 Espaillat,2020,52,7.300000000000001,0,0,0,6.109999999999999,0,0
09 Espaillat,2021,1,9.100000000000001,1,0,0,5.510000000000002,0,0
09 Espaillat,2021,2,10.399999999999999,2,0,0,6.390000000000001,0,0
09 Espaillat,2021,3,7.199999999999999,0,0,0,5.859999999999999,0,0
09 Espaillat,2021,4,8.899999999999999,0,0,0,5.239999999999998,0,0
09 Espaillat,2021,5,9.0,0,0,0,5.710000000000001,0,1
09 Espaillat,2021,6,7.0,0,0,0,5.91,0,1
09 Espaillat,2021,7,7.0,0,0,0,5.91,0,1
09 Espaillat,2021,8,7.699999999999999,0,0,0,5.57,0,1
09 Espaillat,2021,9,11.3,0,0,0,6.129999999999999,0,1
09 Espaillat,2021,10,7.399999999999999,0,1,1,4.539999999999999,0,1
09 Espaillat,2021,11,7.800000000000001,1,0,0,5.43,0,1
09 Espaillat,2021,12,7.699999999999999,0,0,0,6.16,0,1
09 Espaillat,2021,13,9.899999999999999,0,0,0,6.09,0,1
09 Espaillat,2021,14,7.600000000000001,0,1,1,5.100000000000001,0,1
09 Espaillat,2021,15,12.100000000000001,0,0,0,6.539999999999999,0,1
09 Espaillat,2021,16,10.400000000000002,0,0,0,7.710000000000001,0,1
09 Espaillat,2021,17,7.800000000000001,0,0,0,6.359999999999999,0,1
09 Espaillat,2021,18,8.0,1,0,0,7.370000000000001,1,1
09 Espaillat,2021,19,8.0,2,0,0,7.940000000000001,1,1
09 Espaillat,2021,20,10.200000000000003,0,1,1,7.010000000000002,1,1
09 Espaillat,2021,21,8.0,0,0,0,7.289999999999999,1,1
09 Espaillat,2021,22,5.300000000000001,0,0,0,7.34,1,1
09 Espaillat,2021,23,9.399999999999999,0,0,0,7.23,1,1
09 Espaillat,2021,24,7.0,1,0,0,8.93,1,1
09 Espaillat,2021,25,7.5,0,0,0,7.899999999999999,1,1
09 Espaillat,2021,26,8.900000000000002,0,0,0,8.79,1,1
09 Espaillat,2021,27,7.300000000000001,0,0,0,8.59,1,0
09 Espaillat,2021,28,7.399999999999999,0,0,0,8.100000000000001,1,0
09 Espaillat,2021,29,8.200000000000003,0,0,0,8.86,1,0
09 Espaillat,2021,30,7.100000000000001,0,0,0,9.059999999999999,1,0
09 Espaillat,2021,31,7.200000000000003,0,0,0,8.86,1,0
09 Espaillat,2021,32,7.399999999999999,0,1,0,8.07,1,0
09 Espaillat,2021,33,7.0,0,0,0,8.54,1,0
09 Espaillat,2021,34,7.300000000000001,1,0,0,9.11,1,0
09 Espaillat,2021,35,9.299999999999997,2,0,0,9.329999999999998,1,1
09 Espaillat,2021,36,8.0,0,0,0,9.239999999999998,1,1
09 Espaillat,2021,37,8.899999999999999,0,0,0,8.530000000000001,1,1
09 Espaillat,2021,38,6.599999999999998,0,0,0,8.370000000000001,1,1
09 Espaillat,2021,39,8.5,0,0,0,8.07,1,1
09 Espaillat,2021,40,8.0,0,0,0,8.59,1,1
09 Espaillat,2021,41,7.699999999999999,0,0,0,8.129999999999999,1,1
09 Espaillat,2021,42,7.800000000000001,0,0,0,8.329999999999998,1,1
09 Espaillat,2021,43,9.700000000000003,1,0,0,8.93,1,1
09 Espaillat,2021,44,9.100000000000001,0,0,0,8.46,1,1
09 Espaillat,2021,45,8.399999999999999,1,0,0,8.129999999999999,1,1
09 Espaillat,2021,46,7.5,2,0,0,8.09,1,1
09 Espaillat,2021,47,10.5,0,0,0,6.690000000000001,1,1
09 Espaillat,2021,48,9.099999999999998,0,0,0,7.0,0,1
09 Espaillat,2021,49,7.799999999999997,0,0,0,6.510000000000002,0,1
09 Espaillat,2021,50,7.599999999999998,0,0,0,5.760000000000002,0,1
09 Espaillat,2021,51,9.2,0,0,0,6.300000000000001,0,1
09 Espaillat,2021,52,7.800000000000001,1,0,0,6.329999999999998,0,0
09 Espaillat,2022,1,8.2,0,0,0,6.07,0,0
09 Espaillat,2022,2,9.899999999999999,0,0,0,5.5,0,0
09 Espaillat,2022,3,9.7,0,0,0,6.43,0,0
09 Espaillat,2022,4,9.399999999999999,0,0,0,6.260000000000002,0,0
09 Espaillat,2022,5,6.799999999999997,0,1,1,4.0,0,1
09 Espaillat,2022,6,7.800000000000001,1,0,0,5.940000000000001,0,1
09 Espaillat,2022,7,7.400000000000002,0,0,0,5.859999999999999,0,1
09 Espaillat,2022,8,7.300000000000001,0,0,0,5.109999999999999,0,1
09 Espaillat,2022,9,10.3,0,0,0,5.559999999999999,0,1
09 Espaillat,2022,10,8.0,0,0,0,6.07,0,1
09 Espaillat,2022,11,7.399999999999999,1,0,0,6.629999999999999,0,1
09 Espaillat,2022,12,10.0,0,0,0,6.66,0,1
09 Espaillat,2022,13,10.3,0,0,0,5.640000000000001,0,1
09 Espaillat,2022,14,9.100000000000001,1,0,0,7.359999999999999,0,1
09 Espaillat,2022,15,7.100000000000001,0,0,0,6.300000000000001,0,1
09 Espaillat,2022,16,9.399999999999999,0,0,0,6.210000000000001,0,1
09 Espaillat,2022,17,8.3,0,0,0,5.84,0,1
09 Espaillat,2022,18,11.099999999999998,0,0,0,7.609999999999999,1,1
09 Espaillat,2022,19,11.700000000000003,0,0,0,8.39,1,1
09 Espaillat,2022,20,9.8,0,0,0,9.09,1,1
09 Espaillat,2022,21,7.900000000000002,0,0,0,7.27,1,1
09 Espaillat,2022,22,10.599999999999998,1,0,0,9.64,1,1
09 Espaillat,2022,23,9.799999999999997,2,0,0,9.5,1,1
09 Espaillat,2022,24,12.399999999999999,0,0,0,8.989999999999998,1,1
09 Espaillat,2022,25,10.300000000000004,0,0,0,9.100000000000001,1,1
09 Espaillat,2022,26,8.2,0,0,0,8.8,1,1
09 Espaillat,2022,27,8.8,0,0,0,8.54,1,0
09 Espaillat,2022,28,8.0,0,0,0,9.09,1,0
09 Espaillat,2022,29,8.100000000000001,0,0,0,8.469999999999999,1,0
09 Espaillat,2022,30,8.7,0,0,0,8.27,1,0
09 Espaillat,2022,31,7.600000000000001,0,0,0,8.7,1,0
09 Espaillat,2022,32,8.3,0,0,0,8.899999999999999,1,0
09 Espaillat,2022,33,9.3,0,0,0,8.739999999999998,1,0
09 Espaillat,2022,34,8.800000000000004,0,0,0,8.8,1,0
09 Espaillat,2022,35,8.100000000000001,0,0,0,8.530000000000001,1,1
09 Espaillat,2022,36,8.799999999999997,0,0,0,8.989999999999998,1,1
09 Espaillat,2022,37,8.399999999999999,0,0,0,8.86,1,1
09 Espaillat,2022,38,10.400000000000002,0,1,1,8.41,1,1
09 Espaillat,2022,39,8.899999999999999,0,0,0,8.5,1,1
09 Espaillat,2022,40,7.899999999999999,0,0,0,8.5,1,1
09 Espaillat,2022,41,8.2,0,0,0,8.530000000000001,1,1
09 Espaillat,2022,42,9.200000000000003,0,0,0,8.629999999999999,1,1
09 Espaillat,2022,43,9.3,0,0,0,7.239999999999998,1,1
09 Espaillat,2022,44,9.899999999999999,0,1,1,6.800000000000001,1,1
09 Espaillat,2022,45,8.200000000000003,0,0,0,7.59,1,1
09 Espaillat,2022,46,7.899999999999999,0,0,0,7.59,1,1
09 Espaillat,2022,47,6.5,0,0,0,7.329999999999998,1,1
09 Espaillat,2022,48,8.600000000000001,0,0,0,5.809999999999999,0,1
09 Espaillat,2022,49,7.899999999999999,0,0,0,4.84,0,1
09 Espaillat,2022,50,10.0,1,0,0,5.789999999999999,0,1
09 Espaillat,2022,51,8.900000000000002,2,0,0,6.699999999999999,0,1
09 Espaillat,2022,52,8.399999999999999,0,0,0,6.43,0,0
09 Espaillat,2023,1,8.399999999999999,0,0,0,5.300000000000001,0,0
09 Espaillat,2023,2,8.400000000000002,0,0,0,5.109999999999999,0,0
09 Espaillat,2023,3,9.5,1,0,0,4.93,0,0
09 Espaillat,2023,4,8.5,0,0,0,5.629999999999999,0,0
09 Espaillat,2023,5,6.900000000000002,0,0,0,5.640000000000001,0,1
09 Espaillat,2023,6,7.800000000000001,0,0,0,5.800000000000001,0,1
09 Espaillat,2023,7,11.899999999999999,0,0,0,5.600000000000001,0,1
09 Espaillat,2023,8,8.399999999999999,1,0,0,5.629999999999999,0,1
09 Espaillat,2023,9,12.0,2,0,0,5.699999999999999,0,1
09 Espaillat,2023,10,9.599999999999998,3,0,0,5.390000000000001,0,1
09 Espaillat,2023,11,11.8,0,0,0,5.829999999999998,0,1
09 Espaillat,2023,12,9.2,1,0,0,6.57,0,1
09 Espaillat,2023,13,10.0,2,0,0,6.789999999999999,0,1
09 Espaillat,2023,14,11.899999999999999,0,0,0,5.59,0,1
09 Espaillat,2023,15,9.8,0,0,0,6.93,0,1
09 Espaillat,2023,16,9.8,0,0,0,6.829999999999998,0,1
09 Espaillat,2023,17,12.200000000000003,0,0,0,7.489999999999998,0,1
09 Espaillat,2023,18,12.3,0,0,0,9.11,1,1
09 Espaillat,2023,19,10.5,0,0,0,8.940000000000001,1,1
09 Espaillat,2023,20,10.200000000000003,0,1,0,7.91,1,1
09 Espaillat,2023,21,10.600000000000001,0,0,0,8.91,1,1
