province,year,week,avg_temp,max_temp,min_temp
21 San Cristóbal,2022,21,25.06,30.0,21.7
21 San Cristóbal,2022,22,26.16,29.9,22.6
21 San Cristóbal,2022,23,26.16,30.9,21.7
21 San Cristóbal,2022,24,25.81,31.2,21.4
21 San Cristóbal,2022,25,26.17,30.6,21.6
21 San Cristóbal,2022,26,25.74,32.0,22.8
21 San Cristóbal,2022,27,25.76,30.9,21.4
21 San Cristóbal,2022,28,26.36,30.4,23.3
21 San Cristóbal,2022,29,26.13,30.9,22.5
21 San Cristóbal,2022,30,26.13,31.5,23.2
21 San Cristóbal,2022,31,26.63,32.2,22.6
21 San Cristóbal,2022,32,26.56,31.6,22.0
21 San Cristóbal,2022,33,26.26,31.2,22.3
21 San Cristóbal,2022,34,26.04,31.4,22.2
21 San Cristóbal,2022,35,26.43,33.5,22.0
21 San Cristóbal,2022,36,26.57,32.5,23.1
21 San Cristóbal,2022,37,26.64,31.7,22.4
21 San Cristóbal,2022,38,25.77,30.2,22.7
21 San Cristóbal,2022,39,25.36,30.0,22.0
21 San Cristóbal,2022,40,26.36,30.7,23.3
21 San Cristóbal,2022,41,25.93,30.8,22.4
21 San Cristóbal,2022,42,26.17,30.3,22.5
21 San Cristóbal,2022,43,24.79,30.4,21.2
21 San Cristóbal,2022,44,24.69,30.2,20.4
21 San Cristóbal,2022,45,25.44,29.4,22.2
21 San Cristóbal,2022,46,25.21,29.6,22.5
21 San Cristóbal,2022,47,25.26,29.6,22.4
21 San Cristóbal,2022,48,24.77,30.4,21.5
21 San Cristóbal,2022,49,24.07,28.9,20.2
21 San Cristóbal,2022,50,23.79,28.4,19.6
21 San Cristóbal,2022,51,24.24,29.4,20.6
21 San Cristóbal,2022,52,24.29,29.1,20.9
21 San Cristóbal,2023,1,23.53,28.5,19.5
21 San Cristóbal,2023,2,23.24,29.1,19.6
21 San Cristóbal,2023,3,23.14,28.1,19.0
21 San Cristóbal,2023,4,23.8,29.4,20.4
21 San Cristóbal,2023,5,23.96,29.4,20.3
21 San Cristóbal,2023,6,23.86,29.4,20.3
21 San Cristóbal,2023,7,24.0,29.6,19.0
21 San Cristóbal,2023,8,24.51,30.8,20.6
21 San Cristóbal,2023,9,23.93,29.8,19.4
21 San Cristóbal,2023,10,24.31,31.1,19.8
21 San Cristóbal,2023,11,24.03,29.6,18.5
21 San Cristóbal,2023,12,24.73,31.2,21.1
21 San Cristóbal,2023,13,24.74,29.7,21.0
21 San Cristóbal,2023,14,23.6,29.7,19.1
21 San Cristóbal,2023,15,24.79,29.0,20.4
21 San Cristóbal,2023,16,24.67,29.5,20.5
21 San Cristóbal,2023,17,25.6,30.5,21.0
21 San Cristóbal,2023,18,26.29,30.8,21.5
21 San Cristóbal,2023,19,26.21,30.6,22.5
21 San Cristóbal,2023,20,26.01,30.8,21.6
21 San Cristóbal,2023,21,26.19,30.8,22.5
21 San Cristóbal,2023,22,26.43,30.4,22.3
21 San Cristóbal,2023,23,27.44,31.0,24.0
21 San Cristóbal,2023,24,26.9,30.5,23.9
21 San Cristóbal,2023,25,27.13,33.0,22.6
21 San Cristóbal,2023,26,27.13,32.4,23.4
21 San Cristóbal,2023,27,27.16,31.8,23.4
21 San Cristóbal,2023,28,27.73,34.0,22.0
21 San Cristóbal,2023,29,27.36,31.8,22.8
21 San Cristóbal,2023,30,27.4,33.3,23.8
21 San Cristóbal,2023,31,27.56,32.2,24.0
21 San Cristóbal,2023,32,27.07,32.5,23.0
21 San Cristóbal,2023,33,28.13,33.7,23.4
21 San Cristóbal,2023,34,25.93,31.8,22.3
21 San Cristóbal,2023,35,27.29,31.6,23.6
21 San Cristóbal,2023,36,27.04,32.4,23.2
21 San Cristóbal,2023,37,27.26,33.9,23.2
21 San Cristóbal,2023,38,27.29,32.0,23.6
21 San Cristóbal,2023,39,27.71,33.0,24.6
21 San Cristóbal,2023,40,27.33,33.8,23.2
21 San Cristóbal,2023,41,27.5,31.5,23.7
21 San Cristóbal,2023,42,27.14,32.9,23.2
21 San Cristóbal,2023,43,26.79,32.8,22.9
21 San Cristóbal,2023,44,26.3,30.9,23.0
21 San Cristóbal,2023,45,25.54,29.8,21.5
21 San Cristóbal,2023,46,25.21,30.5,22.6
21 San Cristóbal,2023,47,25.64,30.5,22.2
21 San Cristóbal,2023,48,25.43,29.9,21.6
21 San Cristóbal,2023,49,25.16,30.2,21.2
21 San Cristóbal,2023,50,24.61,30.8,21.8
21 San Cristóbal,2023,51,23.91,28.3,21.4
21 San Cristóbal,2023,52,24.04,28.4,20.5
22 San Juan,2015,1,22.68,29.1,17.3
22 San Juan,2015,2,22.34,29.0,15.3
22 San Juan,2015,3,23.6,29.6,18.7
22 San Juan,2015,4,23.33,29.4,17.8
22 San Juan,2015,5,22.53,29.7,17.1
22 San Juan,2015,6,22.96,29.4,17.1
22 San Juan,2015,7,23.36,29.5,19.0
22 San Juan,2015,8,23.49,29.1,19.1
22 San Juan,2015,9,23.03,29.4,17.0
22 San Juan,2015,10,22.96,29.7,15.8
22 San Juan,2015,11,23.49,30.0,15.4
22 San Juan,2015,12,23.73,30.5,19.2
22 San Juan,2015,13,23.41,28.9,19.7
22 San Juan,2015,14,23.27,28.7,19.1
22 San Juan,2015,15,23.96,29.3,18.6
22 San Juan,2015,16,24.67,30.7,19.8
22 San Juan,2015,17,25.27,30.9,21.1
22 San Juan,2015,18,25.71,31.8,20.0
22 San Juan,2015,19,24.61,30.7,19.1
22 San Juan,2015,20,24.89,31.4,19.1
22 San Juan,2015,21,25.03,30.8,20.7
22 San Juan,2015,22,24.43,30.1,19.3
22 San Juan,2015,23,24.83,30.4,20.8
22 San Juan,2015,24,25.46,32.0,20.2
22 San Juan,2015,25,25.27,31.3,20.2
22 San Juan,2015,26,24.91,30.1,19.2
22 San Juan,2015,27,25.99,33.1,20.1
22 San Juan,2015,28,25.97,32.5,19.9
22 San Juan,2015,29,25.69,31.8,19.6
22 San Juan,2015,30,26.27,32.6,20.6
22 San Juan,2015,31,26.5,33.9,19.7
22 San Juan,2015,32,26.64,32.8,21.7
22 San Juan,2015,33,26.31,32.1,20.5
22 San Juan,2015,34,26.46,32.6,21.1
22 San Juan,2015,35,26.37,34.0,20.6
22 San Juan,2015,36,25.73,31.2,20.9
22 San Juan,2015,37,25.79,31.5,20.5
22 San Juan,2015,38,25.57,31.9,20.2
22 San Juan,2015,39,25.46,30.3,21.7
22 San Juan,2015,40,24.46,30.0,19.5
22 San Juan,2015,41,25.69,31.5,20.7
22 San Juan,2015,42,25.44,31.0,20.8
22 San Juan,2015,43,24.56,30.0,18.2
22 San Juan,2015,44,24.87,30.4,18.6
22 San Juan,2015,45,24.54,30.4,19.2
22 San Juan,2015,46,24.19,29.7,18.2
22 San Juan,2015,47,23.8,30.2,18.8
22 San Juan,2015,48,23.8,30.2,18.2
22 San Juan,2015,49,23.44,29.1,18.2
22 San Juan,2015,50,23.14,28.6,17.3
22 San Juan,2015,51,22.8,28.3,17.3
22 San Juan,2015,52,22.9,28.8,16.5
22 San Juan,2016,1,23.56,30.3,17.1
22 San Juan,2016,2,22.59,30.2,15.8
22 San Juan,2016,3,23.07,30.9,16.3
22 San Juan,2016,4,22.89,29.4,17.8
22 San Juan,2016,5,23.31,30.4,16.1
22 San Juan,2016,6,24.16,30.0,18.9
22 San Juan,2016,7,23.61,29.5,16.0
22 San Juan,2016,8,23.89,30.7,17.7
22 San Juan,2016,9,23.6,29.5,19.7
22 San Juan,2016,10,22.34,29.1,14.3
22 San Juan,2016,11,23.67,29.0,20.3
22 San Juan,2016,12,23.81,29.3,17.5
22 San Juan,2016,13,23.89,29.7,20.0
22 San Juan,2016,14,24.44,28.7,20.7
22 San Juan,2016,15,24.46,30.6,20.3
22 San Juan,2016,16,24.06,29.2,20.1
22 San Juan,2016,17,23.79,28.9,19.1
22 San Juan,2016,18,23.21,27.5,20.5
22 San Juan,2016,19,24.07,28.9,19.8
22 San Juan,2016,20,24.79,29.6,21.3
22 San Juan,2016,21,24.29,28.5,20.8
22 San Juan,2016,22,24.33,29.4,20.3
22 San Juan,2016,23,25.0,30.4,20.1
22 San Juan,2016,24,25.64,30.7,20.4
22 San Juan,2016,25,24.73,30.6,18.7
22 San Juan,2016,26,24.96,30.2,19.6
22 San Juan,2016,27,25.81,31.1,19.2
22 San Juan,2016,28,26.01,32.5,20.1
22 San Juan,2016,29,25.89,32.3,20.5
22 San Juan,2016,30,25.69,31.6,20.0
22 San Juan,2016,31,25.19,31.3,19.7
22 San Juan,2016,32,25.79,31.6,20.5
22 San Juan,2016,33,26.33,33.6,19.6
22 San Juan,2016,34,24.91,31.6,19.4
22 San Juan,2016,35,25.4,32.5,19.6
22 San Juan,2016,36,25.11,32.6,19.5
22 San Juan,2016,37,25.63,31.6,19.6
22 San Juan,2016,38,25.9,31.6,20.3
22 San Juan,2016,39,25.69,32.4,20.2
22 San Juan,2016,40,23.76,30.4,19.9
22 San Juan,2016,41,25.09,29.6,20.7
22 San Juan,2016,42,23.81,28.9,21.2
22 San Juan,2016,43,24.21,28.7,19.5
22 San Juan,2016,44,23.69,29.5,18.5
22 San Juan,2016,45,24.2,28.8,20.6
22 San Juan,2016,46,23.73,27.9,20.3
22 San Juan,2016,47,22.8,28.1,17.5
22 San Juan,2016,48,23.21,28.5,16.3
22 San Juan,2016,49,23.14,28.9,15.2
22 San Juan,2016,50,23.19,28.1,17.2
22 San Juan,2016,51,22.81,28.4,16.9
22 San Juan,2016,52,23.16,29.9,17.7
22 San Juan,2017,1,23.49,31.4,18.4
22 San Juan,2017,2,21.4,30.0,13.6
22 San Juan,2017,3,21.84,29.6,14.5
22 San Juan,2017,4,22.66,30.6,14.8
22 San Juan,2017,5,23.79,31.3,17.5
22 San Juan,2017,6,23.47,31.0,17.2
22 San Juan,2017,7,22.91,30.9,17.0
22 San Juan,2017,8,23.13,31.8,16.6
22 San Juan,2017,9,24.31,32.2,17.6
22 San Juan,2017,10,23.3,31.1,17.0
22 San Juan,2017,11,23.76,32.0,18.4
22 San Juan,2017,12,21.94,29.8,17.0
22 San Juan,2017,13,23.47,30.1,17.5
22 San Juan,2017,14,24.07,31.2,19.4
22 San Juan,2017,15,23.17,31.5,17.9
22 San Juan,2017,16,22.54,28.6,19.2
22 San Juan,2017,17,22.66,27.9,19.4
22 San Juan,2017,18,22.97,28.6,18.7
22 San Juan,2017,19,23.16,29.2,18.8
22 San Juan,2017,20,24.23,30.0,19.6
22 San Juan,2017,21,25.13,32.2,19.0
22 San Juan,2017,22,24.93,32.8,20.0
22 San Juan,2017,23,25.81,32.5,20.1
22 San Juan,2017,24,25.51,32.3,21.0
22 San Juan,2017,25,25.89,32.3,20.5
22 San Juan,2017,26,26.0,33.2,20.6
22 San Juan,2017,27,26.19,33.9,20.5
22 San Juan,2017,28,25.66,33.4,21.4
22 San Juan,2017,29,26.59,35.2,21.2
22 San Juan,2017,30,26.16,33.3,21.5
22 San Juan,2017,31,27.0,34.8,21.9
22 San Juan,2017,32,26.04,33.2,21.2
22 San Juan,2017,33,26.76,35.5,21.1
22 San Juan,2017,34,26.33,34.8,21.8
22 San Juan,2017,35,26.66,35.2,21.6
22 San Juan,2017,36,25.17,33.5,20.2
22 San Juan,2017,37,25.44,32.1,21.6
22 San Juan,2017,38,25.34,32.7,21.5
22 San Juan,2017,39,24.6,31.2,20.2
22 San Juan,2017,40,24.47,30.7,20.1
22 San Juan,2017,41,24.34,31.2,20.1
22 San Juan,2017,42,24.67,30.4,20.3
22 San Juan,2017,43,24.74,32.0,19.7
22 San Juan,2017,44,25.03,32.1,20.5
22 San Juan,2017,45,23.41,29.5,20.2
22 San Juan,2017,46,22.67,28.2,19.6
22 San Juan,2017,47,23.16,29.2,18.1
22 San Juan,2017,48,23.41,29.3,18.4
22 San Juan,2017,49,23.5,29.7,18.0
22 San Juan,2017,50,23.83,30.6,17.5
22 San Juan,2017,51,23.99,32.0,16.9
22 San Juan,2017,52,23.94,31.3,16.9
22 San Juan,2018,1,22.71,30.0,18.7
22 San Juan,2018,2,22.67,29.2,17.8
22 San Juan,2018,3,23.29,30.0,18.5
22 San Juan,2018,4,23.6,30.8,18.5
22 San Juan,2018,5,23.14,30.7,16.8
22 San Juan,2018,6,23.84,32.0,15.8
22 San Juan,2018,7,23.13,31.5,17.0
22 San Juan,2018,8,23.31,31.1,16.9
22 San Juan,2018,9,22.71,32.3,15.6
22 San Juan,2018,10,23.36,31.6,15.6
22 San Juan,2018,11,24.34,32.7,17.6
22 San Juan,2018,12,24.13,31.2,18.7
22 San Juan,2018,13,24.04,32.0,14.9
22 San Juan,2018,14,24.21,32.6,19.5
22 San Juan,2018,15,24.07,32.2,19.0
22 San Juan,2018,16,24.04,31.1,19.1
22 San Juan,2018,17,24.2,31.9,18.8
22 San Juan,2018,18,23.6,32.0,19.7
22 San Juan,2018,19,23.87,30.1,20.0
22 San Juan,2018,20,24.61,31.2,19.7
22 San Juan,2018,21,25.33,32.5,20.2
22 San Juan,2018,22,25.57,32.8,20.5
22 San Juan,2018,23,26.31,33.9,19.5
22 San Juan,2018,24,25.99,33.3,20.4
22 San Juan,2018,25,24.77,32.7,20.0
22 San Juan,2018,26,25.96,34.8,19.9
22 San Juan,2018,27,26.91,36.0,20.8
22 San Juan,2018,28,26.07,34.1,19.6
22 San Juan,2018,29,26.4,34.2,21.1
22 San Juan,2018,30,25.57,33.4,20.2
22 San Juan,2018,31,25.97,34.5,20.4
22 San Juan,2018,32,26.11,34.8,20.0
22 San Juan,2018,33,26.01,33.3,20.0
22 San Juan,2018,34,25.86,32.1,20.5
22 San Juan,2018,35,25.4,33.1,19.8
22 San Juan,2018,36,25.5,32.5,20.1
22 San Juan,2018,37,25.47,34.7,19.6
22 San Juan,2018,38,25.3,32.1,20.0
22 San Juan,2018,39,25.49,32.6,20.5
22 San Juan,2018,40,24.11,31.2,20.1
22 San Juan,2018,41,23.61,29.6,19.5
22 San Juan,2018,42,25.24,31.6,18.5
22 San Juan,2018,43,25.51,32.5,19.7
22 San Juan,2018,44,24.81,31.8,18.4
22 San Juan,2018,45,24.81,31.9,18.4
22 San Juan,2018,46,24.64,32.2,19.6
22 San Juan,2018,47,24.61,32.1,19.2
22 San Juan,2018,48,24.51,31.4,19.4
22 San Juan,2018,49,24.17,31.5,17.9
22 San Juan,2018,50,23.54,30.8,17.0
22 San Juan,2018,51,23.21,31.2,16.8
22 San Juan,2018,52,23.46,30.6,17.6
22 San Juan,2019,1,23.17,31.0,16.4
22 San Juan,2019,2,22.46,30.1,16.4
22 San Juan,2019,3,22.61,29.9,17.8
22 San Juan,2019,4,22.73,31.0,16.0
22 San Juan,2019,5,22.96,30.2,17.9
22 San Juan,2019,6,23.4,31.5,16.5
22 San Juan,2019,7,23.17,31.0,17.0
22 San Juan,2019,8,23.84,32.2,17.2
22 San Juan,2019,9,23.67,32.0,16.9
22 San Juan,2019,10,23.71,31.8,18.5
22 San Juan,2019,11,23.74,32.3,16.3
22 San Juan,2019,12,24.09,32.6,18.2
22 San Juan,2019,13,22.7,30.4,19.0
22 San Juan,2019,14,23.26,29.6,17.7
22 San Juan,2019,15,24.04,30.8,18.9
22 San Juan,2019,16,24.36,31.8,19.3
22 San Juan,2019,17,23.13,29.4,18.1
22 San Juan,2019,18,23.71,30.5,18.5
22 San Juan,2019,19,24.77,32.3,20.1
22 San Juan,2019,20,25.47,34.0,19.5
22 San Juan,2019,21,24.29,30.5,20.0
22 San Juan,2019,22,23.11,29.0,18.4
22 San Juan,2019,23,24.31,30.2,19.6
22 San Juan,2019,24,25.04,31.5,20.2
22 San Juan,2019,25,26.64,34.8,21.0
22 San Juan,2019,26,26.19,34.5,20.8
22 San Juan,2019,27,26.43,35.1,19.9
22 San Juan,2019,28,26.23,34.5,20.6
22 San Juan,2019,29,26.61,34.2,20.8
22 San Juan,2019,30,26.91,35.2,21.4
22 San Juan,2019,31,25.5,33.2,20.5
22 San Juan,2019,32,26.24,34.5,20.9
22 San Juan,2019,33,26.81,34.9,21.1
22 San Juan,2019,34,26.2,33.5,21.2
22 San Juan,2019,35,26.73,34.6,21.0
22 San Juan,2019,36,26.2,34.5,21.1
22 San Juan,2019,37,26.04,33.5,20.9
22 San Juan,2019,38,24.4,33.4,20.6
22 San Juan,2019,39,24.41,30.0,20.3
22 San Juan,2019,40,24.07,29.8,19.1
22 San Juan,2019,41,24.67,30.5,18.8
22 San Juan,2019,42,24.79,31.2,19.2
22 San Juan,2019,43,24.14,30.4,19.0
22 San Juan,2019,44,24.79,30.9,19.2
22 San Juan,2019,45,24.86,31.1,19.7
22 San Juan,2019,46,24.19,29.9,19.0
22 San Juan,2019,47,23.59,29.8,17.5
22 San Juan,2019,48,24.21,31.6,17.5
22 San Juan,2019,49,23.81,30.1,18.9
22 San Juan,2019,50,23.8,30.1,18.5
22 San Juan,2019,51,23.23,29.1,18.6
22 San Juan,2019,52,23.71,30.1,17.5
22 San Juan,2020,1,23.97,31.0,18.1
22 San Juan,2020,2,23.57,30.7,16.4
22 San Juan,2020,3,23.0,30.5,16.3
22 San Juan,2020,4,22.81,30.6,17.3
22 San Juan,2020,5,23.56,31.5,17.4
22 San Juan,2020,6,23.46,31.5,17.7
22 San Juan,2020,7,23.67,31.6,16.6
22 San Juan,2020,8,23.39,31.2,18.1
22 San Juan,2020,9,23.46,31.0,19.5
22 San Juan,2020,10,22.86,30.1,17.9
22 San Juan,2020,11,22.53,29.8,16.5
22 San Juan,2020,12,23.37,31.4,14.9
22 San Juan,2020,13,23.63,31.9,17.6
22 San Juan,2020,14,24.86,34.2,18.5
22 San Juan,2020,15,25.86,34.3,20.7
22 San Juan,2020,16,25.54,33.3,20.0
22 San Juan,2020,17,25.87,33.7,20.5
22 San Juan,2020,18,25.76,33.7,21.0
22 San Juan,2020,19,25.31,32.2,20.6
22 San Juan,2020,20,25.26,33.1,19.4
22 San Juan,2020,21,25.76,33.8,20.6
22 San Juan,2020,22,25.07,33.2,20.4
22 San Juan,2020,23,25.39,32.3,20.1
22 San Juan,2020,24,24.89,30.6,19.5
22 San Juan,2020,25,25.51,32.9,20.5
22 San Juan,2020,26,27.07,34.5,21.7
22 San Juan,2020,27,25.6,33.7,20.2
22 San Juan,2020,28,26.5,34.4,21.0
22 San Juan,2020,29,26.13,33.9,21.5
22 San Juan,2020,30,25.99,33.9,21.0
22 San Juan,2020,31,26.4,37.7,21.0
22 San Juan,2020,32,26.1,34.0,21.0
22 San Juan,2020,33,26.91,33.8,21.6
22 San Juan,2020,34,26.51,35.2,22.0
22 San Juan,2020,35,25.34,32.0,20.5
22 San Juan,2020,36,24.66,30.5,20.0
22 San Juan,2020,37,24.66,30.4,20.5
22 San Juan,2020,38,25.37,31.8,20.8
22 San Juan,2020,39,25.33,31.6,19.9
22 San Juan,2020,40,25.07,31.5,20.6
22 San Juan,2020,41,25.0,31.5,19.7
22 San Juan,2020,42,24.84,31.8,20.5
22 San Juan,2020,43,24.9,31.6,20.5
22 San Juan,2020,44,25.23,31.8,20.0
22 San Juan,2020,45,23.21,31.5,19.2
22 San Juan,2020,46,22.94,28.5,18.6
22 San Juan,2020,47,22.77,28.1,18.5
22 San Juan,2020,48,22.36,28.0,16.3
22 San Juan,2020,49,22.71,28.8,17.3
22 San Juan,2020,50,22.7,28.9,17.9
22 San Juan,2020,51,22.96,29.6,16.5
22 San Juan,2020,52,22.86,29.3,17.8
22 San Juan,2021,1,22.37,29.5,16.3
22 San Juan,2021,2,22.86,30.0,16.8
22 San Juan,2021,3,23.17,30.1,17.4
22 San Juan,2021,4,22.76,29.5,15.9
22 San Juan,2021,5,22.63,29.8,17.0
22 San Juan,2021,6,22.87,30.0,17.5
22 San Juan,2021,7,23.09,30.8,16.9
22 San Juan,2021,8,22.66,30.4,16.8
22 San Juan,2021,9,22.87,30.6,16.6
22 San Juan,2021,10,22.0,28.1,16.3
22 San Juan,2021,11,22.79,30.6,14.7
22 San Juan,2021,12,23.11,30.4,17.7
22 San Juan,2021,13,23.7,30.8,18.3
22 San Juan,2021,14,22.19,27.6,18.4
22 San Juan,2021,15,23.14,31.4,16.1
22 San Juan,2021,16,23.64,30.3,17.1
22 San Juan,2021,17,23.21,29.3,17.7
22 San Juan,2021,18,23.94,30.6,19.0
22 San Juan,2021,19,24.73,31.8,19.9
22 San Juan,2021,20,24.69,31.7,19.1
22 San Juan,2021,21,24.57,31.6,19.5
22 San Juan,2021,22,23.99,29.5,20.0
22 San Juan,2021,23,24.16,31.0,19.3
22 San Juan,2021,24,25.53,32.2,19.9
22 San Juan,2021,25,24.69,31.1,19.4
22 San Juan,2021,26,25.29,32.9,20.3
22 San Juan,2021,27,25.21,33.0,19.6
22 San Juan,2021,28,24.94,33.0,20.1
22 San Juan,2021,29,25.54,32.2,19.1
22 San Juan,2021,30,25.81,32.8,20.6
22 San Juan,2021,31,25.87,32.7,20.6
22 San Juan,2021,32,25.01,32.7,19.8
22 San Juan,2021,33,24.31,30.0,19.9
22 San Juan,2021,34,25.3,32.3,19.5
22 San Juan,2021,35,25.57,32.4,20.6
22 San Juan,2021,36,25.87,32.8,20.5
22 San Juan,2021,37,25.0,31.9,20.0
22 San Juan,2021,38,25.43,32.7,20.4
22 San Juan,2021,39,24.1,30.6,20.0
22 San Juan,2021,40,24.81,31.8,19.4
22 San Juan,2021,41,24.09,31.9,19.9
22 San Juan,2021,42,23.59,29.4,19.4
22 San Juan,2021,43,23.64,29.5,18.8
22 San Juan,2021,44,23.7,29.8,19.0
22 San Juan,2021,45,24.1,30.7,17.8
22 San Juan,2021,46,24.1,31.5,16.9
22 San Juan,2021,47,23.39,30.0,16.9
22 San Juan,2021,48,23.81,30.1,18.3
22 San Juan,2021,49,23.5,30.2,17.1
22 San Juan,2021,50,23.47,30.2,18.0
22 San Juan,2021,51,23.17,29.8,18.2
22 San Juan,2021,52,22.51,30.2,15.1
22 San Juan,2022,1,22.54,30.3,15.3
22 San Juan,2022,2,22.21,29.4,16.1
22 San Juan,2022,3,22.53,30.8,16.3
22 San Juan,2022,4,22.94,30.7,17.0
22 San Juan,2022,5,21.61,28.4,15.6
22 San Juan,2022,6,22.01,30.1,16.5
22 San Juan,2022,7,23.46,31.0,17.2
22 San Juan,2022,8,22.67,30.4,15.9
22 San Juan,2022,9,22.81,30.5,17.0
22 San Juan,2022,10,22.59,30.1,17.1
22 San Juan,2022,11,23.14,31.0,16.6
22 San Juan,2022,12,23.27,31.2,17.4
22 San Juan,2022,13,21.83,29.1,16.8
22 San Juan,2022,14,23.4,30.3,18.4
22 San Juan,2022,15,22.87,30.1,17.7
22 San Juan,2022,16,21.63,28.1,16.5
22 San Juan,2022,17,22.66,29.2,17.6
22 San Juan,2022,18,23.61,30.9,17.9
22 San Juan,2022,19,24.26,30.7,18.6
22 San Juan,2022,20,25.26,33.4,19.5
22 San Juan,2022,21,23.79,31.6,19.0
22 San Juan,2022,22,25.03,31.9,19.2
22 San Juan,2022,23,25.5,32.7,19.1
22 San Juan,2022,24,24.81,32.8,19.4
22 San Juan,2022,25,24.81,32.3,19.5
22 San Juan,2022,26,25.24,33.2,20.0
22 San Juan,2022,27,24.06,31.1,19.2
22 San Juan,2022,28,25.44,33.0,19.6
22 San Juan,2022,29,25.59,33.1,19.5
22 San Juan,2022,30,25.3,33.2,19.5
22 San Juan,2022,31,25.83,33.2,20.5
22 San Juan,2022,32,26.06,33.8,20.8
22 San Juan,2022,33,25.0,32.6,20.2
22 San Juan,2022,34,24.54,32.0,19.8
22 San Juan,2022,35,24.89,32.1,19.1
22 San Juan,2022,36,25.16,31.8,20.0
22 San Juan,2022,37,25.39,33.5,20.3
22 San Juan,2022,38,24.03,29.9,20.1
22 San Juan,2022,39,23.14,29.2,18.1
22 San Juan,2022,40,24.19,30.0,19.0
22 San Juan,2022,41,24.19,29.9,18.9
22 San Juan,2022,42,24.34,30.2,19.7
22 San Juan,2022,43,23.26,29.4,18.1
22 San Juan,2022,44,23.07,29.8,17.1
22 San Juan,2022,45,23.27,29.0,17.7
22 San Juan,2022,46,23.31,29.9,17.9
22 San Juan,2022,47,23.76,30.0,18.0
22 San Juan,2022,48,23.06,29.7,17.2
22 San Juan,2022,49,21.83,28.6,15.9
22 San Juan,2022,50,22.14,29.0,16.4
22 San Juan,2022,51,22.64,29.9,17.6
22 San Juan,2022,52,22.63,29.9,17.3
22 San Juan,2023,1,21.77,28.1,14.5
22 San Juan,2023,2,21.56,28.2,16.2
22 San Juan,2023,3,20.47,28.7,12.9
22 San Juan,2023,4,21.66,30.0,14.1
22 San Juan,2023,5,22.13,29.9,14.4
22 San Juan,2023,6,22.34,30.0,16.9
22 San Juan,2023,7,22.44,30.8,14.4
22 San Juan,2023,8,22.1,30.1,14.5
22 San Juan,2023,9,22.19,30.5,15.9
22 San Juan,2023,10,23.06,31.4,15.9
22 San Juan,2023,11,22.83,31.0,16.4
22 San Juan,2023,12,23.44,31.6,16.2
22 San Juan,2023,13,23.96,32.0,17.6
22 San Juan,2023,14,22.94,32.0,17.2
22 San Juan,2023,15,23.61,30.4,18.8
22 San Juan,2023,16,23.33,30.5,17.2
22 San Juan,2023,17,24.59,31.3,17.5
22 San Juan,2023,18,25.47,33.0,19.1
22 San Juan,2023,19,25.19,32.8,19.0
22 San Juan,2023,20,23.93,32.2,19.7
22 San Juan,2023,21,23.99,30.9,19.1
22 San Juan,2023,22,24.41,29.9,20.4
22 San Juan,2023,23,25.53,31.0,20.8
22 San Juan,2023,24,25.6,32.2,20.0
22 San Juan,2023,25,25.96,33.4,19.6
22 San Juan,2023,26,25.84,33.0,20.5
22 San Juan,2023,27,26.26,33.3,20.8
22 San Juan,2023,28,27.31,36.3,21.5
22 San Juan,2023,29,27.06,34.9,20.8
22 San Juan,2023,30,26.59,33.3,21.1
22 San Juan,2023,31,26.16,33.6,21.0
22 San Juan,2023,32,26.57,33.7,20.8
22 San Juan,2023,33,27.07,34.5,21.1
22 San Juan,2023,34,24.89,34.5,20.5
22 San Juan,2023,35,25.44,31.2,20.6
22 San Juan,2023,36,25.3,32.2,20.9
22 San Juan,2023,37,26.1,33.0,21.1
22 San Juan,2023,38,25.61,32.1,20.9
22 San Juan,2023,39,26.54,34.0,20.8
22 San Juan,2023,40,25.49,32.5,21.0
22 San Juan,2023,41,25.96,32.4,21.0
22 San Juan,2023,42,25.77,32.4,20.8
22 San Juan,2023,43,24.81,31.5,19.2
22 San Juan,2023,44,24.69,30.9,19.6
22 San Juan,2023,45,24.94,31.5,18.9
22 San Juan,2023,46,23.96,30.5,19.1
22 San Juan,2023,47,23.76,29.6,17.6
22 San Juan,2023,48,23.89,29.9,18.9
22 San Juan,2023,49,24.0,31.1,18.9
22 San Juan,2023,50,23.93,30.7,17.7
22 San Juan,2023,51,22.04,27.7,17.0
22 San Juan,2023,52,22.81,29.3,16.5
23 San Pedro de Macorís,2015,1,26.0,29.9,23.5
23 San Pedro de Macorís,2015,2,25.53,30.1,23.1
23 San Pedro de Macorís,2015,3,25.44,29.7,23.1
23 San Pedro de Macorís,2015,4,25.24,29.0,22.2
23 San Pedro de Macorís,2015,5,24.49,28.3,22.1
23 San Pedro de Macorís,2015,6,25.29,28.8,21.9
23 San Pedro de Macorís,2015,7,24.83,28.3,22.6
23 San Pedro de Macorís,2015,8,25.09,29.2,22.3
23 San Pedro de Macorís,2015,9,25.8,30.1,22.9
23 San Pedro de Macorís,2015,10,25.39,30.0,22.6
23 San Pedro de Macorís,2015,11,25.8,30.6,23.0
23 San Pedro de Macorís,2015,12,25.34,29.7,22.5
23 San Pedro de Macorís,2015,13,26.03,30.2,23.0
23 San Pedro de Macorís,2015,14,25.84,30.1,22.8
