province,year,week,avg_humidity,max_humidity,min_humidity
10 Independencia,2016,9,76.4,99,42
10 Independencia,2016,10,70.7,100,43
10 Independencia,2016,11,74.8,99,41
10 Independencia,2016,12,66.9,95,35
10 Independencia,2016,13,67.2,97,38
10 Independencia,2016,14,73.4,94,47
10 Independencia,2016,15,75.0,92,46
10 Independencia,2016,16,79.7,94,55
10 Independencia,2016,17,85.9,98,60
10 Independencia,2016,18,86.1,99,62
10 Independencia,2016,19,82.3,99,59
10 Independencia,2016,20,75.3,97,53
10 Independencia,2016,21,81.2,98,53
10 Independencia,2016,22,82.8,96,63
10 Independencia,2016,23,73.9,95,48
10 Independencia,2016,24,70.9,97,43
10 Independencia,2016,25,74.8,99,45
10 Independencia,2016,26,72.1,95,47
10 Independencia,2016,27,68.1,97,39
10 Independencia,2016,28,67.1,98,37
10 Independencia,2016,29,69.5,96,41
10 Independencia,2016,30,67.4,90,38
10 Independencia,2016,31,74.6,96,45
10 Independencia,2016,32,72.4,99,47
10 Independencia,2016,33,63.8,96,29
10 Independencia,2016,34,81.3,96,41
10 Independencia,2016,35,71.8,94,37
10 Independencia,2016,36,72.6,99,37
10 Independencia,2016,37,70.5,99,37
10 Independencia,2016,38,73.9,99,46
10 Independencia,2016,39,71.1,97,42
10 Independencia,2016,40,88.1,99,61
10 Independencia,2016,41,84.4,99,60
10 Independencia,2016,42,88.8,99,60
10 Independencia,2016,43,86.2,100,62
10 Independencia,2016,44,84.5,100,56
10 Independencia,2016,45,86.9,99,63
10 Independencia,2016,46,89.3,99,71
10 Independencia,2016,47,84.0,99,57
10 Independencia,2016,48,82.6,99,54
10 Independencia,2016,49,78.6,99,49
10 Independencia,2016,50,76.7,99,52
10 Independencia,2016,51,72.5,98,43
10 Independencia,2016,52,72.2,98,41
10 Independencia,2017,1,62.8,90,31
10 Independencia,2017,2,54.6,86,23
10 Independencia,2017,3,49.0,78,18
10 Independencia,2017,4,60.5,91,26
10 Independencia,2017,5,57.3,90,22
10 Independencia,2017,6,61.3,86,34
10 Independencia,2017,7,64.8,97,34
10 Independencia,2017,8,62.9,92,28
10 Independencia,2017,9,55.2,87,25
10 Independencia,2017,10,59.1,92,31
10 Independencia,2017,11,63.9,89,36
10 Independencia,2017,12,71.8,99,38
10 Independencia,2017,13,60.0,90,24
10 Independencia,2017,14,62.8,94,37
10 Independencia,2017,15,59.0,94,28
10 Independencia,2017,16,75.6,98,40
10 Independencia,2017,17,79.5,98,60
10 Independencia,2017,18,75.2,98,45
10 Independencia,2017,19,69.3,96,35
10 Independencia,2017,20,70.5,94,39
10 Independencia,2017,21,61.0,84,34
10 Independencia,2017,22,64.2,86,32
10 Independencia,2017,23,61.7,90,26
10 Independencia,2017,24,63.0,91,36
10 Independencia,2017,25,62.6,84,33
10 Independencia,2017,26,60.9,89,31
10 Independencia,2017,27,59.0,86,27
10 Independencia,2017,28,62.5,87,29
10 Independencia,2017,29,58.4,80,30
10 Independencia,2017,30,61.8,85,35
10 Independencia,2017,31,60.1,87,35
10 Independencia,2017,32,63.3,86,36
10 Independencia,2017,33,58.6,89,28
10 Independencia,2017,34,62.2,85,28
10 Independencia,2017,35,61.2,87,25
10 Independencia,2017,36,64.5,86,33
10 Independencia,2017,37,67.2,93,42
10 Independencia,2017,38,63.4,91,33
10 Independencia,2017,39,68.6,89,37
10 Independencia,2017,40,70.5,96,37
10 Independencia,2017,41,70.9,94,38
10 Independencia,2017,42,70.6,91,38
10 Independencia,2017,43,65.2,87,37
10 Independencia,2017,44,66.4,96,33
10 Independencia,2017,45,84.3,97,56
10 Independencia,2017,46,82.3,96,59
10 Independencia,2017,47,77.0,96,54
10 Independencia,2017,48,69.1,91,43
10 Independencia,2017,49,68.8,90,49
10 Independencia,2017,50,59.0,89,34
10 Independencia,2017,51,52.9,77,30
10 Independencia,2017,52,56.2,86,26
10 Independencia,2018,1,75.9,98,41
10 Independencia,2018,2,77.2,96,53
10 Independencia,2018,3,66.4,88,43
10 Independencia,2018,4,64.6,94,40
10 Independencia,2018,5,58.0,86,18
10 Independencia,2018,6,57.8,84,33
10 Independencia,2018,7,53.5,88,31
10 Independencia,2018,8,53.2,72,30
10 Independencia,2018,9,53.5,77,24
10 Independencia,2018,10,60.1,90,22
10 Independencia,2018,11,58.9,92,30
10 Independencia,2018,12,58.9,85,28
10 Independencia,2018,13,49.9,77,23
10 Independencia,2018,14,59.4,87,32
10 Independencia,2018,15,61.4,95,28
10 Independencia,2018,16,62.3,87,32
10 Independencia,2018,17,66.3,92,35
10 Independencia,2018,18,71.1,97,37
10 Independencia,2018,19,71.3,89,43
10 Independencia,2018,20,66.9,88,37
10 Independencia,2018,21,62.7,82,32
10 Independencia,2018,22,63.2,85,36
10 Independencia,2018,23,59.3,83,27
10 Independencia,2018,24,64.4,93,39
10 Independencia,2018,25,66.6,88,41
10 Independencia,2018,26,59.2,87,34
10 Independencia,2018,27,56.4,80,27
10 Independencia,2018,28,61.8,95,32
10 Independencia,2018,29,62.5,92,31
10 Independencia,2018,30,61.8,88,40
10 Independencia,2018,31,59.5,82,33
10 Independencia,2018,32,61.2,94,30
10 Independencia,2018,33,61.0,94,37
10 Independencia,2018,34,61.8,82,34
10 Independencia,2018,35,65.4,97,34
10 Independencia,2018,36,63.5,86,36
10 Independencia,2018,37,64.4,96,32
10 Independencia,2018,38,69.2,88,43
10 Independencia,2018,39,66.7,93,37
10 Independencia,2018,40,75.4,98,49
10 Independencia,2018,41,78.8,97,51
10 Independencia,2018,42,60.8,87,35
10 Independencia,2018,43,58.2,85,29
10 Independencia,2018,44,61.6,93,38
10 Independencia,2018,45,58.6,91,33
10 Independencia,2018,46,68.6,95,43
10 Independencia,2018,47,64.5,91,37
10 Independencia,2018,48,62.8,94,37
10 Independencia,2018,49,57.7,87,32
10 Independencia,2018,50,65.6,92,32
10 Independencia,2018,51,63.1,90,35
10 Independencia,2018,52,63.0,93,29
10 Independencia,2019,1,64.7,94,38
10 Independencia,2019,2,60.2,88,26
10 Independencia,2019,3,61.0,91,27
10 Independencia,2019,4,60.5,85,23
10 Independencia,2019,5,69.5,96,37
10 Independencia,2019,6,58.7,95,27
10 Independencia,2019,7,70.4,95,35
10 Independencia,2019,8,58.5,95,25
10 Independencia,2019,9,61.1,92,32
10 Independencia,2019,10,66.6,96,33
10 Independencia,2019,11,57.4,89,26
10 Independencia,2019,12,59.4,98,25
10 Independencia,2019,13,74.3,97,43
10 Independencia,2019,14,65.2,93,35
10 Independencia,2019,15,65.6,90,33
10 Independencia,2019,16,61.9,98,33
10 Independencia,2019,17,72.5,96,39
10 Independencia,2019,18,68.1,96,43
10 Independencia,2019,19,64.1,86,34
10 Independencia,2019,20,58.5,82,32
10 Independencia,2019,21,71.5,98,40
10 Independencia,2019,22,82.0,99,59
10 Independencia,2019,23,74.8,92,48
10 Independencia,2019,24,64.9,88,35
10 Independencia,2019,25,61.5,82,32
10 Independencia,2019,26,59.3,85,26
10 Independencia,2019,27,58.0,89,25
10 Independencia,2019,28,63.2,97,32
10 Independencia,2019,29,60.5,93,29
10 Independencia,2019,30,61.1,94,29
10 Independencia,2019,31,68.8,93,32
10 Independencia,2019,32,65.6,94,32
10 Independencia,2019,33,60.8,85,33
10 Independencia,2019,34,66.4,89,38
10 Independencia,2019,35,58.7,90,29
10 Independencia,2019,36,65.7,96,28
10 Independencia,2019,37,66.0,91,39
10 Independencia,2019,38,78.3,98,32
10 Independencia,2019,39,77.4,94,43
10 Independencia,2019,40,76.2,96,44
10 Independencia,2019,41,61.2,91,32
10 Independencia,2019,42,60.9,90,33
10 Independencia,2019,43,66.7,89,38
10 Independencia,2019,44,59.0,89,29
10 Independencia,2019,45,62.0,88,37
10 Independencia,2019,46,69.8,97,44
10 Independencia,2019,47,64.3,92,35
10 Independencia,2019,48,58.2,86,33
10 Independencia,2019,49,68.5,95,42
10 Independencia,2019,50,63.8,96,38
10 Independencia,2019,51,72.3,94,39
10 Independencia,2019,52,66.4,95,35
10 Independencia,2020,1,61.3,91,31
10 Independencia,2020,2,58.1,87,29
10 Independencia,2020,3,56.6,83,24
10 Independencia,2020,4,67.5,93,35
10 Independencia,2020,5,62.5,95,31
10 Independencia,2020,6,64.8,94,25
10 Independencia,2020,7,61.8,92,28
10 Independencia,2020,8,64.9,94,33
10 Independencia,2020,9,69.8,98,39
10 Independencia,2020,10,67.5,95,38
10 Independencia,2020,11,61.5,87,23
10 Independencia,2020,12,55.0,85,21
10 Independencia,2020,13,62.6,94,32
10 Independencia,2020,14,61.2,97,26
10 Independencia,2020,15,59.1,90,34
10 Independencia,2020,16,59.1,94,28
10 Independencia,2020,17,61.1,89,29
10 Independencia,2020,18,59.9,91,29
10 Independencia,2020,19,68.7,94,40
10 Independencia,2020,20,66.2,94,41
10 Independencia,2020,21,66.1,90,31
10 Independencia,2020,22,68.4,96,33
10 Independencia,2020,23,65.2,89,36
10 Independencia,2020,24,61.7,93,33
10 Independencia,2020,25,64.1,92,37
10 Independencia,2020,26,59.5,94,25
10 Independencia,2020,27,64.2,96,37
10 Independencia,2020,28,61.3,91,28
10 Independencia,2020,29,64.1,95,35
10 Independencia,2020,30,62.2,84,33
10 Independencia,2020,31,63.8,94,26
10 Independencia,2020,32,62.9,89,30
10 Independencia,2020,33,61.9,91,31
10 Independencia,2020,34,64.3,95,24
10 Independencia,2020,35,73.7,95,48
10 Independencia,2020,36,70.8,91,50
10 Independencia,2020,37,68.1,92,42
10 Independencia,2020,38,64.6,93,27
10 Independencia,2020,39,62.0,91,36
10 Independencia,2020,40,68.7,95,31
10 Independencia,2020,41,73.4,98,49
10 Independencia,2020,42,70.3,96,43
10 Independencia,2020,43,69.6,96,43
10 Independencia,2020,44,66.2,91,36
10 Independencia,2020,45,81.9,98,48
10 Independencia,2020,46,83.1,98,59
10 Independencia,2020,47,76.8,94,55
10 Independencia,2020,48,67.3,95,33
10 Independencia,2020,49,69.1,95,36
10 Independencia,2020,50,71.5,99,36
10 Independencia,2020,51,63.1,86,45
10 Independencia,2020,52,65.4,94,45
10 Independencia,2021,1,63.5,94,39
10 Independencia,2021,2,65.3,95,37
10 Independencia,2021,3,64.0,96,36
10 Independencia,2021,4,61.3,85,25
10 Independencia,2021,5,69.6,97,39
10 Independencia,2021,6,65.3,89,30
10 Independencia,2021,7,62.1,95,31
10 Independencia,2021,8,61.6,89,30
10 Independencia,2021,9,62.9,97,31
10 Independencia,2021,10,73.2,97,41
10 Independencia,2021,11,62.6,92,32
10 Independencia,2021,12,74.1,97,45
10 Independencia,2021,13,69.3,94,41
10 Independencia,2021,14,73.7,95,53
10 Independencia,2021,15,61.6,94,23
10 Independencia,2021,16,61.4,88,34
10 Independencia,2021,17,71.4,97,43
10 Independencia,2021,18,65.9,94,39
10 Independencia,2021,19,62.4,86,36
10 Independencia,2021,20,63.4,93,33
10 Independencia,2021,21,68.5,99,30
10 Independencia,2021,22,63.7,89,38
10 Independencia,2021,23,65.3,96,34
10 Independencia,2021,24,61.9,84,33
10 Independencia,2021,25,64.9,95,37
10 Independencia,2021,26,69.0,97,37
10 Independencia,2021,27,65.2,85,32
10 Independencia,2021,28,67.1,93,35
10 Independencia,2021,29,62.9,94,38
10 Independencia,2021,30,63.1,85,35
10 Independencia,2021,31,61.5,90,29
10 Independencia,2021,32,66.5,98,32
10 Independencia,2021,33,76.9,98,58
10 Independencia,2021,34,63.8,88,37
10 Independencia,2021,35,61.5,92,30
10 Independencia,2021,36,60.2,87,32
10 Independencia,2021,37,63.4,89,29
10 Independencia,2021,38,64.3,97,31
10 Independencia,2021,39,65.4,94,36
10 Independencia,2021,40,64.2,92,31
10 Independencia,2021,41,73.0,99,38
10 Independencia,2021,42,67.4,85,37
10 Independencia,2021,43,66.0,92,33
10 Independencia,2021,44,67.0,89,38
10 Independencia,2021,45,65.4,90,38
10 Independencia,2021,46,57.2,87,31
10 Independencia,2021,47,65.4,87,38
10 Independencia,2021,48,62.8,85,37
10 Independencia,2021,49,59.8,84,35
10 Independencia,2021,50,60.6,87,35
10 Independencia,2021,51,64.8,94,31
10 Independencia,2021,52,60.9,93,29
10 Independencia,2022,1,58.9,89,34
10 Independencia,2022,2,63.2,93,34
10 Independencia,2022,3,58.8,92,21
10 Independencia,2022,4,56.0,83,29
10 Independencia,2022,5,62.9,94,27
10 Independencia,2022,6,67.9,94,32
10 Independencia,2022,7,55.2,86,27
10 Independencia,2022,8,58.7,93,29
10 Independencia,2022,9,65.8,94,39
10 Independencia,2022,10,63.8,91,32
10 Independencia,2022,11,60.3,88,31
10 Independencia,2022,12,63.6,95,27
10 Independencia,2022,13,73.2,95,45
10 Independencia,2022,14,66.3,98,41
10 Independencia,2022,15,63.7,90,38
10 Independencia,2022,16,76.8,97,47
10 Independencia,2022,17,65.1,96,35
10 Independencia,2022,18,65.5,88,35
10 Independencia,2022,19,69.2,91,38
10 Independencia,2022,20,64.8,91,35
10 Independencia,2022,21,63.8,85,38
10 Independencia,2022,22,62.1,86,36
10 Independencia,2022,23,61.4,86,31
10 Independencia,2022,24,64.1,94,36
10 Independencia,2022,25,60.4,94,31
10 Independencia,2022,26,61.4,97,24
10 Independencia,2022,27,68.2,92,45
10 Independencia,2022,28,62.3,84,37
10 Independencia,2022,29,58.9,83,31
10 Independencia,2022,30,61.5,87,37
10 Independencia,2022,31,62.1,94,35
10 Independencia,2022,32,63.8,90,33
10 Independencia,2022,33,68.5,92,37
10 Independencia,2022,34,67.0,87,37
10 Independencia,2022,35,61.7,83,36
10 Independencia,2022,36,65.8,92,36
10 Independencia,2022,37,64.4,87,37
10 Independencia,2022,38,72.6,96,40
10 Independencia,2022,39,73.2,94,46
10 Independencia,2022,40,68.1,94,41
10 Independencia,2022,41,66.1,89,36
10 Independencia,2022,42,63.1,92,35
10 Independencia,2022,43,66.6,90,36
10 Independencia,2022,44,70.2,91,41
10 Independencia,2022,45,68.5,96,39
10 Independencia,2022,46,68.1,96,39
10 Independencia,2022,47,65.8,93,39
10 Independencia,2022,48,59.0,92,33
10 Independencia,2022,49,55.6,84,26
10 Independencia,2022,50,62.5,91,37
10 Independencia,2022,51,63.7,91,33
10 Independencia,2022,52,65.6,93,35
10 Independencia,2023,1,63.0,90,38
10 Independencia,2023,2,69.2,92,38
10 Independencia,2023,3,59.9,96,34
10 Independencia,2023,4,60.1,86,24
10 Independencia,2023,5,57.5,89,34
10 Independencia,2023,6,59.3,88,29
10 Independencia,2023,7,57.9,87,32
10 Independencia,2023,8,54.2,94,25
10 Independencia,2023,9,56.8,86,27
10 Independencia,2023,10,59.1,95,25
10 Independencia,2023,11,62.5,90,25
10 Independencia,2023,12,59.1,90,27
10 Independencia,2023,13,56.3,94,24
10 Independencia,2023,14,59.9,87,31
10 Independencia,2023,15,65.3,94,39
10 Independencia,2023,16,66.2,88,36
10 Independencia,2023,17,60.7,90,33
10 Independencia,2023,18,60.0,87,25
10 Independencia,2023,19,61.3,86,29
10 Independencia,2023,20,69.4,94,42
10 Independencia,2023,21,71.7,92,40
10 Independencia,2023,22,72.6,90,49
10 Independencia,2023,23,68.2,90,39
10 Independencia,2023,24,62.9,83,38
10 Independencia,2023,25,60.2,84,34
10 Independencia,2023,26,66.0,89,38
10 Independencia,2023,27,64.9,87,36
10 Independencia,2023,28,61.2,88,33
10 Independencia,2023,29,62.5,87,33
10 Independencia,2023,30,62.0,89,35
10 Independencia,2023,31,65.1,90,37
10 Independencia,2023,32,63.7,87,35
10 Independencia,2023,33,59.7,87,31
10 Independencia,2023,34,76.5,100,40
10 Independencia,2023,35,73.6,94,50
10 Independencia,2023,36,71.9,91,36
10 Independencia,2023,37,66.2,98,38
10 Independencia,2023,38,68.4,93,43
10 Independencia,2023,39,68.0,95,40
10 Independencia,2023,40,72.7,94,33
10 Independencia,2023,41,69.1,94,40
10 Independencia,2023,42,67.5,95,40
10 Independencia,2023,43,73.2,95,42
10 Independencia,2023,44,74.9,94,36
10 Independencia,2023,45,68.3,95,35
10 Independencia,2023,46,74.7,97,43
10 Independencia,2023,47,73.8,98,38
10 Independencia,2023,48,69.8,95,45
10 Independencia,2023,49,68.7,94,33
10 Independencia,2023,50,66.1,87,40
10 Independencia,2023,51,77.2,97,45
10 Independencia,2023,52,69.0,97,46
11 La Altagracia,2015,1,78.8,92,64
11 La Altagracia,2015,2,78.5,92,61
11 La Altagracia,2015,3,84.0,97,59
11 La Altagracia,2015,4,79.6,93,58
11 La Altagracia,2015,5,84.8,100,58
11 La Altagracia,2015,6,78.2,97,55
11 La Altagracia,2015,7,82.8,98,60
11 La Altagracia,2015,8,79.8,97,55
11 La Altagracia,2015,9,76.6,92,54
11 La Altagracia,2015,10,73.2,93,47
11 La Altagracia,2015,11,73.2,89,44
11 La Altagracia,2015,12,74.4,90,50
11 La Altagracia,2015,13,74.7,92,51
11 La Altagracia,2015,14,71.8,92,41
11 La Altagracia,2015,15,77.1,92,55
11 La Altagracia,2015,16,75.8,96,53
11 La Altagracia,2015,17,75.3,95,47
11 La Altagracia,2015,18,73.7,92,50
11 La Altagracia,2015,19,75.0,96,50
11 La Altagracia,2015,20,76.1,92,51
11 La Altagracia,2015,21,79.6,97,56
11 La Altagracia,2015,22,82.0,98,58
11 La Altagracia,2015,23,79.4,95,54
11 La Altagracia,2015,24,77.9,98,53
11 La Altagracia,2015,25,78.4,96,55
11 La Altagracia,2015,26,79.6,93,55
11 La Altagracia,2015,27,79.1,92,59
11 La Altagracia,2015,28,81.1,100,59
11 La Altagracia,2015,29,79.2,93,54
11 La Altagracia,2015,30,78.8,98,55
11 La Altagracia,2015,31,76.6,93,53
11 La Altagracia,2015,32,77.9,94,54
11 La Altagracia,2015,33,76.3,93,49
11 La Altagracia,2015,34,78.0,98,50
11 La Altagracia,2015,35,83.2,100,54
11 La Altagracia,2015,36,81.1,98,57
11 La Altagracia,2015,37,80.4,96,60
11 La Altagracia,2015,38,83.6,96,63
11 La Altagracia,2015,39,82.3,98,58
11 La Altagracia,2015,40,79.2,98,56
11 La Altagracia,2015,41,80.8,96,58
11 La Altagracia,2015,42,82.2,96,57
11 La Altagracia,2015,43,84.6,98,60
11 La Altagracia,2015,44,85.5,97,66
11 La Altagracia,2015,45,87.5,97,70
11 La Altagracia,2015,46,81.9,93,61
11 La Altagracia,2015,47,80.0,97,52
11 La Altagracia,2015,48,85.3,97,55
11 La Altagracia,2015,49,84.7,95,66
11 La Altagracia,2015,50,81.1,92,62
11 La Altagracia,2015,51,81.8,95,64
11 La Altagracia,2015,52,80.8,95,63
11 La Altagracia,2016,1,83.1,100,61
11 La Altagracia,2016,2,77.4,91,56
11 La Altagracia,2016,3,79.3,97,52
11 La Altagracia,2016,4,79.3,94,56
11 La Altagracia,2016,5,78.6,98,59
11 La Altagracia,2016,6,77.9,96,53
11 La Altagracia,2016,7,79.6,98,57
11 La Altagracia,2016,8,77.9,94,51
11 La Altagracia,2016,9,78.2,95,58
11 La Altagracia,2016,10,68.7,95,44
11 La Altagracia,2016,11,77.8,96,50
11 La Altagracia,2016,12,76.7,92,51
11 La Altagracia,2016,13,77.5,93,51
11 La Altagracia,2016,14,76.5,96,49
11 La Altagracia,2016,15,77.1,94,46
11 La Altagracia,2016,16,75.4,97,53
11 La Altagracia,2016,17,88.7,100,68
11 La Altagracia,2016,18,83.7,100,63
11 La Altagracia,2016,19,82.8,94,59
11 La Altagracia,2016,20,81.0,93,61
11 La Altagracia,2016,21,81.6,100,62
11 La Altagracia,2016,22,88.4,99,65
11 La Altagracia,2016,23,83.0,97,63
11 La Altagracia,2016,24,80.5,95,59
11 La Altagracia,2016,25,82.9,93,63
11 La Altagracia,2016,26,81.4,95,60
11 La Altagracia,2016,27,82.0,95,58
11 La Altagracia,2016,28,80.7,93,58
11 La Altagracia,2016,29,80.5,95,59
11 La Altagracia,2016,30,83.1,94,62
11 La Altagracia,2016,31,85.4,96,62
11 La Altagracia,2016,32,82.4,98,62
11 La Altagracia,2016,33,79.5,93,53
11 La Altagracia,2016,34,84.7,97,56
11 La Altagracia,2016,35,81.5,96,59
11 La Altagracia,2016,36,82.6,98,57
11 La Altagracia,2016,37,81.3,93,58
11 La Altagracia,2016,38,82.1,98,58
11 La Altagracia,2016,39,80.9,93,56
11 La Altagracia,2016,40,85.4,98,66
11 La Altagracia,2016,41,84.5,97,64
11 La Altagracia,2016,42,86.4,100,63
11 La Altagracia,2016,43,86.7,97,65
11 La Altagracia,2016,44,89.5,98,74
11 La Altagracia,2016,45,89.5,100,72
11 La Altagracia,2016,46,92.0,100,66
11 La Altagracia,2016,47,91.4,100,73
11 La Altagracia,2016,48,85.6,100,66
11 La Altagracia,2016,49,83.1,97,64
11 La Altagracia,2016,50,81.8,95,63
11 La Altagracia,2016,51,82.3,95,64
11 La Altagracia,2016,52,80.3,92,63
11 La Altagracia,2017,1,81.6,98,53
11 La Altagracia,2017,2,76.4,98,48
11 La Altagracia,2017,3,77.5,98,47
11 La Altagracia,2017,4,77.5,96,45
11 La Altagracia,2017,5,81.8,99,45
11 La Altagracia,2017,6,81.3,98,52
11 La Altagracia,2017,7,82.6,100,45
11 La Altagracia,2017,8,77.2,100,46
11 La Altagracia,2017,9,77.8,96,49
11 La Altagracia,2017,10,76.9,100,50
11 La Altagracia,2017,11,76.8,100,46
11 La Altagracia,2017,12,84.3,100,51
11 La Altagracia,2017,13,78.5,98,46
11 La Altagracia,2017,14,75.7,99,37
11 La Altagracia,2017,15,76.3,98,46
11 La Altagracia,2017,16,79.4,100,49
11 La Altagracia,2017,17,86.8,99,52
11 La Altagracia,2017,18,82.7,99,55
11 La Altagracia,2017,19,80.4,99,53
11 La Altagracia,2017,20,80.7,100,53
11 La Altagracia,2017,21,78.3,99,48
11 La Altagracia,2017,22,82.9,99,56
11 La Altagracia,2017,23,78.8,99,48
11 La Altagracia,2017,24,79.1,99,46
11 La Altagracia,2017,25,80.5,99,53
11 La Altagracia,2017,26,82.2,99,55
11 La Altagracia,2017,27,81.4,99,51
11 La Altagracia,2017,28,83.6,100,49
11 La Altagracia,2017,29,82.1,98,55
11 La Altagracia,2017,30,83.1,99,55
11 La Altagracia,2017,31,82.5,100,51
11 La Altagracia,2017,32,82.8,99,56
11 La Altagracia,2017,33,86.6,100,53
11 La Altagracia,2017,34,84.9,99,58
11 La Altagracia,2017,35,83.5,100,48
11 La Altagracia,2017,36,86.2,100,53
11 La Altagracia,2017,37,87.5,100,60
11 La Altagracia,2017,38,89.4,100,57
11 La Altagracia,2017,39,85.8,100,53
11 La Altagracia,2017,40,87.6,100,53
11 La Altagracia,2017,41,89.9,100,62
11 La Altagracia,2017,42,84.4,100,50
11 La Altagracia,2017,43,85.3,100,57
11 La Altagracia,2017,44,83.6,100,56
11 La Altagracia,2017,45,93.9,100,71
11 La Altagracia,2017,46,93.8,100,61
11 La Altagracia,2017,47,87.3,100,58
11 La Altagracia,2017,48,85.2,99,56
11 La Altagracia,2017,49,84.4,99,56
11 La Altagracia,2017,50,81.8,97,49
11 La Altagracia,2017,51,82.1,97,59
11 La Altagracia,2017,52,83.5,97,59
11 La Altagracia,2018,1,85.8,100,55
11 La Altagracia,2018,2,86.3,100,57
11 La Altagracia,2018,3,87.6,98,60
11 La Altagracia,2018,4,84.8,98,60
11 La Altagracia,2018,5,75.0,96,45
11 La Altagracia,2018,6,80.8,98,56
11 La Altagracia,2018,7,78.8,98,57
11 La Altagracia,2018,8,78.6,98,54
11 La Altagracia,2018,9,81.8,100,46
11 La Altagracia,2018,10,76.3,100,48
11 La Altagracia,2018,11,80.6,98,47
11 La Altagracia,2018,12,82.6,99,50
11 La Altagracia,2018,13,75.5,97,48
11 La Altagracia,2018,14,81.1,98,53
11 La Altagracia,2018,15,79.3,100,47
11 La Altagracia,2018,16,81.2,98,49
11 La Altagracia,2018,17,77.4,98,43
11 La Altagracia,2018,18,80.3,100,47
11 La Altagracia,2018,19,78.9,97,45
11 La Altagracia,2018,20,82.6,96,56
11 La Altagracia,2018,21,78.5,99,51
11 La Altagracia,2018,22,81.8,99,51
11 La Altagracia,2018,23,78.0,98,42
11 La Altagracia,2018,24,78.6,98,45
11 La Altagracia,2018,25,84.3,100,50
11 La Altagracia,2018,26,78.5,98,48
11 La Altagracia,2018,27,77.7,98,49
11 La Altagracia,2018,28,82.2,100,52
11 La Altagracia,2018,29,83.0,99,49
11 La Altagracia,2018,30,78.8,98,40
11 La Altagracia,2018,31,80.1,100,51
11 La Altagracia,2018,32,81.4,99,49
11 La Altagracia,2018,33,83.4,100,46
11 La Altagracia,2018,34,80.5,99,47
11 La Altagracia,2018,35,86.4,100,55
11 La Altagracia,2018,36,84.4,100,55
11 La Altagracia,2018,37,85.1,100,52
11 La Altagracia,2018,38,84.5,100,53
11 La Altagracia,2018,39,86.8,100,57
11 La Altagracia,2018,40,90.1,100,55
11 La Altagracia,2018,41,90.5,100,64
11 La Altagracia,2018,42,84.7,98,63
11 La Altagracia,2018,43,83.3,98,58
11 La Altagracia,2018,44,83.0,100,51
11 La Altagracia,2018,45,87.9,100,61
11 La Altagracia,2018,46,87.7,100,57
11 La Altagracia,2018,47,83.1,100,57
11 La Altagracia,2018,48,82.8,98,44
11 La Altagracia,2018,49,83.8,100,46
11 La Altagracia,2018,50,82.0,98,51
11 La Altagracia,2018,51,82.0,99,49
11 La Altagracia,2018,52,78.8,97,57
11 La Altagracia,2019,1,78.2,97,53
11 La Altagracia,2019,2,83.2,99,52
11 La Altagracia,2019,3,80.3,97,48
11 La Altagracia,2019,4,81.0,98,46
11 La Altagracia,2019,5,79.2,99,48
11 La Altagracia,2019,6,81.9,98,51
11 La Altagracia,2019,7,80.2,99,53
11 La Altagracia,2019,8,78.7,97,45
11 La Altagracia,2019,9,75.2,95,35
11 La Altagracia,2019,10,79.0,100,46
11 La Altagracia,2019,11,77.3,98,40
11 La Altagracia,2019,12,77.8,98,41
11 La Altagracia,2019,13,84.0,100,49
11 La Altagracia,2019,14,79.8,97,43
11 La Altagracia,2019,15,76.9,97,40
11 La Altagracia,2019,16,74.1,95,39
11 La Altagracia,2019,17,76.2,98,45
11 La Altagracia,2019,18,78.8,100,48
11 La Altagracia,2019,19,78.5,97,45
11 La Altagracia,2019,20,79.0,99,45
11 La Altagracia,2019,21,83.0,100,57
11 La Altagracia,2019,22,87.5,100,57
11 La Altagracia,2019,23,84.9,100,57
11 La Altagracia,2019,24,82.7,99,50
11 La Altagracia,2019,25,81.7,99,52
11 La Altagracia,2019,26,82.5,100,49
11 La Altagracia,2019,27,78.8,100,45
11 La Altagracia,2019,28,80.8,98,52
11 La Altagracia,2019,29,82.0,100,51
11 La Altagracia,2019,30,80.8,98,51
11 La Altagracia,2019,31,87.6,100,55
11 La Altagracia,2019,32,83.9,100,49
11 La Altagracia,2019,33,81.5,99,51
11 La Altagracia,2019,34,83.6,100,55
11 La Altagracia,2019,35,81.7,100,48
11 La Altagracia,2019,36,82.5,100,49
