province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population
31 San José de Ocoa,2017,8,32,0,25.73,32.5,20.6,2.41,9.1,0.0,69.9,91,39,56027
31 San José de Ocoa,2017,8,33,1,26.14,32.1,22.5,1.83,6.7,0.0,71.3,92,46,56027
31 San José de Ocoa,2017,8,34,3,25.96,31.9,21.2,1.44,4.7,0.0,71.7,93,44,56027
31 San José de Ocoa,2017,8,35,0,26.33,33.2,20.7,0.59,1.4,0.0,67.0,91,32,56027
31 San José de Ocoa,2017,8,36,0,24.89,32.8,18.9,10.66,37.1,0.5,78.8,100,43,56027
31 San José de Ocoa,2017,8,37,0,24.47,29.4,20.3,5.26,10.1,0.2,83.0,98,64,56027
31 San José de Ocoa,2017,9,38,3,24.47,30.4,21.2,6.89,15.0,0.0,83.7,100,51,56027
31 San José de Ocoa,2017,9,39,1,24.16,29.6,19.1,2.23,6.8,0.1,76.7,98,52,56027
31 San José de Ocoa,2017,10,40,1,24.04,30.3,20.1,6.09,13.3,0.0,80.3,97,48,56027
31 San José de Ocoa,2017,10,41,0,23.87,29.8,19.5,1.5,4.2,0.0,81.2,100,56,56027
31 San José de Ocoa,2017,10,42,1,24.04,28.8,20.8,1.93,4.4,0.0,78.1,94,53,56027
31 San José de Ocoa,2017,10,43,1,23.44,29.6,18.8,0.81,2.6,0.0,78.7,96,50,56027
31 San José de Ocoa,2017,10,44,0,23.93,29.0,18.5,0.43,1.3,0.0,78.1,94,47,56027
31 San José de Ocoa,2017,10,45,0,22.81,27.6,20.4,7.23,18.0,0.8,84.5,94,62,56027
31 San José de Ocoa,2017,10,46,0,22.7,27.5,19.8,8.0,18.5,0.1,87.1,100,62,56027
31 San José de Ocoa,2017,10,47,0,22.31,28.7,16.8,2.06,8.6,0.0,82.7,100,58,56027
31 San José de Ocoa,2017,10,48,0,22.39,28.1,17.0,0.99,3.6,0.0,79.3,99,48,56027
31 San José de Ocoa,2017,12,49,1,23.09,27.8,18.0,0.29,1.1,0.0,78.1,96,54,56027
31 San José de Ocoa,2017,12,50,0,22.07,27.7,15.7,0.31,2.2,0.0,75.5,99,41,56027
31 San José de Ocoa,2017,12,51,0,23.03,27.9,18.8,0.03,0.2,0.0,72.3,91,43,56027
31 San José de Ocoa,2017,12,52,0,22.6,27.8,15.7,0.1,0.7,0.0,71.5,92,42,56027
31 San José de Ocoa,2018,12,1,0,22.06,27.9,17.2,2.03,3.9,0.4,82.0,97,48,55511
31 San José de Ocoa,2018,12,2,0,22.46,27.9,17.5,1.0,5.2,0.1,76.5,94,48,55511
31 San José de Ocoa,2018,1,3,1,22.79,27.4,18.0,0.13,0.3,0.0,73.8,92,49,55511
31 San José de Ocoa,2018,1,4,0,22.53,28.2,18.9,0.64,2.8,0.0,73.8,89,44,55511
31 San José de Ocoa,2018,1,5,0,21.97,28.0,17.5,0.11,0.7,0.0,71.1,91,36,55511
31 San José de Ocoa,2018,1,6,0,22.21,27.5,17.8,0.36,0.9,0.0,72.5,87,48,55511
31 San José de Ocoa,2018,1,7,0,21.4,26.4,17.6,0.1,0.4,0.0,72.5,87,49,55511
31 San José de Ocoa,2018,1,8,0,21.49,25.8,18.5,0.21,1.0,0.0,72.0,86,47,55511
31 San José de Ocoa,2018,1,9,0,21.33,27.8,15.8,0.97,4.3,0.0,72.2,99,40,55511
31 San José de Ocoa,2018,1,10,0,21.89,29.1,15.6,1.3,3.2,0.0,69.7,99,33,55511
31 San José de Ocoa,2018,1,11,0,22.41,29.5,16.6,1.93,6.7,0.0,70.5,95,36,55511
31 San José de Ocoa,2018,1,12,0,22.31,28.9,17.2,3.86,20.4,0.0,74.0,99,39,55511
31 San José de Ocoa,2018,1,13,0,21.91,28.8,17.0,0.31,2.0,0.0,67.3,86,31,55511
31 San José de Ocoa,2018,1,14,0,22.7,29.2,17.0,2.39,4.1,0.8,76.7,96,41,55511
31 San José de Ocoa,2018,1,15,0,23.51,30.5,19.3,1.7,7.6,0.0,68.5,91,34,55511
31 San José de Ocoa,2018,1,16,0,23.67,29.6,17.8,1.71,5.3,0.0,69.9,91,37,55511
31 San José de Ocoa,2018,1,17,0,23.86,29.7,18.9,2.56,5.9,0.0,75.0,97,42,55511
31 San José de Ocoa,2018,5,18,2,23.47,29.9,19.0,3.34,6.6,0.6,76.2,95,38,55511
31 San José de Ocoa,2018,5,19,0,23.5,29.6,18.1,2.17,8.1,0.0,72.5,94,38,55511
31 San José de Ocoa,2018,5,20,0,23.73,29.5,20.1,1.03,2.7,0.0,71.7,90,44,55511
31 San José de Ocoa,2018,5,21,1,24.64,31.8,20.2,0.87,2.0,0.0,67.2,86,37,55511
31 San José de Ocoa,2018,5,22,0,25.23,31.0,20.4,0.77,3.3,0.0,65.9,87,38,55511
31 San José de Ocoa,2018,6,23,1,25.41,32.2,20.0,0.84,2.8,0.0,63.9,91,35,55511
31 San José de Ocoa,2018,6,24,1,25.13,31.1,19.7,1.56,4.7,0.0,69.9,95,41,55511
31 San José de Ocoa,2018,6,25,0,24.01,31.1,18.8,4.07,9.6,0.5,75.6,98,37,55511
31 San José de Ocoa,2018,6,26,0,25.7,32.6,20.6,0.74,3.6,0.0,68.3,91,39,55511
31 San José de Ocoa,2018,6,27,0,25.94,31.6,19.6,0.74,2.5,0.0,68.4,94,38,55511
31 San José de Ocoa,2018,7,28,2,25.33,31.5,20.4,2.9,18.0,0.0,72.9,95,43,55511
31 San José de Ocoa,2018,7,29,1,25.47,31.2,20.8,1.14,1.8,0.6,73.1,94,46,55511
31 San José de Ocoa,2018,7,30,0,25.17,31.0,19.5,1.04,3.6,0.0,67.0,90,38,55511
31 San José de Ocoa,2018,8,31,1,25.49,32.0,20.4,1.46,4.3,0.0,69.9,89,42,55511
31 San José de Ocoa,2018,8,32,0,25.8,33.1,20.7,1.8,4.8,0.0,67.8,88,39,55511
31 San José de Ocoa,2018,8,33,1,25.49,31.8,20.7,1.2,2.4,0.4,69.7,90,42,55511
31 San José de Ocoa,2018,8,34,1,25.5,31.7,20.8,1.04,2.3,0.0,68.3,91,35,55511
31 San José de Ocoa,2018,8,35,1,25.01,31.0,21.1,1.81,3.0,0.8,72.9,91,43,55511
31 San José de Ocoa,2018,8,36,0,24.67,31.8,19.4,2.94,7.5,0.6,72.3,93,45,55511
31 San José de Ocoa,2018,9,37,1,24.57,30.4,19.0,4.41,19.1,0.0,76.8,97,46,55511
31 San José de Ocoa,2018,9,38,1,25.06,31.1,21.1,0.97,2.5,0.0,73.1,89,46,55511
31 San José de Ocoa,2018,9,39,0,24.83,30.1,20.7,1.03,3.3,0.3,72.9,88,49,55511
31 San José de Ocoa,2018,10,40,1,23.21,30.6,19.0,5.4,9.5,1.1,81.5,99,42,55511
31 San José de Ocoa,2018,10,41,2,23.2,28.3,20.1,5.11,18.1,1.1,82.6,97,54,55511
31 San José de Ocoa,2018,10,42,0,24.17,29.4,19.4,0.54,1.4,0.0,73.2,89,50,55511
31 San José de Ocoa,2018,10,43,0,23.83,29.9,18.9,1.49,3.9,0.0,78.9,98,45,55511
31 San José de Ocoa,2018,10,44,0,23.64,28.9,18.9,1.46,4.0,0.0,74.0,96,45,55511
31 San José de Ocoa,2018,11,45,3,23.94,30.0,17.4,0.61,2.2,0.1,73.6,93,47,55511
31 San José de Ocoa,2018,11,46,3,24.2,29.8,20.1,2.24,7.9,0.2,75.6,97,49,55511
31 San José de Ocoa,2018,11,47,3,23.53,29.7,17.3,1.03,2.3,0.0,76.5,99,40,55511
31 San José de Ocoa,2018,12,48,2,23.19,29.4,17.1,0.81,2.3,0.0,76.5,98,37,55511
31 San José de Ocoa,2018,12,49,1,23.3,29.4,17.6,0.24,0.9,0.0,69.2,92,36,55511
31 San José de Ocoa,2018,12,50,0,22.94,29.2,17.7,0.14,0.7,0.0,66.1,94,35,55511
31 San José de Ocoa,2018,12,51,0,22.09,29.4,15.5,0.79,2.0,0.0,70.5,97,36,55511
31 San José de Ocoa,2018,12,52,0,22.7,28.3,18.7,0.7,1.9,0.0,72.1,89,41,55511
31 San José de Ocoa,2019,12,1,0,22.61,29.3,17.3,0.03,0.1,0.0,69.6,91,40,54960
31 San José de Ocoa,2019,1,2,1,21.67,28.2,14.6,0.6,1.9,0.0,72.0,97,38,54960
31 San José de Ocoa,2019,1,3,1,21.43,28.2,13.6,1.13,4.5,0.0,72.2,95,38,54960
31 San José de Ocoa,2019,1,4,1,21.74,28.1,15.9,0.53,1.8,0.0,69.0,92,38,54960
31 San José de Ocoa,2019,1,5,0,22.04,28.6,17.7,1.57,4.6,0.0,74.5,97,32,54960
31 San José de Ocoa,2019,2,6,1,21.97,28.1,16.2,0.59,1.4,0.0,73.3,96,42,54960
31 San José de Ocoa,2019,2,7,0,22.13,27.9,17.2,1.1,3.1,0.1,73.2,93,45,54960
31 San José de Ocoa,2019,2,8,2,22.87,29.1,18.5,0.14,0.4,0.0,68.6,91,40,54960
31 San José de Ocoa,2019,2,9,1,22.74,28.8,16.7,0.24,1.0,0.0,66.4,95,34,54960
31 San José de Ocoa,2019,2,10,0,22.9,29.5,17.2,1.17,3.5,0.0,68.0,91,31,54960
31 San José de Ocoa,2019,3,11,3,22.7,29.5,17.2,0.69,2.0,0.0,67.6,90,31,54960
31 San José de Ocoa,2019,3,12,1,22.71,29.3,16.6,1.37,2.8,0.3,70.9,100,28,54960
31 San José de Ocoa,2019,3,13,4,22.3,27.8,18.4,6.2,12.6,2.2,81.4,98,50,54960
31 San José de Ocoa,2019,4,14,1,23.17,28.6,18.6,1.17,3.4,0.0,72.0,91,45,54960
31 San José de Ocoa,2019,4,15,2,23.03,28.8,15.8,0.91,1.4,0.1,70.5,99,46,54960
31 San José de Ocoa,2019,4,16,4,23.77,30.7,18.4,0.96,2.8,0.0,68.4,91,33,54960
31 San José de Ocoa,2019,4,17,1,22.73,29.0,18.6,4.74,12.7,2.5,79.9,96,46,54960
31 San José de Ocoa,2019,5,18,7,24.0,29.8,18.9,1.36,3.0,0.0,73.1,95,39,54960
31 San José de Ocoa,2019,5,19,2,24.37,30.7,19.7,1.01,1.8,0.1,70.9,97,38,54960
31 San José de Ocoa,2019,5,20,2,24.74,31.1,18.4,1.71,3.0,0.0,72.4,98,42,54960
31 San José de Ocoa,2019,5,21,4,23.89,29.7,19.2,4.46,15.2,0.2,78.8,96,48,54960
31 San José de Ocoa,2019,5,22,2,23.57,29.2,19.3,4.5,14.7,0.6,79.6,96,46,54960
31 San José de Ocoa,2019,5,23,0,24.13,29.6,19.8,3.41,7.1,0.3,79.5,97,56,54960
31 San José de Ocoa,2019,6,24,12,24.93,30.9,19.8,0.84,3.8,0.0,72.2,92,43,54960
31 San José de Ocoa,2019,6,25,11,26.29,33.1,20.5,1.7,5.2,0.0,70.3,99,38,54960
31 San José de Ocoa,2019,6,26,1,25.63,32.5,20.3,0.87,1.7,0.0,70.6,91,37,54960
31 San José de Ocoa,2019,7,27,7,25.53,32.4,19.9,1.91,3.6,0.7,72.1,100,42,54960
31 San José de Ocoa,2019,7,28,17,25.54,31.2,20.7,0.69,1.5,0.0,67.8,91,43,54960
31 San José de Ocoa,2019,7,29,13,25.83,32.4,20.1,1.1,2.4,0.0,67.0,89,36,54960
31 San José de Ocoa,2019,7,30,18,26.4,33.3,21.3,1.56,2.4,0.6,67.0,90,36,54960
31 San José de Ocoa,2019,8,31,22,25.61,31.7,20.9,3.13,7.0,0.5,71.1,91,45,54960
31 San José de Ocoa,2019,8,32,22,25.79,31.7,20.4,1.86,6.9,0.0,74.1,96,44,54960
31 San José de Ocoa,2019,8,33,16,26.26,32.1,21.3,0.73,2.0,0.0,67.2,86,38,54960
31 San José de Ocoa,2019,8,34,19,26.06,32.7,21.4,2.31,4.9,0.6,70.9,93,37,54960
31 San José de Ocoa,2019,8,35,22,25.47,33.0,20.0,2.5,6.8,0.0,73.5,98,36,54960
31 San José de Ocoa,2019,9,36,15,25.37,32.8,20.3,4.36,11.9,0.5,75.0,98,41,54960
31 San José de Ocoa,2019,9,37,27,25.19,31.8,19.0,3.67,9.9,0.5,78.4,100,49,54960
31 San José de Ocoa,2019,9,38,22,24.39,30.8,20.2,11.31,36.1,4.3,84.2,100,56,54960
31 San José de Ocoa,2019,9,39,13,24.36,28.8,19.1,3.8,7.8,1.4,87.9,100,65,54960
31 San José de Ocoa,2019,10,40,10,23.94,28.9,18.1,5.1,12.1,0.1,83.6,100,50,54960
31 San José de Ocoa,2019,10,41,5,24.21,30.3,19.3,1.47,4.1,0.0,76.6,95,43,54960
31 San José de Ocoa,2019,10,42,6,23.76,29.7,18.3,4.24,8.0,1.2,82.2,98,47,54960
31 San José de Ocoa,2019,10,43,7,23.99,29.7,19.4,1.27,2.4,0.0,77.3,93,52,54960
31 San José de Ocoa,2019,10,44,2,24.14,29.5,19.2,0.6,2.1,0.0,73.2,90,36,54960
31 San José de Ocoa,2019,11,45,5,23.9,29.5,19.7,2.94,14.1,0.0,76.5,96,49,54960
31 San José de Ocoa,2019,11,46,4,22.96,28.4,18.3,3.7,8.7,0.0,83.6,99,52,54960
31 San José de Ocoa,2019,11,47,5,22.13,27.8,16.6,5.1,30.0,0.0,83.0,100,53,54960
31 San José de Ocoa,2019,11,48,6,22.83,29.4,15.7,0.13,0.7,0.0,76.5,94,49,54960
31 San José de Ocoa,2019,12,49,3,22.69,28.6,18.1,1.69,6.3,0.5,82.7,99,55,54960
31 San José de Ocoa,2019,12,50,6,22.96,28.2,20.1,1.73,7.7,0.0,78.0,93,53,54960
31 San José de Ocoa,2019,12,51,4,22.43,27.2,18.6,1.47,4.0,0.0,79.3,94,52,54960
31 San José de Ocoa,2019,12,52,0,22.7,28.3,17.3,0.77,2.5,0.0,80.3,99,52,54960
31 San José de Ocoa,2020,12,1,4,23.3,28.4,18.6,0.3,1.2,0.0,76.0,95,52,54405
31 San José de Ocoa,2020,1,2,2,22.24,28.4,16.5,1.41,6.1,0.0,76.6,93,42,54405
31 San José de Ocoa,2020,1,3,2,21.84,26.9,17.6,1.23,3.4,0.0,76.6,89,51,54405
31 San José de Ocoa,2020,1,4,4,21.86,27.3,17.6,3.66,15.7,0.7,83.6,98,58,54405
31 San José de Ocoa,2020,1,5,3,21.64,28.7,16.3,0.24,1.0,0.0,80.7,99,43,54405
31 San José de Ocoa,2020,1,6,0,22.71,29.0,17.6,0.41,1.2,0.0,74.0,95,41,54405
31 San José de Ocoa,2020,2,7,3,22.47,27.8,18.7,0.94,2.4,0.0,74.0,92,43,54405
31 San José de Ocoa,2020,2,8,2,22.39,27.7,17.7,2.49,10.7,0.0,78.8,99,49,54405
31 San José de Ocoa,2020,2,9,1,22.53,27.5,17.7,1.14,3.2,0.0,78.2,97,50,54405
31 San José de Ocoa,2020,3,10,1,22.49,29.6,17.8,2.53,6.2,0.0,76.8,97,39,54405
31 San José de Ocoa,2020,3,11,5,21.69,27.7,16.1,3.26,13.3,0.0,75.9,98,45,54405
31 San José de Ocoa,2020,3,12,1,22.04,27.8,16.7,0.37,2.1,0.0,69.8,86,38,54405
31 San José de Ocoa,2020,3,13,1,22.56,28.6,16.6,2.63,8.8,0.0,76.7,99,46,54405
31 San José de Ocoa,2020,3,14,0,23.01,29.1,15.6,1.03,2.4,0.0,77.1,100,44,54405
31 San José de Ocoa,2020,3,15,0,24.39,31.1,20.9,4.61,15.7,0.3,83.0,100,46,54405
31 San José de Ocoa,2020,3,16,0,24.03,30.5,17.7,1.36,3.2,0.1,73.0,94,38,54405
31 San José de Ocoa,2020,3,17,0,24.34,31.2,19.0,0.99,4.2,0.0,71.5,97,39,54405
31 San José de Ocoa,2020,3,18,0,24.16,31.5,18.4,1.37,3.5,0.0,70.5,98,33,54405
31 San José de Ocoa,2020,3,19,0,24.77,31.0,20.1,2.93,13.1,0.0,71.0,96,36,54405
31 San José de Ocoa,2020,5,20,2,24.7,30.4,20.3,0.94,3.4,0.0,70.9,94,45,54405
31 San José de Ocoa,2020,5,21,1,25.07,31.4,19.8,1.73,3.4,0.0,74.5,96,43,54405
31 San José de Ocoa,2020,5,22,0,24.59,31.6,19.0,4.26,13.6,0.1,74.9,96,43,54405
31 San José de Ocoa,2020,5,23,0,25.2,31.3,19.2,1.24,3.3,0.0,71.7,92,46,54405
31 San José de Ocoa,2020,5,24,0,24.51,30.7,19.4,4.7,13.3,0.4,78.2,99,42,54405
31 San José de Ocoa,2020,5,25,0,25.51,31.9,20.8,1.19,3.0,0.0,72.3,92,44,54405
31 San José de Ocoa,2020,5,26,0,26.6,33.6,21.3,0.5,1.6,0.0,68.8,90,34,54405
31 San José de Ocoa,2020,5,27,0,25.5,32.8,20.9,3.13,10.9,0.3,73.2,96,43,54405
31 San José de Ocoa,2020,5,28,0,25.79,31.8,20.3,1.97,6.6,0.1,71.7,93,41,54405
31 San José de Ocoa,2020,5,29,0,26.04,32.8,21.6,2.69,5.2,0.7,71.3,93,40,54405
31 San José de Ocoa,2020,5,30,0,25.66,31.5,21.7,2.53,4.7,0.0,71.5,89,41,54405
31 San José de Ocoa,2020,5,31,0,25.77,32.8,22.1,16.77,86.6,0.1,75.1,100,40,54405
31 San José de Ocoa,2020,5,32,0,25.8,31.9,20.9,0.83,1.6,0.0,70.6,90,49,54405
31 San José de Ocoa,2020,5,33,0,25.96,31.2,20.6,0.96,3.3,0.0,71.2,94,47,54405
31 San José de Ocoa,2020,8,34,1,25.81,32.9,21.2,18.06,118.7,0.0,74.9,100,38,54405
31 San José de Ocoa,2020,8,35,2,25.67,31.9,20.5,0.56,2.3,0.0,75.1,92,50,54405
31 San José de Ocoa,2020,9,36,2,25.13,30.8,21.3,1.89,4.0,0.3,75.9,90,50,54405
31 San José de Ocoa,2020,9,37,0,24.27,29.7,20.2,4.37,9.4,1.6,81.5,99,53,54405
31 San José de Ocoa,2020,9,38,0,24.23,30.3,18.9,2.67,4.6,0.4,81.6,99,52,54405
31 San José de Ocoa,2020,9,39,0,24.61,29.9,20.0,3.04,10.6,0.0,81.0,100,47,54405
31 San José de Ocoa,2020,9,40,0,24.23,29.6,19.5,2.59,6.0,0.8,77.9,93,52,54405
31 San José de Ocoa,2020,10,41,1,24.17,30.5,18.4,2.11,5.3,0.0,79.5,95,52,54405
31 San José de Ocoa,2020,10,42,0,24.29,29.9,20.1,2.34,4.8,0.7,81.6,98,54,54405
31 San José de Ocoa,2020,10,43,0,24.09,29.3,19.6,2.07,9.1,0.0,78.6,99,54,54405
31 San José de Ocoa,2020,10,44,0,24.54,29.7,20.9,0.84,3.2,0.0,76.1,89,55,54405
31 San José de Ocoa,2020,10,45,0,23.06,28.5,19.3,7.79,22.9,0.1,83.7,100,58,54405
31 San José de Ocoa,2020,11,46,1,23.16,27.9,19.2,5.93,14.2,0.0,84.2,97,57,54405
31 San José de Ocoa,2020,11,47,0,22.73,27.9,18.3,1.69,6.7,0.0,79.9,95,54,54405
31 San José de Ocoa,2020,11,48,1,22.69,27.6,16.3,0.49,1.4,0.0,77.0,96,31,54405
31 San José de Ocoa,2020,12,49,1,22.23,27.5,17.0,0.34,1.7,0.0,76.5,96,49,54405
31 San José de Ocoa,2020,12,50,0,22.26,27.3,18.3,0.77,1.9,0.0,82.1,100,57,54405
31 San José de Ocoa,2020,12,51,0,22.44,27.9,16.4,0.17,0.6,0.0,75.9,92,54,54405
31 San José de Ocoa,2020,12,52,1,22.3,28.1,16.5,0.97,1.9,0.0,77.8,97,51,54405
31 San José de Ocoa,2021,12,1,0,21.56,28.0,15.1,0.91,5.3,0.0,77.3,97,48,53833
31 San José de Ocoa,2021,12,2,0,21.96,28.0,14.5,0.59,2.2,0.0,77.0,99,45,53833
31 San José de Ocoa,2021,12,3,0,22.69,28.1,16.8,0.27,1.3,0.0,73.0,95,42,53833
31 San José de Ocoa,2021,12,4,0,21.99,28.6,16.8,0.21,0.6,0.0,71.4,98,23,53833
31 San José de Ocoa,2021,12,5,0,22.41,29.3,17.0,0.94,4.0,0.0,75.2,97,40,53833
31 San José de Ocoa,2021,12,6,0,22.76,28.4,18.5,0.24,0.9,0.0,71.3,92,37,53833
31 San José de Ocoa,2021,12,7,0,22.51,29.2,16.4,0.89,2.6,0.0,70.8,97,37,53833
31 San José de Ocoa,2021,12,8,0,22.11,27.9,17.9,1.23,3.1,0.0,71.1,87,37,53833
31 San José de Ocoa,2021,3,9,1,22.06,29.3,15.9,2.6,11.7,0.0,73.8,100,36,53833
31 San José de Ocoa,2021,3,10,1,22.01,27.9,16.4,3.99,11.4,0.0,76.1,95,48,53833
31 San José de Ocoa,2021,3,11,1,21.89,29.1,17.2,0.17,1.0,0.0,71.8,93,40,53833
31 San José de Ocoa,2021,3,12,1,22.13,28.0,16.8,2.04,7.8,0.4,76.8,99,47,53833
31 San José de Ocoa,2021,3,13,0,22.77,28.4,18.1,1.83,7.4,0.0,75.5,95,47,53833
31 San José de Ocoa,2021,3,14,0,22.13,27.3,17.4,3.71,6.0,0.1,80.5,95,53,53833
31 San José de Ocoa,2021,4,15,2,22.84,30.3,14.9,0.9,2.1,0.0,76.5,100,44,53833
31 San José de Ocoa,2021,4,16,0,23.33,29.9,17.5,0.87,3.4,0.0,65.3,97,41,53833
31 San José de Ocoa,2021,4,17,0,23.03,29.7,18.7,2.61,4.6,0.0,74.7,96,41,53833
31 San José de Ocoa,2021,5,18,2,23.77,30.7,18.8,1.6,4.8,0.4,71.2,93,39,53833
31 San José de Ocoa,2021,5,19,0,24.59,31.5,19.3,1.61,5.2,0.0,71.6,98,40,53833
31 San José de Ocoa,2021,5,20,0,24.21,30.6,18.2,0.84,3.0,0.1,71.1,95,44,53833
31 San José de Ocoa,2021,5,21,0,24.76,31.8,19.6,2.0,4.2,0.6,70.9,92,39,53833
31 San José de Ocoa,2021,5,22,0,24.66,30.2,20.7,1.51,3.1,0.2,71.1,88,43,53833
31 San José de Ocoa,2021,6,23,1,24.06,30.2,19.4,6.96,13.6,0.5,75.7,100,45,53833
31 San José de Ocoa,2021,6,24,0,25.66,31.8,20.0,1.5,5.4,0.0,70.3,89,44,53833
31 San José de Ocoa,2021,6,25,1,24.57,29.8,17.0,4.11,10.4,1.1,74.1,98,47,53833
31 San José de Ocoa,2021,6,26,1,25.1,31.7,20.7,6.21,33.1,0.0,74.4,96,43,53833
31 San José de Ocoa,2021,6,27,0,25.1,31.7,19.8,0.66,1.6,0.1,70.2,92,45,53833
31 San José de Ocoa,2021,6,28,0,25.33,32.5,20.4,1.46,4.0,0.4,71.8,88,40,53833
31 San José de Ocoa,2021,6,29,0,25.74,31.9,20.4,2.14,8.1,0.0,70.4,100,40,53833
31 San José de Ocoa,2021,6,30,0,25.81,32.7,19.0,1.31,2.9,0.0,70.7,99,44,53833
31 San José de Ocoa,2021,6,31,0,25.64,32.2,20.6,1.91,4.1,0.5,69.2,90,40,53833
31 San José de Ocoa,2021,6,32,0,25.16,31.0,20.6,9.53,42.2,0.5,74.3,100,46,53833
31 San José de Ocoa,2021,8,33,1,24.9,30.4,21.5,9.34,56.3,0.0,77.2,95,52,53833
31 San José de Ocoa,2021,8,34,1,25.77,32.1,20.0,0.23,1.5,0.0,68.0,90,39,53833
31 San José de Ocoa,2021,8,35,2,24.86,31.9,19.0,2.81,8.2,0.0,76.4,98,36,53833
31 San José de Ocoa,2021,9,36,4,25.2,31.6,19.9,3.1,11.4,0.7,74.4,96,44,53833
31 San José de Ocoa,2021,9,37,4,24.59,30.2,18.5,4.67,18.1,0.0,76.7,96,52,53833
31 San José de Ocoa,2021,9,38,5,24.8,30.4,20.3,3.31,7.6,1.0,81.3,99,49,53833
31 San José de Ocoa,2021,9,39,0,23.7,29.7,19.3,5.86,9.7,1.8,81.7,97,57,53833
31 San José de Ocoa,2021,9,40,0,24.34,30.6,18.4,1.9,5.1,0.0,77.8,95,46,53833
31 San José de Ocoa,2021,10,41,1,24.1,29.3,19.2,6.09,13.5,0.7,84.2,97,63,53833
31 San José de Ocoa,2021,10,42,0,23.63,29.9,19.2,6.21,20.3,0.1,81.9,96,54,53833
31 San José de Ocoa,2021,10,43,1,22.61,29.2,16.2,0.9,1.7,0.0,81.5,100,55,53833
31 San José de Ocoa,2021,10,44,0,22.84,28.6,17.5,1.44,4.0,0.1,81.2,96,52,53833
31 San José de Ocoa,2021,11,45,1,23.6,29.5,17.4,1.04,4.3,0.0,77.1,98,42,53833
31 San José de Ocoa,2021,11,46,3,23.6,29.6,18.0,0.1,0.4,0.0,71.7,97,42,53833
31 San José de Ocoa,2021,11,47,2,22.7,28.1,16.6,1.7,5.9,0.0,81.7,99,53,53833
31 San José de Ocoa,2021,11,48,0,23.26,29.2,17.5,0.47,0.9,0.1,75.5,96,50,53833
31 San José de Ocoa,2021,11,49,0,23.01,28.6,18.2,0.07,0.3,0.0,72.6,95,46,53833
31 San José de Ocoa,2021,11,50,0,22.84,28.0,19.5,0.47,1.4,0.0,73.4,89,49,53833
31 San José de Ocoa,2021,11,51,0,22.39,28.7,16.8,1.89,5.2,0.0,80.0,100,44,53833
31 San José de Ocoa,2021,12,52,1,22.29,28.4,16.6,0.0,0.0,0.0,70.3,91,45,53833
31 San José de Ocoa,2022,12,1,0,22.26,28.3,15.1,0.07,0.4,0.0,71.9,96,40,53299
31 San José de Ocoa,2022,1,2,2,21.33,28.1,15.2,1.14,3.1,0.1,78.4,98,44,53299
31 San José de Ocoa,2022,1,3,0,22.07,29.0,15.2,0.49,2.6,0.0,72.5,100,40,53299
31 San José de Ocoa,2022,1,4,0,21.69,29.2,15.6,0.96,2.7,0.0,77.9,100,37,53299
31 San José de Ocoa,2022,2,5,4,21.5,26.9,16.2,1.9,6.2,0.0,77.2,100,45,53299
31 San José de Ocoa,2022,2,6,0,22.23,29.1,16.7,1.0,3.9,0.0,74.3,98,38,53299
31 San José de Ocoa,2022,2,7,3,22.57,28.7,15.6,0.46,1.1,0.0,68.0,88,40,53299
31 San José de Ocoa,2022,2,8,1,22.4,29.2,15.4,0.14,0.9,0.0,67.1,84,40,53299
31 San José de Ocoa,2022,3,9,2,22.39,28.3,17.2,1.99,3.3,1.2,77.2,98,46,53299
31 San José de Ocoa,2022,3,10,0,22.79,28.8,19.0,1.89,3.9,0.4,73.5,94,35,53299
31 San José de Ocoa,2022,3,11,1,23.14,30.3,18.7,0.34,1.4,0.0,68.8,90,37,53299
31 San José de Ocoa,2022,3,12,0,22.93,29.7,16.7,2.17,11.0,0.0,69.4,99,37,53299
31 San José de Ocoa,2022,3,13,0,22.84,29.7,18.6,3.01,11.3,0.0,74.6,98,38,53299
31 San José de Ocoa,2022,3,14,0,22.93,29.7,17.2,2.21,5.3,0.0,73.0,97,41,53299
31 San José de Ocoa,2022,3,15,0,23.23,29.8,18.9,2.13,6.7,0.3,71.7,96,44,53299
31 San José de Ocoa,2022,3,16,0,21.87,27.2,17.7,7.74,13.7,0.0,79.5,98,54,53299
31 San José de Ocoa,2022,3,17,0,22.2,28.9,16.6,6.0,41.0,0.0,72.0,96,40,53299
31 San José de Ocoa,2022,5,18,4,23.04,28.9,16.2,1.2,3.3,0.0,76.7,99,52,53299
31 San José de Ocoa,2022,5,19,3,23.49,28.9,16.4,1.61,2.8,0.4,75.4,99,51,53299
31 San José de Ocoa,2022,5,20,1,24.67,31.8,19.3,1.29,3.6,0.0,73.8,97,47,53299
31 San José de Ocoa,2022,5,21,3,23.61,29.7,18.8,5.79,13.8,0.0,75.6,92,46,53299
31 San José de Ocoa,2022,6,22,6,24.43,29.8,19.2,1.43,4.6,0.0,74.8,97,49,53299
31 San José de Ocoa,2022,6,23,2,25.04,31.2,19.3,1.94,4.1,0.1,69.5,94,39,53299
31 San José de Ocoa,2022,6,24,2,24.74,31.6,18.3,4.81,11.8,0.0,69.9,90,39,53299
