province,year,week,avg_rainfall,max_rainfall,min_rainfall
19 Hermanas Mirabal,2016,38,2.53,6.4,0.6
19 Hermanas Mirabal,2016,39,2.3,6.8,0.6
19 Hermanas Mirabal,2016,40,4.36,17.8,0.0
19 Hermanas Mirabal,2016,41,4.2,12.2,0.6
19 Hermanas Mirabal,2016,42,8.67,18.5,0.4
19 Hermanas Mirabal,2016,43,8.17,17.6,0.5
19 Hermanas Mirabal,2016,44,10.2,21.6,0.1
19 Hermanas Mirabal,2016,45,14.36,52.8,1.2
19 Hermanas Mirabal,2016,46,9.27,24.2,0.4
19 Hermanas Mirabal,2016,47,6.77,20.9,0.0
19 Hermanas Mirabal,2016,48,3.04,10.2,0.1
19 Hermanas Mirabal,2016,49,1.37,5.5,0.0
19 Hermanas Mirabal,2016,50,0.86,2.4,0.0
19 Hermanas Mirabal,2016,51,3.4,5.6,0.6
19 Hermanas Mirabal,2016,52,2.63,5.4,0.0
19 Hermanas Mirabal,2017,1,0.56,2.0,0.0
19 Hermanas Mirabal,2017,2,2.19,3.9,0.1
19 Hermanas Mirabal,2017,3,1.14,5.0,0.0
19 Hermanas Mirabal,2017,4,0.51,2.4,0.0
19 Hermanas Mirabal,2017,5,0.93,2.1,0.0
19 Hermanas Mirabal,2017,6,1.64,3.1,0.0
19 Hermanas Mirabal,2017,7,1.29,3.6,0.2
19 Hermanas Mirabal,2017,8,0.16,0.4,0.0
19 Hermanas Mirabal,2017,9,2.34,6.8,0.3
19 Hermanas Mirabal,2017,10,1.8,4.2,0.0
19 Hermanas Mirabal,2017,11,0.64,2.9,0.0
19 Hermanas Mirabal,2017,12,7.41,19.2,1.7
19 Hermanas Mirabal,2017,13,1.16,2.3,0.0
19 Hermanas Mirabal,2017,14,4.63,25.2,0.1
19 Hermanas Mirabal,2017,15,3.26,18.0,0.0
19 Hermanas Mirabal,2017,16,6.5,14.3,0.5
19 Hermanas Mirabal,2017,17,12.54,26.2,5.7
19 Hermanas Mirabal,2017,18,7.43,18.6,1.0
19 Hermanas Mirabal,2017,19,3.91,12.0,0.1
19 Hermanas Mirabal,2017,20,3.13,4.8,1.5
19 Hermanas Mirabal,2017,21,1.17,4.8,0.0
19 Hermanas Mirabal,2017,22,4.73,16.9,0.2
19 Hermanas Mirabal,2017,23,0.79,3.6,0.0
19 Hermanas Mirabal,2017,24,2.69,6.7,0.0
19 Hermanas Mirabal,2017,25,3.39,7.0,0.4
19 Hermanas Mirabal,2017,26,4.67,17.5,0.3
19 Hermanas Mirabal,2017,27,4.06,12.4,1.4
19 Hermanas Mirabal,2017,28,4.59,10.7,2.1
19 Hermanas Mirabal,2017,29,3.53,6.8,0.0
19 Hermanas Mirabal,2017,30,1.89,5.7,0.4
19 Hermanas Mirabal,2017,31,4.24,16.1,0.7
19 Hermanas Mirabal,2017,32,3.61,7.7,0.0
19 Hermanas Mirabal,2017,33,7.31,17.9,1.1
19 Hermanas Mirabal,2017,34,3.97,8.7,0.0
19 Hermanas Mirabal,2017,35,1.44,3.1,0.0
19 Hermanas Mirabal,2017,36,12.66,68.1,0.4
19 Hermanas Mirabal,2017,37,5.86,12.1,0.4
19 Hermanas Mirabal,2017,38,12.2,64.9,0.6
19 Hermanas Mirabal,2017,39,1.57,3.1,0.4
19 Hermanas Mirabal,2017,40,5.29,18.7,0.1
19 Hermanas Mirabal,2017,41,4.49,11.7,0.0
19 Hermanas Mirabal,2017,42,3.74,9.5,0.1
19 Hermanas Mirabal,2017,43,1.73,6.1,0.1
19 Hermanas Mirabal,2017,44,1.8,6.7,0.0
19 Hermanas Mirabal,2017,45,6.64,17.3,0.0
19 Hermanas Mirabal,2017,46,9.53,26.7,1.2
19 Hermanas Mirabal,2017,47,3.36,11.7,0.0
19 Hermanas Mirabal,2017,48,0.54,1.7,0.0
19 Hermanas Mirabal,2017,49,1.94,6.4,0.1
19 Hermanas Mirabal,2017,50,0.26,1.3,0.0
19 Hermanas Mirabal,2017,51,2.31,3.8,0.0
19 Hermanas Mirabal,2017,52,2.03,4.2,0.0
19 Hermanas Mirabal,2018,1,4.4,11.1,0.0
19 Hermanas Mirabal,2018,2,4.29,14.2,0.6
19 Hermanas Mirabal,2018,3,2.23,3.6,0.2
19 Hermanas Mirabal,2018,4,2.61,5.9,0.6
19 Hermanas Mirabal,2018,5,0.8,2.3,0.1
19 Hermanas Mirabal,2018,6,2.5,4.0,1.1
19 Hermanas Mirabal,2018,7,3.51,10.1,1.3
19 Hermanas Mirabal,2018,8,2.74,5.4,1.0
19 Hermanas Mirabal,2018,9,1.96,7.7,0.0
19 Hermanas Mirabal,2018,10,0.6,1.3,0.0
19 Hermanas Mirabal,2018,11,0.61,1.9,0.0
19 Hermanas Mirabal,2018,12,3.04,10.5,0.0
19 Hermanas Mirabal,2018,13,1.1,2.3,0.0
19 Hermanas Mirabal,2018,14,1.07,2.9,0.2
19 Hermanas Mirabal,2018,15,1.36,3.5,0.2
19 Hermanas Mirabal,2018,16,1.69,3.6,0.1
19 Hermanas Mirabal,2018,17,1.99,6.4,0.0
19 Hermanas Mirabal,2018,18,2.26,4.7,0.0
19 Hermanas Mirabal,2018,19,1.33,2.3,0.5
19 Hermanas Mirabal,2018,20,3.67,8.0,1.0
19 Hermanas Mirabal,2018,21,1.09,2.7,0.0
19 Hermanas Mirabal,2018,22,1.07,2.2,0.0
19 Hermanas Mirabal,2018,23,1.09,2.6,0.0
19 Hermanas Mirabal,2018,24,1.46,4.1,0.2
19 Hermanas Mirabal,2018,25,2.43,5.0,0.0
19 Hermanas Mirabal,2018,26,1.73,3.5,0.2
19 Hermanas Mirabal,2018,27,1.09,2.6,0.0
19 Hermanas Mirabal,2018,28,2.76,7.2,0.0
19 Hermanas Mirabal,2018,29,2.24,5.5,0.7
19 Hermanas Mirabal,2018,30,1.43,4.8,0.3
19 Hermanas Mirabal,2018,31,3.04,6.4,1.1
19 Hermanas Mirabal,2018,32,1.8,5.6,0.1
19 Hermanas Mirabal,2018,33,4.81,8.8,1.1
19 Hermanas Mirabal,2018,34,2.67,5.3,0.4
19 Hermanas Mirabal,2018,35,5.67,10.7,1.7
19 Hermanas Mirabal,2018,36,2.56,5.3,0.5
19 Hermanas Mirabal,2018,37,2.56,11.0,0.1
19 Hermanas Mirabal,2018,38,2.99,9.1,0.0
19 Hermanas Mirabal,2018,39,4.81,7.6,1.2
19 Hermanas Mirabal,2018,40,3.91,8.7,1.1
19 Hermanas Mirabal,2018,41,4.04,15.8,0.0
19 Hermanas Mirabal,2018,42,3.4,4.8,1.4
19 Hermanas Mirabal,2018,43,0.54,1.8,0.0
19 Hermanas Mirabal,2018,44,2.26,8.0,0.0
19 Hermanas Mirabal,2018,45,2.23,3.3,1.1
19 Hermanas Mirabal,2018,46,3.9,10.1,0.1
19 Hermanas Mirabal,2018,47,0.36,1.2,0.1
19 Hermanas Mirabal,2018,48,0.5,1.8,0.0
19 Hermanas Mirabal,2018,49,2.3,4.3,0.0
19 Hermanas Mirabal,2018,50,0.97,3.2,0.0
19 Hermanas Mirabal,2018,51,0.37,2.6,0.0
19 Hermanas Mirabal,2018,52,2.84,5.2,0.4
19 Hermanas Mirabal,2019,1,1.03,2.3,0.1
19 Hermanas Mirabal,2019,2,1.26,2.4,0.0
19 Hermanas Mirabal,2019,3,0.26,0.6,0.0
19 Hermanas Mirabal,2019,4,1.04,3.7,0.0
19 Hermanas Mirabal,2019,5,0.41,1.4,0.0
19 Hermanas Mirabal,2019,6,1.69,3.9,0.2
19 Hermanas Mirabal,2019,7,1.87,6.2,0.2
19 Hermanas Mirabal,2019,8,1.83,3.3,0.7
19 Hermanas Mirabal,2019,9,1.04,2.8,0.1
19 Hermanas Mirabal,2019,10,1.06,3.5,0.0
19 Hermanas Mirabal,2019,11,1.41,3.6,0.0
19 Hermanas Mirabal,2019,12,0.61,2.8,0.0
19 Hermanas Mirabal,2019,13,11.27,25.3,3.1
19 Hermanas Mirabal,2019,14,2.57,6.2,1.3
19 Hermanas Mirabal,2019,15,1.4,2.8,0.0
19 Hermanas Mirabal,2019,16,1.17,2.5,0.1
19 Hermanas Mirabal,2019,17,2.21,5.9,0.0
19 Hermanas Mirabal,2019,18,3.21,7.9,0.1
19 Hermanas Mirabal,2019,19,0.89,1.7,0.0
19 Hermanas Mirabal,2019,20,0.93,2.4,0.1
19 Hermanas Mirabal,2019,21,5.64,20.7,0.2
19 Hermanas Mirabal,2019,22,5.56,13.4,0.0
19 Hermanas Mirabal,2019,23,4.47,11.5,0.0
19 Hermanas Mirabal,2019,24,1.29,2.0,0.0
19 Hermanas Mirabal,2019,25,1.37,3.3,0.0
19 Hermanas Mirabal,2019,26,3.31,9.1,0.5
19 Hermanas Mirabal,2019,27,1.74,4.3,0.0
19 Hermanas Mirabal,2019,28,1.81,5.3,0.0
19 Hermanas Mirabal,2019,29,2.19,4.4,0.1
19 Hermanas Mirabal,2019,30,2.36,5.9,0.1
19 Hermanas Mirabal,2019,31,4.4,15.4,0.9
19 Hermanas Mirabal,2019,32,1.67,3.8,0.1
19 Hermanas Mirabal,2019,33,2.33,8.4,0.9
19 Hermanas Mirabal,2019,34,2.39,8.3,0.1
19 Hermanas Mirabal,2019,35,1.84,8.2,0.0
19 Hermanas Mirabal,2019,36,2.2,5.7,0.0
19 Hermanas Mirabal,2019,37,3.3,11.7,0.3
19 Hermanas Mirabal,2019,38,6.29,17.5,1.5
19 Hermanas Mirabal,2019,39,8.0,23.7,3.4
19 Hermanas Mirabal,2019,40,4.34,9.8,0.2
19 Hermanas Mirabal,2019,41,1.3,3.0,0.0
19 Hermanas Mirabal,2019,42,1.09,3.5,0.0
19 Hermanas Mirabal,2019,43,2.41,5.9,0.7
19 Hermanas Mirabal,2019,44,1.57,3.0,0.0
19 Hermanas Mirabal,2019,45,1.63,3.6,0.1
19 Hermanas Mirabal,2019,46,1.83,7.8,0.1
19 Hermanas Mirabal,2019,47,2.0,5.8,0.0
19 Hermanas Mirabal,2019,48,0.64,2.4,0.0
19 Hermanas Mirabal,2019,49,4.31,18.5,0.2
19 Hermanas Mirabal,2019,50,4.64,14.5,1.8
19 Hermanas Mirabal,2019,51,2.69,8.5,0.1
19 Hermanas Mirabal,2019,52,1.89,5.3,0.0
19 Hermanas Mirabal,2020,1,1.21,6.5,0.0
19 Hermanas Mirabal,2020,2,3.71,7.9,0.0
19 Hermanas Mirabal,2020,3,3.49,6.4,0.0
19 Hermanas Mirabal,2020,4,2.3,6.0,0.2
19 Hermanas Mirabal,2020,5,0.99,6.1,0.0
19 Hermanas Mirabal,2020,6,1.74,3.3,0.0
19 Hermanas Mirabal,2020,7,3.34,6.6,0.0
19 Hermanas Mirabal,2020,8,2.81,5.3,0.0
19 Hermanas Mirabal,2020,9,2.87,15.6,0.0
19 Hermanas Mirabal,2020,10,8.13,24.8,0.3
19 Hermanas Mirabal,2020,11,5.7,11.5,0.4
19 Hermanas Mirabal,2020,12,2.5,7.3,0.0
19 Hermanas Mirabal,2020,13,1.57,4.1,0.0
19 Hermanas Mirabal,2020,14,3.13,12.9,0.1
19 Hermanas Mirabal,2020,15,1.43,4.7,0.0
19 Hermanas Mirabal,2020,16,1.23,3.3,0.3
19 Hermanas Mirabal,2020,17,0.71,2.5,0.0
19 Hermanas Mirabal,2020,18,0.54,1.7,0.0
19 Hermanas Mirabal,2020,19,1.43,5.4,0.0
19 Hermanas Mirabal,2020,20,1.1,2.9,0.0
19 Hermanas Mirabal,2020,21,0.76,1.9,0.1
19 Hermanas Mirabal,2020,22,4.0,14.1,0.0
19 Hermanas Mirabal,2020,23,1.4,2.4,0.1
19 Hermanas Mirabal,2020,24,1.14,4.8,0.0
19 Hermanas Mirabal,2020,25,1.46,4.0,0.1
19 Hermanas Mirabal,2020,26,1.69,4.3,0.0
19 Hermanas Mirabal,2020,27,1.64,3.4,0.0
19 Hermanas Mirabal,2020,28,1.96,3.2,0.6
19 Hermanas Mirabal,2020,29,1.86,4.1,0.8
19 Hermanas Mirabal,2020,30,3.27,6.5,1.2
19 Hermanas Mirabal,2020,31,15.09,75.8,0.3
19 Hermanas Mirabal,2020,32,1.16,2.6,0.4
19 Hermanas Mirabal,2020,33,1.84,4.6,0.5
19 Hermanas Mirabal,2020,34,13.73,76.7,0.3
19 Hermanas Mirabal,2020,35,1.66,4.3,0.3
19 Hermanas Mirabal,2020,36,5.43,9.8,3.3
19 Hermanas Mirabal,2020,37,1.33,3.5,0.3
19 Hermanas Mirabal,2020,38,2.11,5.0,0.7
19 Hermanas Mirabal,2020,39,5.79,23.0,0.4
19 Hermanas Mirabal,2020,40,6.89,9.7,3.4
19 Hermanas Mirabal,2020,41,2.27,3.5,0.3
19 Hermanas Mirabal,2020,42,3.67,7.6,0.6
19 Hermanas Mirabal,2020,43,0.73,1.9,0.0
19 Hermanas Mirabal,2020,44,3.7,4.8,1.3
19 Hermanas Mirabal,2020,45,5.0,9.7,2.1
19 Hermanas Mirabal,2020,46,6.14,20.6,1.6
19 Hermanas Mirabal,2020,47,4.84,15.7,0.5
19 Hermanas Mirabal,2020,48,1.59,3.1,0.1
19 Hermanas Mirabal,2020,49,0.26,1.2,0.0
19 Hermanas Mirabal,2020,50,6.94,32.7,0.0
19 Hermanas Mirabal,2020,51,1.16,1.9,0.7
19 Hermanas Mirabal,2020,52,2.54,5.1,0.8
19 Hermanas Mirabal,2021,1,0.21,0.9,0.0
19 Hermanas Mirabal,2021,2,0.43,2.0,0.0
19 Hermanas Mirabal,2021,3,1.01,2.4,0.1
19 Hermanas Mirabal,2021,4,2.33,6.8,0.0
19 Hermanas Mirabal,2021,5,2.5,5.8,0.0
19 Hermanas Mirabal,2021,6,2.76,4.8,1.0
19 Hermanas Mirabal,2021,7,1.59,3.4,0.0
19 Hermanas Mirabal,2021,8,2.76,5.0,0.3
19 Hermanas Mirabal,2021,9,0.49,2.2,0.0
19 Hermanas Mirabal,2021,10,3.5,7.4,0.5
19 Hermanas Mirabal,2021,11,0.89,2.3,0.0
19 Hermanas Mirabal,2021,12,2.16,4.7,0.9
19 Hermanas Mirabal,2021,13,3.74,9.2,0.0
19 Hermanas Mirabal,2021,14,4.19,9.9,0.0
19 Hermanas Mirabal,2021,15,0.47,1.3,0.0
19 Hermanas Mirabal,2021,16,2.49,10.3,0.0
19 Hermanas Mirabal,2021,17,2.9,4.6,0.6
19 Hermanas Mirabal,2021,18,1.69,3.5,0.1
19 Hermanas Mirabal,2021,19,1.74,5.1,0.0
19 Hermanas Mirabal,2021,20,7.19,14.6,0.0
19 Hermanas Mirabal,2021,21,3.33,5.4,1.2
19 Hermanas Mirabal,2021,22,4.66,6.1,2.3
19 Hermanas Mirabal,2021,23,4.94,8.5,0.3
19 Hermanas Mirabal,2021,24,2.2,4.8,0.3
19 Hermanas Mirabal,2021,25,2.67,4.8,1.4
19 Hermanas Mirabal,2021,26,6.03,21.7,0.8
19 Hermanas Mirabal,2021,27,3.77,11.1,1.1
19 Hermanas Mirabal,2021,28,3.53,7.5,0.7
19 Hermanas Mirabal,2021,29,2.39,4.9,0.6
19 Hermanas Mirabal,2021,30,2.2,3.5,0.6
19 Hermanas Mirabal,2021,31,1.97,5.1,0.6
19 Hermanas Mirabal,2021,32,12.83,38.2,1.5
19 Hermanas Mirabal,2021,33,7.03,29.0,1.5
19 Hermanas Mirabal,2021,34,1.09,2.4,0.0
19 Hermanas Mirabal,2021,35,0.31,1.1,0.0
19 Hermanas Mirabal,2021,36,1.89,10.1,0.0
19 Hermanas Mirabal,2021,37,4.13,8.6,0.8
19 Hermanas Mirabal,2021,38,4.21,7.1,1.3
19 Hermanas Mirabal,2021,39,4.37,9.0,2.1
19 Hermanas Mirabal,2021,40,2.89,5.8,0.3
19 Hermanas Mirabal,2021,41,8.79,22.7,2.7
19 Hermanas Mirabal,2021,42,7.5,19.8,0.1
19 Hermanas Mirabal,2021,43,0.24,1.5,0.0
19 Hermanas Mirabal,2021,44,2.47,8.4,0.2
19 Hermanas Mirabal,2021,45,0.91,2.3,0.0
19 Hermanas Mirabal,2021,46,0.41,0.9,0.0
19 Hermanas Mirabal,2021,47,3.51,10.2,0.0
19 Hermanas Mirabal,2021,48,1.57,3.7,0.7
19 Hermanas Mirabal,2021,49,0.94,1.9,0.1
19 Hermanas Mirabal,2021,50,2.96,6.2,0.1
19 Hermanas Mirabal,2021,51,1.77,4.8,0.0
19 Hermanas Mirabal,2021,52,0.41,2.2,0.0
19 Hermanas Mirabal,2022,1,1.66,5.1,0.0
19 Hermanas Mirabal,2022,2,1.39,2.9,0.0
19 Hermanas Mirabal,2022,3,0.96,2.5,0.0
19 Hermanas Mirabal,2022,4,1.04,4.3,0.0
19 Hermanas Mirabal,2022,5,10.57,32.1,2.3
19 Hermanas Mirabal,2022,6,2.1,6.7,0.0
19 Hermanas Mirabal,2022,7,1.31,4.7,0.0
19 Hermanas Mirabal,2022,8,1.5,2.6,0.8
19 Hermanas Mirabal,2022,9,3.24,9.6,0.7
19 Hermanas Mirabal,2022,10,2.6,5.5,0.2
19 Hermanas Mirabal,2022,11,1.79,4.0,0.1
19 Hermanas Mirabal,2022,12,1.33,5.3,0.0
19 Hermanas Mirabal,2022,13,3.93,11.0,0.0
19 Hermanas Mirabal,2022,14,1.2,2.7,0.0
19 Hermanas Mirabal,2022,15,3.8,5.5,2.3
19 Hermanas Mirabal,2022,16,6.04,12.2,0.6
19 Hermanas Mirabal,2022,17,1.69,5.5,0.0
19 Hermanas Mirabal,2022,18,3.2,9.7,0.0
19 Hermanas Mirabal,2022,19,5.13,25.8,0.0
19 Hermanas Mirabal,2022,20,1.07,3.0,0.0
19 Hermanas Mirabal,2022,21,7.04,14.8,1.4
19 Hermanas Mirabal,2022,22,1.01,4.0,0.0
19 Hermanas Mirabal,2022,23,1.97,3.3,0.1
19 Hermanas Mirabal,2022,24,2.74,6.6,0.0
19 Hermanas Mirabal,2022,25,2.23,7.0,0.5
19 Hermanas Mirabal,2022,26,3.84,10.0,0.9
19 Hermanas Mirabal,2022,27,3.47,8.0,0.3
19 Hermanas Mirabal,2022,28,2.73,3.8,1.8
19 Hermanas Mirabal,2022,29,4.49,15.8,1.4
19 Hermanas Mirabal,2022,30,3.61,6.4,1.0
19 Hermanas Mirabal,2022,31,1.9,2.8,0.4
19 Hermanas Mirabal,2022,32,2.46,5.5,0.0
19 Hermanas Mirabal,2022,33,4.83,13.1,1.1
19 Hermanas Mirabal,2022,34,3.36,6.1,0.8
19 Hermanas Mirabal,2022,35,6.13,12.2,0.8
19 Hermanas Mirabal,2022,36,3.64,7.6,0.5
19 Hermanas Mirabal,2022,37,3.26,10.1,0.1
19 Hermanas Mirabal,2022,38,15.74,67.7,0.4
19 Hermanas Mirabal,2022,39,3.33,9.0,0.1
19 Hermanas Mirabal,2022,40,3.94,9.1,0.7
19 Hermanas Mirabal,2022,41,1.27,2.9,0.2
19 Hermanas Mirabal,2022,42,1.04,2.6,0.0
19 Hermanas Mirabal,2022,43,7.14,21.0,0.9
19 Hermanas Mirabal,2022,44,8.9,32.6,0.8
19 Hermanas Mirabal,2022,45,1.23,4.6,0.0
19 Hermanas Mirabal,2022,46,2.16,3.5,0.3
19 Hermanas Mirabal,2022,47,1.5,2.1,0.3
19 Hermanas Mirabal,2022,48,1.33,2.1,0.0
19 Hermanas Mirabal,2022,49,0.27,0.9,0.0
19 Hermanas Mirabal,2022,50,0.03,0.2,0.0
19 Hermanas Mirabal,2022,51,0.47,2.3,0.0
19 Hermanas Mirabal,2022,52,1.17,2.2,0.1
19 Hermanas Mirabal,2023,1,2.07,3.8,0.9
19 Hermanas Mirabal,2023,2,2.47,5.6,0.2
19 Hermanas Mirabal,2023,3,0.4,2.8,0.0
19 Hermanas Mirabal,2023,4,0.56,2.2,0.0
19 Hermanas Mirabal,2023,5,1.91,5.9,0.1
19 Hermanas Mirabal,2023,6,1.74,3.2,0.0
19 Hermanas Mirabal,2023,7,0.46,1.0,0.0
19 Hermanas Mirabal,2023,8,0.31,0.8,0.0
19 Hermanas Mirabal,2023,9,0.24,1.3,0.0
19 Hermanas Mirabal,2023,10,0.39,2.6,0.0
19 Hermanas Mirabal,2023,11,3.77,14.0,0.0
19 Hermanas Mirabal,2023,12,0.21,0.5,0.0
19 Hermanas Mirabal,2023,13,0.5,1.7,0.0
19 Hermanas Mirabal,2023,14,4.11,8.6,0.0
19 Hermanas Mirabal,2023,15,2.91,8.8,0.5
19 Hermanas Mirabal,2023,16,2.27,7.3,0.5
19 Hermanas Mirabal,2023,17,2.69,7.3,0.2
19 Hermanas Mirabal,2023,18,1.27,5.8,0.0
19 Hermanas Mirabal,2023,19,5.73,18.3,1.2
19 Hermanas Mirabal,2023,20,11.43,28.1,3.6
19 Hermanas Mirabal,2023,21,3.51,7.2,0.5
19 Hermanas Mirabal,2023,22,0.8,3.4,0.0
19 Hermanas Mirabal,2023,23,0.23,0.9,0.0
19 Hermanas Mirabal,2023,24,1.17,2.2,0.2
19 Hermanas Mirabal,2023,25,1.17,3.9,0.0
19 Hermanas Mirabal,2023,26,3.73,9.0,0.0
19 Hermanas Mirabal,2023,27,1.89,8.3,0.1
19 Hermanas Mirabal,2023,28,1.13,2.5,0.4
19 Hermanas Mirabal,2023,29,1.7,5.1,0.0
19 Hermanas Mirabal,2023,30,3.37,12.3,0.0
19 Hermanas Mirabal,2023,31,3.76,7.7,1.3
19 Hermanas Mirabal,2023,32,3.5,9.0,0.2
19 Hermanas Mirabal,2023,33,1.9,5.3,0.2
19 Hermanas Mirabal,2023,34,15.13,54.1,4.5
19 Hermanas Mirabal,2023,35,1.93,5.5,0.0
19 Hermanas Mirabal,2023,36,2.5,8.7,0.0
19 Hermanas Mirabal,2023,37,6.5,14.5,0.1
19 Hermanas Mirabal,2023,38,2.89,6.5,0.6
19 Hermanas Mirabal,2023,39,2.97,4.9,1.5
19 Hermanas Mirabal,2023,40,4.77,11.9,0.3
19 Hermanas Mirabal,2023,41,0.19,0.6,0.0
19 Hermanas Mirabal,2023,42,4.06,17.6,0.3
19 Hermanas Mirabal,2023,43,3.61,6.6,1.5
19 Hermanas Mirabal,2023,44,2.46,6.3,0.1
19 Hermanas Mirabal,2023,45,5.1,10.7,0.1
19 Hermanas Mirabal,2023,46,3.14,11.7,0.0
19 Hermanas Mirabal,2023,47,1.09,3.3,0.0
19 Hermanas Mirabal,2023,48,0.71,1.6,0.0
19 Hermanas Mirabal,2023,49,1.19,5.2,0.0
19 Hermanas Mirabal,2023,50,2.86,7.4,0.6
19 Hermanas Mirabal,2023,51,9.06,37.7,0.0
19 Hermanas Mirabal,2023,52,0.5,1.6,0.0
20 Samaná,2015,1,1.02,2.5,0.4
20 Samaná,2015,2,0.91,2.3,0.0
20 Samaná,2015,3,1.07,2.0,0.0
20 Samaná,2015,4,0.53,1.2,0.0
20 Samaná,2015,5,5.76,21.3,0.0
20 Samaná,2015,6,1.03,3.4,0.0
20 Samaná,2015,7,1.37,3.9,0.0
20 Samaná,2015,8,2.71,11.8,0.0
20 Samaná,2015,9,0.97,2.3,0.1
20 Samaná,2015,10,0.96,2.9,0.0
20 Samaná,2015,11,1.33,3.2,0.0
20 Samaná,2015,12,0.53,2.1,0.0
20 Samaná,2015,13,0.13,0.3,0.0
20 Samaná,2015,14,1.29,1.8,0.6
20 Samaná,2015,15,1.33,3.0,0.2
20 Samaná,2015,16,0.59,1.7,0.0
20 Samaná,2015,17,0.16,0.6,0.0
20 Samaná,2015,18,0.0,0.0,0.0
20 Samaná,2015,19,0.51,2.6,0.0
20 Samaná,2015,20,0.4,1.0,0.0
20 Samaná,2015,21,3.24,12.6,0.1
20 Samaná,2015,22,3.47,11.3,0.6
20 Samaná,2015,23,3.96,8.2,1.3
20 Samaná,2015,24,0.6,1.5,0.0
20 Samaná,2015,25,0.47,2.3,0.0
20 Samaná,2015,26,1.31,3.7,0.0
20 Samaná,2015,27,0.56,1.6,0.0
20 Samaná,2015,28,0.77,1.8,0.0
20 Samaná,2015,29,0.76,1.7,0.0
20 Samaná,2015,30,0.6,1.3,0.0
20 Samaná,2015,31,0.54,2.2,0.0
20 Samaná,2015,32,0.9,1.6,0.1
20 Samaná,2015,33,0.34,1.9,0.0
20 Samaná,2015,34,0.37,1.0,0.0
20 Samaná,2015,35,4.34,17.9,0.7
20 Samaná,2015,36,1.57,3.5,0.1
20 Samaná,2015,37,2.21,6.0,0.0
20 Samaná,2015,38,5.1,19.2,0.0
20 Samaná,2015,39,2.53,4.8,0.6
20 Samaná,2015,40,0.01,0.1,0.0
20 Samaná,2015,41,2.24,8.5,0.0
20 Samaná,2015,42,1.37,4.1,0.0
20 Samaná,2015,43,4.07,11.2,1.0
20 Samaná,2015,44,5.76,21.7,0.8
20 Samaná,2015,45,6.39,17.3,0.7
20 Samaná,2015,46,0.69,2.1,0.0
20 Samaná,2015,47,2.13,5.0,0.0
20 Samaná,2015,48,3.93,19.3,0.0
20 Samaná,2015,49,0.56,1.4,0.0
20 Samaná,2015,50,0.4,2.0,0.0
20 Samaná,2015,51,0.87,3.8,0.0
20 Samaná,2015,52,2.6,3.8,0.5
20 Samaná,2016,1,0.37,1.1,0.0
20 Samaná,2016,2,0.39,1.8,0.0
20 Samaná,2016,3,1.56,9.7,0.0
20 Samaná,2016,4,1.84,8.5,0.0
20 Samaná,2016,5,0.91,2.0,0.4
20 Samaná,2016,6,1.33,3.4,0.0
20 Samaná,2016,7,2.27,8.3,0.0
20 Samaná,2016,8,0.93,2.3,0.0
20 Samaná,2016,9,2.51,12.2,0.4
20 Samaná,2016,10,1.63,6.2,0.0
20 Samaná,2016,11,0.49,1.6,0.0
20 Samaná,2016,12,0.23,1.5,0.0
20 Samaná,2016,13,0.8,1.9,0.0
20 Samaná,2016,14,3.91,24.7,0.0
20 Samaná,2016,15,0.64,2.0,0.0
20 Samaná,2016,16,4.74,10.3,0.0
20 Samaná,2016,17,16.11,36.0,1.3
20 Samaná,2016,18,4.14,13.0,0.5
20 Samaná,2016,19,4.94,12.1,0.5
20 Samaná,2016,20,0.79,1.7,0.2
20 Samaná,2016,21,4.46,12.3,0.0
20 Samaná,2016,22,9.09,21.2,0.2
20 Samaná,2016,23,1.39,4.9,0.1
20 Samaná,2016,24,0.34,1.2,0.0
20 Samaná,2016,25,2.6,8.0,0.2
20 Samaná,2016,26,1.9,4.7,0.0
20 Samaná,2016,27,1.16,3.4,0.2
20 Samaná,2016,28,1.07,2.2,0.0
20 Samaná,2016,29,2.89,6.2,0.3
20 Samaná,2016,30,3.87,9.5,0.7
20 Samaná,2016,31,5.13,16.2,0.1
20 Samaná,2016,32,1.26,2.5,0.3
20 Samaná,2016,33,0.2,0.6,0.0
20 Samaná,2016,34,6.84,12.4,1.9
20 Samaná,2016,35,1.14,6.1,0.0
20 Samaná,2016,36,7.7,47.6,0.0
20 Samaná,2016,37,1.16,2.3,0.0
20 Samaná,2016,38,1.21,2.6,0.0
20 Samaná,2016,39,1.9,3.0,0.5
20 Samaná,2016,40,2.49,10.7,0.1
20 Samaná,2016,41,2.69,10.2,0.1
20 Samaná,2016,42,3.26,6.8,0.3
20 Samaná,2016,43,4.31,8.6,1.2
20 Samaná,2016,44,7.04,13.6,1.8
20 Samaná,2016,45,10.23,20.7,2.6
20 Samaná,2016,46,8.04,20.8,2.6
20 Samaná,2016,47,6.76,15.8,0.0
20 Samaná,2016,48,3.09,5.3,0.7
20 Samaná,2016,49,1.77,6.4,0.0
20 Samaná,2016,50,1.89,4.1,0.0
20 Samaná,2016,51,4.24,8.4,2.0
20 Samaná,2016,52,2.3,4.0,0.6
20 Samaná,2017,1,1.94,4.4,0.2
20 Samaná,2017,2,2.14,5.4,0.3
20 Samaná,2017,3,0.99,3.2,0.0
20 Samaná,2017,4,0.31,1.3,0.0
