province,year,week,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors
01 Distrito Nacional,2016,12,1.3451221950435586,1.1294466011213475,1.3377427576796674,22
01 Distrito Nacional,2016,13,1.8419287925497965,1.3451221950435586,1.1294466011213475,22
01 Distrito Nacional,2016,14,1.6196767493930186,1.8419287925497965,1.3451221950435586,22
01 Distrito Nacional,2016,15,1.7008935331144306,1.6196767493930186,1.8419287925497965,22
01 Distrito Nacional,2016,16,1.4213890853973854,1.7008935331144306,1.6196767493930186,22
01 Distrito Nacional,2016,17,0.5916186260873864,1.4213890853973854,1.7008935331144306,22
01 Distrito Nacional,2016,18,0.9139802030501665,0.5916186260873864,1.4213890853973854,22
01 Distrito Nacional,2016,19,0.8027722518446089,0.9139802030501665,0.5916186260873864,22
01 Distrito Nacional,2016,20,1.2108866719827858,0.8027722518446089,0.9139802030501665,22
01 Distrito Nacional,2016,21,1.1858575716548208,1.2108866719827858,0.8027722518446089,22
01 Distrito Nacional,2016,22,1.664122406683966,1.1858575716548208,1.2108866719827858,22
01 Distrito Nacional,2016,23,1.9153392848769013,1.664122406683966,1.1858575716548208,22
01 Distrito Nacional,2016,24,1.7537897112144942,1.9153392848769013,1.664122406683966,22
01 Distrito Nacional,2016,25,1.8429752928525074,1.7537897112144942,1.9153392848769013,22
01 Distrito Nacional,2016,26,1.1849478532057587,1.8429752928525074,1.7537897112144942,22
01 Distrito Nacional,2016,27,1.1593200134754993,1.1849478532057587,1.8429752928525074,22
01 Distrito Nacional,2016,28,0.7738947795465286,1.1593200134754993,1.1849478532057587,22
01 Distrito Nacional,2016,29,0.9418856680126868,0.7738947795465286,1.1593200134754993,22
01 Distrito Nacional,2016,30,0.49829515832077237,0.9418856680126868,0.7738947795465286,22
01 Distrito Nacional,2016,31,0.808291263162189,0.49829515832077237,0.9418856680126868,22
01 Distrito Nacional,2016,32,0.4176998619293353,0.808291263162189,0.49829515832077237,22
01 Distrito Nacional,2016,33,0.4923177102299361,0.4176998619293353,0.808291263162189,22
01 Distrito Nacional,2016,34,0.5993688385146525,0.4923177102299361,0.4176998619293353,22
01 Distrito Nacional,2016,35,0.6210004135541944,0.5993688385146525,0.4923177102299361,22
01 Distrito Nacional,2016,36,0.4569495524680979,0.6210004135541944,0.5993688385146525,22
01 Distrito Nacional,2016,37,0.39882198969865107,0.4569495524680979,0.6210004135541944,22
01 Distrito Nacional,2016,38,0.33825342743997905,0.39882198969865107,0.4569495524680979,22
01 Distrito Nacional,2016,39,0.5007450335938338,0.33825342743997905,0.39882198969865107,22
01 Distrito Nacional,2016,40,0.5541232424088778,0.5007450335938338,0.33825342743997905,22
01 Distrito Nacional,2016,41,0.7141384768851693,0.5541232424088778,0.5007450335938338,22
01 Distrito Nacional,2016,42,0.3758622980464299,0.7141384768851693,0.5541232424088778,22
01 Distrito Nacional,2016,43,0.5053935803016734,0.3758622980464299,0.7141384768851693,22
01 Distrito Nacional,2016,44,0.3794150227223241,0.5053935803016734,0.3758622980464299,22
01 Distrito Nacional,2016,45,0.2535995777687818,0.3794150227223241,0.5053935803016734,22
01 Distrito Nacional,2016,46,0.3139479104356335,0.2535995777687818,0.3794150227223241,22
01 Distrito Nacional,2016,47,0.5495624493716641,0.3139479104356335,0.2535995777687818,22
01 Distrito Nacional,2016,48,0.5722951472336575,0.5495624493716641,0.3139479104356335,22
01 Distrito Nacional,2016,49,0.3900212117166535,0.5722951472336575,0.5495624493716641,22
01 Distrito Nacional,2016,50,0.23838609808820244,0.3900212117166535,0.5722951472336575,22
01 Distrito Nacional,2016,51,0.22826375577924965,0.23838609808820244,0.3900212117166535,22
01 Distrito Nacional,2016,52,0.40056598240188745,0.22826375577924965,0.23838609808820244,22
01 Distrito Nacional,2017,1,0.23909568733112477,0.40056598240188745,0.22826375577924965,22
01 Distrito Nacional,2017,2,0.24934325815584113,0.23909568733112477,0.40056598240188745,22
01 Distrito Nacional,2017,3,0.20531792892501288,0.24934325815584113,0.23909568733112477,22
01 Distrito Nacional,2017,4,0.04139506963297842,0.20531792892501288,0.24934325815584113,22
01 Distrito Nacional,2017,5,0.23643381927783422,0.04139506963297842,0.20531792892501288,22
01 Distrito Nacional,2017,6,0.12585726511045905,0.23643381927783422,0.04139506963297842,22
01 Distrito Nacional,2017,7,0.1473849259377395,0.12585726511045905,0.23643381927783422,22
01 Distrito Nacional,2017,8,0.1506274597476438,0.1473849259377395,0.12585726511045905,22
01 Distrito Nacional,2017,9,0.304025054863343,0.1506274597476438,0.1473849259377395,22
01 Distrito Nacional,2017,10,0.1049032509826333,0.304025054863343,0.1506274597476438,22
01 Distrito Nacional,2017,11,0.1764107215665648,0.1049032509826333,0.304025054863343,22
01 Distrito Nacional,2017,12,0.14924522001365942,0.1764107215665648,0.1049032509826333,22
01 Distrito Nacional,2017,13,0.26664382418099597,0.14924522001365942,0.1764107215665648,22
01 Distrito Nacional,2017,14,0.40082960299757153,0.26664382418099597,0.14924522001365942,22
01 Distrito Nacional,2017,15,0.13209035355507923,0.40082960299757153,0.26664382418099597,22
01 Distrito Nacional,2017,16,0.20113060928206822,0.13209035355507923,0.40082960299757153,22
01 Distrito Nacional,2017,17,0.20680159094672967,0.20113060928206822,0.13209035355507923,22
01 Distrito Nacional,2017,18,0.23573272263335543,0.20680159094672967,0.20113060928206822,22
01 Distrito Nacional,2017,19,0.38131936151504764,0.23573272263335543,0.20680159094672967,22
01 Distrito Nacional,2017,20,0.7365154939743206,0.38131936151504764,0.23573272263335543,22
01 Distrito Nacional,2017,21,0.5563190070275311,0.7365154939743206,0.38131936151504764,22
01 Distrito Nacional,2017,22,0.7055687544589921,0.5563190070275311,0.7365154939743206,22
01 Distrito Nacional,2017,23,0.3527594551665203,0.7055687544589921,0.5563190070275311,22
01 Distrito Nacional,2017,24,0.2943434776336229,0.3527594551665203,0.7055687544589921,22
01 Distrito Nacional,2017,25,0.4011104277807038,0.2943434776336229,0.3527594551665203,22
01 Distrito Nacional,2017,26,0.5186281997266955,0.4011104277807038,0.2943434776336229,22
01 Distrito Nacional,2017,27,0.29546835779046055,0.5186281997266955,0.4011104277807038,22
01 Distrito Nacional,2017,28,0.2695030430111307,0.29546835779046055,0.5186281997266955,22
01 Distrito Nacional,2017,29,0.23142435648169596,0.2695030430111307,0.29546835779046055,22
01 Distrito Nacional,2017,30,0.3246006889994161,0.23142435648169596,0.2695030430111307,22
01 Distrito Nacional,2017,31,0.4934300235698854,0.3246006889994161,0.23142435648169596,22
01 Distrito Nacional,2017,32,0.3857726582025319,0.4934300235698854,0.3246006889994161,22
01 Distrito Nacional,2017,33,0.2873913614704343,0.3857726582025319,0.4934300235698854,22
01 Distrito Nacional,2017,34,0.44464941421755405,0.2873913614704343,0.3857726582025319,22
01 Distrito Nacional,2017,35,0.20092540537939363,0.44464941421755405,0.2873913614704343,22
01 Distrito Nacional,2017,36,0.40189235035292925,0.20092540537939363,0.44464941421755405,22
01 Distrito Nacional,2017,37,0.3239536761265742,0.40189235035292925,0.20092540537939363,22
01 Distrito Nacional,2017,38,0.5481364340604644,0.3239536761265742,0.40189235035292925,22
01 Distrito Nacional,2017,39,0.7912933753268124,0.5481364340604644,0.3239536761265742,22
01 Distrito Nacional,2017,40,0.6731125604100026,0.7912933753268124,0.5481364340604644,22
01 Distrito Nacional,2017,41,0.44101864493410037,0.6731125604100026,0.7912933753268124,22
01 Distrito Nacional,2017,42,0.30460629934935374,0.44101864493410037,0.6731125604100026,22
01 Distrito Nacional,2017,43,0.3176838954306864,0.30460629934935374,0.44101864493410037,22
01 Distrito Nacional,2017,44,0.14678861193149936,0.3176838954306864,0.30460629934935374,22
01 Distrito Nacional,2017,45,0.20744815366135552,0.14678861193149936,0.3176838954306864,22
01 Distrito Nacional,2017,46,0.3293615220736314,0.20744815366135552,0.14678861193149936,22
01 Distrito Nacional,2017,47,0.25734584595181775,0.3293615220736314,0.20744815366135552,22
01 Distrito Nacional,2017,48,0.24855191897734386,0.25734584595181775,0.3293615220736314,22
01 Distrito Nacional,2017,49,0.30918975736591636,0.24855191897734386,0.25734584595181775,22
01 Distrito Nacional,2017,50,0.04477137935546449,0.30918975736591636,0.24855191897734386,22
01 Distrito Nacional,2017,51,0.15344410240901646,0.04477137935546449,0.30918975736591636,22
01 Distrito Nacional,2017,52,0.05208986130195159,0.15344410240901646,0.04477137935546449,22
01 Distrito Nacional,2018,1,0.22027309188094563,0.05208986130195159,0.15344410240901646,22
01 Distrito Nacional,2018,2,0.13534095909400634,0.22027309188094563,0.05208986130195159,22
01 Distrito Nacional,2018,3,0.2628271754884336,0.13534095909400634,0.22027309188094563,22
01 Distrito Nacional,2018,4,0.11848572721389941,0.2628271754884336,0.13534095909400634,22
01 Distrito Nacional,2018,5,0.18390500976080412,0.11848572721389941,0.2628271754884336,22
01 Distrito Nacional,2018,6,0.2219721004880861,0.18390500976080412,0.11848572721389941,22
01 Distrito Nacional,2018,7,0.2450845253857727,0.2219721004880861,0.18390500976080412,22
01 Distrito Nacional,2018,8,0.1619244448921397,0.2450845253857727,0.2219721004880861,22
01 Distrito Nacional,2018,9,0.19775343502409948,0.1619244448921397,0.2450845253857727,22
01 Distrito Nacional,2018,10,0.35424224299298523,0.19775343502409948,0.1619244448921397,22
01 Distrito Nacional,2018,11,0.1969781494163188,0.35424224299298523,0.19775343502409948,22
01 Distrito Nacional,2018,12,0.22836670289391983,0.1969781494163188,0.35424224299298523,22
01 Distrito Nacional,2018,13,0.1552461534671012,0.22836670289391983,0.1969781494163188,22
01 Distrito Nacional,2018,14,0.23062874030262925,0.1552461534671012,0.22836670289391983,22
01 Distrito Nacional,2018,15,0.40467274977383283,0.23062874030262925,0.1552461534671012,22
01 Distrito Nacional,2018,16,0.22220158677703933,0.40467274977383283,0.23062874030262925,22
01 Distrito Nacional,2018,17,0.1643609054595776,0.22220158677703933,0.40467274977383283,22
01 Distrito Nacional,2018,18,0.3219414284818303,0.1643609054595776,0.22220158677703933,22
01 Distrito Nacional,2018,19,0.15299928993860212,0.3219414284818303,0.1643609054595776,22
01 Distrito Nacional,2018,20,0.23071938738522962,0.15299928993860212,0.3219414284818303,22
01 Distrito Nacional,2018,21,0.17733073455626597,0.23071938738522962,0.15299928993860212,22
01 Distrito Nacional,2018,22,0.1062258432233042,0.17733073455626597,0.23071938738522962,22
01 Distrito Nacional,2018,23,0.2565049520666319,0.1062258432233042,0.17733073455626597,22
01 Distrito Nacional,2018,24,0.2009927161771441,0.2565049520666319,0.1062258432233042,22
01 Distrito Nacional,2018,25,0.1630091815445069,0.2009927161771441,0.2565049520666319,22
01 Distrito Nacional,2018,26,0.09577203034065021,0.1630091815445069,0.2009927161771441,22
01 Distrito Nacional,2018,27,0.30326333146875206,0.09577203034065021,0.1630091815445069,22
01 Distrito Nacional,2018,28,0.23541964789214584,0.30326333146875206,0.09577203034065021,22
01 Distrito Nacional,2018,29,0.14235124240749075,0.23541964789214584,0.30326333146875206,22
01 Distrito Nacional,2018,30,0.12326671019640248,0.14235124240749075,0.23541964789214584,22
01 Distrito Nacional,2018,31,0.3628004920811573,0.12326671019640248,0.14235124240749075,22
01 Distrito Nacional,2018,32,0.16721676269694719,0.3628004920811573,0.12326671019640248,22
01 Distrito Nacional,2018,33,0.3181373165661073,0.16721676269694719,0.3628004920811573,22
01 Distrito Nacional,2018,34,0.3045355786422321,0.3181373165661073,0.16721676269694719,22
01 Distrito Nacional,2018,35,0.26227562617726796,0.3045355786422321,0.3181373165661073,22
01 Distrito Nacional,2018,36,0.19989801957608389,0.26227562617726796,0.3045355786422321,22
01 Distrito Nacional,2018,37,0.34326275994704913,0.19989801957608389,0.26227562617726796,22
01 Distrito Nacional,2018,38,0.32822320506522795,0.34326275994704913,0.19989801957608389,22
01 Distrito Nacional,2018,39,0.24186551078814536,0.32822320506522795,0.34326275994704913,22
01 Distrito Nacional,2018,40,0.5061234088209672,0.24186551078814536,0.32822320506522795,22
01 Distrito Nacional,2018,41,0.3980334569676419,0.5061234088209672,0.24186551078814536,22
01 Distrito Nacional,2018,42,0.5221538513989089,0.3980334569676419,0.5061234088209672,22
01 Distrito Nacional,2018,43,0.4559457769433123,0.5221538513989089,0.3980334569676419,22
01 Distrito Nacional,2018,44,0.36723049915352624,0.4559457769433123,0.5221538513989089,22
01 Distrito Nacional,2018,45,0.6140041400646594,0.36723049915352624,0.4559457769433123,22
01 Distrito Nacional,2018,46,0.8894697073439273,0.6140041400646594,0.36723049915352624,22
01 Distrito Nacional,2018,47,0.9496359912217502,0.8894697073439273,0.6140041400646594,22
01 Distrito Nacional,2018,48,0.7088688712396835,0.9496359912217502,0.8894697073439273,22
01 Distrito Nacional,2018,49,0.5520134311422797,0.7088688712396835,0.9496359912217502,22
01 Distrito Nacional,2018,50,0.4730598950973768,0.5520134311422797,0.7088688712396835,22
01 Distrito Nacional,2018,51,0.509085670263418,0.4730598950973768,0.5520134311422797,22
01 Distrito Nacional,2018,52,0.3881125728890395,0.509085670263418,0.4730598950973768,22
01 Distrito Nacional,2019,1,0.6653206929163932,0.3881125728890395,0.509085670263418,22
01 Distrito Nacional,2019,2,0.6921870917940143,0.6653206929163932,0.3881125728890395,22
01 Distrito Nacional,2019,3,0.5081247280646726,0.6921870917940143,0.6653206929163932,22
01 Distrito Nacional,2019,4,0.6997975195116815,0.5081247280646726,0.6921870917940143,22
01 Distrito Nacional,2019,5,0.7257973140284525,0.6997975195116815,0.5081247280646726,22
01 Distrito Nacional,2019,6,0.8161464301826953,0.7257973140284525,0.6997975195116815,22
01 Distrito Nacional,2019,7,0.687293252749986,0.8161464301826953,0.7257973140284525,22
01 Distrito Nacional,2019,8,0.926797561757079,0.687293252749986,0.8161464301826953,22
01 Distrito Nacional,2019,9,0.9882212164737842,0.926797561757079,0.687293252749986,22
01 Distrito Nacional,2019,10,1.1608467876259305,0.9882212164737842,0.926797561757079,22
01 Distrito Nacional,2019,11,1.4458997841325365,1.1608467876259305,0.9882212164737842,22
01 Distrito Nacional,2019,12,1.3362763941473976,1.4458997841325365,1.1608467876259305,22
01 Distrito Nacional,2019,13,1.5830565614074537,1.3362763941473976,1.4458997841325365,22
01 Distrito Nacional,2019,14,1.4140231300532706,1.5830565614074537,1.3362763941473976,22
01 Distrito Nacional,2019,15,1.4259733467049878,1.4140231300532706,1.5830565614074537,22
01 Distrito Nacional,2019,16,1.3212738667303316,1.4259733467049878,1.4140231300532706,22
01 Distrito Nacional,2019,17,1.1676807789461718,1.3212738667303316,1.4259733467049878,22
01 Distrito Nacional,2019,18,2.350439151885287,1.1676807789461718,1.3212738667303316,22
01 Distrito Nacional,2019,19,2.2699750283818996,2.350439151885287,1.1676807789461718,22
01 Distrito Nacional,2019,20,2.2957466426465056,2.2699750283818996,2.350439151885287,22
01 Distrito Nacional,2019,21,2.5342593634588795,2.2957466426465056,2.2699750283818996,22
01 Distrito Nacional,2019,22,2.457869743260392,2.5342593634588795,2.2957466426465056,22
01 Distrito Nacional,2019,23,2.593086540899289,2.457869743260392,2.5342593634588795,22
01 Distrito Nacional,2019,24,3.4754224496907753,2.593086540899289,2.457869743260392,22
01 Distrito Nacional,2019,25,3.483845799365688,3.4754224496907753,2.593086540899289,22
01 Distrito Nacional,2019,26,3.7569749581832688,3.483845799365688,3.4754224496907753,22
01 Distrito Nacional,2019,27,6.001076205742175,3.7569749581832688,3.483845799365688,22
01 Distrito Nacional,2019,28,7.746607097653303,6.001076205742175,3.7569749581832688,22
01 Distrito Nacional,2019,29,7.533980355901694,7.746607097653303,6.001076205742175,22
01 Distrito Nacional,2019,30,9.498264558631718,7.533980355901694,7.746607097653303,22
01 Distrito Nacional,2019,31,9.300561176774043,9.498264558631718,7.533980355901694,22
01 Distrito Nacional,2019,32,8.811387837451829,9.300561176774043,9.498264558631718,22
01 Distrito Nacional,2019,33,9.041317162000274,8.811387837451829,9.300561176774043,22
01 Distrito Nacional,2019,34,9.619986755337084,9.041317162000274,8.811387837451829,22
01 Distrito Nacional,2019,35,8.558543068455586,9.619986755337084,9.041317162000274,22
01 Distrito Nacional,2019,36,8.05808281173528,8.558543068455586,9.619986755337084,22
01 Distrito Nacional,2019,37,8.505815137331748,8.05808281173528,8.558543068455586,22
01 Distrito Nacional,2019,38,8.32178275767751,8.505815137331748,8.05808281173528,22
01 Distrito Nacional,2019,39,6.555127156235505,8.32178275767751,8.505815137331748,22
01 Distrito Nacional,2019,40,6.687233004241975,6.555127156235505,8.32178275767751,22
01 Distrito Nacional,2019,41,6.31893108606329,6.687233004241975,6.555127156235505,22
01 Distrito Nacional,2019,42,5.457989393170188,6.31893108606329,6.687233004241975,22
01 Distrito Nacional,2019,43,5.128298221033122,5.457989393170188,6.31893108606329,22
01 Distrito Nacional,2019,44,4.141984073935739,5.128298221033122,5.457989393170188,22
01 Distrito Nacional,2019,45,4.571970135393361,4.141984073935739,5.128298221033122,22
01 Distrito Nacional,2019,46,4.216019838774361,4.571970135393361,4.141984073935739,22
01 Distrito Nacional,2019,47,5.110674205822971,4.216019838774361,4.571970135393361,22
01 Distrito Nacional,2019,48,4.606083220635759,5.110674205822971,4.216019838774361,22
01 Distrito Nacional,2019,49,3.829461656837334,4.606083220635759,5.110674205822971,22
01 Distrito Nacional,2019,50,3.9990582526160923,3.829461656837334,4.606083220635759,22
01 Distrito Nacional,2019,51,2.6708508689378707,3.9990582526160923,3.829461656837334,22
01 Distrito Nacional,2019,52,2.2851224684354694,2.6708508689378707,3.9990582526160923,22
01 Distrito Nacional,2020,1,3.0759372351124092,2.2851224684354694,2.6708508689378707,22
01 Distrito Nacional,2020,2,3.3246846547766715,3.0759372351124092,2.2851224684354694,22
01 Distrito Nacional,2020,3,2.536376347062376,3.3246846547766715,3.0759372351124092,22
01 Distrito Nacional,2020,4,3.428501371926415,2.536376347062376,3.3246846547766715,22
01 Distrito Nacional,2020,5,2.704143376735206,3.428501371926415,2.536376347062376,22
01 Distrito Nacional,2020,6,2.1149029173930796,2.704143376735206,3.428501371926415,22
01 Distrito Nacional,2020,7,2.717436683815368,2.1149029173930796,2.704143376735206,22
01 Distrito Nacional,2020,8,1.7779476635670692,2.717436683815368,2.1149029173930796,22
01 Distrito Nacional,2020,9,1.7630244168839408,1.7779476635670692,2.717436683815368,22
01 Distrito Nacional,2020,10,1.5038108204021425,1.7630244168839408,1.7779476635670692,22
01 Distrito Nacional,2020,11,1.6065265711047985,1.5038108204021425,1.7630244168839408,22
01 Distrito Nacional,2020,12,0.529467257074447,1.6065265711047985,1.5038108204021425,22
01 Distrito Nacional,2020,13,0.2996496409101216,0.529467257074447,1.6065265711047985,22
01 Distrito Nacional,2020,14,0.2034284701231457,0.2996496409101216,0.529467257074447,22
01 Distrito Nacional,2020,15,0.24587624532920832,0.2034284701231457,0.2996496409101216,22
01 Distrito Nacional,2020,16,0.22046665263163331,0.24587624532920832,0.2034284701231457,22
01 Distrito Nacional,2020,17,0.24249804349995446,0.22046665263163331,0.24587624532920832,22
01 Distrito Nacional,2020,18,0.22059436092405382,0.24249804349995446,0.22046665263163331,22
01 Distrito Nacional,2020,19,0.20104448686213025,0.22059436092405382,0.24249804349995446,22
01 Distrito Nacional,2020,20,0.2990340550823731,0.20104448686213025,0.22059436092405382,22
01 Distrito Nacional,2020,21,0.2464890562509143,0.2990340550823731,0.20104448686213025,22
01 Distrito Nacional,2020,22,0.14344810652543163,0.2464890562509143,0.2990340550823731,22
01 Distrito Nacional,2020,23,0.2441332665650695,0.14344810652543163,0.2464890562509143,22
01 Distrito Nacional,2020,24,0.1979393024400717,0.2441332665650695,0.14344810652543163,22
01 Distrito Nacional,2020,25,0.235696141966668,0.1979393024400717,0.2441332665650695,22
01 Distrito Nacional,2020,26,0.05670036294839191,0.235696141966668,0.1979393024400717,22
01 Distrito Nacional,2020,27,0.17915652368789048,0.05670036294839191,0.235696141966668,22
01 Distrito Nacional,2020,28,0.24810664353872047,0.17915652368789048,0.05670036294839191,22
01 Distrito Nacional,2020,29,0.13421321795670038,0.24810664353872047,0.17915652368789048,22
01 Distrito Nacional,2020,30,0.10715092906164689,0.13421321795670038,0.24810664353872047,22
01 Distrito Nacional,2020,31,0.04053384201159791,0.10715092906164689,0.13421321795670038,22
01 Distrito Nacional,2020,32,0.1038421553347068,0.04053384201159791,0.10715092906164689,22
01 Distrito Nacional,2020,33,0.211707354831989,0.1038421553347068,0.04053384201159791,22
01 Distrito Nacional,2020,34,0.19169256520875216,0.211707354831989,0.1038421553347068,22
01 Distrito Nacional,2020,35,0.2660234049803544,0.19169256520875216,0.211707354831989,22
01 Distrito Nacional,2020,36,0.2524955996440304,0.2660234049803544,0.19169256520875216,22
01 Distrito Nacional,2020,37,0.12596565986756597,0.2524955996440304,0.2660234049803544,22
01 Distrito Nacional,2020,38,0.1965326434786907,0.12596565986756597,0.2524955996440304,22
01 Distrito Nacional,2020,39,0.06601215726231197,0.1965326434786907,0.12596565986756597,22
01 Distrito Nacional,2020,40,0.19832000613650996,0.06601215726231197,0.1965326434786907,22
01 Distrito Nacional,2020,41,0.2935959998827211,0.19832000613650996,0.06601215726231197,22
01 Distrito Nacional,2020,42,0.18357636443547992,0.2935959998827211,0.19832000613650996,22
01 Distrito Nacional,2020,43,0.2734848532370921,0.18357636443547992,0.2935959998827211,22
01 Distrito Nacional,2020,44,0.12490855329646205,0.2734848532370921,0.18357636443547992,22
01 Distrito Nacional,2020,45,0.22055058341205974,0.12490855329646205,0.2734848532370921,22
01 Distrito Nacional,2020,46,0.3084995866694309,0.22055058341205974,0.12490855329646205,22
01 Distrito Nacional,2020,47,0.32396742059859074,0.3084995866694309,0.22055058341205974,22
01 Distrito Nacional,2020,48,0.22649682965075063,0.32396742059859074,0.3084995866694309,22
01 Distrito Nacional,2020,49,0.3801110115048929,0.22649682965075063,0.32396742059859074,22
01 Distrito Nacional,2020,50,0.3733827525935142,0.3801110115048929,0.22649682965075063,22
01 Distrito Nacional,2020,51,0.15233794772246004,0.3733827525935142,0.3801110115048929,22
01 Distrito Nacional,2020,52,0.30651968947495184,0.15233794772246004,0.3733827525935142,22
01 Distrito Nacional,2021,1,0.2392882885249654,0.30651968947495184,0.15233794772246004,22
01 Distrito Nacional,2021,2,0.34824278096729394,0.2392882885249654,0.30651968947495184,22
01 Distrito Nacional,2021,3,0.22786286991902316,0.34824278096729394,0.2392882885249654,22
01 Distrito Nacional,2021,4,0.18634420795452802,0.22786286991902316,0.34824278096729394,22
01 Distrito Nacional,2021,5,0.354787292839005,0.18634420795452802,0.22786286991902316,22
01 Distrito Nacional,2021,6,0.2987797034929634,0.354787292839005,0.18634420795452802,22
01 Distrito Nacional,2021,7,0.143357778123629,0.2987797034929634,0.354787292839005,22
01 Distrito Nacional,2021,8,0.2397115284560584,0.143357778123629,0.2987797034929634,22
01 Distrito Nacional,2021,9,0.3305614730243963,0.2397115284560584,0.143357778123629,22
01 Distrito Nacional,2021,10,0.3224928512476677,0.3305614730243963,0.2397115284560584,22
01 Distrito Nacional,2021,11,0.32960325786287065,0.3224928512476677,0.3305614730243963,22
01 Distrito Nacional,2021,12,0.21177545641532275,0.32960325786287065,0.3224928512476677,22
01 Distrito Nacional,2021,13,0.0894677198084895,0.21177545641532275,0.32960325786287065,22
01 Distrito Nacional,2021,14,0.21324693408467194,0.0894677198084895,0.21177545641532275,22
01 Distrito Nacional,2021,15,0.3833257793492414,0.21324693408467194,0.0894677198084895,22
01 Distrito Nacional,2021,16,0.19198278658477902,0.3833257793492414,0.21324693408467194,22
01 Distrito Nacional,2021,17,0.2695822917908783,0.19198278658477902,0.3833257793492414,22
01 Distrito Nacional,2021,18,0.4173129444008492,0.2695822917908783,0.19198278658477902,22
01 Distrito Nacional,2021,19,0.23619907598400644,0.4173129444008492,0.2695822917908783,22
01 Distrito Nacional,2021,20,0.4856745825485501,0.23619907598400644,0.4173129444008492,22
01 Distrito Nacional,2021,21,0.2533565570874938,0.4856745825485501,0.23619907598400644,22
01 Distrito Nacional,2021,22,0.2391510142220597,0.2533565570874938,0.4856745825485501,22
01 Distrito Nacional,2021,23,0.35817101832364195,0.2391510142220597,0.2533565570874938,22
01 Distrito Nacional,2021,24,0.22789815192522542,0.35817101832364195,0.2391510142220597,22
01 Distrito Nacional,2021,25,0.32995058297673135,0.22789815192522542,0.35817101832364195,22
01 Distrito Nacional,2021,26,0.4254530605134135,0.32995058297673135,0.22789815192522542,22
01 Distrito Nacional,2021,27,0.37231292983141917,0.4254530605134135,0.32995058297673135,22
01 Distrito Nacional,2021,28,0.2924119430766628,0.37231292983141917,0.4254530605134135,22
01 Distrito Nacional,2021,29,0.6097881287460313,0.2924119430766628,0.37231292983141917,22
01 Distrito Nacional,2021,30,0.8006801200779783,0.6097881287460313,0.2924119430766628,22
01 Distrito Nacional,2021,31,0.7660917484933358,0.8006801200779783,0.6097881287460313,22
01 Distrito Nacional,2021,32,0.6249612482860112,0.7660917484933358,0.8006801200779783,22
01 Distrito Nacional,2021,33,1.0030635379928567,0.6249612482860112,0.7660917484933358,22
01 Distrito Nacional,2021,34,1.2417818566495609,1.0030635379928567,0.6249612482860112,22
01 Distrito Nacional,2021,35,1.525120538562579,1.2417818566495609,1.0030635379928567,22
01 Distrito Nacional,2021,36,2.0070629969855442,1.525120538562579,1.2417818566495609,22
01 Distrito Nacional,2021,37,1.6799707118853677,2.0070629969855442,1.525120538562579,22
01 Distrito Nacional,2021,38,1.9648740437476668,1.6799707118853677,2.0070629969855442,22
01 Distrito Nacional,2021,39,1.3588268789739513,1.9648740437476668,1.6799707118853677,22
01 Distrito Nacional,2021,40,1.4210521961590084,1.3588268789739513,1.9648740437476668,22
01 Distrito Nacional,2021,41,1.3642678411584817,1.4210521961590084,1.3588268789739513,22
01 Distrito Nacional,2021,42,1.489394413688059,1.3642678411584817,1.4210521961590084,22
01 Distrito Nacional,2021,43,1.6640116900477822,1.489394413688059,1.3642678411584817,22
01 Distrito Nacional,2021,44,2.1743440735287525,1.6640116900477822,1.489394413688059,22
01 Distrito Nacional,2021,45,1.6669533432040327,2.1743440735287525,1.6640116900477822,22
01 Distrito Nacional,2021,46,2.2852776797237673,1.6669533432040327,2.1743440735287525,22
01 Distrito Nacional,2021,47,1.6460356326837764,2.2852776797237673,1.6669533432040327,22
01 Distrito Nacional,2021,48,1.3957695064433167,1.6460356326837764,2.2852776797237673,22
01 Distrito Nacional,2021,49,1.558709241170214,1.3957695064433167,1.6460356326837764,22
01 Distrito Nacional,2021,50,0.976067519099332,1.558709241170214,1.3957695064433167,22
01 Distrito Nacional,2021,51,0.8610548755539748,0.976067519099332,1.558709241170214,22
01 Distrito Nacional,2021,52,0.7263501678329262,0.8610548755539748,0.976067519099332,22
01 Distrito Nacional,2022,1,0.698360510559703,0.7263501678329262,0.8610548755539748,22
01 Distrito Nacional,2022,2,0.9481081814404292,0.698360510559703,0.7263501678329262,22
01 Distrito Nacional,2022,3,0.7864929029235678,0.9481081814404292,0.698360510559703,22
01 Distrito Nacional,2022,4,0.8018778611773572,0.7864929029235678,0.9481081814404292,22
01 Distrito Nacional,2022,5,1.199549231232235,0.8018778611773572,0.7864929029235678,22
01 Distrito Nacional,2022,6,0.7209126174103502,1.199549231232235,0.8018778611773572,22
01 Distrito Nacional,2022,7,0.8191752734732558,0.7209126174103502,1.199549231232235,22
01 Distrito Nacional,2022,8,0.6397368340307752,0.8191752734732558,0.7209126174103502,22
01 Distrito Nacional,2022,9,0.959618157094414,0.6397368340307752,0.8191752734732558,22
01 Distrito Nacional,2022,10,0.8740933509938065,0.959618157094414,0.6397368340307752,22
01 Distrito Nacional,2022,11,0.8101487972803482,0.8740933509938065,0.959618157094414,22
01 Distrito Nacional,2022,12,0.8756622275992715,0.8101487972803482,0.8740933509938065,22
