province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors,nino34_anom,soi_index,tna_sst_anom,solar_radiation,wind_speed,dew_point_temp,incidence,dI_dt,dI_dt_norm
01 Distrito Nacional,2015,5,18,17,26.49,30.7,22.3,0.03,0.2,0.0,73.8,94,48,1007997,8.399999999999999,3.0,0.0,0.0,8.489999999999998,1.0,1.0,1.3769158891255031,0.9604835546513518,1.1490488013163824,22.0,0.98,-0.05,-0.24,7.183542857142858,2.1914285714285717,20.645714285714288,1.6865129558917338,0.29761993339265885,0.4009247949140009
01 Distrito Nacional,2015,5,19,16,25.91,30.8,20.9,0.91,2.4,0.0,73.0,97,46,1007997,9.900000000000002,4.0,0.0,0.0,7.91,1.0,1.0,1.1477806073291594,1.3769158891255031,0.9604835546513518,22.0,0.94,-0.95,0.08,6.774742857142857,2.718571428571429,20.462857142857143,1.587306311427514,0.04960332223210984,0.06682079915233352
01 Distrito Nacional,2015,5,20,18,26.14,31.9,22.4,0.69,1.8,0.0,70.7,89,39,1007997,9.5,5.0,0.0,0.0,8.14,1.0,1.0,1.3182869670391373,1.1477806073291594,1.3769158891255031,22.0,0.94,-0.95,0.08,5.897942857142858,2.5885714285714285,20.84714285714286,1.7857196003559535,0.3968265778568786,0.534566393218668
01 Distrito Nacional,2015,5,21,24,26.37,31.3,22.5,1.24,2.2,0.3,74.5,93,48,1007997,8.8,0.0,0.0,0.0,8.370000000000001,1.0,1.0,0.9321760251970536,1.3182869670391373,1.1477806073291594,22.0,0.94,-0.95,0.08,5.8033,2.13,21.372857142857143,2.3809594671412713,0.09920664446421967,0.13364159830466704
01 Distrito Nacional,2015,6,22,20,25.77,30.5,21.7,1.97,7.8,0.3,75.4,94,50,1007997,8.8,0.0,0.0,0.0,7.77,1.0,1.0,1.5385598376121212,0.9321760251970536,1.3182869670391373,22.0,0.94,-0.95,0.08,5.7843857142857145,2.021428571428572,21.224285714285717,1.9841328892843928,-0.049603322232109726,-0.06682079915233337
01 Distrito Nacional,2015,6,23,23,26.46,30.8,22.6,0.9,1.9,0.0,77.7,96,54,1007997,8.2,1.0,0.0,0.0,8.46,1.0,1.0,1.600936472823249,1.5385598376121212,0.9321760251970536,22.0,0.92,-0.75,-0.07,6.381171428571428,1.8414285714285712,22.56142857142857,2.281752822677052,0.545636544553208,0.7350287906756684
01 Distrito Nacional,2015,6,24,31,26.69,31.3,22.8,1.27,3.2,0.1,75.9,95,54,1007997,8.5,0.0,0.0,0.0,8.690000000000001,1.0,1.0,1.7085379582089883,1.600936472823249,1.5385598376121212,22.0,0.92,-0.75,-0.07,6.496442857142857,2.1385714285714283,22.085714285714285,3.0754059783908088,-0.44642990008898853,-0.6013871923710017
01 Distrito Nacional,2015,6,25,14,26.91,32.3,22.9,1.36,4.3,0.0,75.4,92,47,1007997,9.4,0.0,0.0,0.0,8.91,1.0,1.0,1.859723165608862,1.7085379582089883,1.600936472823249,22.0,0.92,-0.75,-0.07,5.731828571428571,2.1228571428571428,22.262857142857143,1.3888930224990748,-0.297619933392659,-0.4009247949140011
01 Distrito Nacional,2015,7,26,25,26.27,31.3,22.6,3.04,6.7,0.0,76.9,96,50,1007997,8.7,0.0,0.0,0.0,8.27,1.0,1.0,2.0706652601161157,1.859723165608862,1.7085379582089883,22.0,0.92,-0.75,-0.07,6.086828571428571,2.447142857142857,22.692857142857143,2.4801661116054907,0.6944465112495374,0.9354911881326687
01 Distrito Nacional,2015,7,27,28,27.16,32.7,23.4,1.51,3.3,0.3,73.5,96,46,1007997,9.300000000000004,0.0,0.0,0.0,9.16,1.0,0.0,2.420304430170139,2.0706652601161157,1.859723165608862,22.0,0.88,-1.5,0.16,6.514657142857144,2.8228571428571425,22.101428571428578,2.7777860449981495,0.0,0.0
01 Distrito Nacional,2015,7,28,25,26.8,32.8,22.9,1.59,5.5,0.0,73.5,94,43,1007997,9.9,0.0,0.0,0.0,8.8,1.0,0.0,2.940721438071132,2.420304430170139,2.0706652601161157,22.0,0.88,-1.5,0.16,5.588542857142857,2.4528571428571437,21.74285714285714,2.4801661116054907,0.19841328892843935,0.2672831966093341
01 Distrito Nacional,2015,7,29,32,26.59,31.9,22.8,1.21,2.4,0.2,75.2,93,46,1007997,9.099999999999998,0.0,0.0,0.0,8.59,1.0,0.0,2.916209905948422,2.940721438071132,2.420304430170139,22.0,0.88,-1.5,0.16,6.167928571428571,2.251428571428572,22.238571428571426,3.174612622855028,0.4464299000889884,0.6013871923710015
01 Distrito Nacional,2015,8,30,34,27.03,32.2,22.4,0.56,1.1,0.0,75.9,97,47,1007997,9.800000000000004,1.0,0.0,0.0,9.03,1.0,0.0,2.9343499807105635,2.916209905948422,2.940721438071132,22.0,0.88,-1.5,0.16,6.386828571428572,1.8971428571428568,22.37,3.3730259117834676,0.3968265778568787,0.5345663932186682
01 Distrito Nacional,2015,8,31,40,27.71,32.8,22.8,0.34,0.7,0.0,70.3,96,46,1007997,9.999999999999996,2.0,0.0,0.0,9.71,1.0,0.0,4.006830778842376,2.9343499807105635,2.916209905948422,22.0,0.88,-1.5,0.16,6.852885714285714,2.4971428571428573,21.94,3.9682657785687856,0.049603322232109726,0.06682079915233337
01 Distrito Nacional,2015,8,32,35,27.29,32.5,23.3,1.2,2.3,0.2,73.6,95,42,1007997,9.2,0.0,0.0,0.0,9.29,1.0,0.0,3.958164673180802,4.006830778842376,2.9343499807105635,22.0,0.99,-1.9,0.43,6.651085714285714,2.335714285714286,22.342857142857145,3.472232556247687,-0.2480166111605493,-0.3341039957616677
