province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors,nino34_anom,soi_index,tna_sst_anom,solar_radiation,wind_speed,dew_point_temp,incidence,dI_dt,dI_dt_norm
01 Distrito Nacional,2015,3,11,0.005018820577164366,0.37966417910447753,0.3726708074534162,0.5524475524475526,0.04834810636583401,0.019014693171996545,0.0,0.5033112582781457,0.6785714285714286,0.38095238095238093,0.3223061259654139,0.41721854304635747,0.0,0.0,0.0,0.37966417910447753,0.0,1.0,0.031902808518638706,0.03304968475578067,0.04390870731306713,0.7894736842105263,0.7723880597014926,0.3421052631578948,0.193717277486911,0.7420071771056361,0.3640182648401826,0.5481966608246469,0.007725501218041374,0.554452574837298,0.5993064631005794
01 Distrito Nacional,2015,3,12,0.005018820577164366,0.3843283582089552,0.34161490683229817,0.5524475524475526,0.010744023636852002,0.004321521175453759,0.0,0.532008830022075,0.75,0.38095238095238093,0.3223061259654139,0.3841059602649005,0.04,0.0,0.0,0.3843283582089552,0.0,1.0,0.037467143536848956,0.031902808518638706,0.03304968475578067,0.7894736842105263,0.7723880597014926,0.3421052631578948,0.193717277486911,0.8335092427851996,0.20931506849315068,0.541555207084217,0.007725501218041374,0.5565942868584239,0.6049988703188268
01 Distrito Nacional,2015,4,13,0.0075282308657465494,0.4347014925373133,0.329192546583851,0.5804195804195804,0.014235831318828903,0.0056179775280898875,0.0,0.5562913907284769,0.8571428571428571,0.5714285714285714,0.3223061259654139,0.3443708609271523,0.08,0.0,0.0,0.4347014925373133,0.0,1.0,0.03567753828868707,0.037467143536848956,0.031902808518638706,0.7894736842105263,0.7723880597014926,0.3421052631578948,0.193717277486911,0.8602364223033083,0.20931506849315068,0.5662761737847064,0.011588251827062062,0.5587359988795497,0.6106912775370743
01 Distrito Nacional,2015,4,14,0.010037641154328732,0.3843283582089552,0.3354037267080747,0.5734265734265733,0.040290088638195005,0.01771823681936041,0.0,0.5253863134657837,0.7142857142857143,0.4603174603174603,0.3223061259654139,0.3576158940397354,0.0,0.0,0.0,0.3843283582089552,0.0,1.0,0.02897237544719121,0.03567753828868707,0.037467143536848956,0.7894736842105263,0.8022388059701493,0.5000000000000001,0.1256544502617801,0.7119176140647145,0.2719634703196348,0.522737754819666,0.015451002436082748,0.5587359988795497,0.6106912775370743
01 Distrito Nacional,2015,4,15,0.012547051442910916,0.419776119402985,0.31055900621118016,0.6153846153846154,0.04566210045662101,0.015125324114088158,0.0,0.5607064017660046,0.6428571428571429,0.5714285714285714,0.3223061259654139,0.2913907284768211,0.0,0.0,0.0,0.419776119402985,0.0,1.0,0.028016866333061014,0.02897237544719121,0.03567753828868707,0.7894736842105263,0.8022388059701493,0.5000000000000001,0.1256544502617801,0.7481589819366123,0.30648401826484023,0.6083387141407619,0.019313753045103434,0.5662319909534902,0.6306147028009401
01 Distrito Nacional,2015,4,16,0.02383939774153074,0.46921641791044777,0.39130434782608703,0.6293706293706294,0.012355627182379803,0.0030250648228176314,0.0,0.5077262693156733,0.8571428571428571,0.4444444444444444,0.3223061259654139,0.3642384105960265,0.04,0.0,0.0,0.46921641791044777,0.0,1.0,0.04077592883458546,0.028016866333061014,0.02897237544719121,0.7894736842105263,0.8022388059701493,0.5000000000000001,0.1256544502617801,0.9446005850245769,0.2622831050228311,0.5673830827414443,0.03669613078569652,0.554452574837298,0.5993064631005794
01 Distrito Nacional,2015,5,17,0.012547051442910916,0.5130597014925372,0.4099378881987579,0.6503496503496504,0.010744023636852002,0.004753673292999136,0.0,0.5849889624724062,0.8928571428571429,0.6031746031746031,0.3223061259654139,0.3642384105960265,0.08,0.0,0.0,0.5130597014925372,1.0,1.0,0.034084373985147645,0.04077592883458546,0.028016866333061014,0.7894736842105263,0.8022388059701493,0.5000000000000001,0.1256544502617801,0.9453243267693976,0.188310502283105,0.6021584724656396,0.019313753045103434,0.5523108628161721,0.5936140558823321
01 Distrito Nacional,2015,5,18,0.02132998745294856,0.5830223880597014,0.4037267080745342,0.7062937062937064,0.0008058017727639002,0.000864304235090752,0.0,0.5474613686534217,0.7857142857142857,0.5396825396825397,0.3223061259654139,0.30463576158940386,0.12,0.0,0.0,0.5830223880597014,1.0,1.0,0.04886217560287271,0.034084373985147645,0.04077592883458546,0.7894736842105263,0.8022388059701493,0.5000000000000001,0.1256544502617801,0.9663339465034229,0.22721461187214623,0.6290010146665437,0.032833380176675836,0.5608777109006756,0.6163836847553217
01 Distrito Nacional,2015,5,19,0.020075282308657464,0.5289179104477613,0.4099378881987579,0.6083916083916083,0.024442653773838304,0.010371650821089023,0.0,0.5298013245033113,0.8928571428571429,0.5079365079365079,0.3223061259654139,0.403973509933775,0.16,0.0,0.0,0.5289179104477613,1.0,1.0,0.040730924838486934,0.04886217560287271,0.034084373985147645,0.7894736842105263,0.7873134328358209,0.3421052631578948,0.2931937172774869,0.8800398057959651,0.2946118721461188,0.6171939857946682,0.030902004872165496,0.5555234308478609,0.6021526667097031
01 Distrito Nacional,2015,5,20,0.02258469259723965,0.5503731343283583,0.4782608695652174,0.7132867132867132,0.018533440773569703,0.007778738115816767,0.0,0.47902869757174404,0.6071428571428571,0.3968253968253968,0.3223061259654139,0.37748344370860926,0.2,0.0,0.0,0.5503731343283583,1.0,1.0,0.04678162971839564,0.040730924838486934,0.04886217560287271,0.7894736842105263,0.7873134328358209,0.3421052631578948,0.2931937172774869,0.694954916920479,0.2779908675799087,0.6420071949082188,0.03476475548118619,0.5630194229218014,0.6220760919735691
01 Distrito Nacional,2015,5,21,0.030112923462986198,0.5718283582089553,0.44099378881987594,0.7202797202797203,0.03330647327424121,0.009507346585998272,0.037037037037037035,0.5629139072847682,0.75,0.5396825396825397,0.3223061259654139,0.33112582781456956,0.0,0.0,0.0,0.5718283582089553,1.0,1.0,0.03307983370349117,0.04678162971839564,0.040730924838486934,0.7894736842105263,0.7873134328358209,0.3421052631578948,0.2931937172774869,0.6749766291728235,0.2193607305936073,0.6759524029148601,0.046353007308248255,0.5565942868584239,0.6049988703188268
