province,year,month,week,total_cases,population,cumulative_cases,S_proxy,dI_dt,cases_lag1,cases_lag2,cases_lag4,rolling_cases_4wk,rolling_cases_8wk,incidence,dI_dt_norm,incidence_lag1,incidence_lag2,incidence_lag4,rolling_incidence_4wk,avg_temp,max_temp,min_temp,EIP,temp_lag4,avg_rainfall,max_rainfall,min_rainfall,rainfall_lag3,avg_humidity,max_humidity,min_humidity,week_sin,week_cos
11 La Altagracia,2022,10,39,26,368603,1445,0.9960797931650041,19.0,7.0,3.0,6.0,10.0,7.5,7.053659357086079,5.1545972224859815,1.8990621346000984,0.8138837719714707,1.6277675439429413,2.712945906571569,25.49,31.1,20.8,0.7225490297878217,26.16,3.2,5.1,0.2,4.49,85.4,100,56,-1.0,-1.8369701987210297e-16
11 La Altagracia,2022,10,40,7,368603,1452,0.996060802543658,-19.0,26.0,7.0,4.0,10.75,7.875,1.8990621346000984,-5.1545972224859815,7.053659357086079,1.8990621346000984,1.0851783626286275,2.9164168495644365,26.5,31.9,23.0,1.0258279062704436,26.54,1.64,4.6,0.1,8.71,82.0,99,58,-0.992708874098054,0.1205366802553232
11 La Altagracia,2022,10,41,1,368603,1453,0.9960580895977516,-6.0,7.0,26.0,3.0,10.25,7.5,0.2712945906571569,-1.6277675439429413,1.8990621346000984,7.053659357086079,0.8138837719714707,2.7807695542358584,25.91,31.3,21.5,0.8359136171534794,26.46,2.33,5.5,0.0,18.93,82.5,100,55,-0.9709418174260521,0.23931566428755738
11 La Altagracia,2022,10,42,1,368603,1454,0.996055376651845,0.0,1.0,7.0,7.0,8.75,6.875,0.2712945906571569,0.0,0.2712945906571569,1.8990621346000984,1.8990621346000984,2.3738276682501227,26.1,31.7,21.9,0.892882755105741,25.7,1.57,6.7,0.1,3.2,81.1,99,52,-0.9350162426854148,0.35460488704253557
11 La Altagracia,2022,10,43,3,368603,1457,0.9960472378141252,2.0,1.0,1.0,26.0,3.0,6.5,0.8138837719714707,0.5425891813143138,0.2712945906571569,0.2712945906571569,7.053659357086079,0.8138837719714707,24.43,31.5,20.7,0.5001786221782583,25.49,16.03,44.9,0.6,1.64,89.7,100,51,-0.8854560256532101,0.464723172043768
11 La Altagracia,2022,11,44,4,368603,1461,0.9960363860304989,1.0,3.0,1.0,7.0,2.25,6.5,1.0851783626286275,0.2712945906571569,0.8138837719714707,0.2712945906571569,1.8990621346000984,0.6104128289786029,24.51,30.1,20.1,0.5142580997322217,26.5,13.03,56.2,0.2,2.33,87.7,100,59,-0.822983865893657,0.5680647467311548
11 La Altagracia,2022,11,45,14,368603,1475,0.995998404787807,10.0,4.0,3.0,1.0,5.5,7.875,3.798124269200197,2.712945906571569,1.0851783626286275,0.8138837719714707,0.2712945906571569,1.492120248614363,25.09,30.1,21.8,0.6289081867166968,25.91,3.41,13.0,0.0,1.57,84.8,100,54,-0.7485107481711011,0.6631226582407953
11 La Altagracia,2022,11,46,10,368603,1485,0.9959712753287412,-4.0,14.0,4.0,1.0,7.75,8.25,2.712945906571569,-1.0851783626286275,3.798124269200197,1.0851783626286275,0.2712945906571569,2.102533077592966,25.23,30.2,21.7,0.6602148279700356,26.1,1.4,2.4,0.6,16.03,81.9,98,59,-0.6631226582407956,0.7485107481711007
11 La Altagracia,2022,11,47,13,368603,1498,0.9959360070319558,3.0,10.0,14.0,3.0,10.25,6.625,3.5268296785430393,0.8138837719714707,2.712945906571569,3.798124269200197,0.8138837719714707,2.7807695542358584,25.3,29.8,22.3,0.6764477974369064,24.43,1.19,2.6,0.0,13.03,81.0,98,58,-0.5680647467311559,0.8229838658936564
11 La Altagracia,2022,12,48,14,368603,1512,0.9958980257892638,1.0,13.0,10.0,4.0,12.75,7.5,3.798124269200197,0.2712945906571569,3.5268296785430393,2.712945906571569,1.0851783626286275,3.4590060308787502,24.31,29.1,20.5,0.47977885499697315,24.51,0.69,1.8,0.0,3.41,77.8,98,54,-0.4647231720437684,0.88545602565321
11 La Altagracia,2022,12,49,10,368603,1522,0.9958708963301981,-4.0,14.0,13.0,14.0,11.75,8.625,2.712945906571569,-1.0851783626286275,3.798124269200197,3.5268296785430393,3.798124269200197,3.187711440221593,23.26,27.9,20.4,0.3332774342436231,25.09,0.56,1.1,0.0,1.4,75.6,96,51,-0.35460488704253595,0.9350162426854147
11 La Altagracia,2022,12,50,9,368603,1531,0.9958464798170389,-1.0,10.0,14.0,10.0,11.5,9.625,2.4416513159144118,-0.2712945906571569,2.712945906571569,3.798124269200197,2.712945906571569,3.119887792557304,23.37,28.2,17.8,0.34624453673075495,25.23,0.19,1.0,0.0,1.19,76.3,95,49,-0.2393156642875578,0.970941817426052
11 La Altagracia,2022,12,51,10,368603,1541,0.9958193503579732,1.0,9.0,10.0,13.0,10.75,10.5,2.712945906571569,0.2712945906571569,2.4416513159144118,2.712945906571569,3.5268296785430393,2.9164168495644365,24.06,29.0,20.8,0.4399122516616276,25.3,0.24,0.6,0.0,0.69,80.1,98,51,-0.12053668025532363,0.992708874098054
11 La Altagracia,2022,12,52,1,368603,1542,0.9958166374120666,-9.0,10.0,9.0,14.0,7.5,10.125,0.2712945906571569,-2.4416513159144118,2.712945906571569,2.4416513159144118,3.798124269200197,2.0347094299286765,24.1,29.2,20.1,0.4460608059697371,24.31,1.59,3.5,0.0,0.56,80.0,100,40,6.432490598706546e-16,1.0
11 La Altagracia,2023,1,1,3,376227,1545,0.9958934366751987,2.0,1.0,10.0,10.0,5.75,8.75,0.7973909368546117,0.5315939579030745,0.26579697895153725,2.657969789515372,2.657969789515372,1.528332628971339,22.96,27.5,19.6,0.30032802049624524,23.26,3.66,8.3,0.6,0.19,85.5,100,59,0.12053668025532305,0.992708874098054
11 La Altagracia,2023,1,2,8,376227,1553,0.9958721729168827,5.0,3.0,1.0,9.0,5.5,8.5,2.126375831612298,1.328984894757686,0.7973909368546117,0.26579697895153725,2.392172810563835,1.4618833842334549,22.81,28.8,19.4,0.2850958042322812,23.37,3.17,9.0,0.9,0.24,85.5,99,57,0.23931566428755774,0.970941817426052
11 La Altagracia,2023,1,3,9,376227,1562,0.995848251188777,1.0,8.0,3.0,10.0,5.25,8.0,2.392172810563835,0.26579697895153725,2.126375831612298,0.7973909368546117,2.657969789515372,1.3954341394955705,22.74,28.7,18.8,0.27825425414848887,24.06,0.26,1.4,0.0,1.59,72.3,95,48,0.3546048870425356,0.9350162426854148
11 La Altagracia,2023,1,4,5,376227,1567,0.9958349613398294,-4.0,9.0,8.0,1.0,6.25,6.875,1.328984894757686,-1.063187915806149,2.392172810563835,2.126375831612298,0.26579697895153725,1.6612311184471078,23.26,28.7,20.3,0.3332774342436231,24.1,0.89,3.0,0.0,3.66,77.1,97,46,0.4647231720437685,0.8854560256532099
11 La Altagracia,2023,1,5,0,376227,1567,0.9958349613398294,-5.0,5.0,9.0,3.0,5.5,5.625,0.0,-1.328984894757686,1.328984894757686,2.392172810563835,0.7973909368546117,1.4618833842334549,23.67,28.1,20.1,0.3842315166990575,22.96,0.81,2.1,0.1,3.17,75.1,96,52,0.5680647467311558,0.8229838658936564
11 La Altagracia,2023,1,6,0,376227,1567,0.9958349613398294,0.0,0.0,5.0,8.0,3.5,4.5,0.0,0.0,0.0,1.328984894757686,2.126375831612298,0.9302894263303804,23.69,28.9,20.5,0.3869073578539197,22.81,1.19,2.3,0.0,0.26,76.0,97,45,0.6631226582407952,0.7485107481711011
11 La Altagracia,2023,2,7,3,376227,1570,0.9958269874304608,3.0,0.0,0.0,9.0,2.0,3.625,0.7973909368546117,0.7973909368546117,0.0,0.0,2.392172810563835,0.5315939579030745,23.39,29.0,19.3,0.3486558313298808,22.74,1.09,2.3,0.0,0.89,76.7,98,47,0.7485107481711011,0.6631226582407953
11 La Altagracia,2023,2,8,3,376227,1573,0.9958190135210924,0.0,3.0,0.0,5.0,1.5,3.875,0.7973909368546117,0.0,0.7973909368546117,0.0,1.328984894757686,0.39869546842730585,23.57,28.5,20.1,0.37112735512894685,23.26,0.47,1.6,0.0,0.81,70.5,96,45,0.8229838658936564,0.5680647467311558
11 La Altagracia,2023,3,9,5,376227,1578,0.9958057236721447,2.0,3.0,3.0,0.0,2.75,4.125,1.328984894757686,0.5315939579030745,0.7973909368546117,0.7973909368546117,0.0,0.7309416921167274,23.57,29.7,18.8,0.37112735512894685,23.67,0.07,0.3,0.0,1.19,72.8,99,41,0.8854560256532098,0.4647231720437686
11 La Altagracia,2023,3,10,5,376227,1583,0.9957924338231972,0.0,5.0,3.0,0.0,4.0,3.75,1.328984894757686,0.0,1.328984894757686,0.7973909368546117,0.0,1.063187915806149,23.6,31.9,18.7,0.3750109700398498,23.69,0.56,2.3,0.0,1.09,73.4,98,33,0.9350162426854148,0.35460488704253557
11 La Altagracia,2023,3,11,1,376227,1584,0.9957897758534077,-4.0,5.0,5.0,3.0,3.5,2.75,0.26579697895153725,-1.063187915806149,1.328984894757686,1.328984894757686,0.7973909368546117,0.9302894263303804,23.86,30.6,19.1,0.4104176414746947,23.39,1.51,7.3,0.0,0.47,74.1,100,42,0.970941817426052,0.23931566428755804
11 La Altagracia,2023,3,12,1,376227,1585,0.9957871178836182,0.0,1.0,5.0,3.0,3.0,2.25,0.26579697895153725,0.0,0.26579697895153725,1.328984894757686,0.7973909368546117,0.7973909368546117,24.54,30.2,20.7,0.5196394880792984,23.57,0.19,1.2,0.0,0.07,71.3,97,41,0.992708874098054,0.120536680255323
11 La Altagracia,2023,3,13,1,376227,1586,0.9957844599138286,0.0,1.0,1.0,5.0,2.0,2.375,0.26579697895153725,0.0,0.26579697895153725,0.26579697895153725,1.328984894757686,0.5315939579030745,24.81,31.2,21.0,0.5706780863622365,23.57,0.6,1.5,0.0,0.56,71.8,95,38,1.0,-1.6081226496766366e-16
11 La Altagracia,2023,4,14,3,376227,1589,0.9957764860044601,2.0,1.0,1.0,5.0,1.5,2.75,0.7973909368546117,0.5315939579030745,0.26579697895153725,0.26579697895153725,1.328984894757686,0.39869546842730585,23.24,30.0,18.6,0.33097249623602665,23.6,6.14,17.7,0.8,1.51,80.7,100,44,0.992708874098054,-0.12053668025532288
11 La Altagracia,2023,4,15,3,376227,1592,0.9957685120950915,0.0,3.0,1.0,1.0,2.0,2.75,0.7973909368546117,0.0,0.7973909368546117,0.26579697895153725,0.26579697895153725,0.5315939579030745,25.04,30.6,20.9,0.6180907423634104,23.86,1.97,3.3,0.4,0.19,78.4,99,50,0.9709418174260521,-0.2393156642875575
11 La Altagracia,2023,4,16,5,376227,1597,0.995755222246144,2.0,3.0,3.0,1.0,3.0,3.0,1.328984894757686,0.5315939579030745,0.7973909368546117,0.7973909368546117,0.26579697895153725,0.7973909368546117,24.56,30.6,19.5,0.5232583289798047,24.54,4.33,14.8,0.0,0.6,78.4,99,46,0.9350162426854148,-0.35460488704253545
11 La Altagracia,2023,4,17,4,376227,1601,0.9957445903669859,-1.0,5.0,3.0,1.0,3.75,2.875,1.063187915806149,-0.26579697895153725,1.328984894757686,0.7973909368546117,0.26579697895153725,0.9967386710682645,25.26,32.7,19.8,0.6671235618988854,24.81,2.46,5.0,1.0,6.14,78.8,98,44,0.8854560256532099,-0.4647231720437685
11 La Altagracia,2023,5,18,1,376227,1602,0.9957419323971963,-3.0,4.0,5.0,3.0,3.25,2.375,0.26579697895153725,-0.7973909368546117,1.063187915806149,1.328984894757686,0.7973909368546117,0.8638401815924961,26.64,32.2,22.2,1.0768929534865337,23.24,0.44,1.6,0.0,1.97,76.2,96,38,0.8229838658936565,-0.5680647467311557
11 La Altagracia,2023,5,19,2,376227,1604,0.9957366164576174,1.0,1.0,4.0,3.0,3.0,2.5,0.5315939579030745,0.26579697895153725,0.26579697895153725,1.063187915806149,0.7973909368546117,0.7973909368546117,26.54,32.5,22.8,1.0401656715148833,25.04,1.87,8.3,0.0,4.33,75.2,96,42,0.7485107481711013,-0.6631226582407951
11 La Altagracia,2023,5,20,7,376227,1611,0.9957180106690907,5.0,2.0,1.0,5.0,3.5,3.25,1.8605788526607607,1.328984894757686,0.5315939579030745,0.26579697895153725,1.328984894757686,0.9302894263303804,26.1,32.5,21.9,0.892882755105741,24.56,6.39,19.7,0.3,2.46,80.6,100,46,0.6631226582407952,-0.7485107481711012
11 La Altagracia,2023,5,21,2,376227,1613,0.9957126947295117,-5.0,7.0,2.0,4.0,3.0,3.375,0.5315939579030745,-1.328984894757686,1.8605788526607607,0.5315939579030745,1.063187915806149,0.7973909368546117,26.06,31.4,21.6,0.8805751548031181,25.26,4.97,23.3,0.8,0.44,84.1,100,59,0.5680647467311558,-0.8229838658936564
11 La Altagracia,2023,6,22,5,376227,1618,0.9956994048805641,3.0,2.0,7.0,1.0,4.0,3.625,1.328984894757686,0.7973909368546117,0.5315939579030745,1.8605788526607607,0.26579697895153725,1.063187915806149,27.2,32.2,23.0,1.3078701834726594,26.64,1.66,4.6,0.3,1.87,79.2,98,56,0.46472317204376906,-0.8854560256532096
11 La Altagracia,2023,6,23,3,376227,1621,0.9956914309711956,-2.0,5.0,2.0,2.0,4.25,3.625,0.7973909368546117,-0.5315939579030745,1.328984894757686,0.5315939579030745,0.5315939579030745,1.1296371605440332,27.84,32.2,24.6,1.6330999198138763,26.54,1.13,4.0,0.0,6.39,79.3,96,52,0.35460488704253584,-0.9350162426854147
11 La Altagracia,2023,6,24,1,376227,1622,0.995688773001406,-2.0,3.0,5.0,7.0,2.75,3.125,0.26579697895153725,-0.5315939579030745,0.7973909368546117,1.328984894757686,1.8605788526607607,0.7309416921167274,27.54,32.8,23.0,1.4716437892154195,26.1,1.64,6.2,0.0,4.97,76.9,97,41,0.23931566428755768,-0.970941817426052
11 La Altagracia,2023,6,25,8,376227,1630,0.9956675092430899,7.0,1.0,3.0,2.0,4.25,3.625,2.126375831612298,1.8605788526607607,0.26579697895153725,0.7973909368546117,0.5315939579030745,1.1296371605440332,27.59,32.8,23.0,1.4973995944825,26.06,1.17,3.2,0.0,1.66,75.4,96,49,0.12053668025532308,-0.992708874098054
11 La Altagracia,2023,6,26,4,376227,1634,0.9956568773639319,-4.0,8.0,1.0,5.0,4.0,4.0,1.063187915806149,-1.063187915806149,2.126375831612298,0.26579697895153725,1.328984894757686,1.063187915806149,27.27,33.2,22.5,1.3400273175682669,27.2,6.03,17.6,0.0,1.13,78.8,99,51,-3.216245299353273e-16,-1.0
11 La Altagracia,2023,7,27,4,376227,1638,0.9956462454847739,0.0,4.0,8.0,3.0,4.25,4.25,1.063187915806149,0.0,1.063187915806149,2.126375831612298,0.7973909368546117,1.1296371605440332,27.07,32.5,23.0,1.2501830742624014,27.84,4.34,14.0,0.0,1.64,80.6,100,53,-0.12053668025532283,-0.992708874098054
11 La Altagracia,2023,7,28,3,376227,1641,0.9956382715754053,-1.0,4.0,4.0,1.0,4.75,3.75,0.7973909368546117,-0.26579697895153725,1.063187915806149,1.063187915806149,0.26579697895153725,1.2625356500198017,27.54,32.3,22.9,1.4716437892154195,27.54,2.91,12.0,0.1,1.17,80.5,100,55,-0.23931566428755743,-0.9709418174260521
11 La Altagracia,2023,7,29,6,376227,1647,0.9956223237566681,3.0,3.0,4.0,8.0,4.25,4.25,1.5947818737092234,0.7973909368546117,0.7973909368546117,1.063187915806149,2.126375831612298,1.1296371605440332,27.5,33.0,22.8,1.4513584791431515,27.59,2.31,6.5,0.0,6.03,80.8,99,51,-0.3546048870425356,-0.9350162426854148
11 La Altagracia,2023,7,30,5,376227,1652,0.9956090339077206,-1.0,6.0,3.0,4.0,4.5,4.25,1.328984894757686,-0.26579697895153725,1.5947818737092234,0.7973909368546117,1.063187915806149,1.1960864052819176,27.11,32.7,23.2,1.267656601080866,27.27,5.17,21.2,0.2,4.34,81.6,100,51,-0.46472317204376806,-0.8854560256532101
11 La Altagracia,2023,8,31,16,376227,1668,0.9955665063910883,11.0,5.0,6.0,4.0,7.5,5.875,4.252751663224596,2.9237667684669097,1.328984894757686,1.5947818737092234,1.063187915806149,1.993477342136529,27.59,33.8,23.5,1.4973995944825,27.07,3.16,8.1,1.1,2.91,81.8,100,54,-0.5680647467311556,-0.8229838658936565
11 La Altagracia,2023,8,32,13,376227,1681,0.9955319527838247,-3.0,16.0,5.0,3.0,10.0,7.375,3.4553607263699844,-0.7973909368546117,4.252751663224596,1.328984894757686,0.7973909368546117,2.657969789515372,26.87,33.0,23.2,1.1663625798379056,27.54,8.87,20.4,0.1,2.31,85.1,99,55,-0.663122658240795,-0.7485107481711013
11 La Altagracia,2023,8,33,16,376227,1697,0.9954894252671924,3.0,13.0,16.0,6.0,12.5,8.375,4.252751663224596,0.7973909368546117,3.4553607263699844,4.252751663224596,1.5947818737092234,3.3224622368942156,27.9,32.9,24.6,1.6674574812803455,27.5,2.76,8.7,0.2,5.17,78.3,96,50,-0.7485107481711011,-0.6631226582407952
11 La Altagracia,2023,8,34,17,376227,1714,0.9954442397807707,1.0,16.0,13.0,5.0,15.5,10.0,4.518548642176133,0.26579697895153725,4.252751663224596,3.4553607263699844,1.328984894757686,4.119853173748827,26.04,31.8,23.0,0.8744851200923772,27.11,14.64,31.4,1.4,3.16,89.7,100,60,-0.8229838658936564,-0.5680647467311559
11 La Altagracia,2023,9,35,42,376227,1756,0.995332605049611,25.0,17.0,16.0,16.0,22.0,14.75,11.163473115964564,6.644924473788431,4.518548642176133,4.252751663224596,4.252751663224596,5.8475335369338195,27.93,33.7,23.9,1.684906377590743,27.59,1.96,5.3,0.2,8.87,81.9,98,51,-0.8854560256532096,-0.4647231720437691
11 La Altagracia,2023,9,36,49,376227,1805,0.9952023645299247,7.0,42.0,17.0,13.0,31.0,20.5,13.024051968625326,1.8605788526607607,11.163473115964564,4.518548642176133,3.4553607263699844,8.239706347497654,27.61,32.9,23.9,1.5078276913096758,26.87,1.44,5.1,0.0,2.76,79.1,99,48,-0.9350162426854147,-0.3546048870425359
11 La Altagracia,2023,9,37,32,376227,1837,0.9951173094966602,-17.0,49.0,42.0,16.0,35.0,23.75,8.505503326449192,-4.518548642176133,13.024051968625326,11.163473115964564,4.252751663224596,9.302894263303804,27.37,33.6,23.5,1.387342435236366,27.9,3.57,9.3,0.0,14.64,82.7,98,53,-0.970941817426052,-0.23931566428755774
11 La Altagracia,2023,9,38,0,376227,1837,0.9951173094966602,-32.0,32.0,49.0,17.0,30.75,23.125,0.0,-8.505503326449192,8.505503326449192,13.024051968625326,4.518548642176133,8.17325710275977,27.46,32.9,23.2,1.431352784156917,26.04,3.41,5.3,0.4,1.96,81.3,97,52,-0.992708874098054,-0.12053668025532357
11 La Altagracia,2023,9,39,0,376227,1837,0.9951173094966602,0.0,0.0,32.0,42.0,20.25,21.125,0.0,0.0,0.0,8.505503326449192,11.163473115964564,5.382388823768629,27.84,33.0,24.8,1.6330999198138763,27.93,1.56,4.3,0.4,1.44,80.9,96,57,-1.0,-1.8369701987210297e-16
11 La Altagracia,2023,9,40,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,49.0,8.0,19.5,0.0,0.0,0.0,0.0,13.024051968625326,2.126375831612298,27.41,33.6,23.4,1.406733007503391,27.61,2.49,11.0,0.0,3.57,81.8,100,48,-0.992708874098054,0.1205366802553232
11 La Altagracia,2023,9,41,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,32.0,0.0,17.5,0.0,0.0,0.0,0.0,8.505503326449192,0.0,27.77,33.3,24.0,1.593909813444788,27.37,0.7,1.9,0.0,3.41,79.6,99,47,-0.9709418174260521,0.23931566428755738
11 La Altagracia,2023,9,42,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,15.375,0.0,0.0,0.0,0.0,0.0,0.0,27.17,33.2,23.1,1.2943258753007676,27.46,3.69,14.7,0.1,1.56,82.0,100,48,-0.9350162426854148,0.35460488704253557
11 La Altagracia,2023,9,43,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,10.125,0.0,0.0,0.0,0.0,0.0,0.0,25.9,32.5,22.0,0.8330180236621264,27.84,4.73,12.0,0.1,2.49,85.2,100,56,-0.8854560256532101,0.464723172043768
11 La Altagracia,2023,9,44,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,26.07,31.6,22.1,0.8836360581863195,27.41,6.21,27.7,0.0,0.7,84.2,100,48,-0.822983865893657,0.5680647467311548
11 La Altagracia,2023,9,45,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21,30.8,22.2,0.6556487995090324,27.77,13.16,25.6,1.1,3.69,89.3,100,57,-0.7485107481711011,0.6631226582407953
11 La Altagracia,2023,9,46,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8,30.4,22.6,0.8046080617030923,27.17,9.09,27.9,0.1,4.73,84.1,100,54,-0.6631226582407956,0.7485107481711007
11 La Altagracia,2023,9,47,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.47,30.1,22.2,0.7175518996194106,25.9,1.1,3.5,0.0,6.21,82.4,100,58,-0.5680647467311559,0.8229838658936564
11 La Altagracia,2023,9,48,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.53,30.1,21.6,0.7326479345879063,26.07,0.56,1.9,0.1,13.16,79.0,96,51,-0.4647231720437684,0.88545602565321
11 La Altagracia,2023,9,49,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.17,29.9,20.6,0.6466112597905114,25.21,1.63,6.6,0.0,9.09,81.5,97,58,-0.35460488704253595,0.9350162426854147
11 La Altagracia,2023,9,50,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,29.6,21.3,0.530571792609768,25.8,2.94,6.5,1.0,1.1,79.9,100,57,-0.2393156642875578,0.970941817426052
11 La Altagracia,2023,9,51,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.7,21.2,0.43084796522794183,25.47,1.43,6.7,0.0,0.56,80.6,100,52,-0.12053668025532363,0.992708874098054
11 La Altagracia,2023,9,52,0,376227,1837,0.9951173094966602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,29.8,19.7,0.4019610844097049,25.53,0.21,1.0,0.0,1.63,79.7,94,52,6.432490598706546e-16,1.0
12 La Romana,2015,2,5,2,260002,6,0.9999769232544365,2.0,0.0,0.0,1.0,1.25,1.2,0.7692248521165223,0.7692248521165223,0.0,0.0,0.3846124260582611,0.4807655325728264,24.26,29.5,21.4,0.47152648815642095,25.75,3.47,16.7,0.0,0.13,80.7,97,50,0.5680647467311558,0.8229838658936564
12 La Romana,2015,2,6,2,260002,8,0.9999692310059154,0.0,2.0,0.0,3.0,1.0,1.3333333333333333,0.7692248521165223,0.0,0.7692248521165223,0.0,1.1538372781747834,0.3846124260582611,25.07,29.5,20.6,0.6245586741667656,25.39,0.04,0.2,0.0,0.57,74.4,97,48,0.6631226582407952,0.7485107481711011
12 La Romana,2015,2,7,2,260002,10,0.9999615387573941,0.0,2.0,2.0,0.0,1.5,1.4285714285714286,0.7692248521165223,0.0,0.7692248521165223,0.7692248521165223,0.0,0.5769186390873917,24.6,29.1,21.7,0.530571792609768,25.23,2.11,4.5,0.0,0.17,80.1,97,54,0.7485107481711011,0.6631226582407953
12 La Romana,2015,2,8,0,260002,10,0.9999615387573941,-2.0,2.0,2.0,0.0,1.5,1.25,0.0,-0.7692248521165223,0.7692248521165223,0.7692248521165223,0.0,0.5769186390873917,24.89,30.0,21.3,0.5867420462181865,25.04,0.9,3.8,0.0,3.47,76.2,98,47,0.8229838658936564,0.5680647467311558
12 La Romana,2015,2,9,0,260002,10,0.9999615387573941,0.0,0.0,2.0,2.0,1.0,1.125,0.0,0.0,0.0,0.7692248521165223,0.7692248521165223,0.3846124260582611,25.66,31.0,22.1,0.7664544564368574,24.26,0.19,1.0,0.0,0.04,70.8,94,38,0.8854560256532098,0.4647231720437686
12 La Romana,2015,3,10,1,260002,11,0.9999576926331336,1.0,0.0,0.0,2.0,0.75,0.875,0.3846124260582611,0.3846124260582611,0.0,0.0,0.7692248521165223,0.28845931954369586,25.23,30.6,22.0,0.6602148279700356,25.07,0.67,1.7,0.0,2.11,67.6,89,36,0.9350162426854148,0.35460488704253557
12 La Romana,2015,3,11,0,260002,11,0.9999576926331336,-1.0,1.0,0.0,2.0,0.25,0.875,0.0,-0.3846124260582611,0.3846124260582611,0.0,0.7692248521165223,0.09615310651456528,25.74,31.5,22.4,0.7880293055748347,24.6,0.51,2.4,0.0,0.9,67.1,89,32,0.970941817426052,0.23931566428755804
12 La Romana,2015,3,12,0,260002,11,0.9999576926331336,0.0,0.0,1.0,0.0,0.25,0.875,0.0,0.0,0.0,0.3846124260582611,0.0,0.09615310651456528,25.51,30.9,21.0,0.7275809606583609,24.89,0.23,0.8,0.0,0.19,69.6,92,38,0.992708874098054,0.120536680255323
12 La Romana,2015,3,13,0,260002,11,0.9999576926331336,0.0,0.0,0.0,0.0,0.25,0.625,0.0,0.0,0.0,0.0,0.0,0.09615310651456528,26.0,31.0,21.6,0.8624311149420442,25.66,0.46,1.1,0.0,0.67,70.5,95,42,1.0,-1.6081226496766366e-16
12 La Romana,2015,3,14,0,260002,11,0.9999576926331336,0.0,0.0,0.0,1.0,0.0,0.375,0.0,0.0,0.0,0.0,0.3846124260582611,0.0,25.86,31.2,21.9,0.8215356058178035,25.23,0.11,0.4,0.0,0.51,66.2,93,37,0.992708874098054,-0.12053668025532288
12 La Romana,2015,3,15,0,260002,11,0.9999576926331336,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,26.14,31.1,22.4,0.9053623759615023,25.74,0.63,1.9,0.0,0.23,70.1,91,44,0.9709418174260521,-0.2393156642875575
12 La Romana,2015,4,16,2,260002,13,0.9999500003846125,2.0,0.0,0.0,0.0,0.5,0.375,0.7692248521165223,0.7692248521165223,0.0,0.0,0.0,0.19230621302913056,26.46,31.6,22.6,1.0116877744586719,25.51,0.44,1.1,0.0,0.46,68.9,97,38,0.9350162426854148,-0.35460488704253545
12 La Romana,2015,5,17,1,260002,14,0.9999461542603518,-1.0,2.0,0.0,0.0,0.75,0.5,0.3846124260582611,-0.3846124260582611,0.7692248521165223,0.0,0.0,0.28845931954369586,26.9,31.9,22.9,1.1785678324121953,26.0,0.2,1.4,0.0,0.11,71.5,95,41,0.8854560256532099,-0.4647231720437685
12 La Romana,2015,5,18,1,260002,15,0.9999423081360913,0.0,1.0,2.0,0.0,1.0,0.5,0.3846124260582611,0.0,0.3846124260582611,0.7692248521165223,0.0,0.3846124260582611,27.34,32.0,23.6,1.3729751121486178,25.86,0.11,0.8,0.0,0.63,71.4,92,46,0.8229838658936565,-0.5680647467311557
12 La Romana,2015,5,19,1,260002,16,0.9999384620118307,0.0,1.0,1.0,0.0,1.25,0.625,0.3846124260582611,0.0,0.3846124260582611,0.3846124260582611,0.0,0.4807655325728264,27.29,32.4,23.1,1.349359452203639,26.14,0.04,0.1,0.0,0.44,69.0,96,42,0.7485107481711013,-0.6631226582407951
