z1,z2,z3,z4,z5,z6,z7,province,year,week,split
-10.542706,6.563662,3.2079375,8.979555,-2.6649623,-0.47615027,2.6296036,24 Sánchez Ramírez,2021,34,val
-6.2736855,4.7071705,7.2518415,4.903326,-4.7971745,4.367873,4.587821,24 Sánchez Ramírez,2021,35,val
-6.890376,4.954447,7.3341846,4.919972,-2.8261497,6.1003227,4.0092425,24 Sánchez Ramírez,2021,36,val
-3.3692138,5.653706,7.9973454,6.432757,2.8910828,7.899915,8.57723,24 Sánchez Ramírez,2021,37,val
-4.873207,6.886298,8.233145,6.0746975,2.461617,8.197005,7.989485,24 Sánchez Ramírez,2021,38,val
-4.7378182,8.093571,6.924845,6.2191143,0.4477297,10.642344,6.4140353,24 Sánchez Ramírez,2021,39,val
-6.12422,7.3418074,9.3891115,6.3496366,0.19887647,9.805639,1.7618335,24 Sánchez Ramírez,2021,40,val
-1.4027195,11.648677,3.2896652,6.750984,8.30198,14.348178,14.827148,24 Sánchez Ramírez,2021,41,val
-4.8264475,6.848435,8.161709,6.5681353,2.365535,10.750943,2.0126173,24 Sánchez Ramírez,2021,42,val
-3.2155097,4.03082,7.9982185,6.4161067,1.0552787,7.60241,-2.2506413,24 Sánchez Ramírez,2021,43,val
-2.9200423,6.013892,6.167936,7.003793,2.949541,10.091728,0.48660186,24 Sánchez Ramírez,2021,44,val
-2.69818,6.3918924,8.133816,8.479437,3.2099202,9.688083,-2.764731,24 Sánchez Ramírez,2021,45,val
-2.1860883,5.8882265,8.126083,8.306662,3.7628882,9.9732895,-3.6252177,24 Sánchez Ramírez,2021,46,val
-1.4613295,8.899916,6.666433,8.523802,6.025584,15.383707,-2.2273276,24 Sánchez Ramírez,2021,47,val
1.2795275,5.753733,3.4696536,10.419296,7.2858157,10.633937,-7.171922,24 Sánchez Ramírez,2021,48,val
3.463941,7.35326,5.0354247,12.971456,9.437261,11.883779,-8.340945,24 Sánchez Ramírez,2021,49,val
5.9683394,8.888013,2.180883,13.496596,11.804805,15.079459,-8.772407,24 Sánchez Ramírez,2021,50,val
4.748529,7.4902806,3.973499,13.113953,11.209615,11.2532,-8.881011,24 Sánchez Ramírez,2021,51,val
-0.22652817,9.499636,1.06316,15.79276,8.759401,8.914792,-12.766283,24 Sánchez Ramírez,2021,52,val
-4.5810823,-6.0753055,-17.882502,9.803811,8.514618,2.0312843,-10.0417385,25 Santiago,2015,1,train
-2.5935435,-6.7826085,-21.158741,12.961485,7.37364,1.6295272,-12.722762,25 Santiago,2015,2,train
-2.322097,-5.116777,-17.555304,13.1297455,2.980185,3.7730799,-5.7674546,25 Santiago,2015,3,train
-1.0677328,-5.294701,-19.62955,15.713646,0.6121124,2.730479,-8.350567,25 Santiago,2015,4,train
5.31113,0.31349722,-27.585724,11.147794,8.016469,13.459562,3.9013503,25 Santiago,2015,5,train
6.7844777,-6.739064,-13.308489,11.114795,4.3735723,5.450497,-5.122025,25 Santiago,2015,6,train
8.979518,-6.704653,-13.899117,10.548032,6.1000066,5.5427656,-3.395293,25 Santiago,2015,7,train
8.866351,7.00005,-29.766447,15.5588,10.144277,12.8488865,9.101605,25 Santiago,2015,8,train
10.516835,-6.9511685,-14.815408,13.549289,3.1570153,1.7708836,-5.6513605,25 Santiago,2015,9,train
16.783768,-10.779701,-22.210224,13.458931,2.7821715,-1.4152448,-6.7846937,25 Santiago,2015,10,train
16.853682,-11.576297,-22.480576,13.5219965,0.98100597,-1.6299522,-5.0021462,25 Santiago,2015,11,train
14.030672,-8.2044525,-25.076733,15.9353285,-1.2761306,-4.6880507,-5.9996314,25 Santiago,2015,12,train
9.515824,-8.515725,-22.144915,15.904749,-8.038341,-4.7012496,-6.0211177,25 Santiago,2015,13,train
14.879606,-6.571162,-18.159481,16.35236,-2.291872,-2.6312475,1.8670965,25 Santiago,2015,14,train
13.536268,-7.7769604,-14.120264,16.230715,-6.2266903,-5.824351,-0.3995705,25 Santiago,2015,15,train
7.7643456,-5.639152,-12.154685,18.102121,-13.749736,-5.4476547,-1.0219738,25 Santiago,2015,16,train
2.317489,-3.0615017,-3.7352688,12.838595,-22.866995,-1.3924152,5.241467,25 Santiago,2015,17,train
1.549479,-0.13082223,-3.4972038,11.674524,-29.390862,-0.6828783,0.3647771,25 Santiago,2015,18,train
0.024711734,-9.044769,-4.3643174,7.180113,-22.707575,0.32653454,0.0699594,25 Santiago,2015,19,train
-0.63110954,-10.504781,-7.2433085,7.1146083,-18.156137,0.38703942,7.6524067,25 Santiago,2015,20,train
-0.08839395,-8.418237,-3.576711,6.7684917,-12.219677,1.3104699,8.677441,25 Santiago,2015,21,train
-0.41814038,-7.4754434,-6.8699136,7.8894124,-12.236969,5.420271,15.388104,25 Santiago,2015,22,train
-3.0673697,-5.2435937,-2.7108238,11.408895,-17.30791,1.6918067,8.382564,25 Santiago,2015,23,train
-4.116662,-4.6122794,-0.9303952,11.018992,-20.198647,1.1326238,6.1533318,25 Santiago,2015,24,train
-5.201555,-6.166201,2.0022337,8.935542,-18.022116,-0.3420398,8.936991,25 Santiago,2015,25,train
-6.436226,-7.6522164,4.4552913,8.341124,-21.685747,0.64542574,5.899959,25 Santiago,2015,26,train
-14.900302,-4.2090445,-3.7416625,11.62547,-16.119007,-5.9298925,1.8729932,25 Santiago,2015,27,train
-16.414305,-4.5211964,-6.78504,13.204817,-15.297931,-6.356217,1.5631864,25 Santiago,2015,28,train
-14.160645,-5.108032,-7.989613,10.477719,-16.626915,-4.213474,3.6407933,25 Santiago,2015,29,train
-14.136902,-5.4521923,-4.7177563,8.397245,-21.693722,-3.7571967,-0.4588458,25 Santiago,2015,30,train
-13.528135,-5.5666604,-6.398433,8.525455,-19.449263,-3.1033711,1.6531881,25 Santiago,2015,31,train
-14.970762,-9.366561,-8.900612,4.4206414,-17.67991,-4.9241233,-0.9216003,25 Santiago,2015,32,train
-15.928875,-10.745512,-9.653028,4.1498566,-17.734762,-5.311512,-2.8008657,25 Santiago,2015,33,train
-13.921646,-8.796922,-9.502518,2.9222274,-20.29707,-2.8160155,-2.3314772,25 Santiago,2015,34,train
-14.764307,-7.9634557,-0.3337744,0.8604942,-17.012491,6.8906984,13.125561,25 Santiago,2015,35,train
-10.498039,-10.161262,-6.274816,-0.30252194,-15.841349,3.6540093,5.808721,25 Santiago,2015,36,train
-10.217134,-13.723177,-2.9329016,-2.3790011,-16.548698,1.4052134,1.9560312,25 Santiago,2015,37,train
-13.433345,-13.3692665,-2.0774105,-4.711104,-16.240808,5.2164383,4.0738707,25 Santiago,2015,38,train
-11.051448,-9.585022,-8.068116,-1.5034443,-13.963189,6.5454407,4.8263865,25 Santiago,2015,39,train
-17.359715,-12.370827,-8.602031,-7.9597545,-16.237444,12.362507,5.67852,25 Santiago,2015,40,train
-12.627473,-15.27466,-7.667261,-7.03418,-15.168587,5.182689,-0.07526758,25 Santiago,2015,41,train
-12.727928,-17.000946,-8.19098,-7.828447,-14.627698,4.587265,-1.5871698,25 Santiago,2015,42,train
-11.364966,-11.794602,-17.570637,-5.0764365,-7.606224,14.435704,11.899678,25 Santiago,2015,43,train
-8.862827,-15.864221,-14.576965,-6.025368,-6.8662167,9.048191,6.0701833,25 Santiago,2015,44,train
-13.038807,-16.092672,-7.004534,-10.210556,-1.3103867,12.373393,-0.5911323,25 Santiago,2015,45,train
-11.329283,-15.7467165,-7.399751,-7.9255743,-3.0549424,11.195547,-3.3640509,25 Santiago,2015,46,train
-10.243461,-16.77121,-11.90562,-6.049934,-5.2977653,20.799524,-3.7541156,25 Santiago,2015,47,train
-6.314312,-11.610019,-21.069658,-0.60684484,0.06660505,18.294155,-4.3061113,25 Santiago,2015,48,train
-6.3785706,-14.49785,-14.153777,-3.0705698,1.6389023,10.302731,-8.292158,25 Santiago,2015,49,train
-4.0783324,-14.813055,-13.183846,-0.3515682,-1.0752317,10.175505,-11.821477,25 Santiago,2015,50,train
-2.041903,-15.525534,-13.767899,-0.9611331,1.7812221,9.218952,-14.27368,25 Santiago,2015,51,train
-9.626163,-11.483798,-17.400309,0.096118465,8.999963,4.2152653,-12.358638,25 Santiago,2015,52,train
-6.1532474,-13.078721,-28.574335,3.519219,-6.5910497,6.294092,-9.512819,25 Santiago,2016,1,train
-5.67556,-11.703158,-30.286661,5.3418474,-9.424525,7.1190524,-8.636011,25 Santiago,2016,2,train
-7.093408,-9.612914,-27.59873,6.4054523,-5.1356306,6.201302,-0.45872208,25 Santiago,2016,3,train
-5.6506724,-9.895852,-29.706001,8.201026,-1.4982408,0.7181515,-3.0781941,25 Santiago,2016,4,train
2.9102595,-15.898429,-27.243841,2.7788959,-6.0319886,9.120421,-3.7747505,25 Santiago,2016,5,train
0.1761316,-13.137376,-21.071009,2.4229493,-3.3955913,4.417299,-0.123715326,25 Santiago,2016,6,train
0.9092957,-11.60055,-24.987751,4.3300962,-5.067562,8.3798685,3.1462104,25 Santiago,2016,7,train
0.8887245,-13.445396,-20.391344,4.089694,-6.5128655,2.6066313,-1.7084607,25 Santiago,2016,8,train
0.48384064,-12.233846,-19.368933,2.7453163,-4.69784,1.4839832,1.3820996,25 Santiago,2016,9,train
10.914035,-7.285732,-13.1936,12.0486,0.5840137,4.195872,-1.3386587,25 Santiago,2016,10,train
3.8256028,-5.947001,-10.611277,12.60432,-6.0269237,3.964929,-5.6025357,25 Santiago,2016,11,train
4.0189886,-7.839154,-6.443307,10.432563,-6.488729,-0.7499614,-7.748297,25 Santiago,2016,12,train
3.2583268,-6.849716,-7.9912605,12.259516,-11.099568,2.306813,-7.519202,25 Santiago,2016,13,train
0.6155139,-7.016304,-10.621445,8.243188,-8.259672,1.1692227,-1.0517237,25 Santiago,2016,14,train
2.4726896,-8.208381,-13.058295,9.618459,-9.687052,0.93285877,-1.2434354,25 Santiago,2016,15,train
4.112122,-8.2547035,-13.579938,6.828178,-4.0462923,4.5905986,8.21793,25 Santiago,2016,16,train
4.835559,-8.196341,-13.972644,6.190056,-1.162421,2.9230602,11.369999,25 Santiago,2016,17,train
0.45793876,-7.920865,-10.695955,5.8171134,-6.750607,7.128731,11.120743,25 Santiago,2016,18,train
3.6037135,-3.403922,1.4915746,11.317374,-5.1407447,5.1415796,7.0809574,25 Santiago,2016,19,train
0.47398123,-4.933514,1.509633,9.992669,-9.754562,1.0485251,2.2456052,25 Santiago,2016,20,train
1.1911806,-2.0980854,2.214628,13.61235,-6.127443,6.8358364,6.7088804,25 Santiago,2016,21,train
-0.45868173,-1.6806368,0.61409044,14.460655,-7.0331435,7.9760985,7.8904843,25 Santiago,2016,22,train
-1.9924033,-2.0663154,3.0341594,12.335065,-15.124673,4.576141,-1.2411047,25 Santiago,2016,23,train
-2.7861085,-2.199047,2.738213,11.3379,-16.893587,4.9220295,-1.7558397,25 Santiago,2016,24,train
-2.2996674,-3.2123291,7.372904,11.546512,-9.401653,5.4041157,3.603501,25 Santiago,2016,25,train
-4.6223507,-3.3281658,8.987759,12.005215,-11.804323,6.906698,2.4887958,25 Santiago,2016,26,train
-12.678774,-1.7602297,1.9189258,13.549562,-11.760184,0.76753837,-2.1512816,25 Santiago,2016,27,train
-13.773856,-2.1389244,2.0509634,15.393254,-12.833783,1.0015774,-3.1490202,25 Santiago,2016,28,train
-13.689669,-1.5753652,2.9308074,14.5455265,-12.128964,2.0912406,-1.2900554,25 Santiago,2016,29,train
-18.881489,1.3334786,6.679295,15.020571,-10.134477,4.3759055,3.2846115,25 Santiago,2016,30,train
-18.734367,1.1552148,5.173391,15.152882,-10.824103,5.703172,4.278559,25 Santiago,2016,31,train
-14.676771,-0.12674884,4.902112,14.002052,-12.050609,5.725996,-0.7453475,25 Santiago,2016,32,train
-12.628729,0.025763802,2.1034074,13.100749,-14.433154,6.230385,-2.6789553,25 Santiago,2016,33,train
-14.691831,16.630146,-7.4893847,15.291345,0.9556888,15.146909,17.689367,25 Santiago,2016,34,train
-7.515703,-2.7125137,6.6882925,11.037794,-9.078536,10.070443,3.193242,25 Santiago,2016,35,train
-7.7902136,1.5800179,10.827936,14.408103,-8.92533,12.549135,1.4090058,25 Santiago,2016,36,train
-5.424566,-0.14161853,7.6078067,14.806777,-11.194313,12.185829,-1.6551515,25 Santiago,2016,37,train
-7.433417,0.6552024,10.092334,13.550119,-9.592937,12.485691,-0.78297967,25 Santiago,2016,38,train
-10.063374,-0.43380368,15.390138,12.501554,-7.8689475,13.642523,-0.8297197,25 Santiago,2016,39,train
-15.643602,-3.0235832,8.954673,4.2572823,-5.365487,18.371582,4.4294705,25 Santiago,2016,40,train
-9.669728,-2.9388475,3.2703023,7.222086,-3.869218,14.134747,3.2454236,25 Santiago,2016,41,train
-5.878871,3.6039667,-5.4401097,9.333283,4.6915617,15.586568,12.095645,25 Santiago,2016,42,train
-7.662852,-3.343532,2.9861486,5.4008503,2.5442498,15.960555,6.327297,25 Santiago,2016,43,train
-4.907995,4.2103777,-7.6328716,9.953002,6.1655946,17.45931,11.269654,25 Santiago,2016,44,train
-8.095078,5.61216,-5.0206285,5.785418,16.049364,20.111496,13.799445,25 Santiago,2016,45,train
-2.9013824,2.403803,-4.6034265,8.473675,13.396152,17.479008,11.811401,25 Santiago,2016,46,train
-3.5420604,-5.0994496,2.0153835,4.8115625,8.580249,22.8747,1.0721997,25 Santiago,2016,47,train
-0.005951051,-3.511804,-4.730304,8.942886,9.123357,13.79023,-2.157806,25 Santiago,2016,48,train
0.724798,-4.6969748,-6.109641,9.761961,6.3396115,16.058182,-5.933835,25 Santiago,2016,49,train
0.8176372,-4.7189693,-5.183856,8.210501,8.766211,12.384327,-8.446208,25 Santiago,2016,50,train
4.059726,-5.062444,-6.4713054,7.864264,12.98142,13.298469,-7.063385,25 Santiago,2016,51,train
-5.8315296,-0.6701969,-10.80793,14.342267,9.825169,10.584766,-8.271782,25 Santiago,2016,52,train
-3.1222692,-2.3661292,-10.504091,14.560084,5.9787283,8.426239,-8.655103,25 Santiago,2017,1,train
-7.334771,5.0137362,-24.252533,25.984636,18.785175,6.6303616,-15.542947,25 Santiago,2017,2,train
-1.3567208,3.3151805,-26.977043,27.501287,12.430327,3.095885,-15.853801,25 Santiago,2017,3,train
1.1575966,2.083065,-22.604496,25.191053,6.546862,3.8677897,-11.837704,25 Santiago,2017,4,train
7.182158,-5.1355996,-10.659728,16.181108,3.3733702,9.708813,-9.158647,25 Santiago,2017,5,train
5.962913,-5.217327,-9.244698,14.266981,2.662166,9.307289,-4.6711354,25 Santiago,2017,6,train
8.7223835,-4.4624743,-10.73158,13.976423,5.167446,5.630831,-4.7152276,25 Santiago,2017,7,train
7.1748033,-4.145317,-12.488126,17.830767,-1.7451056,9.132201,-5.8043313,25 Santiago,2017,8,train
7.5405574,-4.795401,-9.391587,15.896594,0.45921734,6.1759973,-3.982819,25 Santiago,2017,9,train
13.812595,-0.8736851,-7.0467877,22.069487,4.5620537,9.330958,-2.7347128,25 Santiago,2017,10,train
9.245016,-0.91181815,-7.4419904,19.405897,2.1976423,3.0087893,-5.86492,25 Santiago,2017,11,train
12.469447,9.674591,-19.241653,24.326637,12.149808,7.5602465,7.437251,25 Santiago,2017,12,train
11.612461,-1.1802927,-9.78186,20.859715,1.0118022,2.4409268,-1.5859681,25 Santiago,2017,13,train
4.1935997,-3.5828912,-8.179741,14.730259,-3.6733208,4.430596,0.0068129753,25 Santiago,2017,14,train
8.713829,-4.209864,-10.6056795,16.695583,-3.2991714,6.484464,1.9344954,25 Santiago,2017,15,train
9.566672,-3.4556906,-4.866735,13.618718,3.5527875,6.529182,7.1405625,25 Santiago,2017,16,train
6.309104,-3.1989832,-4.4543695,12.07331,3.6813724,4.8743343,6.99636,25 Santiago,2017,17,train
3.8465376,-3.0629227,-6.304008,12.9962015,-0.6320961,4.166825,5.5250688,25 Santiago,2017,18,train
2.9730756,-2.6791708,-4.5565944,12.381331,-7.2573953,11.500995,9.022939,25 Santiago,2017,19,train
3.3369517,-2.1027586,2.7935052,12.610202,-2.381176,8.7346,6.191162,25 Santiago,2017,20,train
-0.6548163,-3.9835036,-0.96516687,11.5511675,-8.596101,5.897205,3.2204485,25 Santiago,2017,21,train
-1.2038919,-3.6367924,-2.013105,12.793634,-8.434914,8.994912,5.6279564,25 Santiago,2017,22,train
-1.9486792,-4.5648913,0.042426854,9.64129,-10.249055,5.2504663,1.2898129,25 Santiago,2017,23,train
-1.934723,-5.7450533,0.061058328,10.169739,-9.931066,8.7502575,4.191387,25 Santiago,2017,24,train
-1.7787158,-6.6450734,2.3786504,8.440353,-9.40218,8.835199,5.228824,25 Santiago,2017,25,train
-3.8584578,-4.595733,2.1773381,7.419672,-7.5848985,6.341408,5.2998614,25 Santiago,2017,26,train
-13.571548,1.1319363,0.52911395,15.84788,-4.773682,3.7782168,-0.643826,25 Santiago,2017,27,train
-16.187557,2.2570417,1.890907,15.812061,-6.072552,8.449366,3.0194504,25 Santiago,2017,28,train
-15.036093,0.45795712,1.4367185,14.834912,-7.116194,6.5461407,1.2720999,25 Santiago,2017,29,train
-13.540039,-0.104750186,0.047571052,12.3731785,-7.374362,5.482244,2.471783,25 Santiago,2017,30,train
-15.7655735,0.48553544,1.8898131,12.711845,-7.0283775,7.4911017,3.2365406,25 Santiago,2017,31,train
-15.360441,1.0841365,-0.25193897,13.069117,-8.104099,9.452567,4.20929,25 Santiago,2017,32,train
-17.877392,1.0855215,1.2817563,13.094989,-7.4522114,10.351979,4.9208946,25 Santiago,2017,33,train
-15.695076,-0.17650092,0.99859893,11.678642,-8.0303545,8.046756,1.9473912,25 Santiago,2017,34,train
-8.856576,-3.0690362,5.648977,8.408589,-12.045893,9.832477,1.4385469,25 Santiago,2017,35,train
-10.784242,11.212655,-1.8939561,10.125346,0.094609335,16.863409,20.851967,25 Santiago,2017,36,train
-5.3968782,5.5182586,-3.6524763,11.523869,1.7626421,12.448998,13.76383,25 Santiago,2017,37,train
-6.2406974,5.551929,-2.5808382,11.620844,3.3485582,13.619433,14.078656,25 Santiago,2017,38,train
-4.978311,-2.506944,4.311826,8.071847,-3.5221527,11.354352,5.3876457,25 Santiago,2017,39,train
-7.6020036,0.1594866,7.0191107,11.51858,-2.986745,15.080332,4.4710174,25 Santiago,2017,40,train
-5.218112,0.081057884,5.3254423,11.802644,-1.534696,15.840797,5.162698,25 Santiago,2017,41,train
-4.931734,-0.95758384,7.0665903,10.304299,-0.8205134,12.880452,1.1870047,25 Santiago,2017,42,train
-6.008539,-0.64607483,4.023041,12.91263,-4.3539634,16.595337,-0.6432701,25 Santiago,2017,43,train
-7.290499,-0.7449215,6.3296685,12.311315,-1.7520547,17.03458,-1.3403513,25 Santiago,2017,44,train
-7.2629232,0.8169442,10.372491,10.911525,5.493608,21.48186,-0.8124655,25 Santiago,2017,45,train
-6.720287,1.8955181,7.2304926,11.80572,7.944517,23.489552,0.36855686,25 Santiago,2017,46,train
-1.1407405,-0.556481,4.0186014,11.2737,4.7326393,15.676753,0.16552357,25 Santiago,2017,47,train
0.15648724,-1.2229971,-0.3239322,12.897922,4.879492,13.314302,-6.175834,25 Santiago,2017,48,train
0.42678204,-4.108526,-4.4159017,9.565877,7.291482,13.931567,-7.324821,25 Santiago,2017,49,train
0.46386278,-4.8728256,-5.688235,12.468418,2.9420965,16.816456,-9.334926,25 Santiago,2017,50,train
3.1409082,-4.688613,-6.140561,10.52819,8.734778,17.049456,-7.9674926,25 Santiago,2017,51,train
-5.046799,-1.0654048,-8.878332,14.424482,10.096808,10.084876,-10.651095,25 Santiago,2017,52,train
1.1501385,13.953936,-14.923428,19.167137,19.209183,16.84113,2.3448546,25 Santiago,2018,1,train
0.8060374,3.060348,-5.324407,21.153864,11.9643755,8.608479,-11.561571,25 Santiago,2018,2,train
2.7256262,2.955216,-6.4007177,22.068436,11.0121975,6.4442825,-11.228665,25 Santiago,2018,3,train
1.241187,4.670642,-7.104563,25.322884,11.109093,5.8357134,-9.090608,25 Santiago,2018,4,train
11.85715,-0.52660197,-7.0689683,21.124989,9.313799,11.937745,-10.408823,25 Santiago,2018,5,train
14.317305,-6.037701,-15.391584,15.753338,11.153478,8.222441,-7.22737,25 Santiago,2018,6,train
20.049055,-6.343768,-18.896894,17.945532,12.862277,7.599306,-6.879941,25 Santiago,2018,7,train
18.87483,-5.6569986,-17.664402,18.74281,9.479097,7.469339,-4.33175,25 Santiago,2018,8,train
16.99712,-2.908145,-21.963116,23.62369,-0.19766782,10.542238,-7.882966,25 Santiago,2018,9,train
13.7394495,1.1128575,-10.303286,26.373724,2.7883644,7.606586,-8.510877,25 Santiago,2018,10,train
9.307433,2.0770056,-5.880735,25.50912,-0.06306608,6.081644,-9.275505,25 Santiago,2018,11,train
9.213113,2.7579672,-4.5271325,26.323914,-0.084930524,7.16313,-5.4851656,25 Santiago,2018,12,train
20.845776,-0.8138702,-8.350243,28.970333,0.9166845,5.2125854,-5.184408,25 Santiago,2018,13,train
10.015128,-0.87124974,-11.765322,23.271822,-3.8143713,1.7305492,-0.49966612,25 Santiago,2018,14,train
10.446891,-1.9696594,-10.308393,20.736864,-3.6376936,-3.647184,-3.0724034,25 Santiago,2018,15,train
8.4478445,-1.7921904,-8.800327,22.196363,-6.220886,-1.7504444,-2.1321886,25 Santiago,2018,16,train
6.393393,-1.6763123,-7.860704,20.51322,-8.406722,-0.7052484,-0.28670502,25 Santiago,2018,17,train
3.2920306,3.4602385,1.2460129,22.427483,-12.807479,10.236693,6.5084043,25 Santiago,2018,18,train
4.4462605,-2.5119617,0.68507373,18.361923,-17.303364,-0.44834557,9.498495,25 Santiago,2018,19,train
6.041082,-2.5848768,3.4838228,19.28564,-14.987762,1.0197552,11.898649,25 Santiago,2018,20,train
2.4663136,-1.8030835,2.5903869,19.57492,-17.680384,-0.30128708,10.155875,25 Santiago,2018,21,train
0.061909776,-0.9523517,3.001247,18.20102,-17.8624,-2.4666176,8.853977,25 Santiago,2018,22,train
-1.9554435,3.2652757,-1.7391311,17.917261,-24.721294,-0.14520387,10.838055,25 Santiago,2018,23,train
-3.0070026,-0.30964836,2.2740898,16.940632,-22.63815,-3.1844828,9.987235,25 Santiago,2018,24,train
-5.3906674,2.7923067,4.418998,18.659258,-19.735779,4.67634,17.816177,25 Santiago,2018,25,train
-6.7509265,-0.31112304,4.3621483,15.338811,-20.886602,0.0501163,13.672104,25 Santiago,2018,26,train
-11.580357,2.9809337,0.12350314,18.013027,-20.405678,0.021011958,6.310815,25 Santiago,2018,27,train
-14.119386,3.6983573,1.2632865,19.89176,-15.151394,-0.23482698,10.676402,25 Santiago,2018,28,train
-12.528443,1.8877126,0.82694054,17.463377,-13.240672,-4.677839,8.2296715,25 Santiago,2018,29,train
-13.440875,2.847435,1.2782968,19.489613,-17.29106,-1.6605572,7.0333962,25 Santiago,2018,30,train
-13.313044,2.0040638,-1.2995763,18.929417,-13.85465,-2.4680486,9.2057495,25 Santiago,2018,31,train
-15.630125,1.305309,-0.31381556,14.625795,-17.625607,2.1377416,9.655362,25 Santiago,2018,32,train
-16.735674,1.4237599,-3.2423892,16.323793,-10.049698,-1.3417966,9.90763,25 Santiago,2018,33,train
-13.131097,-0.43224922,-2.43445,15.725059,-13.11054,-1.6981969,5.0228357,25 Santiago,2018,34,train
-9.276263,-4.4103208,6.629441,8.060711,-14.187044,10.415393,16.215965,25 Santiago,2018,35,train
-9.688672,-4.003284,3.9742827,6.9905295,-12.892904,10.242338,11.025898,25 Santiago,2018,36,train
-11.321774,-5.1640067,5.758518,5.6559477,-12.174409,11.367446,11.574761,25 Santiago,2018,37,train
-10.776467,-5.122041,5.0019383,5.3249726,-11.528129,12.383108,10.664239,25 Santiago,2018,38,train
-7.2455673,-5.896764,3.5558348,5.999526,-9.6615925,10.656973,9.273167,25 Santiago,2018,39,train
-13.527447,-6.3721623,4.6462245,1.2665355,-5.5136213,19.506763,7.4207416,25 Santiago,2018,40,train
-8.432061,-6.6715055,2.4387,2.4417436,-3.30135,16.13826,6.9385943,25 Santiago,2018,41,train
-6.4233403,-8.2850275,2.4120898,2.254295,-3.8077796,17.582245,5.8227277,25 Santiago,2018,42,train
-6.615175,-6.0227647,-1.2496152,6.420265,-7.386007,14.099952,0.12920141,25 Santiago,2018,43,train
-8.51281,-7.001327,-1.237662,5.6059937,-6.7866626,17.956533,-0.19705753,25 Santiago,2018,44,train
-3.4119742,-8.060906,-3.0768435,6.497622,-3.307911,15.674924,2.6400042,25 Santiago,2018,45,train
-6.0164566,-7.059272,-2.0970752,3.3822842,0.79213,13.19547,0.2721596,25 Santiago,2018,46,train
-5.993309,-7.377862,-3.030282,5.427668,-4.489111,14.551498,-3.5319765,25 Santiago,2018,47,train
-7.7067466,-6.714561,-4.275193,4.667444,-4.3994617,17.937052,-4.701584,25 Santiago,2018,48,train
-1.9421246,-8.5266,-7.540842,6.513994,3.266769,13.45014,-9.110932,25 Santiago,2018,49,train
-0.06470604,-8.554427,-9.420162,7.1320534,3.5992138,14.304963,-10.257763,25 Santiago,2018,50,train
-0.70571166,-8.24739,-10.70334,8.631257,0.71168643,16.250769,-11.782362,25 Santiago,2018,51,train
-7.114535,-5.207871,-14.218952,10.121775,10.185518,10.361826,-12.784335,25 Santiago,2018,52,train
-3.3099654,-5.5008283,-17.592903,14.116348,4.6556854,8.698666,-10.358461,25 Santiago,2019,1,train
-1.9898019,-1.7606472,-19.36201,15.347187,-2.6639848,14.625001,-6.0488167,25 Santiago,2019,2,train
-0.5455264,-4.062805,-20.06573,18.692343,-1.7406836,7.601297,-12.05514,25 Santiago,2019,3,train
0.082556084,-4.083073,-19.649702,18.830893,-0.625455,5.080421,-10.1845455,25 Santiago,2019,4,train
5.5256524,-8.222316,-13.862144,12.339861,-0.5713449,7.1716557,-9.942623,25 Santiago,2019,5,train
3.4592912,-8.913768,-17.802673,11.311694,-4.4845247,10.746574,-4.237011,25 Santiago,2019,6,train
5.0749288,-8.427527,-18.31173,10.995317,-0.38151643,6.263662,-2.7993321,25 Santiago,2019,7,train
7.439501,-9.625281,-16.738537,9.69366,-0.98534197,1.7415125,-6.422342,25 Santiago,2019,8,train
6.94977,-9.70266,-18.666563,11.804844,-3.7055197,3.2888176,-6.524651,25 Santiago,2019,9,train
7.7858086,-6.790803,-17.085806,15.70981,-4.7412033,3.083038,-9.193254,25 Santiago,2019,10,train
11.000296,-7.7006435,-19.189684,17.853378,-5.0457487,2.1793678,-9.417622,25 Santiago,2019,11,train
6.8911543,-2.410083,-20.03764,17.018894,-12.832333,5.7556596,-8.8249855,25 Santiago,2019,12,train
8.544641,4.74276,-25.723213,17.28762,0.85268843,6.7484393,15.110894,25 Santiago,2019,13,train
12.491381,-4.933503,-15.015755,16.794117,0.36172226,-3.9615648,-1.6219001,25 Santiago,2019,14,train
7.9939885,-4.5002055,-13.114296,18.14923,-7.021179,-1.1360669,-2.3458679,25 Santiago,2019,15,train
6.973227,-4.068101,-11.039328,17.916798,-10.674364,-1.8167033,-3.219679,25 Santiago,2019,16,train
3.8771083,-1.6193038,-12.524346,18.50383,-13.746044,5.93435,2.2798183,25 Santiago,2019,17,train
2.9462805,-5.3797636,-3.5655491,13.900946,-13.393831,5.347561,8.259085,25 Santiago,2019,18,train
0.13084766,-5.870034,-3.5783908,10.804616,-14.167643,3.9345865,4.116066,25 Santiago,2019,19,train
-1.4803973,-2.3218026,-5.1294303,10.960151,-18.248346,6.068863,1.6897447,25 Santiago,2019,20,train
-1.0044129,-3.7700315,-7.3614855,11.131393,-8.736022,7.096396,12.488754,25 Santiago,2019,21,train
-0.43796027,-5.3720307,-3.773889,9.710486,-8.938648,5.8108716,11.392167,25 Santiago,2019,22,train
-2.6987953,-3.6120121,-5.1360607,9.627277,-7.69802,6.7653537,10.658705,25 Santiago,2019,23,train
