z1,z2,z3,z4,z5,z6,province,year,week,split
14.684464,-0.8672458,13.097902,11.179128,0.46670687,-2.271045,26 Santiago Rodríguez,2018,40,train
7.2004642,-0.77219033,8.694601,10.760486,0.11237076,-3.0872135,26 Santiago Rodríguez,2018,41,train
5.5272684,-0.5352839,3.6814656,7.8817415,-0.72639817,-0.6620183,26 Santiago Rodríguez,2018,42,train
9.775532,-0.37013265,0.30732584,5.6120076,-1.6244144,3.0108187,26 Santiago Rodríguez,2018,43,train
10.070812,-1.9624339,1.0348153,6.7800145,0.13008365,2.5385265,26 Santiago Rodríguez,2018,44,train
11.602285,-2.7176507,0.1482154,9.5348835,0.42171317,1.8802406,26 Santiago Rodríguez,2018,45,train
7.8514028,-5.22747,-0.251663,4.808114,2.0212429,2.9411697,26 Santiago Rodríguez,2018,46,train
8.853461,-3.546136,-3.0389538,5.8717847,0.11801509,3.971721,26 Santiago Rodríguez,2018,47,train
9.09652,-6.278593,-3.303321,9.173654,2.9703155,2.8791933,26 Santiago Rodríguez,2018,48,train
3.93387,-6.1427374,-10.2995405,6.335655,2.0369625,6.2407045,26 Santiago Rodríguez,2018,49,train
4.096484,-5.536905,-10.634244,6.508572,1.5892329,6.33959,26 Santiago Rodríguez,2018,50,train
5.0067434,-6.104985,-15.085303,9.607284,2.3814135,7.486169,26 Santiago Rodríguez,2018,51,train
3.9271557,-7.89402,-7.5069423,-0.7084611,3.5304372,7.3762665,26 Santiago Rodríguez,2018,52,train
3.3955607,-5.6344037,-9.345293,-0.8525724,0.38966915,7.1266217,26 Santiago Rodríguez,2019,1,train
-1.0755509,-9.989837,-15.966811,-4.040844,3.6141286,9.487995,26 Santiago Rodríguez,2019,2,train
0.0028810245,-5.9083667,-15.486647,-4.482449,0.4470417,9.526485,26 Santiago Rodríguez,2019,3,train
0.2440057,-3.6064258,-10.734763,-3.0437012,-1.3497509,7.5582914,26 Santiago Rodríguez,2019,4,train
-1.8564811,-3.3940907,-12.674065,4.314537,-1.3963895,5.519828,26 Santiago Rodríguez,2019,5,train
-4.143676,-5.23169,-13.117138,6.9147277,-3.0385768,0.19775932,26 Santiago Rodríguez,2019,6,train
-2.3931696,-3.5494719,-11.195482,5.586506,-4.3056645,0.43525085,26 Santiago Rodríguez,2019,7,train
-0.51681536,-1.3102283,-8.10953,4.326793,-5.577686,1.2276901,26 Santiago Rodríguez,2019,8,train
1.3329084,-0.73649013,-9.419306,4.0700107,-7.0507894,1.900564,26 Santiago Rodríguez,2019,9,train
-0.7722452,1.2613391,-9.232683,4.147749,-5.601966,4.1879854,26 Santiago Rodríguez,2019,10,train
-1.0314871,2.7690227,-8.295717,5.751958,-6.3060956,2.9240232,26 Santiago Rodríguez,2019,11,train
-7.6855617,2.929994,-13.856189,2.682472,-7.6758647,3.9049482,26 Santiago Rodríguez,2019,12,train
-14.235025,2.7216575,-10.647708,4.151151,-7.257391,-0.32433745,26 Santiago Rodríguez,2019,13,train
-8.962733,4.4308977,-7.911607,3.5889826,-6.7579055,1.6653876,26 Santiago Rodríguez,2019,14,train
-1.7291484,3.3146055,-6.9398866,1.0851873,-6.3403625,4.522844,26 Santiago Rodríguez,2019,15,train
-0.7187832,4.509098,-8.144618,0.9045911,-8.379934,5.3109126,26 Santiago Rodríguez,2019,16,train
-7.5281677,6.8678436,-11.665713,0.15620925,-9.886576,4.41744,26 Santiago Rodríguez,2019,17,train
-7.7710814,5.9151387,-10.2265625,-2.3935559,-9.515018,4.158486,26 Santiago Rodríguez,2019,18,train
-1.576257,2.542517,-8.416813,-1.965448,-8.138494,4.76248,26 Santiago Rodríguez,2019,19,train
-0.00592002,7.77034,2.5039322,3.6657026,-9.759722,-0.4220242,26 Santiago Rodríguez,2019,20,train
-2.990154,7.204822,6.931645,7.36641,-8.176932,-5.544235,26 Santiago Rodríguez,2019,21,train
-10.998722,1.2205185,15.790757,7.655586,-3.482913,-12.67039,26 Santiago Rodríguez,2019,22,train
-0.04362098,6.110142,7.6673527,5.951278,-7.647175,-5.2284403,26 Santiago Rodríguez,2019,23,train
1.6322854,5.5148263,5.0906153,2.776351,-6.9953837,-2.0822763,26 Santiago Rodríguez,2019,24,train
10.69575,6.3299937,2.483385,-0.07807105,-10.553198,2.423456,26 Santiago Rodríguez,2019,25,train
8.805114,3.1729558,0.67513084,0.33524954,-8.148666,2.1162958,26 Santiago Rodríguez,2019,26,train
15.929547,2.0109956,4.823645,-8.7339945,-7.1455126,3.6161587,26 Santiago Rodríguez,2019,27,train
9.586743,-1.3542421,-1.1244115,-5.2303905,-4.962184,4.308114,26 Santiago Rodríguez,2019,28,train
10.507147,-1.0931665,-1.3128539,-4.1315184,-5.2268953,4.534197,26 Santiago Rodríguez,2019,29,train
10.962099,-1.0017304,-0.34841082,-3.4912488,-6.0938196,3.842277,26 Santiago Rodríguez,2019,30,train
13.736631,-3.928855,5.8574357,-8.1677065,-3.211622,1.676273,26 Santiago Rodríguez,2019,31,train
12.197568,-1.2721364,2.7032013,-4.0939913,-4.2221007,3.336117,26 Santiago Rodríguez,2019,32,train
11.551535,-0.6378516,-0.45028937,-2.9336221,-5.498874,4.630611,26 Santiago Rodríguez,2019,33,train
14.126881,-1.5498856,3.1045022,-4.798641,-4.0802917,3.2745519,26 Santiago Rodríguez,2019,34,train
15.396173,1.712034,5.8393774,0.3734259,-6.104417,0.78791374,26 Santiago Rodríguez,2019,35,train
13.731414,-0.2172872,4.191523,0.82166415,-7.0927896,-0.7366879,26 Santiago Rodríguez,2019,36,train
12.59598,-0.30090168,8.098552,1.5019004,-5.6903243,-2.8967814,26 Santiago Rodríguez,2019,37,train
-4.1192555,-9.275232,22.007732,0.3854972,1.9513112,-14.598521,26 Santiago Rodríguez,2019,38,train
1.7814986,-10.067066,17.697071,-3.2459147,7.4069552,-7.8975224,26 Santiago Rodríguez,2019,39,train
-4.1380134,-9.6655245,17.147356,1.8797386,7.887044,-10.591496,26 Santiago Rodríguez,2019,40,train
7.602028,-1.8402876,4.6471963,6.5651693,-1.6076411,-2.5880718,26 Santiago Rodríguez,2019,41,train
11.355129,-2.3719144,4.057957,7.695399,-1.6467847,-1.8785286,26 Santiago Rodríguez,2019,42,train
10.339228,-4.2256885,2.7540717,6.114313,-1.1735718,-1.5809007,26 Santiago Rodríguez,2019,43,train
9.65237,-4.1630316,0.6772141,4.8912334,-0.8542109,0.1876802,26 Santiago Rodríguez,2019,44,train
8.795269,-5.1333623,0.08878376,4.085392,-0.14140914,0.8366344,26 Santiago Rodríguez,2019,45,train
10.098348,-8.585103,1.0310632,8.373846,2.5190125,-1.529027,26 Santiago Rodríguez,2019,46,train
8.714369,-9.260997,-1.1600627,16.048822,1.9863237,-4.432648,26 Santiago Rodríguez,2019,47,train
8.188331,-7.1464357,-3.2834961,15.082359,0.3245092,-3.2984548,26 Santiago Rodríguez,2019,48,train
-0.816495,-14.554555,-12.786578,9.757619,5.019906,0.26636916,26 Santiago Rodríguez,2019,49,train
0.6040897,-9.58925,-7.869021,6.2393904,2.665587,0.6797789,26 Santiago Rodríguez,2019,50,train
1.4248347,-9.496491,-10.342237,5.9929886,2.012271,2.17015,26 Santiago Rodríguez,2019,51,train
4.3381753,-11.148705,-13.363452,0.6160174,2.2623644,5.7246904,26 Santiago Rodríguez,2019,52,train
2.5857625,-10.558414,-10.287643,-0.009183249,3.781201,6.2550707,26 Santiago Rodríguez,2020,1,val
3.4785838,-8.254793,-9.319113,-3.1209147,1.9697299,6.914136,26 Santiago Rodríguez,2020,2,val
1.3394742,-8.567663,-8.807575,-8.913984,3.2222877,8.515943,26 Santiago Rodríguez,2020,3,val
-7.380955,-9.097818,-18.48034,-5.4675193,2.3698313,8.67024,26 Santiago Rodríguez,2020,4,val
-5.4907775,-5.669213,-15.234502,5.6230597,0.32308042,4.262324,26 Santiago Rodríguez,2020,5,val
-8.071583,-5.485051,-16.817156,5.321725,-0.7594674,3.9020069,26 Santiago Rodríguez,2020,6,val
-5.92615,-2.7286017,-11.746102,3.8258557,-1.7268339,3.3964355,26 Santiago Rodríguez,2020,7,val
-7.426661,-2.8081079,-12.31431,1.6624024,-1.9398,4.0630183,26 Santiago Rodríguez,2020,8,val
-11.794337,-2.332712,-18.044752,3.032194,-3.403499,4.623239,26 Santiago Rodríguez,2020,9,val
-15.021059,-3.2109866,-14.691332,1.9715242,-1.6369413,2.8875766,26 Santiago Rodríguez,2020,10,val
-16.447578,-0.7852618,-12.4576645,8.618086,-3.1569295,-0.29692695,26 Santiago Rodríguez,2020,11,val
-8.864294,1.7373031,-9.301752,5.5589013,-3.9196002,1.4919952,26 Santiago Rodríguez,2020,12,val
-10.836518,1.9239364,-15.255367,2.0442326,-5.924197,4.3455014,26 Santiago Rodríguez,2020,13,val
-14.419461,3.1776874,-18.386486,-0.6240564,-6.735687,6.6438966,26 Santiago Rodríguez,2020,14,val
-8.376239,2.8263347,-15.154506,-1.8987545,-7.8765182,7.019804,26 Santiago Rodríguez,2020,15,val
-3.402276,1.6392579,-9.822832,-0.98033595,-6.727737,6.2906084,26 Santiago Rodríguez,2020,16,val
-1.9539678,3.4791322,-11.765778,-1.2801449,-8.982591,7.2428393,26 Santiago Rodríguez,2020,17,val
-2.3802683,2.8931801,-10.004643,-1.7086569,-8.168993,6.4629164,26 Santiago Rodríguez,2020,18,val
-12.947575,4.0108833,-15.09689,-5.8212085,-6.639949,8.10274,26 Santiago Rodríguez,2020,19,val
-10.757671,4.5503044,-13.506255,-6.2649035,-7.7202144,7.019386,26 Santiago Rodríguez,2020,20,val
-7.6513624,2.5286033,-10.193859,-5.222014,-5.5277667,7.019882,26 Santiago Rodríguez,2020,21,val
-11.522322,6.087765,-14.835789,-9.313702,-10.149732,7.113603,26 Santiago Rodríguez,2020,22,val
-8.007118,4.206057,-13.450414,-9.085842,-10.272879,5.5643415,26 Santiago Rodríguez,2020,23,val
-6.6110625,2.6325278,-11.542607,-8.481493,-8.949693,5.4387383,26 Santiago Rodríguez,2020,24,val
-7.2054896,3.4936552,-12.065193,-10.389629,-10.294085,5.1739345,26 Santiago Rodríguez,2020,25,val
-1.7444589,2.8565507,-9.514074,-6.6237855,-10.045371,6.351178,26 Santiago Rodríguez,2020,26,val
-4.6590734,2.099224,-10.414059,-13.609019,-6.620349,8.584968,26 Santiago Rodríguez,2020,27,val
-1.1395781,1.7907172,-7.553685,-8.719445,-6.029148,7.94192,26 Santiago Rodríguez,2020,28,val
-1.2551042,2.7322447,-8.941081,-9.521459,-7.4613996,8.359863,26 Santiago Rodríguez,2020,29,val
-0.7360259,1.586592,-7.2449336,-8.496495,-5.6577516,7.9852667,26 Santiago Rodríguez,2020,30,val
-4.589671,1.1863381,-7.490165,-12.048236,-5.621379,7.3577323,26 Santiago Rodríguez,2020,31,val
-1.2371113,4.5978966,-8.603583,-9.521793,-7.080317,9.254974,26 Santiago Rodríguez,2020,32,val
-0.15478392,3.2198796,-5.9630756,-6.657388,-6.08648,8.328651,26 Santiago Rodríguez,2020,33,val
-2.3517635,3.605955,-7.383601,-8.986557,-4.7166147,10.401125,26 Santiago Rodríguez,2020,34,val
-7.4250917,3.383805,-5.2988486,-9.26025,-4.8900895,5.0043964,26 Santiago Rodríguez,2020,35,val
-4.984523,3.6464124,-5.4926105,-6.988795,-4.036442,7.357454,26 Santiago Rodríguez,2020,36,val
-4.528586,5.2288866,-9.0517,-8.497982,-5.7389727,9.1969,26 Santiago Rodríguez,2020,37,val
-5.1567225,3.7726903,-6.925728,-6.985689,-3.437266,7.962128,26 Santiago Rodríguez,2020,38,val
-4.554491,3.9360023,-7.670529,-6.6007566,-3.8415308,7.8461614,26 Santiago Rodríguez,2020,39,val
-1.0268658,2.8373818,-7.0180507,-2.6509604,-2.7852454,8.114511,26 Santiago Rodríguez,2020,40,val
0.4441699,1.05837,-10.151984,-1.158021,-0.9434052,10.340455,26 Santiago Rodríguez,2020,41,val
-0.18310599,-0.24387757,-7.5886106,0.012888022,-0.010960444,9.061065,26 Santiago Rodríguez,2020,42,val
-0.2537685,-1.5504236,-10.025215,1.7678909,3.211123,10.725812,26 Santiago Rodríguez,2020,43,val
0.8444121,-1.0542523,-5.2428684,2.0209231,0.5846497,8.268286,26 Santiago Rodríguez,2020,44,val
-2.2357492,-3.68116,-9.209815,5.0216703,9.713924,13.752315,26 Santiago Rodríguez,2020,45,val
-2.3790824,-2.6659985,-5.9908867,5.563022,8.795478,11.142026,26 Santiago Rodríguez,2020,46,val
-3.062355,-3.5234852,-6.7519655,6.504029,10.087731,11.931387,26 Santiago Rodríguez,2020,47,val
-3.149782,-3.0926123,-7.0877776,8.708226,10.410987,11.775407,26 Santiago Rodríguez,2020,48,val
-0.8350741,2.5299056,-8.9506235,8.601077,10.650047,18.44473,26 Santiago Rodríguez,2020,49,val
-19.00272,-4.3907194,8.760519,7.551109,20.563564,10.514277,26 Santiago Rodríguez,2020,50,val
-5.3951945,0.10243286,-5.561021,8.695759,13.006318,15.931236,26 Santiago Rodríguez,2020,51,val
-2.0237772,-0.39872238,-5.431274,2.982833,12.449584,17.926521,26 Santiago Rodríguez,2020,52,val
-1.836069,0.9805726,-9.048643,2.280448,12.841948,21.272133,26 Santiago Rodríguez,2021,1,val
-0.10083592,4.039774,-7.3029327,2.3352323,7.145082,18.335243,26 Santiago Rodríguez,2021,2,val
-3.304886,3.6274693,-7.2956486,2.062426,8.078865,18.112083,26 Santiago Rodríguez,2021,3,val
-6.3305507,3.7770545,-9.944966,-0.6065707,8.834014,20.311289,26 Santiago Rodríguez,2021,4,val
-11.77302,3.2988567,-10.891199,6.4197965,10.508118,18.086807,26 Santiago Rodríguez,2021,5,val
-4.880863,3.681332,-5.1768847,4.062246,5.226182,12.533895,26 Santiago Rodríguez,2021,6,val
-3.585324,5.7867403,-8.981156,4.8629265,3.397348,14.989456,26 Santiago Rodríguez,2021,7,val
-3.9214327,5.546936,-5.111295,4.540398,3.0269382,11.980659,26 Santiago Rodríguez,2021,8,val
-9.343282,5.273564,-10.754834,3.1771417,3.8712163,14.824627,26 Santiago Rodríguez,2021,9,val
-15.770478,2.4877977,-7.4692044,7.4220405,3.8607614,7.5336757,26 Santiago Rodríguez,2021,10,val
-9.090531,5.998926,-9.833612,8.731872,-1.8082534,6.749027,26 Santiago Rodríguez,2021,11,val
-11.554519,5.032551,-9.2977085,4.6388416,-1.060189,7.3597302,26 Santiago Rodríguez,2021,12,val
-21.113426,0.64487755,8.537554,5.3129864,5.052867,-0.7764295,26 Santiago Rodríguez,2021,13,val
-14.364957,4.3360686,-8.752321,3.1183834,-0.15746154,7.2988706,26 Santiago Rodríguez,2021,14,val
-11.378943,9.448673,-15.965816,1.5442358,-8.531315,8.313253,26 Santiago Rodríguez,2021,15,val
-4.43094,6.8216195,-12.807786,-0.7498489,-7.4022694,9.421509,26 Santiago Rodríguez,2021,16,val
-6.808524,6.3607154,-10.290358,-0.25304067,-4.9884906,8.154854,26 Santiago Rodríguez,2021,17,val
-2.743252,5.466576,-8.840406,-0.8020648,-5.6054544,8.191216,26 Santiago Rodríguez,2021,18,val
-1.8861617,4.787969,-7.9020615,-1.4543103,-6.665389,7.6962256,26 Santiago Rodríguez,2021,19,val
-10.5033655,6.583399,-12.001077,-6.0043964,-4.893808,10.421523,26 Santiago Rodríguez,2021,20,val
-10.600909,7.0152593,-11.608384,-7.4565487,-6.455975,9.472766,26 Santiago Rodríguez,2021,21,val
-5.278927,3.9569964,-5.2788997,-4.4512124,-3.1235883,7.0509224,26 Santiago Rodríguez,2021,22,val
-10.271005,6.2118316,-7.922448,-9.1825485,-6.2766256,7.126692,26 Santiago Rodríguez,2021,23,val
-6.2300797,5.4750032,-8.178715,-8.199191,-8.264571,6.596734,26 Santiago Rodríguez,2021,24,val
-4.6900125,5.152759,-6.1440787,-6.7522407,-5.3012323,7.5775948,26 Santiago Rodríguez,2021,25,val
-5.879733,6.1648445,-8.41246,-9.818443,-7.9513755,7.8739624,26 Santiago Rodríguez,2021,26,val
0.09244562,4.0684714,-5.650266,-7.361789,-4.8752675,9.725802,26 Santiago Rodríguez,2021,27,val
-1.626879,5.3057203,-5.9940658,-9.065218,-3.358342,11.814514,26 Santiago Rodríguez,2021,28,val
-1.8494248,5.332505,-5.864367,-8.172684,-4.2460594,10.918219,26 Santiago Rodríguez,2021,29,val
-3.653864,5.6688056,-6.5523553,-11.535507,-4.1347117,11.162584,26 Santiago Rodríguez,2021,30,val
-1.4019668,5.1660194,-5.743686,-8.321697,-5.0214553,10.08738,26 Santiago Rodríguez,2021,31,val
-5.006081,3.3456914,-6.5290484,-13.176794,-3.4946213,9.680975,26 Santiago Rodríguez,2021,32,val
-4.7543707,3.220078,-6.171672,-12.357289,-3.5528703,9.1663065,26 Santiago Rodríguez,2021,33,val
0.6022592,4.0146604,-6.8544784,-7.616904,-7.094257,8.31493,26 Santiago Rodríguez,2021,34,val
-0.8885027,5.317174,-9.050713,-7.264612,-8.725152,8.00884,26 Santiago Rodríguez,2021,35,val
11.1563635,6.2656665,1.9033159,1.6784668,-4.9222646,7.4527454,26 Santiago Rodríguez,2021,36,val
8.749222,5.7716894,5.7523913,2.657078,-0.20338632,6.7977753,26 Santiago Rodríguez,2021,37,val
10.839547,4.9123483,8.208287,2.5851154,1.1803397,7.070531,26 Santiago Rodríguez,2021,38,val
11.089412,5.585608,11.419333,6.536338,2.8401983,6.0589123,26 Santiago Rodríguez,2021,39,val
10.209079,4.508746,6.1471057,4.161637,2.6899145,8.357151,26 Santiago Rodríguez,2021,40,val
-0.46996346,-4.8715467,24.395468,2.6708748,13.75852,-0.76231116,26 Santiago Rodríguez,2021,41,val
4.5900397,3.2870529,6.7942514,6.9780216,5.175986,6.319163,26 Santiago Rodríguez,2021,42,val
7.393551,3.4630656,4.346099,6.452196,4.598168,8.449645,26 Santiago Rodríguez,2021,43,val
8.661046,2.9920292,4.0595737,7.1406927,5.399258,9.389687,26 Santiago Rodríguez,2021,44,val
11.570166,4.819677,1.2835,8.042894,5.16744,12.966747,26 Santiago Rodríguez,2021,45,val
6.2753744,3.4007587,-1.4463786,4.69918,2.4544141,11.032566,26 Santiago Rodríguez,2021,46,val
8.297528,2.495793,1.9750215,13.265234,9.941833,12.7327795,26 Santiago Rodríguez,2021,47,val
5.174821,1.0461615,1.1647631,9.693162,10.160601,12.400703,26 Santiago Rodríguez,2021,48,val
2.5074365,4.9500575,-1.8479062,6.885487,5.8444724,13.258216,26 Santiago Rodríguez,2021,49,val
0.63116944,3.5225496,-0.96636665,5.085172,5.575355,11.592527,26 Santiago Rodríguez,2021,50,val
4.320035,3.7457817,-1.2608187,10.444366,10.685446,16.226488,26 Santiago Rodríguez,2021,51,val
6.1558475,1.1826504,-0.98678005,-2.0093493,9.138656,17.449484,26 Santiago Rodríguez,2021,52,val
1.723848,-10.174793,-8.285966,-8.574869,3.5380814,6.291997,27 Valverde,2015,1,train
0.8563491,-9.485305,-9.60234,-9.518853,2.9153538,7.200829,27 Valverde,2015,2,train
-5.164944,-10.069574,-16.216595,-6.804685,2.364664,7.5642676,27 Valverde,2015,3,train
-5.2628975,-8.99664,-16.656898,-9.487392,1.563505,8.8083515,27 Valverde,2015,4,train
-17.745373,-12.609325,-0.79682064,10.013921,5.8742485,-8.445976,27 Valverde,2015,5,train
-9.698298,-4.821379,-11.193744,11.300473,0.93087155,0.020185197,27 Valverde,2015,6,train
-12.551955,-5.0475106,-9.972439,11.57194,1.1181928,-1.4779317,27 Valverde,2015,7,train
-19.192453,-7.349866,3.4111485,10.113161,4.24535,-8.463041,27 Valverde,2015,8,train
-10.4599905,-0.37770608,-8.388799,12.126573,-2.5193222,-1.6910154,27 Valverde,2015,9,train
-6.4386744,0.6114215,-4.263368,10.588486,-4.309135,-3.6140416,27 Valverde,2015,10,train
-6.0621142,0.9378738,-3.931704,9.438919,-4.8238235,-3.3824775,27 Valverde,2015,11,train
-9.150456,1.8394085,-6.7660146,9.125967,-7.708958,-4.4308696,27 Valverde,2015,12,train
-7.2074747,2.3164291,-8.041868,5.150987,-9.212698,-2.9183729,27 Valverde,2015,13,train
-10.121248,3.5753472,-4.5716157,8.7395735,-6.5008855,-3.0814955,27 Valverde,2015,14,train
-5.518877,4.042781,-3.768531,5.556947,-6.3081193,-0.7245232,27 Valverde,2015,15,train
-3.9223564,5.200103,-4.5700936,2.7667685,-7.76788,0.80567354,27 Valverde,2015,16,train
-5.591471,6.3340693,-5.893315,-0.99593323,-10.40335,0.7395646,27 Valverde,2015,17,train
0.379245,10.399661,-1.5719211,2.0093372,-13.291968,0.4725648,27 Valverde,2015,18,train
4.0173106,3.829454,-4.46567,3.4798303,-8.275085,2.3614118,27 Valverde,2015,19,train
0.053128835,3.1272702,-1.0880592,3.4841444,-8.325405,-2.7529213,27 Valverde,2015,20,train
0.13414623,1.6237106,-0.3209262,2.472967,-8.046061,-3.3273737,27 Valverde,2015,21,train
-0.47642365,4.572027,4.0955706,5.7779884,-9.258519,-6.356576,27 Valverde,2015,22,train
1.7707639,7.0202885,2.660097,0.54230744,-10.725195,-1.8363031,27 Valverde,2015,23,train
3.250202,5.260338,0.5708853,-0.76052415,-9.236166,-0.20224066,27 Valverde,2015,24,train
2.9097385,3.246603,-0.008691262,-1.7264392,-7.415659,0.8868467,27 Valverde,2015,25,train
4.4153852,3.099494,-2.051557,-1.0436345,-7.732592,2.3998976,27 Valverde,2015,26,train
4.8360896,-0.84515995,-2.7172174,-7.30138,-4.7954807,4.5906925,27 Valverde,2015,27,train
4.9457364,-2.1922116,-3.1215878,-10.066069,-3.8544538,4.8756423,27 Valverde,2015,28,train
5.902741,-2.197645,-3.7171726,-10.367314,-5.1072245,4.3169513,27 Valverde,2015,29,train
7.00539,0.24679422,-4.2518682,-5.2553134,-8.008571,3.7610803,27 Valverde,2015,30,train
6.243503,-1.2905751,-3.5385315,-7.817277,-6.3576765,3.6849258,27 Valverde,2015,31,train
5.8859124,-3.3518047,-3.9503825,-6.9928718,-6.3525457,1.874483,27 Valverde,2015,32,train
6.094658,-3.4782822,-4.420603,-6.2154326,-6.510832,1.8932084,27 Valverde,2015,33,train
6.6889834,-3.8960352,-4.028333,-5.939435,-7.693944,0.545908,27 Valverde,2015,34,train
7.0795403,0.50457543,2.8237624,1.4113762,-7.6751304,-3.018689,27 Valverde,2015,35,train
7.3026643,-1.0092765,1.225686,1.2242405,-8.363573,-4.258885,27 Valverde,2015,36,train
6.1480374,-1.896756,-2.7122672,0.5280423,-7.4909234,-1.0493474,27 Valverde,2015,37,train
7.730288,-2.7816737,1.3730384,1.2983928,-7.443488,-4.579718,27 Valverde,2015,38,train
7.900938,-3.0826628,1.1412606,1.4326419,-7.1859765,-4.53907,27 Valverde,2015,39,train
11.343497,-5.091155,-2.0965424,2.2565048,-8.72458,-4.672959,27 Valverde,2015,40,train
10.804729,-5.729499,-1.8801689,2.078739,-7.820711,-4.6236796,27 Valverde,2015,41,train
9.231004,-5.380981,-4.1090713,1.1376274,-7.6329246,-2.3299577,27 Valverde,2015,42,train
-3.0445561,-13.42787,9.697437,9.116502,-0.57321614,-17.850077,27 Valverde,2015,43,train
6.386998,-9.497071,0.76560676,7.3219395,-4.608148,-10.702758,27 Valverde,2015,44,train
4.8216376,-7.2972493,-1.7622465,2.8143249,-1.7295434,-3.4030058,27 Valverde,2015,45,train
6.064451,-6.8174076,-3.1058345,3.2936242,-2.3109574,-2.2407603,27 Valverde,2015,46,train
6.376856,-5.9645405,-5.679147,8.317841,-3.746019,-3.7596447,27 Valverde,2015,47,train
2.5459275,-15.5798855,-13.786911,9.401938,1.8281379,-2.6903586,27 Valverde,2015,48,train
2.9736204,-11.765663,-9.303589,4.701186,1.0401236,-0.7934704,27 Valverde,2015,49,train
3.68939,-9.447829,-10.669708,5.126635,-0.7126598,0.26835883,27 Valverde,2015,50,train
2.3237658,-7.3727913,-7.5967374,4.152256,-0.9791064,0.18297559,27 Valverde,2015,51,train
2.9665396,-9.671485,-5.6849413,-4.9199553,1.3874559,2.643404,27 Valverde,2015,52,train
4.129657,-13.5591755,-15.362927,-8.9867325,-2.0940979,2.3483016,27 Valverde,2016,1,train
3.3656015,-12.364202,-17.260351,-9.109821,-3.1507895,3.1223147,27 Valverde,2016,2,train
-4.403153,-13.432216,-19.867315,-7.614998,-1.8966534,2.8848019,27 Valverde,2016,3,train
-3.4179885,-12.306421,-16.471773,-11.574774,-1.7740921,3.607774,27 Valverde,2016,4,train
-4.4052463,-8.965116,-15.675254,11.126335,-5.487971,-5.989774,27 Valverde,2016,5,train
-6.860311,-9.878882,-13.407381,5.943518,-4.04394,-5.363076,27 Valverde,2016,6,train
-8.618423,-8.513778,-16.36304,6.944753,-5.2874646,-4.0830054,27 Valverde,2016,7,train
-6.2063003,-6.2276416,-15.018307,3.8856196,-6.4402986,-2.9023902,27 Valverde,2016,8,train
-8.9314,-6.418701,-13.628049,1.9372909,-5.938896,-3.6451976,27 Valverde,2016,9,train
-9.9283285,-0.023462074,-9.543773,9.067595,-3.8469582,-0.92857826,27 Valverde,2016,10,train
-8.783273,0.2546,-15.82274,2.3428826,-5.0822196,4.1100707,27 Valverde,2016,11,train
-3.42589,0.4471748,-7.6372166,1.0417469,-4.280185,3.2187507,27 Valverde,2016,12,train
-2.2565928,1.5630317,-9.637746,0.86953354,-6.084944,4.2039614,27 Valverde,2016,13,train
-7.896834,-0.97876966,-12.412401,-1.1177014,-7.083816,1.1846449,27 Valverde,2016,14,train
-6.7225866,0.9376299,-9.876151,1.9172155,-8.010204,-1.0396038,27 Valverde,2016,15,train
-12.585316,-2.11078,-11.14994,1.2093291,-7.48254,-3.1219604,27 Valverde,2016,16,train
-15.019963,-3.6281297,1.3219689,2.7000203,-3.6849759,-9.729314,27 Valverde,2016,17,train
-16.110573,-4.7631416,3.474214,3.977249,-4.7330856,-12.734516,27 Valverde,2016,18,train
-3.337624,5.6542916,3.2858226,6.991628,-3.2569044,-0.65013975,27 Valverde,2016,19,train
-0.22168796,5.251388,1.7322886,2.8357055,-5.081707,1.1630142,27 Valverde,2016,20,train
-1.9196339,8.403653,6.937352,8.678437,-4.058173,-0.3552452,27 Valverde,2016,21,train
-9.652288,3.3696177,14.436849,6.0741687,0.72168016,-5.604151,27 Valverde,2016,22,train
2.2417037,8.961768,4.7430787,2.9752798,-5.657781,2.4523644,27 Valverde,2016,23,train
4.471433,8.727672,3.0289288,2.6923633,-6.292121,2.9748492,27 Valverde,2016,24,train
2.1687038,4.4039474,2.7022643,1.4252892,-2.593182,2.927201,27 Valverde,2016,25,train
3.8572588,4.36533,1.6896999,1.1759409,-3.2587426,3.789497,27 Valverde,2016,26,train
5.802188,0.599492,-0.1894949,-5.495045,-2.8076668,5.8161674,27 Valverde,2016,27,train
4.9004836,0.40038013,-0.9915186,-5.0361447,-2.4070168,6.084091,27 Valverde,2016,28,train
5.695098,1.6048863,0.0066355746,-4.992271,-3.1558447,5.760824,27 Valverde,2016,29,train
3.9936848,1.1952733,-0.29561377,-5.320137,-1.7092402,6.5849695,27 Valverde,2016,30,train
5.7587085,2.1704764,1.5068134,-5.931782,-2.1840558,6.328415,27 Valverde,2016,31,train
7.1707244,2.782938,1.4543992,-4.173644,-2.6555383,6.5189133,27 Valverde,2016,32,train
9.112933,3.2811928,-0.20339713,-4.1515923,-3.347066,7.6057897,27 Valverde,2016,33,train
-6.7034173,-3.9653878,18.032646,-12.226758,10.039553,3.6433744,27 Valverde,2016,34,train
5.2967443,5.521953,6.5401015,3.7475433,-1.9502581,2.2379823,27 Valverde,2016,35,train
4.3548427,5.6529617,3.955997,1.983759,-0.03909689,6.0461025,27 Valverde,2016,36,train
5.966703,6.7114024,3.1986446,3.3630242,-0.6298235,6.614996,27 Valverde,2016,37,train
