z1,z2,province,year,week,split
4.6460857,1.1446309,27 Valverde,2019,5,train
5.4066744,1.399752,27 Valverde,2019,6,train
5.728413,1.193159,27 Valverde,2019,7,train
6.2760644,0.76475424,27 Valverde,2019,8,train
5.7198052,0.3243008,27 Valverde,2019,9,train
5.6462536,-0.45217702,27 Valverde,2019,10,train
6.0045557,-0.6012781,27 Valverde,2019,11,train
5.7855015,-0.9652333,27 Valverde,2019,12,train
12.224353,-0.2352919,27 Valverde,2019,13,train
10.062703,-0.7075663,27 Valverde,2019,14,train
6.010614,-1.7148162,27 Valverde,2019,15,train
6.021765,-1.8719599,27 Valverde,2019,16,train
6.3640294,-1.9638166,27 Valverde,2019,17,train
2.8861914,-2.8479395,27 Valverde,2019,18,train
2.3854494,-2.8399885,27 Valverde,2019,19,train
1.9163333,-2.901641,27 Valverde,2019,20,train
4.451029,-10.880044,27 Valverde,2019,21,train
2.6093442,-7.6302533,27 Valverde,2019,22,train
1.2320298,-4.8588357,27 Valverde,2019,23,train
0.8592429,-3.0746021,27 Valverde,2019,24,train
0.61056405,-2.8373253,27 Valverde,2019,25,train
0.31298006,-2.7787669,27 Valverde,2019,26,train
-12.323961,-11.2664,27 Valverde,2019,27,train
-11.479749,-10.145881,27 Valverde,2019,28,train
-10.495658,-9.007965,27 Valverde,2019,29,train
-11.13957,-9.696753,27 Valverde,2019,30,train
-10.229764,-8.322232,27 Valverde,2019,31,train
-10.701922,-9.278271,27 Valverde,2019,32,train
-11.120375,-9.746948,27 Valverde,2019,33,train
-10.965764,-9.571515,27 Valverde,2019,34,train
-1.3517781,-1.2029521,27 Valverde,2019,35,train
-1.5794646,-1.0201113,27 Valverde,2019,36,train
-1.7144063,-0.86133444,27 Valverde,2019,37,train
-1.657803,-0.87200326,27 Valverde,2019,38,train
-13.310684,10.72138,27 Valverde,2019,39,train
-3.7382753,-0.11587685,27 Valverde,2019,40,train
-1.5752712,-0.8230849,27 Valverde,2019,41,train
-0.6394649,-0.4836972,27 Valverde,2019,42,train
-0.4155733,-0.15011567,27 Valverde,2019,43,train
-0.08786801,-0.10350236,27 Valverde,2019,44,train
-0.16512388,0.041234076,27 Valverde,2019,45,train
-0.38615766,0.62007046,27 Valverde,2019,46,train
-0.27492273,0.6657129,27 Valverde,2019,47,train
-0.04480911,0.4527301,27 Valverde,2019,48,train
4.675004,5.752139,27 Valverde,2019,49,train
5.897693,6.800571,27 Valverde,2019,50,train
5.4226727,6.279102,27 Valverde,2019,51,train
2.1833117,6.086033,27 Valverde,2019,52,train
2.122448,6.8466845,27 Valverde,2020,1,val
1.8057408,6.9210243,27 Valverde,2020,2,val
5.0049815,11.803171,27 Valverde,2020,3,val
5.471352,12.258354,27 Valverde,2020,4,val
5.6808743,1.8002588,27 Valverde,2020,5,val
7.117866,2.5941236,27 Valverde,2020,6,val
6.6058393,1.7938545,27 Valverde,2020,7,val
6.8229175,1.343963,27 Valverde,2020,8,val
6.3193426,0.7524627,27 Valverde,2020,9,val
10.759779,2.6109858,27 Valverde,2020,10,val
12.260452,2.4453447,27 Valverde,2020,11,val
13.088359,2.1649091,27 Valverde,2020,12,val
7.6880054,-0.98217934,27 Valverde,2020,13,val
6.842317,-1.6661154,27 Valverde,2020,14,val
6.222932,-1.9369569,27 Valverde,2020,15,val
6.2499022,-2.164096,27 Valverde,2020,16,val
6.0546374,-2.3045304,27 Valverde,2020,17,val
6.06193,-2.4531355,27 Valverde,2020,18,val
7.9204516,-3.1912646,27 Valverde,2020,19,val
6.1371264,-2.944407,27 Valverde,2020,20,val
6.374538,-3.375642,27 Valverde,2020,21,val
6.2948213,-3.4367497,27 Valverde,2020,22,val
6.2713265,-3.4768019,27 Valverde,2020,23,val
6.428717,-3.8511977,27 Valverde,2020,24,val
6.308183,-3.8133948,27 Valverde,2020,25,val
6.1204953,-3.844002,27 Valverde,2020,26,val
-6.6309834,-8.915046,27 Valverde,2020,27,val
-6.970937,-8.975857,27 Valverde,2020,28,val
-7.318582,-9.534329,27 Valverde,2020,29,val
-7.7484226,-8.859073,27 Valverde,2020,30,val
-11.895663,-3.9480972,27 Valverde,2020,31,val
-7.5267053,-9.89745,27 Valverde,2020,32,val
-7.3928795,-8.909592,27 Valverde,2020,33,val
-18.411839,10.898377,27 Valverde,2020,34,val
-5.5800996,1.0833582,27 Valverde,2020,35,val
-1.9305302,-1.821599,27 Valverde,2020,36,val
-0.5490781,-2.1434002,27 Valverde,2020,37,val
-0.6843995,-2.149038,27 Valverde,2020,38,val
-0.5234267,-1.8356818,27 Valverde,2020,39,val
-0.5053088,-1.6765708,27 Valverde,2020,40,val
-0.06575174,-1.321341,27 Valverde,2020,41,val
0.092336684,-0.9448601,27 Valverde,2020,42,val
0.33227834,-0.7446332,27 Valverde,2020,43,val
0.5672071,-0.29121298,27 Valverde,2020,44,val
-4.1204724,5.512496,27 Valverde,2020,45,val
-3.85868,6.003994,27 Valverde,2020,46,val
-3.3030999,5.815434,27 Valverde,2020,47,val
-2.9298353,5.6646028,27 Valverde,2020,48,val
0.72727835,1.6235491,27 Valverde,2020,49,val
4.3970437,3.2768118,27 Valverde,2020,50,val
7.088657,5.427116,27 Valverde,2020,51,val
-2.6434407,16.704678,27 Valverde,2020,52,val
-2.3574986,13.85004,27 Valverde,2021,1,val
-1.5821067,11.918048,27 Valverde,2021,2,val
-1.9223925,12.90753,27 Valverde,2021,3,val
-1.9143585,13.046154,27 Valverde,2021,4,val
6.964523,4.4269967,27 Valverde,2021,5,val
6.450407,3.4679534,27 Valverde,2021,6,val
4.661169,1.1725632,27 Valverde,2021,7,val
6.436768,1.24809,27 Valverde,2021,8,val
5.3097596,-0.4636816,27 Valverde,2021,9,val
11.702391,2.8951244,27 Valverde,2021,10,val
7.137633,-1.0266151,27 Valverde,2021,11,val
11.9154825,-1.7087439,27 Valverde,2021,12,val
10.305648,-1.6665856,27 Valverde,2021,13,val
15.023422,-4.1509786,27 Valverde,2021,14,val
6.498818,-2.1834867,27 Valverde,2021,15,val
6.191734,-2.1951504,27 Valverde,2021,16,val
7.1577168,-2.3581991,27 Valverde,2021,17,val
6.152217,-2.379197,27 Valverde,2021,18,val
6.200493,-2.681277,27 Valverde,2021,19,val
6.6109295,-2.9897356,27 Valverde,2021,20,val
8.929489,-4.173987,27 Valverde,2021,21,val
8.020949,-4.8775268,27 Valverde,2021,22,val
7.4816236,-4.976472,27 Valverde,2021,23,val
6.6811566,-4.4364715,27 Valverde,2021,24,val
6.4379535,-4.0740433,27 Valverde,2021,25,val
6.469733,-4.38959,27 Valverde,2021,26,val
-6.754722,-8.235849,27 Valverde,2021,27,val
-8.227288,-7.82852,27 Valverde,2021,28,val
-7.280815,-9.559916,27 Valverde,2021,29,val
-7.2535715,-9.588107,27 Valverde,2021,30,val
-6.9562883,-9.184456,27 Valverde,2021,31,val
-19.014748,9.801362,27 Valverde,2021,32,val
-12.442192,-3.3387449,27 Valverde,2021,33,val
-7.794399,-9.372067,27 Valverde,2021,34,val
-0.56393903,-2.0228019,27 Valverde,2021,35,val
-0.5967891,-2.067576,27 Valverde,2021,36,val
-0.6886108,-2.1687331,27 Valverde,2021,37,val
-2.7408044,-0.54927814,27 Valverde,2021,38,val
-2.8758345,0.4164676,27 Valverde,2021,39,val
-0.37451255,-1.7562627,27 Valverde,2021,40,val
-11.4554205,10.108644,27 Valverde,2021,41,val
-5.454668,4.413839,27 Valverde,2021,42,val
0.32618305,-0.78891534,27 Valverde,2021,43,val
-0.94352597,1.4557675,27 Valverde,2021,44,val
0.8345994,-0.29079166,27 Valverde,2021,45,val
1.0059974,0.07055823,27 Valverde,2021,46,val
-2.122118,4.4030976,27 Valverde,2021,47,val
5.356334,4.1061583,27 Valverde,2021,48,val
5.7392607,4.378099,27 Valverde,2021,49,val
6.9882317,5.4425225,27 Valverde,2021,50,val
4.81568,3.5678718,27 Valverde,2021,51,val
-1.8746085,13.1399765,27 Valverde,2021,52,val
8.292841,16.829721,28 Monseñor Nouel,2015,1,train
9.021013,17.733692,28 Monseñor Nouel,2015,2,train
8.893292,18.10694,28 Monseñor Nouel,2015,3,train
10.744404,20.104166,28 Monseñor Nouel,2015,4,train
15.263503,9.094915,28 Monseñor Nouel,2015,5,train
16.114084,9.630376,28 Monseñor Nouel,2015,6,train
17.132051,9.769185,28 Monseñor Nouel,2015,7,train
20.661755,-17.511385,28 Monseñor Nouel,2015,8,train
17.278618,7.102377,28 Monseñor Nouel,2015,9,train
16.476238,6.403005,28 Monseñor Nouel,2015,10,train
16.939123,5.505388,28 Monseñor Nouel,2015,11,train
17.971886,4.02463,28 Monseñor Nouel,2015,12,train
17.048307,2.268356,28 Monseñor Nouel,2015,13,train
19.12988,-2.55839,28 Monseñor Nouel,2015,14,train
18.50933,-2.4440455,28 Monseñor Nouel,2015,15,train
18.669136,1.1887143,28 Monseñor Nouel,2015,16,train
19.481592,1.6774577,28 Monseñor Nouel,2015,17,train
-3.005245,-26.239046,28 Monseñor Nouel,2015,18,train
-0.4057284,-23.177078,28 Monseñor Nouel,2015,19,train
0.48682773,-20.069681,28 Monseñor Nouel,2015,20,train
4.293385,-17.006807,28 Monseñor Nouel,2015,21,train
4.5661926,-16.016375,28 Monseñor Nouel,2015,22,train
0.6866963,-14.6221285,28 Monseñor Nouel,2015,23,train
-3.03673,-13.776545,28 Monseñor Nouel,2015,24,train
-2.6528447,-12.174891,28 Monseñor Nouel,2015,25,train
-3.4116485,-11.831038,28 Monseñor Nouel,2015,26,train
-15.939489,-9.364947,28 Monseñor Nouel,2015,27,train
-15.579443,-9.140761,28 Monseñor Nouel,2015,28,train
-16.472889,-10.604548,28 Monseñor Nouel,2015,29,train
-17.240036,-11.8369465,28 Monseñor Nouel,2015,30,train
-16.938652,-12.116406,28 Monseñor Nouel,2015,31,train
-15.293904,-10.340548,28 Monseñor Nouel,2015,32,train
-15.025763,-10.59285,28 Monseñor Nouel,2015,33,train
-15.00979,-10.728232,28 Monseñor Nouel,2015,34,train
-2.9756873,0.15285887,28 Monseñor Nouel,2015,35,train
-2.690343,-0.06304941,28 Monseñor Nouel,2015,36,train
-2.6126618,-0.027274143,28 Monseñor Nouel,2015,37,train
-2.6080906,0.12771139,28 Monseñor Nouel,2015,38,train
-2.4331994,0.11385581,28 Monseñor Nouel,2015,39,train
-1.9270371,0.053716257,28 Monseñor Nouel,2015,40,train
-1.7627853,0.16431981,28 Monseñor Nouel,2015,41,train
-1.7362839,0.42876986,28 Monseñor Nouel,2015,42,train
-1.6623673,0.6949659,28 Monseñor Nouel,2015,43,train
-1.5686016,0.8902835,28 Monseñor Nouel,2015,44,train
-1.4220319,1.2372948,28 Monseñor Nouel,2015,45,train
-1.393353,1.305761,28 Monseñor Nouel,2015,46,train
-1.3931109,1.5861652,28 Monseñor Nouel,2015,47,train
16.459179,17.139845,28 Monseñor Nouel,2015,48,train
11.35129,12.153168,28 Monseñor Nouel,2015,49,train
13.598072,14.310274,28 Monseñor Nouel,2015,50,train
13.409538,14.087024,28 Monseñor Nouel,2015,51,train
10.164488,13.808202,28 Monseñor Nouel,2015,52,train
15.197332,19.686941,28 Monseñor Nouel,2016,1,train
14.125764,18.930164,28 Monseñor Nouel,2016,2,train
13.606431,18.701689,28 Monseñor Nouel,2016,3,train
11.295078,16.445942,28 Monseñor Nouel,2016,4,train
17.953382,9.760296,28 Monseñor Nouel,2016,5,train
15.989633,7.953449,28 Monseñor Nouel,2016,6,train
15.568604,7.6162596,28 Monseñor Nouel,2016,7,train
16.088545,7.0732327,28 Monseñor Nouel,2016,8,train
14.107674,5.6699796,28 Monseñor Nouel,2016,9,train
18.97929,7.5992556,28 Monseñor Nouel,2016,10,train
17.54311,4.5886254,28 Monseñor Nouel,2016,11,train
16.571043,2.58021,28 Monseñor Nouel,2016,12,train
18.20383,2.6753743,28 Monseñor Nouel,2016,13,train
15.719709,0.80523473,28 Monseñor Nouel,2016,14,train
16.785374,1.0876634,28 Monseñor Nouel,2016,15,train
20.105501,-8.526075,28 Monseñor Nouel,2016,16,train
20.377401,-16.907429,28 Monseñor Nouel,2016,17,train
18.00413,-5.883157,28 Monseñor Nouel,2016,18,train
9.819354,-18.11058,28 Monseñor Nouel,2016,19,train
5.539398,-16.964212,28 Monseñor Nouel,2016,20,train
6.698332,-15.867832,28 Monseñor Nouel,2016,21,train
6.312028,-15.450493,28 Monseñor Nouel,2016,22,train
0.6060118,-13.910782,28 Monseñor Nouel,2016,23,train
-3.5544932,-13.238462,28 Monseñor Nouel,2016,24,train
0.47153565,-11.207498,28 Monseñor Nouel,2016,25,train
-1.5736854,-10.943669,28 Monseñor Nouel,2016,26,train
-20.05591,-6.650693,28 Monseñor Nouel,2016,27,train
-21.208706,-6.21734,28 Monseñor Nouel,2016,28,train
-20.780445,-5.9387693,28 Monseñor Nouel,2016,29,train
-21.44503,-3.3600774,28 Monseñor Nouel,2016,30,train
-21.921392,-2.6272578,28 Monseñor Nouel,2016,31,train
-21.904387,-4.3508334,28 Monseñor Nouel,2016,32,train
-21.837673,-7.7004156,28 Monseñor Nouel,2016,33,train
-23.666739,0.9146936,28 Monseñor Nouel,2016,34,train
-5.1389704,2.2152424,28 Monseñor Nouel,2016,35,train
-5.2882338,2.4106224,28 Monseñor Nouel,2016,36,train
-5.1199512,2.3316944,28 Monseñor Nouel,2016,37,train
-5.1580586,2.4547431,28 Monseñor Nouel,2016,38,train
-5.1990833,2.8155837,28 Monseñor Nouel,2016,39,train
-5.0613685,3.8028395,28 Monseñor Nouel,2016,40,train
-4.6493754,3.3923242,28 Monseñor Nouel,2016,41,train
-4.3795705,3.8222306,28 Monseñor Nouel,2016,42,train
-4.0377913,3.743916,28 Monseñor Nouel,2016,43,train
-3.855046,4.063337,28 Monseñor Nouel,2016,44,train
-12.285654,14.253025,28 Monseñor Nouel,2016,45,train
-4.277077,5.1966467,28 Monseñor Nouel,2016,46,train
-3.4517481,4.674203,28 Monseñor Nouel,2016,47,train
13.19309,10.903642,28 Monseñor Nouel,2016,48,train
14.595859,12.277853,28 Monseñor Nouel,2016,49,train
13.78998,11.517165,28 Monseñor Nouel,2016,50,train
13.085151,10.88161,28 Monseñor Nouel,2016,51,train
3.5669546,24.974329,28 Monseñor Nouel,2016,52,train
7.646852,23.614965,28 Monseñor Nouel,2017,1,train
1.3574152,27.13291,28 Monseñor Nouel,2017,2,train
10.665619,28.957413,28 Monseñor Nouel,2017,3,train
12.914734,28.066393,28 Monseñor Nouel,2017,4,train
17.482037,12.65485,28 Monseñor Nouel,2017,5,train
15.558875,10.551291,28 Monseñor Nouel,2017,6,train
16.290108,10.90409,28 Monseñor Nouel,2017,7,train
20.570253,10.300739,28 Monseñor Nouel,2017,8,train
19.389275,8.623125,28 Monseñor Nouel,2017,9,train
21.25438,-17.341873,28 Monseñor Nouel,2017,10,train
23.06159,0.14913236,28 Monseñor Nouel,2017,11,train
24.481178,-8.583513,28 Monseñor Nouel,2017,12,train
25.842707,-1.7242228,28 Monseñor Nouel,2017,13,train
20.50051,-2.8496509,28 Monseñor Nouel,2017,14,train
22.460697,-3.295666,28 Monseñor Nouel,2017,15,train
20.610083,-16.801678,28 Monseñor Nouel,2017,16,train
20.613264,-17.175817,28 Monseñor Nouel,2017,17,train
20.598791,-6.1740637,28 Monseñor Nouel,2017,18,train
7.2183437,-19.712742,28 Monseñor Nouel,2017,19,train
8.5250635,-16.685007,28 Monseñor Nouel,2017,20,train
1.9805278,-17.242947,28 Monseñor Nouel,2017,21,train
4.0048666,-15.237971,28 Monseñor Nouel,2017,22,train
-2.2099245,-13.953666,28 Monseñor Nouel,2017,23,train
-1.7517787,-13.1465845,28 Monseñor Nouel,2017,24,train
0.23451354,-11.348232,28 Monseñor Nouel,2017,25,train
-0.49622956,-10.505126,28 Monseñor Nouel,2017,26,train
-21.596941,-1.3947346,28 Monseñor Nouel,2017,27,train
-23.148516,-2.857013,28 Monseñor Nouel,2017,28,train
-22.052267,-2.3113296,28 Monseñor Nouel,2017,29,train
-22.196484,-4.503769,28 Monseñor Nouel,2017,30,train
-21.514992,-1.9817674,28 Monseñor Nouel,2017,31,train
-21.927986,-4.0868607,28 Monseñor Nouel,2017,32,train
-23.845816,0.6252606,28 Monseñor Nouel,2017,33,train
-20.887629,-3.2881064,28 Monseñor Nouel,2017,34,train
-5.0735135,2.1072745,28 Monseñor Nouel,2017,35,train
-5.2501836,2.4500911,28 Monseñor Nouel,2017,36,train
-5.112114,2.3037019,28 Monseñor Nouel,2017,37,train
-5.0825925,2.4181697,28 Monseñor Nouel,2017,38,train
-4.7317667,2.3457296,28 Monseñor Nouel,2017,39,train
-4.578897,2.948237,28 Monseñor Nouel,2017,40,train
-4.3701777,3.2269688,28 Monseñor Nouel,2017,41,train
-4.0949516,3.422717,28 Monseñor Nouel,2017,42,train
-3.6710455,3.1450164,28 Monseñor Nouel,2017,43,train
-3.4766996,3.3563948,28 Monseñor Nouel,2017,44,train
-4.158081,5.103556,28 Monseñor Nouel,2017,45,train
-3.8489869,4.9879003,28 Monseñor Nouel,2017,46,train
-2.76534,3.7181425,28 Monseñor Nouel,2017,47,train
-2.805961,3.8895612,28 Monseñor Nouel,2017,48,train
14.019179,11.628794,28 Monseñor Nouel,2017,49,train
15.672898,13.127955,28 Monseñor Nouel,2017,50,train
13.282263,10.886669,28 Monseñor Nouel,2017,51,train
3.199503,24.278078,28 Monseñor Nouel,2017,52,train
1.5669645,24.792892,28 Monseñor Nouel,2018,1,train
2.0424316,25.161697,28 Monseñor Nouel,2018,2,train
1.3131452,25.348434,28 Monseñor Nouel,2018,3,train
-11.253775,26.381763,28 Monseñor Nouel,2018,4,train
18.091942,13.498469,28 Monseñor Nouel,2018,5,train
14.154084,9.79787,28 Monseñor Nouel,2018,6,train
15.181031,10.429421,28 Monseñor Nouel,2018,7,train
15.216939,10.103333,28 Monseñor Nouel,2018,8,train
22.926855,11.327096,28 Monseñor Nouel,2018,9,train
27.274805,3.9509282,28 Monseñor Nouel,2018,10,train
26.37934,1.3295648,28 Monseñor Nouel,2018,11,train
25.57218,-3.20337,28 Monseñor Nouel,2018,12,train
27.884552,-5.0972643,28 Monseñor Nouel,2018,13,train
23.195704,-1.996641,28 Monseñor Nouel,2018,14,train
21.328814,-2.3680623,28 Monseñor Nouel,2018,15,train
21.907883,-1.5549374,28 Monseñor Nouel,2018,16,train
21.26586,-1.429525,28 Monseñor Nouel,2018,17,train
21.351086,-3.849257,28 Monseñor Nouel,2018,18,train
20.992664,-2.1627822,28 Monseñor Nouel,2018,19,train
19.657932,-5.1457195,28 Monseñor Nouel,2018,20,train
19.100838,-0.93368936,28 Monseñor Nouel,2018,21,train
16.411947,-0.99944323,28 Monseñor Nouel,2018,22,train
-5.77578,-18.682497,28 Monseñor Nouel,2018,23,train
-3.4606328,-14.564951,28 Monseñor Nouel,2018,24,train
-3.4999728,-13.801791,28 Monseñor Nouel,2018,25,train
-3.916642,-12.627825,28 Monseñor Nouel,2018,26,train
-22.957684,-9.088831,28 Monseñor Nouel,2018,27,train
-22.789642,-6.30519,28 Monseñor Nouel,2018,28,train
-22.48788,-4.7168856,28 Monseñor Nouel,2018,29,train
-22.383827,-8.884351,28 Monseñor Nouel,2018,30,train
-23.527967,-5.480763,28 Monseñor Nouel,2018,31,train
-21.565544,-8.105533,28 Monseñor Nouel,2018,32,train
-21.14074,-4.2064424,28 Monseñor Nouel,2018,33,train
-19.693771,-6.298007,28 Monseñor Nouel,2018,34,train
-4.0818124,1.3850517,28 Monseñor Nouel,2018,35,train
-3.9734008,1.0341909,28 Monseñor Nouel,2018,36,train
-3.9440837,1.0719825,28 Monseñor Nouel,2018,37,train
-3.8850913,1.0558618,28 Monseñor Nouel,2018,38,train
-3.690295,1.3028765,28 Monseñor Nouel,2018,39,train
-3.3236845,1.919609,28 Monseñor Nouel,2018,40,train
-3.1394467,2.066384,28 Monseñor Nouel,2018,41,train
-2.849815,2.137943,28 Monseñor Nouel,2018,42,train
-2.7951372,2.2379472,28 Monseñor Nouel,2018,43,train
-2.465131,2.3821564,28 Monseñor Nouel,2018,44,train
-2.2584486,2.4461782,28 Monseñor Nouel,2018,45,train
-2.0580046,2.5615253,28 Monseñor Nouel,2018,46,train
-1.9952092,2.6087313,28 Monseñor Nouel,2018,47,train
-1.9585304,2.673937,28 Monseñor Nouel,2018,48,train
-1.8842635,2.8186934,28 Monseñor Nouel,2018,49,train
-1.8750526,2.9705465,28 Monseñor Nouel,2018,50,train
-1.8218502,2.9643064,28 Monseñor Nouel,2018,51,train
4.0636435,21.460707,28 Monseñor Nouel,2018,52,train
9.643924,21.087814,28 Monseñor Nouel,2019,1,train
11.327186,22.3797,28 Monseñor Nouel,2019,2,train
11.894858,23.108578,28 Monseñor Nouel,2019,3,train
11.219741,21.465061,28 Monseñor Nouel,2019,4,train
17.590797,11.025843,28 Monseñor Nouel,2019,5,train
15.865468,8.889955,28 Monseñor Nouel,2019,6,train
15.516469,8.263515,28 Monseñor Nouel,2019,7,train
15.090158,6.7179356,28 Monseñor Nouel,2019,8,train
17.123857,7.324774,28 Monseñor Nouel,2019,9,train
19.261293,7.1333566,28 Monseñor Nouel,2019,10,train
19.065466,5.976772,28 Monseñor Nouel,2019,11,train
21.315844,5.147312,28 Monseñor Nouel,2019,12,train
20.317085,-16.66597,28 Monseñor Nouel,2019,13,train
21.32659,-6.3743296,28 Monseñor Nouel,2019,14,train
20.69627,0.3629966,28 Monseñor Nouel,2019,15,train
20.095089,0.3614458,28 Monseñor Nouel,2019,16,train
20.45049,-1.8600543,28 Monseñor Nouel,2019,17,train
8.023896,-20.449362,28 Monseñor Nouel,2019,18,train
3.7597873,-20.452908,28 Monseñor Nouel,2019,19,train
0.20830664,-19.380665,28 Monseñor Nouel,2019,20,train
5.877617,-17.26044,28 Monseñor Nouel,2019,21,train
5.9679995,-15.882061,28 Monseñor Nouel,2019,22,train
0.31694156,-14.137562,28 Monseñor Nouel,2019,23,train
-1.7698525,-12.766872,28 Monseñor Nouel,2019,24,train
-3.7494836,-11.923795,28 Monseñor Nouel,2019,25,train
-3.0045812,-10.998929,28 Monseñor Nouel,2019,26,train
-17.591175,-11.813069,28 Monseñor Nouel,2019,27,train
-14.14689,-8.838941,28 Monseñor Nouel,2019,28,train
-13.475019,-8.411917,28 Monseñor Nouel,2019,29,train
-14.352622,-9.553309,28 Monseñor Nouel,2019,30,train
-13.0009775,-8.132539,28 Monseñor Nouel,2019,31,train
-13.340496,-8.737835,28 Monseñor Nouel,2019,32,train
-13.239591,-8.704782,28 Monseñor Nouel,2019,33,train
-12.698728,-8.170575,28 Monseñor Nouel,2019,34,train
-2.1820915,-0.34877306,28 Monseñor Nouel,2019,35,train
-2.565204,-0.07047386,28 Monseñor Nouel,2019,36,train
-2.5380726,-0.05938267,28 Monseñor Nouel,2019,37,train
-2.8159564,0.20654652,28 Monseñor Nouel,2019,38,train
-2.7455144,0.34490448,28 Monseñor Nouel,2019,39,train
-2.6052868,0.8034586,28 Monseñor Nouel,2019,40,train
-2.612075,0.99691737,28 Monseñor Nouel,2019,41,train
-2.452214,1.1974195,28 Monseñor Nouel,2019,42,train
-2.1602755,1.5398408,28 Monseñor Nouel,2019,43,train
-1.9589081,1.6724523,28 Monseñor Nouel,2019,44,train
-1.8148975,1.6977855,28 Monseñor Nouel,2019,45,train
-1.7087821,1.8496025,28 Monseñor Nouel,2019,46,train
-1.6077468,1.9043835,28 Monseñor Nouel,2019,47,train
-1.5913498,1.9573777,28 Monseñor Nouel,2019,48,train
12.1137085,12.619223,28 Monseñor Nouel,2019,49,train
11.243203,11.532704,28 Monseñor Nouel,2019,50,train
11.577684,11.970492,28 Monseñor Nouel,2019,51,train
12.266013,17.921648,28 Monseñor Nouel,2019,52,train
9.5064745,16.098137,28 Monseñor Nouel,2020,1,val
9.392126,17.017412,28 Monseñor Nouel,2020,2,val
-6.1485224,19.691093,28 Monseñor Nouel,2020,3,val
8.806819,16.206081,28 Monseñor Nouel,2020,4,val
17.142523,10.612271,28 Monseñor Nouel,2020,5,val
14.789009,8.871333,28 Monseñor Nouel,2020,6,val
14.473834,8.25433,28 Monseñor Nouel,2020,7,val
15.321989,7.816624,28 Monseñor Nouel,2020,8,val
16.24247,6.966387,28 Monseñor Nouel,2020,9,val
19.352442,-16.002686,28 Monseñor Nouel,2020,10,val
21.30653,-17.192158,28 Monseñor Nouel,2020,11,val
22.988487,-5.697285,28 Monseñor Nouel,2020,12,val
23.764399,-6.9021316,28 Monseñor Nouel,2020,13,val
21.713196,-1.6348954,28 Monseñor Nouel,2020,14,val
18.16071,-14.567868,28 Monseñor Nouel,2020,15,val
19.410109,-1.8775954,28 Monseñor Nouel,2020,16,val
18.582838,0.9635177,28 Monseñor Nouel,2020,17,val
19.548365,0.5212014,28 Monseñor Nouel,2020,18,val
3.397813,-20.2982,28 Monseñor Nouel,2020,19,val
2.7582867,-18.813232,28 Monseñor Nouel,2020,20,val
1.0095166,-16.925665,28 Monseñor Nouel,2020,21,val
0.14282775,-16.555275,28 Monseñor Nouel,2020,22,val
0.104863465,-13.337703,28 Monseñor Nouel,2020,23,val
-2.8584616,-13.285973,28 Monseñor Nouel,2020,24,val
-3.5423713,-12.310056,28 Monseñor Nouel,2020,25,val
-3.4185512,-11.753709,28 Monseñor Nouel,2020,26,val
-22.18361,-6.2956853,28 Monseñor Nouel,2020,27,val
-21.687973,-4.5261106,28 Monseñor Nouel,2020,28,val
-22.770218,-3.568646,28 Monseñor Nouel,2020,29,val
-23.571121,-0.9563291,28 Monseñor Nouel,2020,30,val
-22.90021,13.080455,28 Monseñor Nouel,2020,31,val
-23.129175,-4.8092747,28 Monseñor Nouel,2020,32,val
-22.901546,-2.554995,28 Monseñor Nouel,2020,33,val
-26.11923,16.597155,28 Monseñor Nouel,2020,34,val
-5.656794,2.626184,28 Monseñor Nouel,2020,35,val
-5.713527,3.1634545,28 Monseñor Nouel,2020,36,val
-5.5614066,2.763151,28 Monseñor Nouel,2020,37,val
-5.5085607,2.823568,28 Monseñor Nouel,2020,38,val
-5.2612367,2.8695984,28 Monseñor Nouel,2020,39,val
-5.4374337,4.5103335,28 Monseñor Nouel,2020,40,val
-5.0506916,3.9099789,28 Monseñor Nouel,2020,41,val
-5.0886965,4.4365807,28 Monseñor Nouel,2020,42,val
-4.4153585,3.9295363,28 Monseñor Nouel,2020,43,val
-5.1000013,5.5959177,28 Monseñor Nouel,2020,44,val
-4.481182,5.3164124,28 Monseñor Nouel,2020,45,val
-13.228446,16.397217,28 Monseñor Nouel,2020,46,val
-3.7634172,4.9497237,28 Monseñor Nouel,2020,47,val
-3.2168965,4.489362,28 Monseñor Nouel,2020,48,val
-2.6569293,4.256384,28 Monseñor Nouel,2020,49,val
14.75934,12.361546,28 Monseñor Nouel,2020,50,val
15.448271,12.87207,28 Monseñor Nouel,2020,51,val
0.5897169,27.778412,28 Monseñor Nouel,2020,52,val
5.5368,29.76912,28 Monseñor Nouel,2021,1,val
6.91536,30.083544,28 Monseñor Nouel,2021,2,val
2.3962517,27.640522,28 Monseñor Nouel,2021,3,val
4.6427975,30.366316,28 Monseñor Nouel,2021,4,val
19.147825,14.302328,28 Monseñor Nouel,2021,5,val
17.275814,12.438218,28 Monseñor Nouel,2021,6,val
20.422733,11.260297,28 Monseñor Nouel,2021,7,val
20.297081,9.574859,28 Monseñor Nouel,2021,8,val
25.662,4.409513,28 Monseñor Nouel,2021,9,val
19.017315,-15.243292,28 Monseñor Nouel,2021,10,val
24.589115,2.5696998,28 Monseñor Nouel,2021,11,val
22.653337,-3.9564636,28 Monseñor Nouel,2021,12,val
23.154387,-3.9232705,28 Monseñor Nouel,2021,13,val
20.738276,-17.041237,28 Monseñor Nouel,2021,14,val
