z1,z2,z3,z4,z5,province,year,week,split
-12.913164,-15.851807,-1.0164692,10.52825,9.4255,01 Distrito Nacional,2020,38,val
-13.969692,-13.950695,-3.0019796,11.527935,10.9082985,01 Distrito Nacional,2020,39,val
-11.898615,-4.7481337,2.2405334,5.0332317,10.670359,01 Distrito Nacional,2020,40,val
-15.267,-6.1603208,-3.17205,10.364904,14.495841,01 Distrito Nacional,2020,41,val
-9.26798,-3.2365448,-0.04834618,6.7347,11.617984,01 Distrito Nacional,2020,42,val
-12.678552,-2.634807,-4.4044085,10.3302,14.964304,01 Distrito Nacional,2020,43,val
-10.669276,-0.32162866,-2.9718974,9.343431,14.588442,01 Distrito Nacional,2020,44,val
-6.025528,-2.9864187,8.491938,0.9151402,22.139887,01 Distrito Nacional,2020,45,val
-4.13335,-1.1135097,10.814526,-0.7135251,23.442114,01 Distrito Nacional,2020,46,val
-5.32815,2.9514952,-2.7007842,7.9548836,18.013863,01 Distrito Nacional,2020,47,val
-7.791419,5.561603,-7.519248,11.756124,21.236046,01 Distrito Nacional,2020,48,val
0.6851593,-0.07000922,-11.089231,16.114775,26.85879,01 Distrito Nacional,2020,49,val
11.408521,-1.2785126,-4.724351,9.436375,20.32899,01 Distrito Nacional,2020,50,val
13.508636,-0.1769067,-6.296371,10.001184,21.548077,01 Distrito Nacional,2020,51,val
14.198897,0.35531992,-5.5011077,14.769238,19.119097,01 Distrito Nacional,2020,52,val
17.845463,1.4376587,-6.3033786,18.31727,22.28477,01 Distrito Nacional,2021,1,val
17.358849,-2.219404,-4.668177,15.519396,18.956495,01 Distrito Nacional,2021,2,val
19.565172,-3.6149,-4.9328218,15.346942,17.74104,01 Distrito Nacional,2021,3,val
23.951033,-1.7009256,-5.3424783,16.205528,15.988619,01 Distrito Nacional,2021,4,val
18.843624,-6.613463,-4.975956,10.155857,17.883139,01 Distrito Nacional,2021,5,val
20.455904,-2.189638,-4.2379255,8.579645,13.58002,01 Distrito Nacional,2021,6,val
20.679255,-2.4239733,-2.8194265,8.2135725,12.306861,01 Distrito Nacional,2021,7,val
25.062864,-2.321829,-3.6047323,8.981995,10.465437,01 Distrito Nacional,2021,8,val
24.608635,-5.2187366,-2.8768897,8.996879,11.501378,01 Distrito Nacional,2021,9,val
19.249672,1.6296387,4.3118196,1.2273885,3.1664643,01 Distrito Nacional,2021,10,val
23.837816,3.3550596,3.412739,0.8181523,-1.1308929,01 Distrito Nacional,2021,11,val
16.376099,0.5128607,4.4142313,1.4548774,-0.23685263,01 Distrito Nacional,2021,12,val
16.818085,-3.4057505,4.86353,1.578064,-0.87041414,01 Distrito Nacional,2021,13,val
14.972206,-3.1883554,6.2514443,0.5997228,-0.38524768,01 Distrito Nacional,2021,14,val
21.91178,-11.325259,6.0891247,1.5253756,-3.4326131,01 Distrito Nacional,2021,15,val
12.87394,-6.395589,4.9058976,2.7245033,-1.1155394,01 Distrito Nacional,2021,16,val
13.256257,-6.3955445,7.212728,1.1065758,-2.5836668,01 Distrito Nacional,2021,17,val
5.266913,-17.47647,5.8233747,1.7637264,-4.0433626,01 Distrito Nacional,2021,18,val
4.0391965,-15.848669,5.9354377,1.9052986,-3.1790278,01 Distrito Nacional,2021,19,val
2.561337,-15.917335,6.8557744,0.81134635,-2.4332893,01 Distrito Nacional,2021,20,val
1.1761128,-15.651074,6.77691,1.5977855,-2.5129104,01 Distrito Nacional,2021,21,val
-0.60919166,-13.7196865,7.14655,1.118653,-2.450164,01 Distrito Nacional,2021,22,val
-3.1114888,-12.309631,7.4267263,0.23085399,-0.79746383,01 Distrito Nacional,2021,23,val
-4.512715,-14.412938,5.0887127,2.8432558,-3.0383005,01 Distrito Nacional,2021,24,val
-6.559785,-11.666678,6.4990883,1.408343,-0.08969226,01 Distrito Nacional,2021,25,val
-3.820455,-14.563156,14.362282,-1.2505497,10.242215,01 Distrito Nacional,2021,26,val
-5.6246047,-16.104124,5.8907914,18.065006,1.3813245,01 Distrito Nacional,2021,27,val
-9.521124,-10.417966,7.1409082,16.6359,4.2143626,01 Distrito Nacional,2021,28,val
-3.9476812,-14.547299,4.804985,14.387242,3.1440718,01 Distrito Nacional,2021,29,val
-9.681942,-13.56381,5.0923905,16.624563,6.345282,01 Distrito Nacional,2021,30,val
-8.005463,-13.876135,4.571256,16.068878,5.7108836,01 Distrito Nacional,2021,31,val
-4.9704804,-7.5580945,19.97117,20.132624,13.517159,01 Distrito Nacional,2021,32,val
-3.0583148,-7.504622,21.17042,18.875792,11.594827,01 Distrito Nacional,2021,33,val
-12.781975,-12.600205,4.776929,14.028366,-0.39255974,01 Distrito Nacional,2021,34,val
-13.265169,-11.678751,2.6913865,6.9566174,4.3180594,01 Distrito Nacional,2021,35,val
-12.797811,-13.511882,0.6676802,9.475162,8.083411,01 Distrito Nacional,2021,36,val
-11.027668,-12.090469,1.6049105,8.186921,9.357023,01 Distrito Nacional,2021,37,val
-11.531132,-12.776488,-0.8117804,10.257337,9.458877,01 Distrito Nacional,2021,38,val
-12.288865,-9.814636,0.069575794,8.880067,12.513601,01 Distrito Nacional,2021,39,val
-15.216146,-7.364181,-2.8319535,10.975787,12.678862,01 Distrito Nacional,2021,40,val
-10.922584,-5.278832,0.28267202,7.596087,12.577047,01 Distrito Nacional,2021,41,val
-11.905169,-4.396319,-1.0572656,8.91526,14.564436,01 Distrito Nacional,2021,42,val
-13.348334,-3.0445125,-4.880136,11.5753765,16.225676,01 Distrito Nacional,2021,43,val
-11.067462,-1.6702496,-3.831205,10.669269,16.029715,01 Distrito Nacional,2021,44,val
-11.601253,-2.2421,-7.7979326,13.990245,20.118614,01 Distrito Nacional,2021,45,val
-13.999345,1.279956,-12.023005,16.313133,22.679283,01 Distrito Nacional,2021,46,val
-8.14407,1.6674744,-8.48224,13.868207,22.755013,01 Distrito Nacional,2021,47,val
8.626977,5.9974785,-6.2256684,9.311083,18.304424,01 Distrito Nacional,2021,48,val
11.803665,4.30851,-8.34322,10.7826805,20.382204,01 Distrito Nacional,2021,49,val
13.422081,5.2174754,-8.068419,10.176145,20.054365,01 Distrito Nacional,2021,50,val
11.151051,1.8700548,-4.3997335,8.665571,20.935743,01 Distrito Nacional,2021,51,val
15.863087,8.095997,-8.213538,15.800804,19.79501,01 Distrito Nacional,2021,52,val
11.027724,24.437002,-1.7901051,7.0986786,0.98414016,02 Azua,2015,1,train
14.696643,23.438358,-0.9831238,5.514427,-0.8148172,02 Azua,2015,2,train
11.81454,17.615017,3.5452583,7.746563,-2.7856088,02 Azua,2015,3,train
12.539548,16.26679,6.3610735,12.493786,-5.9555974,02 Azua,2015,4,train
12.050326,14.926516,-0.029265366,-5.0873466,1.0611755,02 Azua,2015,5,train
13.86635,12.05115,-1.2434818,-4.4999337,1.6923817,02 Azua,2015,6,train
13.701375,10.916462,-0.42295936,-4.753733,1.0131532,02 Azua,2015,7,train
15.268345,10.659026,0.5318888,-2.5829575,-2.0774276,02 Azua,2015,8,train
16.944279,10.0083685,1.2014992,-2.3513067,-4.328716,02 Azua,2015,9,train
20.317223,11.46954,2.1998749,-0.6031031,-7.7314787,02 Azua,2015,10,train
22.43708,11.711071,2.2396944,-0.66418475,-10.938062,02 Azua,2015,11,train
14.254894,6.066148,4.713401,-4.833411,-8.392981,02 Azua,2015,12,train
13.372323,3.609104,5.2393517,-5.0635104,-9.485317,02 Azua,2015,13,train
14.373852,4.0711427,4.402311,0.4713138,-8.576198,02 Azua,2015,14,train
15.880991,3.959994,4.513347,1.7653114,-11.565733,02 Azua,2015,15,train
16.786314,1.6656384,5.5375643,-1.0560219,-13.88498,02 Azua,2015,16,train
1.2946123,-11.304333,5.709483,-5.8678746,-13.308833,02 Azua,2015,17,train
1.0101249,-14.038327,5.4989133,-7.6796994,-16.031378,02 Azua,2015,18,train
-3.158068,-8.220412,6.783998,-7.997399,-19.661848,02 Azua,2015,19,train
-4.1348896,-7.8778462,7.2882566,-1.9548374,-21.139652,02 Azua,2015,20,train
-7.318014,-11.035885,4.188081,-7.636726,-14.462008,02 Azua,2015,21,train
-7.6941876,-11.271251,4.464144,-6.2185144,-13.450233,02 Azua,2015,22,train
-6.57665,-10.771189,4.185279,-2.7824445,-8.846207,02 Azua,2015,23,train
-9.457928,-13.059922,2.955002,-2.4266853,-10.912113,02 Azua,2015,24,train
-13.172125,-14.463794,1.0755451,-1.7112339,-10.61694,02 Azua,2015,25,train
-13.371235,-12.950107,2.276974,2.8595843,-11.584865,02 Azua,2015,26,train
-11.221318,-11.076043,6.7778745,10.255285,-20.13935,02 Azua,2015,27,train
-9.575049,-10.035379,7.356668,9.188043,-20.380249,02 Azua,2015,28,train
-8.203519,-5.578924,8.511029,8.544096,-16.902153,02 Azua,2015,29,train
-10.28915,-5.1186905,9.142001,10.235707,-17.494877,02 Azua,2015,30,train
-11.32239,-7.2658963,7.471177,7.734716,-18.428036,02 Azua,2015,31,train
-12.772302,-2.587676,10.6498575,5.5302987,-22.821873,02 Azua,2015,32,train
-11.894107,-0.74780345,10.542549,3.414096,-21.98081,02 Azua,2015,33,train
-12.989038,1.3792158,11.069732,12.943557,-17.136019,02 Azua,2015,34,train
-16.510122,0.8643218,23.723537,-17.961178,3.9351904,02 Azua,2015,35,train
-16.495066,2.2849736,8.545747,-5.9365473,-9.6172285,02 Azua,2015,36,train
-18.957088,1.5251637,5.5132976,-5.088705,-11.309384,02 Azua,2015,37,train
-19.277054,4.490132,5.3226314,-3.4603534,-8.625285,02 Azua,2015,38,train
-15.884454,5.6859965,7.9090753,-3.958153,-7.194283,02 Azua,2015,39,train
-18.472013,11.335902,7.325683,-4.4610353,-7.369592,02 Azua,2015,40,train
-24.323748,12.279799,2.7076807,-1.4893343,-5.5522614,02 Azua,2015,41,train
-23.23625,13.748678,2.8935752,-2.7435334,-4.390876,02 Azua,2015,42,train
-20.285128,15.678411,4.9103327,-3.7251868,-3.6382284,02 Azua,2015,43,train
-19.220884,18.936052,3.7482998,-1.7016555,-4.2574344,02 Azua,2015,44,train
-16.750107,18.801315,-0.7111747,1.4974385,0.75381404,02 Azua,2015,45,train
-17.076872,20.319773,-2.0659695,-0.8667833,2.9263625,02 Azua,2015,46,train
-16.403933,24.146225,-3.5637429,2.242915,4.3045154,02 Azua,2015,47,train
-4.106745,26.9546,-0.83391625,-2.805335,2.9308743,02 Azua,2015,48,train
-2.8100572,24.508108,-1.6208583,-1.1552901,2.6359768,02 Azua,2015,49,train
-0.016477227,23.042683,-0.6607535,-2.1448195,2.7306635,02 Azua,2015,50,train
0.98785543,25.434046,-1.7848827,-3.457847,2.9111128,02 Azua,2015,51,train
2.6507936,28.392498,-1.2052617,4.357484,-0.044284046,02 Azua,2015,52,train
3.239351,28.188002,7.1521955,1.0773176,-8.414033,02 Azua,2016,1,train
7.8211827,31.418785,7.969859,4.465693,-10.750584,02 Azua,2016,2,train
9.208028,30.089718,8.309648,2.165512,-12.610336,02 Azua,2016,3,train
10.387766,28.780878,8.9005,1.776396,-14.377408,02 Azua,2016,4,train
8.956438,29.762531,5.3109937,-9.893747,-10.676503,02 Azua,2016,5,train
8.692733,26.660421,6.1420617,-8.863758,-12.20307,02 Azua,2016,6,train
10.836314,26.94832,6.6562862,-8.782093,-14.123186,02 Azua,2016,7,train
9.130267,24.608015,8.498982,-9.197501,-16.891573,02 Azua,2016,8,train
7.018475,15.328145,8.304241,-10.351472,-11.080863,02 Azua,2016,9,train
22.26476,12.173195,3.3868568,-5.108031,-9.67517,02 Azua,2016,10,train
13.371121,8.575875,5.032029,-8.915292,-8.909998,02 Azua,2016,11,train
16.948874,10.649449,5.5423713,-5.198608,-13.890875,02 Azua,2016,12,train
13.750792,7.038454,6.04215,-9.317641,-13.0831585,02 Azua,2016,13,train
5.775229,6.469421,8.657209,-5.278083,-11.667779,02 Azua,2016,14,train
6.627836,7.6151104,8.573989,-2.8201244,-13.331517,02 Azua,2016,15,train
7.6927695,8.641789,8.480491,-1.8675325,-15.587011,02 Azua,2016,16,train
2.233082,2.481671,13.5759535,-13.975133,-3.3435616,02 Azua,2016,17,train
-2.9591887,0.041313432,9.169047,-8.612361,-9.021079,02 Azua,2016,18,train
2.5169137,-13.347909,2.435854,-1.8759525,-2.9683692,02 Azua,2016,19,train
2.0225706,-17.692389,0.25848693,0.06684145,-3.11193,02 Azua,2016,20,train
-0.38502958,-15.948501,0.99241394,-1.2278847,-2.0870214,02 Azua,2016,21,train
-2.1247582,-12.2771225,2.4498014,-2.0783918,0.3117346,02 Azua,2016,22,train
-1.8352077,-18.868574,-0.908054,2.651561,2.057101,02 Azua,2016,23,train
-5.0735598,-24.106491,-3.8666131,4.154555,-0.23734857,02 Azua,2016,24,train
-11.900338,-15.451397,-1.2784888,5.1634045,-3.2220364,02 Azua,2016,25,train
-12.713356,-15.93947,-1.1049342,6.6623917,-3.979828,02 Azua,2016,26,train
-9.02127,-17.00143,2.2140148,14.436052,-9.177276,02 Azua,2016,27,train
-8.5218935,-17.462858,2.4265013,12.732255,-11.075599,02 Azua,2016,28,train
-14.488664,-11.140752,3.3283484,20.729553,-6.736794,02 Azua,2016,29,train
-9.860436,-15.49154,1.8281112,12.1229515,-9.0323515,02 Azua,2016,30,train
-14.583875,-11.054934,1.6392303,15.152211,-5.000206,02 Azua,2016,31,train
-14.1724415,-14.98236,0.5630128,19.607828,-2.9328115,02 Azua,2016,32,train
-8.932509,-20.354664,0.42417437,15.594035,-6.627951,02 Azua,2016,33,train
-6.40971,-8.545288,11.825168,23.835102,15.6770735,02 Azua,2016,34,train
-14.375115,-14.788627,-2.7618253,8.205749,-0.43683788,02 Azua,2016,35,train
-18.048895,-14.0068445,-5.841305,10.424963,4.413898,02 Azua,2016,36,train
-12.228711,-15.019338,-3.6182775,9.626502,3.5983741,02 Azua,2016,37,train
-12.040991,-12.933055,-4.1086283,10.072583,6.9162607,02 Azua,2016,38,train
-19.935444,-8.560321,-7.7481227,11.722124,7.609721,02 Azua,2016,39,train
-10.846353,-7.236761,14.924688,-6.472003,20.774147,02 Azua,2016,40,train
-13.312223,-1.6335762,-3.1434486,6.0520005,8.653515,02 Azua,2016,41,train
-13.179831,-0.45463392,-3.9215052,6.1067777,9.9462385,02 Azua,2016,42,train
-11.404038,1.0717834,-4.1439404,7.1552615,8.979908,02 Azua,2016,43,train
-14.933921,2.2030573,-7.337371,7.2846117,12.112434,02 Azua,2016,44,train
-8.042866,-3.2379572,5.130559,-2.7874374,18.073147,02 Azua,2016,45,train
-8.433362,3.5669925,-4.5035915,4.8729787,12.512117,02 Azua,2016,46,train
-7.8722754,8.173779,-8.127164,8.007158,14.061299,02 Azua,2016,47,train
-8.409242,7.429646,-7.720536,5.76366,14.789559,02 Azua,2016,48,train
-6.8429575,9.505196,-9.786826,9.24403,16.063961,02 Azua,2016,49,train
-5.6503615,9.414366,-8.571555,9.387089,14.292873,02 Azua,2016,50,train
-5.959539,10.75127,-10.518088,10.00045,15.243511,02 Azua,2016,51,train
10.510876,15.438136,-5.5589933,10.158302,8.797263,02 Azua,2016,52,train
15.188123,19.56313,-5.576601,12.057608,8.256302,02 Azua,2017,1,train
21.907515,21.52487,-6.241786,11.293874,5.8824024,02 Azua,2017,2,train
27.938911,23.545471,-4.0656676,14.749583,1.9432678,02 Azua,2017,3,train
23.172281,17.20645,-0.02980902,14.191598,0.38197395,02 Azua,2017,4,train
22.203892,14.222586,-7.453221,1.9398774,6.618705,02 Azua,2017,5,train
21.49543,12.825859,-6.2631836,1.4559091,4.7360253,02 Azua,2017,6,train
17.912655,6.977067,-2.2415266,-0.93462354,4.4497952,02 Azua,2017,7,train
19.259336,5.9334607,-1.3935212,-0.38723597,2.4431329,02 Azua,2017,8,train
30.100887,9.67229,-6.0682163,0.9619768,-2.3483438,02 Azua,2017,9,train
29.834173,7.009452,-3.51613,2.3386168,-3.2746365,02 Azua,2017,10,train
20.097258,0.063747525,-1.1579417,0.49250174,0.23174828,02 Azua,2017,11,train
19.546803,-1.1141907,0.20217124,0.27697977,-1.1188164,02 Azua,2017,12,train
21.291252,-2.9894183,0.91563314,2.9100132,-3.2242892,02 Azua,2017,13,train
20.45142,-5.1226153,2.4618518,3.6081975,-8.939796,02 Azua,2017,14,train
22.386469,-3.1850765,3.2954202,5.6503143,-10.727142,02 Azua,2017,15,train
12.4337225,-7.686414,1.4635997,-3.1873345,-4.488511,02 Azua,2017,16,train
8.437945,-9.814218,6.3300867,-4.8197627,6.5449986,02 Azua,2017,17,train
9.552467,-8.134583,3.1738431,-1.7102731,-2.0748549,02 Azua,2017,18,train
11.075641,-6.2985096,3.0874853,2.5049107,-3.7356563,02 Azua,2017,19,train
0.5144003,-17.08549,0.106605195,-1.9728805,-7.089019,02 Azua,2017,20,train
0.557039,-22.19776,-0.025653174,2.252979,-7.531065,02 Azua,2017,21,train
-3.0546906,-21.832144,-0.9494375,1.1266693,-7.7211695,02 Azua,2017,22,train
-5.6186485,-22.366526,-0.9193301,1.1129264,-7.2571692,02 Azua,2017,23,train
-8.636619,-21.782536,-1.4636484,1.5697968,-8.165364,02 Azua,2017,24,train
-13.292321,-24.05012,-1.9008269,5.680041,-10.977926,02 Azua,2017,25,train
-13.8987,-21.184082,-1.5292767,5.5021634,-7.3941803,02 Azua,2017,26,train
-12.975254,-19.098833,1.7373744,21.396765,-8.830524,02 Azua,2017,27,train
-2.7488098,-12.162132,4.8764114,15.815197,-6.690542,02 Azua,2017,28,train
-21.903826,-23.342173,-1.5273654,19.820898,-10.91797,02 Azua,2017,29,train
-13.804182,-20.59601,0.36515936,19.138506,-6.095425,02 Azua,2017,30,train
-20.753626,-20.244274,-1.7744118,17.719046,-7.1387596,02 Azua,2017,31,train
-13.263519,-20.189829,2.0909507,18.788996,-10.450605,02 Azua,2017,32,train
-20.14388,-17.36682,-1.4285451,18.329275,-5.2739754,02 Azua,2017,33,train
-5.6102624,-12.798499,3.2626126,16.060265,-5.450596,02 Azua,2017,34,train
-16.571138,-17.355038,-3.0785701,8.097645,-0.7797637,02 Azua,2017,35,train
-10.794233,-19.423586,9.700832,-6.173503,23.39554,02 Azua,2017,36,train
-6.740089,-12.670486,3.8307395,1.2535805,12.853216,02 Azua,2017,37,train
-9.354746,-13.6792,3.7300773,-0.60646427,16.476578,02 Azua,2017,38,train
-16.00554,-9.977905,-4.523957,5.572096,7.230599,02 Azua,2017,39,train
-13.178754,-7.4397593,-5.005621,6.055895,11.634934,02 Azua,2017,40,train
-10.661965,-4.4810534,-4.3421526,8.433004,10.663842,02 Azua,2017,41,train
-17.395082,-4.1260753,-9.77628,9.444187,13.764131,02 Azua,2017,42,train
-14.818923,-2.5662806,-9.197622,9.268116,15.879244,02 Azua,2017,43,train
-13.396597,0.35686675,-8.971708,11.871592,15.21312,02 Azua,2017,44,train
-3.9006927,-4.975606,1.8426931,-0.601712,23.457434,02 Azua,2017,45,train
-2.829939,-3.3580527,8.094373,-2.5878196,26.883657,02 Azua,2017,46,train
-5.6225853,3.89876,-9.525972,8.574074,18.59592,02 Azua,2017,47,train
-6.832861,5.625481,-11.908356,9.720111,20.80559,02 Azua,2017,48,train
-10.503282,12.481995,-13.073684,8.49612,18.723722,02 Azua,2017,49,train
-12.33118,13.72997,-16.85169,7.6980295,21.582582,02 Azua,2017,50,train
-10.624776,16.80764,-19.029886,9.520271,21.805225,02 Azua,2017,51,train
-8.687578,18.229012,-13.633758,22.803366,15.874591,02 Azua,2017,52,train
-1.3706195,6.130361,-7.813473,23.351398,16.163298,02 Azua,2018,1,train
-2.695668,7.1186986,-10.88524,28.649284,17.4926,02 Azua,2018,2,train
-1.38849,5.782203,-12.90702,25.112774,16.900976,02 Azua,2018,3,train
-1.2572502,5.6277523,-14.673123,23.486336,15.511456,02 Azua,2018,4,train
28.065233,12.258243,-12.064221,5.8496175,9.647541,02 Azua,2018,5,train
25.825565,17.666182,-8.206514,0.31330094,1.424634,02 Azua,2018,6,train
27.429747,16.014637,-6.440281,0.20095596,-1.1079875,02 Azua,2018,7,train
30.678999,16.531544,-6.027794,3.344322,-5.8990483,02 Azua,2018,8,train
27.144293,10.646463,-2.25879,-2.8609402,-2.4975595,02 Azua,2018,9,train
36.362377,1.7124474,-7.8900623,-2.6819837,2.0691493,02 Azua,2018,10,train
22.479118,0.07310644,-1.2750431,4.7377954,-0.16701317,02 Azua,2018,11,train
20.92412,-0.53514045,-0.30403292,4.0182242,-1.0268073,02 Azua,2018,12,train
29.360355,1.1282539,-0.08271848,3.8812208,-7.363187,02 Azua,2018,13,train
15.292263,-0.96816033,3.4008863,-0.64103353,-6.930151,02 Azua,2018,14,train
23.022282,-2.5585277,2.837651,-0.12616847,-14.347835,02 Azua,2018,15,train
20.812397,-1.5290438,3.433796,2.2983403,-12.847618,02 Azua,2018,16,train
14.926318,-1.5773687,4.0097566,2.1818392,-8.849791,02 Azua,2018,17,train
2.5376675,-12.833599,2.040705,-6.1840367,-6.8999934,02 Azua,2018,18,train
1.7750075,-14.162721,2.1927204,-5.719709,-9.543257,02 Azua,2018,19,train
-0.12450286,-18.110529,1.2653439,-1.5542076,-15.43955,02 Azua,2018,20,train
-0.42767954,-17.05855,3.214092,1.4395484,-15.48128,02 Azua,2018,21,train
-2.1368892,-14.907165,3.578794,0.32015672,-11.4248705,02 Azua,2018,22,train
-7.3779445,-20.264793,1.1709012,-2.3926477,-13.679067,02 Azua,2018,23,train
-7.4799304,-17.816147,2.4615617,1.7726563,-13.163058,02 Azua,2018,24,train
-9.196684,-12.948903,1.7253345,-1.7592835,-4.455899,02 Azua,2018,25,train
-14.176269,-18.833868,0.5545888,2.393837,-11.191351,02 Azua,2018,26,train
-22.916462,-17.829489,2.9602392,20.396757,-15.720997,02 Azua,2018,27,train
-23.490461,-9.083145,4.0857697,26.196356,-9.969285,02 Azua,2018,28,train
-16.413689,-11.558089,4.7982855,18.59237,-11.26367,02 Azua,2018,29,train
-11.123481,-11.786999,5.437397,15.773248,-12.339533,02 Azua,2018,30,train
-18.632008,-16.956522,4.07735,17.372337,-15.12936,02 Azua,2018,31,train
-11.9808235,-8.762786,6.8915334,17.794083,-12.740133,02 Azua,2018,32,train
-18.389475,-11.671248,4.714566,18.99144,-13.729775,02 Azua,2018,33,train
-14.818412,-12.0938425,5.384644,16.23762,-14.569132,02 Azua,2018,34,train
-28.796932,-13.0586405,-4.9133525,6.3204317,-1.9971805,02 Azua,2018,35,train
-15.717356,-10.157043,1.4583421,2.1768808,-4.605947,02 Azua,2018,36,train
-23.41835,-10.407806,-2.923336,2.941921,-2.2280009,02 Azua,2018,37,train
