z1,z2,z3,z4,z5,z6,z7,z8,z9,province,year,week,split
0.10881792,6.07515,-1.6001086,-3.4151263,5.7090397,-6.4946914,2.5780597,2.8796194,6.9989314,16 Pedernales,2016,25,train
-0.3943469,4.8032346,-2.4176736,-4.519613,5.9846134,-6.679206,4.3227167,3.390817,8.013651,16 Pedernales,2016,26,train
9.638496,3.0943854,-8.769061,-4.2884574,-2.4591177,-13.096787,15.7807045,7.0766,-3.0035148,16 Pedernales,2016,27,train
10.540537,4.3216195,-8.374413,-3.786801,-1.7979344,-12.651732,16.152409,7.022587,-4.8904595,16 Pedernales,2016,28,train
7.2454524,3.282267,-7.1174865,-5.281332,-0.31672746,-10.7372465,13.665419,9.049984,-9.005615,16 Pedernales,2016,29,train
7.7966027,3.1886888,-8.581568,-5.581837,-0.8685481,-11.455502,14.458747,7.737126,-6.6556206,16 Pedernales,2016,30,train
3.9101536,3.1111214,-3.055192,-4.2368574,-0.414035,-10.64535,9.121096,10.4500065,-4.247331,16 Pedernales,2016,31,train
8.448532,0.5470522,-7.6058655,-3.4247296,0.47658512,-13.393086,12.094788,11.863026,-1.8767837,16 Pedernales,2016,32,train
9.629172,1.1741816,-8.796437,-3.4009056,1.0405793,-14.015555,13.35216,9.430213,0.71811694,16 Pedernales,2016,33,train
7.1889467,1.2396865,-0.5267256,-3.505227,2.1983836,-9.938299,10.086937,15.914139,-7.8190413,16 Pedernales,2016,34,train
2.240672,3.0298038,-1.0468451,-2.901651,6.7708187,-8.036707,4.961275,7.3980885,8.297494,16 Pedernales,2016,35,train
1.7063293,0.68581945,0.67790544,-4.1951723,10.5527935,-10.423373,4.886361,6.8148966,8.579278,16 Pedernales,2016,36,train
3.1478386,1.0976161,1.2242848,-2.2765965,11.889176,-11.248384,4.8456974,5.245308,12.761403,16 Pedernales,2016,37,train
1.1852758,0.73520786,3.7333505,-1.7373731,10.984713,-10.31254,1.1847097,7.4116807,11.040091,16 Pedernales,2016,38,train
-2.1554008,-2.6013627,0.57935673,-8.424349,8.544568,-8.319739,4.143116,10.930171,6.341219,16 Pedernales,2016,39,train
3.5237234,0.555795,2.5498996,0.37522995,1.6712359,-8.126563,-13.273319,31.354918,2.6191525,16 Pedernales,2016,40,train
-5.1556177,6.9889174,5.4085984,2.7528868,9.681917,-0.570439,-1.9549365,9.335121,7.0788426,16 Pedernales,2016,41,train
-3.182661,5.3129287,4.276907,4.357773,9.571504,-2.72028,-13.709606,17.848404,7.416349,16 Pedernales,2016,42,train
-7.2123833,8.949362,8.116144,3.920448,9.98243,-1.3209374,-4.3751864,8.083671,4.653297,16 Pedernales,2016,43,train
-7.230399,8.79135,6.4781737,3.511498,10.936034,0.33069614,-3.277129,8.477433,3.3777075,16 Pedernales,2016,44,train
-8.040994,6.9106264,5.5742254,2.1805315,10.674884,-0.6560641,-5.8904114,7.79139,3.4930568,16 Pedernales,2016,45,train
-7.5639677,6.5598035,10.307112,3.6283848,12.1735935,-0.15085618,-17.893015,18.153965,2.205895,16 Pedernales,2016,46,train
-9.21562,3.725236,1.3598695,-1.2608491,11.614288,0.8497414,-3.6490753,11.132359,-2.0752141,16 Pedernales,2016,47,train
-7.5067043,6.0985456,1.8768502,-0.71586883,11.303486,0.13212815,-6.4075003,7.9958453,-2.7065232,16 Pedernales,2016,48,train
-6.18599,3.997608,0.46516627,-4.7668242,10.796018,-1.1331761,-3.8671827,7.306125,-4.685585,16 Pedernales,2016,49,train
-9.1457815,2.5795116,-0.8110658,-5.262316,10.849773,-1.2063234,-3.0307631,6.2926316,-3.2868254,16 Pedernales,2016,50,train
-7.811594,3.2879958,-1.635387,-5.6613994,12.080529,-0.84224075,-2.480926,4.1951275,-4.1570797,16 Pedernales,2016,51,train
2.4158037,3.846626,-5.6438456,-4.8801737,5.6433105,-6.4381065,5.8647666,9.084858,-14.693501,16 Pedernales,2016,52,train
3.42808,5.6180773,-6.1775537,-6.3775105,9.995365,-3.2443001,6.1661763,5.3148417,-13.349222,16 Pedernales,2017,1,train
8.72,9.861147,-4.1235485,-2.6954513,8.190683,-6.489596,7.0099344,3.7365649,-24.723581,16 Pedernales,2017,2,train
12.676399,11.0500965,-5.0339756,-2.2059011,8.462632,-6.9614224,7.227034,2.460731,-26.740898,16 Pedernales,2017,3,train
9.805431,8.433722,-6.678743,-5.374485,8.392793,-5.8322906,5.3830585,1.718849,-18.426363,16 Pedernales,2017,4,train
-4.1470194,8.942,-0.04157238,-3.4580178,15.897438,-0.8627682,-4.6419773,-3.340003,-6.139524,16 Pedernales,2017,5,train
-1.187325,8.678241,-1.9268724,-6.1572375,11.795152,0.54129696,-3.3859699,-2.762549,-3.3368561,16 Pedernales,2017,6,train
-0.2978044,12.480912,2.5858767,2.5248673,12.503788,-1.946421,-11.8172245,-2.4921618,-3.3847313,16 Pedernales,2017,7,train
-2.012474,12.397822,1.0994065,2.7243464,12.084759,-2.379344,-10.544785,-5.3021874,-0.88438404,16 Pedernales,2017,8,train
7.18702,11.343734,-6.45785,-4.400775,11.297054,-1.6734425,-3.9863367,-2.616441,-2.5201635,16 Pedernales,2017,9,train
3.5740373,9.0032425,-0.144497,-3.6046314,12.722978,-8.317298,-4.7623844,-6.3428426,-2.3114097,16 Pedernales,2017,10,train
4.4102015,8.722347,1.105408,-1.419954,11.794892,-8.744909,-8.611674,-3.1719391,-0.4353902,16 Pedernales,2017,11,train
0.5111432,3.4947727,-4.515525,-4.59764,7.7854414,-9.509011,-17.85357,-8.342691,2.8942435,16 Pedernales,2017,12,train
6.1073775,3.805523,-9.572577,-4.8563695,6.5610147,-10.87263,-13.7537,-8.873297,4.0334225,16 Pedernales,2017,13,train
4.814498,5.6723957,-14.838746,-3.9762435,0.8652397,-6.3691645,-8.817251,-3.7666755,5.071989,16 Pedernales,2017,14,train
4.213437,9.079557,-10.646988,2.450055,1.6583412,-7.4362907,-17.972246,-9.213711,8.915413,16 Pedernales,2017,15,train
2.238039,4.5028443,-11.183047,-1.9883505,-1.1405547,-7.4731274,-25.74626,8.036541,6.760247,16 Pedernales,2017,16,train
3.0730505,5.167004,-12.251498,-1.5734457,-1.6015027,-8.847338,-8.561128,-0.11537963,5.840016,16 Pedernales,2017,17,train
3.6892276,4.684963,-11.526851,-1.6518525,0.13339941,-7.5358763,-7.981654,0.9203938,7.1746364,16 Pedernales,2017,18,train
5.192516,3.7795882,-8.349284,-0.3008752,2.2916136,-8.0194845,-10.752394,1.7629269,8.435794,16 Pedernales,2017,19,train
0.008471431,-0.6834653,-17.343683,-8.10227,2.9734275,-4.2909565,-4.6209936,6.082745,6.370983,16 Pedernales,2017,20,train
7.3930354,6.161209,-12.139605,-5.5590353,8.9299,-3.5477252,1.9951717,3.1783803,7.4167085,16 Pedernales,2017,21,train
7.145391,6.3543277,-10.937621,-3.216558,6.715647,-6.7206845,4.0040936,2.4058623,10.444533,16 Pedernales,2017,22,train
8.388102,8.530842,-11.886634,-4.7799797,5.8623633,-1.8538231,6.472961,2.448434,10.787556,16 Pedernales,2017,23,train
3.0078917,9.056709,-8.770296,-3.6738985,7.982224,-0.30869508,6.5304127,3.0248969,6.364556,16 Pedernales,2017,24,train
3.1778867,7.9791102,-8.404429,-4.5252166,5.9301133,-1.8262436,4.00589,6.009605,6.312949,16 Pedernales,2017,25,train
5.2863264,8.019421,-7.0033755,-4.412611,5.8950906,-1.7923262,5.317726,6.4991193,8.166386,16 Pedernales,2017,26,train
9.870878,5.7517796,-7.1033072,-3.116358,3.5057862,-11.377868,9.802715,6.208586,-0.008691101,16 Pedernales,2017,27,train
11.876641,4.5887103,-5.564222,0.078680776,1.6700593,-11.731667,11.677081,10.789933,-5.5802736,16 Pedernales,2017,28,train
6.171936,3.4266307,-7.0135655,-4.4631667,4.309729,-8.453299,6.9206862,9.447434,-0.28475082,16 Pedernales,2017,29,train
11.807247,3.8998466,-7.274592,-2.8538172,2.0293448,-11.518754,8.787975,9.091762,3.089479,16 Pedernales,2017,30,train
4.0679693,0.5924541,-7.973125,-7.163731,3.301114,-7.550291,9.554545,12.243831,-2.2155082,16 Pedernales,2017,31,train
11.537544,5.936918,-5.495603,1.1970276,2.256802,-11.494459,10.077345,11.0592785,0.022058561,16 Pedernales,2017,32,train
7.471071,4.4720497,-5.971295,-0.8868112,2.3352273,-9.877047,8.699831,10.43333,0.18165103,16 Pedernales,2017,33,train
10.1325245,4.544081,-5.951649,1.3218436,0.7519123,-11.191358,11.868942,12.569619,-5.0135,16 Pedernales,2017,34,train
0.35725737,7.7424226,2.895388,3.0745757,10.38946,-6.095538,6.6927176,6.305356,9.447041,16 Pedernales,2017,35,train
2.5859518,2.2462323,3.845416,-0.26848644,7.1663065,-8.889029,-9.546489,15.63772,13.852393,16 Pedernales,2017,36,train
-2.2198634,4.8184066,5.877729,-0.07820347,8.161227,-5.5668306,1.4840677,9.223862,7.44695,16 Pedernales,2017,37,train
-2.2965424,1.770038,5.725958,1.5581329,8.309454,-8.94921,-12.041345,14.870091,15.621431,16 Pedernales,2017,38,train
-1.5883204,4.2635703,2.1818154,-3.396145,9.059557,-3.9471288,6.825202,7.896622,4.035487,16 Pedernales,2017,39,train
-1.2809404,4.9338136,6.891983,-1.3349414,11.290583,-6.049531,2.1713398,7.555927,4.251757,16 Pedernales,2017,40,train
3.2591453,2.0591476,6.9700723,-0.9817299,9.530974,-10.370972,-13.901918,16.003277,6.589792,16 Pedernales,2017,41,train
-2.17286,1.7994317,-0.39057365,-6.587209,9.684136,-5.6311398,5.2177124,7.9701524,1.6002377,16 Pedernales,2017,42,train
-3.4469833,4.511756,3.1483192,-2.2100856,14.224574,-3.7236392,2.6856143,3.4419427,3.6345441,16 Pedernales,2017,43,train
-7.912556,3.5970116,6.161003,-1.7659174,15.566004,-2.7310662,-0.26823977,3.5078204,5.3339987,16 Pedernales,2017,44,train
-6.4854045,-1.6483411,5.8901153,-4.834605,12.933362,-5.206528,0.5760421,16.625832,-3.2882178,16 Pedernales,2017,45,train
1.6567467,-1.2757834,4.9908643,-5.98056,12.996847,-5.9480276,-11.989138,24.473965,-3.5802863,16 Pedernales,2017,46,train
-6.7838917,3.465421,4.8745494,-1.6509082,16.153742,-4.6305256,-4.0928206,7.257846,-3.3859873,16 Pedernales,2017,47,train
-9.237899,3.2597587,5.023199,-1.2793902,19.04874,-2.1798174,-5.7348323,3.9027524,-1.0911499,16 Pedernales,2017,48,train
-7.633077,3.9081793,-3.8613849,-2.9793568,13.30846,0.75506467,-0.11341569,7.1316,-5.3430424,16 Pedernales,2017,49,train
-4.185548,5.527605,-3.08981,-3.434333,16.98179,3.3465812,-2.5727398,6.5674167,-7.044541,16 Pedernales,2017,50,train
-6.049926,6.700156,-2.6751046,-3.2210011,17.576801,2.8011837,-1.09933,4.3393984,-9.366301,16 Pedernales,2017,51,train
2.9856136,6.112742,-7.283944,-1.0048821,9.154714,-4.6024556,7.499644,9.20982,-18.757048,16 Pedernales,2017,52,train
6.5486765,-1.3868153,-5.321288,-4.8588586,7.968105,-14.887312,7.749181,9.160886,-19.964302,16 Pedernales,2018,1,train
3.6818323,0.100496784,-6.341631,-7.853688,11.879159,-10.810462,4.902714,4.858923,-9.515456,16 Pedernales,2018,2,train
6.7071633,0.76852494,-6.894392,-6.438916,10.306311,-11.2310505,4.5762677,4.32217,-10.723262,16 Pedernales,2018,3,train
5.850419,3.0105247,-6.1381173,-5.829989,10.734876,-11.58416,3.0531015,2.3757117,-9.154691,16 Pedernales,2018,4,train
4.038689,4.895448,-3.419496,-6.251925,19.065159,-5.6220775,-3.0971627,0.2983345,-3.7965658,16 Pedernales,2018,5,train
1.5363513,8.734521,-9.114334,-7.5664086,11.36597,1.1334807,1.0249224,-1.4378741,-3.4593754,16 Pedernales,2018,6,train
3.5095055,10.448141,-8.861875,-7.532416,12.177529,1.3599739,0.33825484,-3.186294,-4.055022,16 Pedernales,2018,7,train
4.6807446,11.253792,-9.588645,-7.4197598,12.007995,0.8959022,0.20590217,-5.057767,-3.3170028,16 Pedernales,2018,8,train
3.095807,15.83661,-1.6277772,2.886237,12.459562,-0.56661147,-10.73809,-8.298171,-2.9789686,16 Pedernales,2018,9,train
6.7422833,0.39498195,-13.475412,-13.090302,12.784095,-8.345637,-8.108182,-3.9047265,-1.4080615,16 Pedernales,2018,10,train
4.167656,-0.41737548,-11.3314705,-10.945237,11.516269,-9.510233,-7.782317,-4.1798286,0.6457623,16 Pedernales,2018,11,train
1.4088643,1.1044161,-1.5057484,-7.030865,10.863917,-12.2196665,-13.607648,-5.379334,2.6908612,16 Pedernales,2018,12,train
4.2972574,3.8431733,-3.1103797,-4.667463,10.969006,-15.446951,-17.025673,-12.144053,4.092758,16 Pedernales,2018,13,train
1.849377,4.759157,-2.4251518,-6.4268017,2.1463044,-9.89498,-16.042826,-8.195062,6.123681,16 Pedernales,2018,14,train
4.245961,3.2824173,-8.091546,-10.474797,0.5732259,-9.476572,-9.362423,-5.238879,2.095995,16 Pedernales,2018,15,train
7.025684,2.6872904,-10.446909,-9.320659,-0.47932458,-11.1512575,-8.259783,-5.2286596,5.7346406,16 Pedernales,2018,16,train
5.520481,3.1137516,-6.043046,-6.8672433,-0.7536937,-12.722016,-8.673659,-3.684821,7.5827417,16 Pedernales,2018,17,train
1.1780411,0.665276,-5.3625636,-10.52344,0.8522157,-9.615976,-7.0104775,0.4389756,4.8179417,16 Pedernales,2018,18,train
3.4032626,5.6230288,-0.7111279,-8.011896,4.4729342,-8.587647,-0.70461684,-3.3538878,5.3044233,16 Pedernales,2018,19,train
0.95383376,3.3932054,-5.003925,-11.838013,5.9532332,-6.6979175,5.1651483,-4.636788,5.954277,16 Pedernales,2018,20,train
4.5504093,4.641908,-3.8373,-11.429127,5.793992,-7.7449603,6.0661125,-4.735974,7.8061495,16 Pedernales,2018,21,train
6.2405972,4.719504,-2.453916,-10.951932,4.6158805,-8.639105,5.765143,-3.5239713,8.937933,16 Pedernales,2018,22,train
5.5268946,5.3275094,-2.0374348,-13.112016,4.160589,-5.422534,4.6301045,-1.4769496,7.050582,16 Pedernales,2018,23,train
2.8588088,3.4817872,-3.7195783,-14.734781,4.6682787,-4.7983623,9.330691,-4.1255026,9.457694,16 Pedernales,2018,24,train
2.1942008,3.8143265,4.728655,-10.8462,3.5243497,-7.046244,0.20552172,1.8856578,4.4097023,16 Pedernales,2018,25,train
3.5136254,2.7960095,2.6153371,-12.099876,3.5684855,-5.886097,2.243447,2.3503263,6.7034035,16 Pedernales,2018,26,train
10.87063,3.5108857,-5.578707,-13.299776,2.2898984,-7.101913,6.623393,5.9996886,1.3123046,16 Pedernales,2018,27,train
10.824604,3.1696622,-4.962688,-13.565494,1.7623168,-7.0922074,6.1173825,6.6672397,1.4918879,16 Pedernales,2018,28,train
8.416936,2.7981617,-4.292261,-10.989571,-0.7754535,-10.058604,11.726455,4.209966,-0.492554,16 Pedernales,2018,29,train
8.280426,3.6710665,-2.7309618,-13.038591,1.8322002,-8.005824,10.467851,4.254266,-3.0878031,16 Pedernales,2018,30,train
10.712204,4.685253,-0.41917512,-9.661769,0.9658529,-9.37476,8.32023,5.8981047,0.7049597,16 Pedernales,2018,31,train
11.437831,4.4765925,-7.2352166,-11.320352,0.67115396,-5.161261,5.3087244,9.025663,2.8505225,16 Pedernales,2018,32,train
8.438947,6.412875,-1.7269456,-6.095104,-1.9149876,-8.330686,7.980547,6.4964614,-2.6046395,16 Pedernales,2018,33,train
7.4272475,5.686941,-3.7937331,-8.162394,-0.59268177,-6.87563,7.4190445,6.741468,-2.1555457,16 Pedernales,2018,34,train
0.94718885,4.6768484,2.1396868,-8.267865,3.3191981,-3.8442078,3.3296497,5.6909933,4.3518867,16 Pedernales,2018,35,train
1.1154493,9.668735,3.0540447,-2.8327525,5.000511,0.26498726,5.4006104,4.462933,5.241724,16 Pedernales,2018,36,train
-1.6236593,11.250691,5.663213,0.63921225,6.1732893,-0.7741511,5.308491,5.7675023,4.394131,16 Pedernales,2018,37,train
3.7752566,6.8880854,-4.7798057,-7.3276477,5.1450953,0.6323724,2.5664837,7.5518317,4.4348993,16 Pedernales,2018,38,train
3.21734,8.40035,-0.7124043,-2.489366,2.9021578,-1.5873617,1.4180909,7.097599,3.9753752,16 Pedernales,2018,39,train
-3.387123,3.8534052,13.650727,-7.934384,5.482874,-4.3522553,2.0120518,10.867995,2.5396974,16 Pedernales,2018,40,train
-1.3136446,5.901214,12.478371,-6.7563696,5.9658146,-3.8839278,1.355441,10.626962,0.42378956,16 Pedernales,2018,41,train
-3.3745203,10.019122,10.909627,-4.904157,5.0862937,-1.0214512,0.64900476,3.699434,1.5597063,16 Pedernales,2018,42,train
-6.759324,8.832947,12.279677,-4.089151,9.309724,0.86934817,-0.58564365,3.0134242,4.3549676,16 Pedernales,2018,43,train
-4.319681,8.405507,8.799904,-6.7007585,6.305076,0.3176028,-0.035615794,3.0429142,0.99422824,16 Pedernales,2018,44,train
-5.9999156,9.15341,9.332224,-6.69508,5.516705,1.2698008,-3.1097264,0.9582164,1.1801404,16 Pedernales,2018,45,train
-6.3397274,5.6701126,3.6005564,-8.85631,3.094177,-0.0782879,-0.1246163,2.6108215,-0.54176295,16 Pedernales,2018,46,train
-8.951918,5.1748056,4.8094473,-9.26729,5.2991295,2.1211045,-3.1746,2.541442,0.65825856,16 Pedernales,2018,47,train
-5.550766,7.2756443,6.2371593,-11.077026,5.797559,3.865821,-2.3850782,1.7545372,-4.280688,16 Pedernales,2018,48,train
-6.1758323,0.5299394,3.8351443,-19.561104,4.369376,-0.51405126,-6.289721,0.41009524,-6.839497,16 Pedernales,2018,49,train
-3.9104457,-0.51119524,0.4338586,-22.903917,3.8131075,0.6719907,-3.453654,0.12346448,-6.301501,16 Pedernales,2018,50,train
-3.8637013,1.142046,2.1924083,-20.73977,6.434702,1.2705809,-6.3898125,-0.37622172,-7.2372003,16 Pedernales,2018,51,train
1.8067448,-0.51636046,-4.136518,-24.173016,-0.09360454,-3.6409562,2.6407287,3.684804,-9.551733,16 Pedernales,2018,52,train
2.3541048,3.3807683,-7.922292,-20.280602,2.9266193,1.9730661,1.9036776,2.2447891,-10.43032,16 Pedernales,2019,1,train
6.886709,3.2190266,-7.2683945,-13.521301,-3.1261609,-5.479102,4.76517,2.6744306,-26.116638,16 Pedernales,2019,2,train
7.3880954,4.7685547,-6.285744,-14.897954,-3.4808974,-3.8126414,3.2632992,1.0370148,-21.198118,16 Pedernales,2019,3,train
4.2142506,5.533875,-9.61926,-19.595997,1.046868,-0.075893775,2.7579374,-3.673206,-13.003922,16 Pedernales,2019,4,train
-5.9557724,7.352361,2.0213645,-14.778211,2.6130445,4.323311,-8.616684,-4.081297,-4.838962,16 Pedernales,2019,5,train
-4.443102,8.002168,-4.6221976,-4.6910086,4.115534,3.1051686,-15.981103,-0.5513283,-8.094736,16 Pedernales,2019,6,train
-2.5142941,4.5130935,-13.0936365,-9.078358,0.7887739,0.84964556,-10.124073,-0.29755813,-3.9935899,16 Pedernales,2019,7,train
1.3292477,6.30097,-18.38333,-13.469759,2.2000504,2.1848984,-6.6642337,-3.5504055,-2.7692263,16 Pedernales,2019,8,train
1.8357527,8.142894,-15.869989,-10.552133,1.957078,1.9140137,-6.75283,-5.1504416,-3.2707152,16 Pedernales,2019,9,train
1.544942,8.811842,-3.3238127,-8.289341,1.6587825,-1.8654586,-12.094604,-3.7106805,-1.9471757,16 Pedernales,2019,10,train
1.3134847,9.1595125,-8.405698,-8.290396,2.6592886,-0.9567007,-11.386071,-10.415967,-0.44311038,16 Pedernales,2019,11,train
1.0631115,9.677037,-5.8655148,-7.543757,2.386198,-0.68339676,-13.143577,-11.186074,1.7494032,16 Pedernales,2019,12,train
1.6301671,9.088098,-3.1658335,-4.2293954,-0.8836079,-4.5925856,-17.318905,-7.100503,4.0174885,16 Pedernales,2019,13,train
5.3102517,8.844449,-6.237027,-6.436317,-2.2448275,-8.108928,-13.372415,-6.0622854,0.89605033,16 Pedernales,2019,14,train
4.6051526,4.8611255,-13.279807,-10.73658,-2.0525758,-6.3398695,-8.646752,-6.7813435,3.0409634,16 Pedernales,2019,15,train
4.5213675,4.896961,-11.756804,-10.0471,-2.2589095,-6.62183,-8.370123,-6.137655,4.332084,16 Pedernales,2019,16,train
6.8801613,7.164941,-5.3263106,-5.880245,-2.3149674,-7.486764,-12.571243,-4.0105195,5.2007318,16 Pedernales,2019,17,train
4.819449,8.593523,-9.095011,-8.268487,4.435497,-3.010982,2.5724614,-3.1866064,4.654577,16 Pedernales,2019,18,train
4.2425413,10.225065,-3.9903686,-3.4158955,2.7031476,-2.7967932,-2.540011,0.04312218,4.4634194,16 Pedernales,2019,19,train
5.447611,9.006113,-7.982453,-5.608945,2.464428,-2.5067475,2.366537,-2.4605222,9.660045,16 Pedernales,2019,20,train
3.428363,9.8124,0.73599404,-1.8874841,2.6345572,-2.5812755,-5.841514,3.3621023,4.962676,16 Pedernales,2019,21,train
-0.4293589,14.04476,7.6909933,1.4930959,2.6371284,-5.190637,-6.3745046,2.6909637,3.671436,16 Pedernales,2019,22,train
1.1770763,11.710296,2.0657752,-0.16868033,1.980924,-3.222544,2.486263,0.15908809,9.276645,16 Pedernales,2019,23,train
5.570209,9.119463,-3.1605706,-5.37884,1.7006278,-2.8716557,4.6201572,3.086203,8.35255,16 Pedernales,2019,24,train
3.1375048,4.461266,-7.449108,-12.544495,0.81624293,0.15061413,7.64181,7.153258,10.39321,16 Pedernales,2019,25,train
3.724019,6.7669086,-0.73672533,-11.273457,-0.77513397,0.33415687,6.691721,8.014166,8.803641,16 Pedernales,2019,26,train
6.269424,6.053002,0.47647732,-12.011133,-2.6228576,-0.7348966,16.03089,12.130057,-2.690709,16 Pedernales,2019,27,train
6.2459817,4.967076,-1.5130363,-15.697624,-3.9527671,-0.110599585,13.70464,12.008888,1.388881,16 Pedernales,2019,28,train
6.778361,6.0196085,1.3541394,-14.96393,-7.4725995,-1.2319372,14.286948,12.734617,2.1486878,16 Pedernales,2019,29,train
8.464483,3.6060424,1.823129,-10.752115,-7.0383697,-4.1482286,12.917049,17.941582,2.0752053,16 Pedernales,2019,30,train
6.696393,3.2124336,0.894534,-12.763571,-5.131786,-2.3808305,9.241851,16.632277,1.5472243,16 Pedernales,2019,31,train
5.36765,1.8421127,1.8010082,-12.1080475,-4.9385285,-3.3037436,13.533483,18.419773,1.436157,16 Pedernales,2019,32,train
8.173401,1.7933791,-3.4500625,-15.947313,-2.8066502,-1.0609175,10.251197,17.105053,3.8580356,16 Pedernales,2019,33,train
5.4142756,2.266719,-0.6995437,-13.55476,-7.564369,-2.6996806,12.746281,15.872225,-0.7117029,16 Pedernales,2019,34,train
-0.30057582,6.5032325,7.602884,-7.159061,0.91918254,1.2278335,9.14096,9.057292,11.138245,16 Pedernales,2019,35,train
-0.38696674,9.125357,5.809636,-3.4155183,0.77368313,1.808469,6.4038916,10.489222,7.2875395,16 Pedernales,2019,36,train
1.5344397,8.754236,3.8363764,-5.189099,-1.4663119,1.9704672,5.8282275,9.772883,8.587602,16 Pedernales,2019,37,train
1.1290368,9.597195,11.378379,-3.2836928,-1.3880062,2.024789,-9.138838,19.253849,9.2,16 Pedernales,2019,38,train
-4.5563197,10.132822,11.10821,0.9106935,3.4769897,2.7349496,2.048473,11.913775,7.5070014,16 Pedernales,2019,39,train
-3.3755364,6.6574097,10.380383,-4.464795,3.3755243,1.1850046,2.2691927,11.454942,5.1680717,16 Pedernales,2019,40,train
-3.167371,7.477718,5.039783,-5.6089597,4.087302,1.7255602,4.7030463,7.28616,3.3170016,16 Pedernales,2019,41,train
-7.0372562,8.323654,8.012893,-3.5744944,6.261098,3.6181912,2.5832477,5.4779544,5.872932,16 Pedernales,2019,42,train
-5.931954,7.2210546,5.840141,-4.1580095,4.6453424,1.1788137,1.878466,7.9989314,2.2071843,16 Pedernales,2019,43,train
-7.18423,9.101466,7.644194,-3.2933798,6.7996554,3.720023,-0.20995954,5.2684007,3.1235976,16 Pedernales,2019,44,train
-8.340494,8.131605,3.4797587,-3.7833576,6.4701447,3.5843306,1.163519,4.296941,1.0979007,16 Pedernales,2019,45,train
-10.514076,7.677884,4.961549,-3.8208413,7.013649,4.999445,-2.627488,4.188296,1.07012,16 Pedernales,2019,46,train
-7.2914324,6.294677,5.481659,-5.14489,7.5032005,6.075935,-5.286828,7.211759,-1.6901845,16 Pedernales,2019,47,train
-6.9914055,5.5405784,2.6784258,-6.2190843,8.4908695,5.771016,-3.921227,8.3689785,-4.3368745,16 Pedernales,2019,48,train
-10.231716,4.6834393,2.626519,-6.8246236,8.983173,5.9278107,-2.7104626,5.6304264,-3.0575547,16 Pedernales,2019,49,train
-0.91077155,5.583843,-0.027625548,-9.424741,7.1200247,3.0705516,-2.8306737,9.903573,-5.866367,16 Pedernales,2019,50,train
-3.6141925,3.9164188,-1.9507252,-9.859285,6.273059,2.1461139,-0.6671691,9.250819,-4.434081,16 Pedernales,2019,51,train
3.095341,3.532702,-3.8438725,-7.258229,0.6765558,-2.8908613,5.262548,10.654064,-13.609723,16 Pedernales,2019,52,train
5.309733,0.39738792,-7.7660103,-9.749561,-7.6336384,-7.987981,5.755745,10.0597315,-21.383476,16 Pedernales,2020,1,val
1.9788302,0.64606553,-8.644976,-16.779638,-1.4347221,-2.1604576,-1.6314547,6.800374,-9.032258,16 Pedernales,2020,2,val
0.5096551,-0.52073956,-13.808371,-18.885273,-2.5250201,-2.9522102,0.7914488,1.3087565,-10.429335,16 Pedernales,2020,3,val
9.626693,0.68160206,-12.11965,-11.902909,-8.847249,-9.79528,3.8897433,3.9155445,-23.750334,16 Pedernales,2020,4,val
-4.9955406,3.7635367,-1.6131176,-13.561256,5.418438,3.8541455,-9.582238,-2.511355,-2.5237803,16 Pedernales,2020,5,val
0.19268775,5.1961827,-7.0752606,-16.367222,0.2933013,3.2580812,-5.1545663,1.440764,-1.3592377,16 Pedernales,2020,6,val
2.2950945,5.6710873,-10.288255,-20.070374,0.87225544,4.494491,-3.8573747,-0.22444421,-1.1174005,16 Pedernales,2020,7,val
3.0272572,2.5321639,-11.101152,-16.085012,-2.6225395,0.36563128,-13.575282,2.4096005,-2.5416346,16 Pedernales,2020,8,val
-2.8921905,5.6287556,-2.4117894,-8.917904,-3.022867,-2.0378156,-18.389807,-1.3530188,-1.6610065,16 Pedernales,2020,9,val
1.0914062,4.456987,-10.62432,-10.808762,-4.697693,-1.2315692,-15.462074,-1.2665999,-2.884511,16 Pedernales,2020,10,val
0.23916757,9.29044,-6.058838,-6.0887175,-3.6930454,-2.454924,-22.195757,-5.638138,-2.9492404,16 Pedernales,2020,11,val
2.0505338,10.731276,-9.252973,-4.959253,-2.8972101,-3.3840013,-21.422703,-9.536352,-3.2499363,16 Pedernales,2020,12,val
3.6481495,8.898814,-8.926122,-5.9470162,-5.1971645,-4.049542,-17.827225,-4.036554,-1.5474306,16 Pedernales,2020,13,val
4.58008,7.918467,-10.9447975,-2.5281746,0.8558289,-6.686114,-16.28375,-8.076912,3.174481,16 Pedernales,2020,14,val
-0.19744805,6.375901,-5.588656,-1.1900034,-2.2867947,-7.250649,-15.257995,-1.8418039,8.927534,16 Pedernales,2020,15,val
3.2793899,6.5459538,-11.32736,-2.6343055,-1.104554,-7.7715707,-10.053415,-3.839838,5.0432415,16 Pedernales,2020,16,val
5.235932,5.300214,-11.294719,-5.165691,-2.9280646,-6.166563,-7.470526,0.45749307,6.376382,16 Pedernales,2020,17,val
6.3467083,5.210273,-12.116541,-5.7834544,-2.8023467,-6.0169573,-7.482248,-1.3833094,7.4537196,16 Pedernales,2020,18,val
5.563034,7.159291,-8.814625,-3.5944567,7.790559,-5.8301177,0.6231934,0.39123952,5.2520103,16 Pedernales,2020,19,val
