z1,z2,z3,province,year,week,split
19.926655,11.892402,-15.081509,07 Elías Piña,2019,37,train
9.677927,-7.687797,-2.2244086,07 Elías Piña,2019,38,train
15.341687,13.332598,-18.142525,07 Elías Piña,2019,39,train
15.455699,12.253559,-17.481787,07 Elías Piña,2019,40,train
5.9770036,-9.561563,-1.9170609,07 Elías Piña,2019,41,train
5.280429,-10.394321,-3.0926917,07 Elías Piña,2019,42,train
4.355473,-10.434576,-3.570182,07 Elías Piña,2019,43,train
4.1498184,-11.393189,-4.909199,07 Elías Piña,2019,44,train
3.3572364,-10.745178,-2.82303,07 Elías Piña,2019,45,train
2.8923128,-10.696549,-6.062186,07 Elías Piña,2019,46,train
1.2515154,-9.56776,-4.4818254,07 Elías Piña,2019,47,train
0.4426148,-8.984344,-2.626432,07 Elías Piña,2019,48,train
1.5468311,-9.540529,-5.8489885,07 Elías Piña,2019,49,train
0.37014976,-9.755153,-3.6316366,07 Elías Piña,2019,50,train
0.2845422,-9.843014,-3.5883412,07 Elías Piña,2019,51,train
-1.2334982,-4.0995097,0.7303032,07 Elías Piña,2019,52,train
-1.5851539,-3.9332278,1.0608087,07 Elías Piña,2020,1,val
-2.4036877,-4.6527624,2.0028818,07 Elías Piña,2020,2,val
-10.310518,-6.1096406,0.04241697,07 Elías Piña,2020,3,val
-9.187318,-4.960023,0.15073837,07 Elías Piña,2020,4,val
-11.099505,-3.2003615,2.368947,07 Elías Piña,2020,5,val
-12.126651,-2.4431279,2.268004,07 Elías Piña,2020,6,val
-11.907613,-2.764501,3.7546098,07 Elías Piña,2020,7,val
-13.163905,-0.9900725,3.3307638,07 Elías Piña,2020,8,val
-13.195577,0.40432745,3.3775208,07 Elías Piña,2020,9,val
-12.984019,1.0316522,3.6152198,07 Elías Piña,2020,10,val
-11.562368,1.6264201,3.8633833,07 Elías Piña,2020,11,val
-11.6139765,1.9445158,5.501306,07 Elías Piña,2020,12,val
-12.749524,4.3680344,6.999005,07 Elías Piña,2020,13,val
-12.546236,5.2384977,9.290904,07 Elías Piña,2020,14,val
-12.93316,6.3628073,10.829278,07 Elías Piña,2020,15,val
-12.2853985,6.261862,11.798907,07 Elías Piña,2020,16,val
-12.287887,6.843203,12.313128,07 Elías Piña,2020,17,val
-11.821003,7.4769044,12.57458,07 Elías Piña,2020,18,val
-11.6471815,20.38923,-3.0861728,07 Elías Piña,2020,19,val
-10.186416,7.989605,11.762016,07 Elías Piña,2020,20,val
-9.642119,9.162863,11.95508,07 Elías Piña,2020,21,val
-8.480078,8.909484,12.053393,07 Elías Piña,2020,22,val
-8.626989,10.279897,12.751816,07 Elías Piña,2020,23,val
-8.605713,11.066521,12.525333,07 Elías Piña,2020,24,val
-8.69974,11.618055,12.320951,07 Elías Piña,2020,25,val
-8.620313,8.950575,14.344125,07 Elías Piña,2020,26,val
5.8044024,2.3252742,7.4174814,07 Elías Piña,2020,27,val
6.252891,1.4076169,9.14904,07 Elías Piña,2020,28,val
6.123554,1.7676752,9.071323,07 Elías Piña,2020,29,val
6.3903356,2.2605393,8.480532,07 Elías Piña,2020,30,val
7.488969,3.1956487,9.7475395,07 Elías Piña,2020,31,val
6.6718297,1.2419993,10.77436,07 Elías Piña,2020,32,val
8.459959,2.8856769,10.811832,07 Elías Piña,2020,33,val
11.661101,16.329872,-7.116869,07 Elías Piña,2020,34,val
12.75845,-0.8392949,-7.2025375,07 Elías Piña,2020,35,val
12.168897,-0.37542817,-6.3732457,07 Elías Piña,2020,36,val
12.233102,-1.2321057,-7.6191435,07 Elías Piña,2020,37,val
13.700809,-0.52187246,-7.3239164,07 Elías Piña,2020,38,val
13.667225,0.2810247,-7.254168,07 Elías Piña,2020,39,val
12.946024,-1.0241208,-8.633332,07 Elías Piña,2020,40,val
11.300299,-1.3417165,-8.092981,07 Elías Piña,2020,41,val
8.192981,-4.9252415,-10.806541,07 Elías Piña,2020,42,val
6.4066944,-5.810686,-11.026888,07 Elías Piña,2020,43,val
5.6741066,-6.638406,-11.462598,07 Elías Piña,2020,44,val
3.1356945,-5.666407,-10.5707855,07 Elías Piña,2020,45,val
2.9038165,-6.013506,-11.160321,07 Elías Piña,2020,46,val
2.6358893,-6.05528,-10.9169035,07 Elías Piña,2020,47,val
2.3202662,-5.880206,-10.031239,07 Elías Piña,2020,48,val
2.06875,-5.9608965,-8.898569,07 Elías Piña,2020,49,val
-1.0166076,-5.0914702,-12.466216,07 Elías Piña,2020,50,val
-1.0207498,-4.822252,-11.133053,07 Elías Piña,2020,51,val
