z1,z2,z3,z4,province,year,week,split
-9.823198,10.391738,4.1931586,-11.646572,27 Valverde,2015,29,train
-11.874511,10.270359,2.0336869,-14.313571,27 Valverde,2015,30,train
-10.184703,9.703904,2.9362946,-12.567232,27 Valverde,2015,31,train
-9.631524,8.988675,3.635995,-11.439899,27 Valverde,2015,32,train
-10.154095,8.751184,3.750994,-11.72191,27 Valverde,2015,33,train
-9.917403,8.196187,3.8964543,-12.38734,27 Valverde,2015,34,train
8.868064,6.626548,0.13632943,-2.5223749,27 Valverde,2015,35,train
10.62462,5.7927976,0.9878113,-2.991917,27 Valverde,2015,36,train
10.299689,5.2400665,0.5009477,-2.7021196,27 Valverde,2015,37,train
11.281844,3.8214014,2.6669989,-3.113665,27 Valverde,2015,38,train
11.843775,3.1608818,3.200626,-3.0884743,27 Valverde,2015,39,train
15.382097,-0.048520405,4.8422327,-2.9887338,27 Valverde,2015,40,train
14.875043,-0.61418456,5.31608,-2.7002575,27 Valverde,2015,41,train
14.547981,-1.1962566,5.0620165,-1.7453953,27 Valverde,2015,42,train
17.962862,-5.010512,2.6637583,-0.01883608,27 Valverde,2015,43,train
12.528261,-1.9691385,9.26431,-1.2561169,27 Valverde,2015,44,train
8.991597,-0.7568604,5.9223866,1.4157902,27 Valverde,2015,45,train
10.701084,-1.3092306,5.314228,2.2841852,27 Valverde,2015,46,train
13.331433,-2.8272545,5.496914,4.31117,27 Valverde,2015,47,train
8.719357,-8.551414,7.883914,2.5006106,27 Valverde,2015,48,train
5.8188586,-6.6259027,6.329303,2.6623669,27 Valverde,2015,49,train
6.582351,-7.792248,5.76876,3.9957113,27 Valverde,2015,50,train
4.8327675,-7.0402045,5.4535117,3.811755,27 Valverde,2015,51,train
-8.092759,-1.4604169,9.76991,-1.3882647,27 Valverde,2015,52,train
-13.48052,-7.35367,14.607338,-8.655837,27 Valverde,2016,1,train
-14.056688,-9.386573,13.554736,-9.300194,27 Valverde,2016,2,train
-10.397938,-9.581904,12.882757,-7.213778,27 Valverde,2016,3,train
-9.380608,-10.283961,12.435753,-6.143763,27 Valverde,2016,4,train
-6.6062937,-16.858578,8.25877,-4.0105615,27 Valverde,2016,5,train
-3.0963786,-13.942269,6.4496636,-3.5228941,27 Valverde,2016,6,train
-5.5658846,-15.360644,6.551773,-4.931383,27 Valverde,2016,7,train
-7.483651,-15.437444,6.0980043,-6.5831127,27 Valverde,2016,8,train
-4.4245043,-13.8482,4.6739774,-6.478795,27 Valverde,2016,9,train
-8.218658,-13.041255,-0.23584107,-2.479009,27 Valverde,2016,10,train
-11.379109,-12.881368,0.8633416,-8.619129,27 Valverde,2016,11,train
-9.281526,-8.848359,-0.39357635,-8.062239,27 Valverde,2016,12,train
-11.569085,-9.966039,-0.03931845,-11.307977,27 Valverde,2016,13,train
-7.224237,-10.745561,1.3140543,-11.218904,27 Valverde,2016,14,train
-8.10306,-11.517551,0.7451101,-11.53153,27 Valverde,2016,15,train
-2.841872,-11.182316,0.63094807,-8.892602,27 Valverde,2016,16,train
5.4806423,-8.982593,-2.8789175,-3.589368,27 Valverde,2016,17,train
5.1540394,-8.67695,-2.3325353,-3.54199,27 Valverde,2016,18,train
-4.747632,1.516973,-11.109415,-0.4522365,27 Valverde,2016,19,train
-7.58636,4.945019,-9.5783,-2.951236,27 Valverde,2016,20,train
-5.5137568,4.9162436,-11.424908,1.0161324,27 Valverde,2016,21,train
5.3625736,-1.8448663,-8.165866,-1.6622889,27 Valverde,2016,22,train
-7.5441637,9.470062,-10.142252,-1.7367623,27 Valverde,2016,23,train
-8.4697275,11.0706,-9.776501,-3.9098773,27 Valverde,2016,24,train
-3.8594613,8.8729105,-7.3923388,-2.6372926,27 Valverde,2016,25,train
-4.6110177,10.407045,-7.1435385,-3.6871562,27 Valverde,2016,26,train
-8.417649,11.848517,-1.2372527,-7.4369955,27 Valverde,2016,27,train
-8.158542,11.842302,-1.3378394,-7.0668297,27 Valverde,2016,28,train
-8.677684,12.123648,-1.3612677,-6.8500667,27 Valverde,2016,29,train
-7.9326773,11.586712,-0.45733726,-5.4887676,27 Valverde,2016,30,train
-8.414568,12.4067545,-0.55024976,-6.144753,27 Valverde,2016,31,train
-9.336846,12.911337,-2.4172466,-5.9103594,27 Valverde,2016,32,train
-11.636035,13.538538,-2.329622,-7.819453,27 Valverde,2016,33,train
-11.123815,12.704964,12.673274,1.3729634,27 Valverde,2016,34,train
4.74668,10.693442,-3.1334069,2.7380378,27 Valverde,2016,35,train
4.404358,10.254038,-3.7953653,2.1829286,27 Valverde,2016,36,train
6.135071,10.126548,-3.849017,2.8891883,27 Valverde,2016,37,train
5.5040026,9.470015,-3.2026012,2.9774342,27 Valverde,2016,38,train
6.0299892,8.330647,-2.8057175,2.8410401,27 Valverde,2016,39,train
6.199991,7.3530526,-1.161436,6.430881,27 Valverde,2016,40,train
5.5287256,6.976025,-0.103665456,7.076743,27 Valverde,2016,41,train
8.649487,0.28188443,-6.9672174,7.6977997,27 Valverde,2016,42,train
0.09478916,7.894679,2.3364089,10.02322,27 Valverde,2016,43,train
9.489304,-0.56939495,-3.307641,9.130379,27 Valverde,2016,44,train
7.096204,-2.4749954,-6.0621505,8.072517,27 Valverde,2016,45,train
7.378185,-3.2678235,-8.048881,9.081074,27 Valverde,2016,46,train
-1.5005685,2.9153786,2.9031074,13.635316,27 Valverde,2016,47,train
-2.5169575,-3.2647598,4.508763,11.983447,27 Valverde,2016,48,train
-0.6759864,-4.6964526,4.0552354,11.601803,27 Valverde,2016,49,train
-0.85400593,-4.5144277,4.2341146,10.632356,27 Valverde,2016,50,train
-1.6804731,-3.7124057,4.803636,9.8121195,27 Valverde,2016,51,train
-12.034227,-0.98862886,9.365786,7.229851,27 Valverde,2016,52,train
-11.958003,-1.6322033,8.3800955,4.016512,27 Valverde,2017,1,train
-11.385645,-1.2457452,7.68475,10.792824,27 Valverde,2017,2,train
-17.006054,-5.3144813,7.858966,9.4196415,27 Valverde,2017,3,train
-17.37228,-6.0925207,6.934991,5.1763096,27 Valverde,2017,4,train
-7.645659,-8.782176,1.7004728,5.878723,27 Valverde,2017,5,train
-8.977731,-9.319766,1.3800535,4.648895,27 Valverde,2017,6,train
-7.799046,-9.60671,-0.35815674,4.768383,27 Valverde,2017,7,train
-13.478483,-11.180765,-0.47197205,3.4455788,27 Valverde,2017,8,train
-10.451443,-9.061301,-1.6011658,1.5092901,27 Valverde,2017,9,train
-13.289854,-9.693553,-3.4539528,0.91403365,27 Valverde,2017,10,train
-10.874378,-8.253265,-4.307151,-1.3378793,27 Valverde,2017,11,train
4.917502,-9.53573,-9.032976,0.50747836,27 Valverde,2017,12,train
-7.92192,-8.695674,-9.41052,-2.2301426,27 Valverde,2017,13,train
-7.7093105,-9.587375,-3.318058,-9.69807,27 Valverde,2017,14,train
-6.009098,-10.939533,-6.2759953,-5.3553753,27 Valverde,2017,15,train
0.23029724,-9.045434,-4.811192,-5.0285625,27 Valverde,2017,16,train
0.8036677,-8.399901,-4.1374445,-7.341769,27 Valverde,2017,17,train
-6.192372,1.3428931,-13.732577,2.1700113,27 Valverde,2017,18,train
-7.4057245,3.1976297,-14.165854,2.2407992,27 Valverde,2017,19,train
-5.646579,3.850998,-10.326739,1.2387313,27 Valverde,2017,20,train
-8.660214,7.5039406,-9.908672,-2.9258175,27 Valverde,2017,21,train
-7.7460046,8.15163,-9.988191,-1.9468529,27 Valverde,2017,22,train
-8.795669,9.778958,-9.111876,-5.6095514,27 Valverde,2017,23,train
-7.085816,9.550811,-8.551396,-4.7758236,27 Valverde,2017,24,train
-4.686588,9.002581,-7.319773,-4.037418,27 Valverde,2017,25,train
-3.89029,9.8610935,-6.9510255,-3.7896314,27 Valverde,2017,26,train
-9.163028,12.385911,-0.8517119,-4.029413,27 Valverde,2017,27,train
-8.452452,13.0308895,0.08117603,-0.49627683,27 Valverde,2017,28,train
-9.08459,12.994975,-1.8842928,-4.4041047,27 Valverde,2017,29,train
-10.126426,13.240978,-2.1052222,-4.6399508,27 Valverde,2017,30,train
-8.77412,12.349001,-2.021566,-4.711252,27 Valverde,2017,31,train
-9.663503,13.225042,-1.7920191,-4.503648,27 Valverde,2017,32,train
-8.634469,12.5092535,-1.4617857,-4.048059,27 Valverde,2017,33,train
-9.072109,12.248534,-1.5503646,-4.2447534,27 Valverde,2017,34,train
5.619208,10.292269,-3.9781747,0.4372396,27 Valverde,2017,35,train
8.838091,3.7113068,-5.3211226,3.1337667,27 Valverde,2017,36,train
8.630286,3.9003417,-5.385919,3.1863515,27 Valverde,2017,37,train
9.218939,2.6029637,-6.2698674,3.4715102,27 Valverde,2017,38,train
5.143012,8.862066,-0.13725924,4.4377375,27 Valverde,2017,39,train
5.1635838,7.9670672,-0.3690312,5.534359,27 Valverde,2017,40,train
7.125962,6.8104095,-0.90630716,6.7476897,27 Valverde,2017,41,train
7.018933,5.103299,0.13473547,6.0061407,27 Valverde,2017,42,train
8.590014,4.1806254,-0.23683612,6.9172306,27 Valverde,2017,43,train
7.479367,4.2783923,0.53548247,7.868321,27 Valverde,2017,44,train
4.8902926,4.2072945,0.30973652,9.349813,27 Valverde,2017,45,train
2.4745305,4.3908925,0.015973516,12.270398,27 Valverde,2017,46,train
3.7423573,3.2297275,1.399625,10.485316,27 Valverde,2017,47,train
-0.23188658,-4.097432,3.8047378,9.834013,27 Valverde,2017,48,train
0.44893843,-5.0353227,3.1381788,9.734032,27 Valverde,2017,49,train
1.2222183,-5.7729673,2.7453141,9.814797,27 Valverde,2017,50,train
-0.3595482,-5.2331924,3.0923562,9.630485,27 Valverde,2017,51,train
-13.820168,-0.1867171,8.633736,3.594382,27 Valverde,2017,52,train
-12.719316,5.8009367,14.496908,4.662632,27 Valverde,2018,1,train
-10.2985325,-1.5972733,7.617017,5.9341435,27 Valverde,2018,2,train
-10.4652815,-2.3858526,6.651899,5.733813,27 Valverde,2018,3,train
-10.496254,-2.6361442,5.5383797,5.477862,27 Valverde,2018,4,train
-8.793848,-8.037748,0.6480822,6.936665,27 Valverde,2018,5,train
-7.98006,-7.934711,-0.33782744,5.388318,27 Valverde,2018,6,train
-8.077101,-7.99524,-1.9690596,5.282013,27 Valverde,2018,7,train
-9.314046,-8.425934,-2.2546444,4.6712136,27 Valverde,2018,8,train
-15.0207615,-11.7943735,-2.8102658,3.9609585,27 Valverde,2018,9,train
-14.852774,-10.312749,-6.22755,0.5262338,27 Valverde,2018,10,train
-14.943009,-8.481936,-5.9045844,-2.7874696,27 Valverde,2018,11,train
-12.075554,-8.259593,-7.6482162,-2.6595938,27 Valverde,2018,12,train
-11.895303,-9.089148,-8.335345,-1.904589,27 Valverde,2018,13,train
-8.338063,-8.123741,-8.348846,-4.448447,27 Valverde,2018,14,train
-9.829939,-5.855725,-6.8676066,-7.1808043,27 Valverde,2018,15,train
-11.286569,-5.411876,-6.563914,-8.925143,27 Valverde,2018,16,train
-11.488591,-5.2188826,-6.6775255,-10.740716,27 Valverde,2018,17,train
-10.875986,-0.03729997,-11.154916,-4.7674003,27 Valverde,2018,18,train
-8.886216,0.38884962,-8.961623,-9.832419,27 Valverde,2018,19,train
-6.442035,0.22372104,-7.9322457,-8.657152,27 Valverde,2018,20,train
-8.752929,1.906768,-7.875043,-10.926231,27 Valverde,2018,21,train
-7.842945,2.7916327,-7.068931,-10.564387,27 Valverde,2018,22,train
-9.981372,5.3133826,-7.323211,-13.274108,27 Valverde,2018,23,train
-7.532683,5.163725,-6.8223968,-11.678709,27 Valverde,2018,24,train
-5.044195,5.3751855,-6.907243,-11.0298815,27 Valverde,2018,25,train
-5.173951,6.652376,-5.967302,-10.659096,27 Valverde,2018,26,train
-11.503354,12.504742,0.9663937,-10.616645,27 Valverde,2018,27,train
-9.491955,12.070845,1.4362084,-8.937137,27 Valverde,2018,28,train
-8.394358,11.610356,1.1327776,-8.351452,27 Valverde,2018,29,train
-10.356713,11.924981,0.7826023,-9.886173,27 Valverde,2018,30,train
-8.371868,11.186767,1.670322,-7.6352344,27 Valverde,2018,31,train
-10.771189,11.621916,2.1373723,-9.825258,27 Valverde,2018,32,train
-8.338429,10.468323,3.0161886,-7.239539,27 Valverde,2018,33,train
-10.025041,10.858914,2.5533073,-8.766044,27 Valverde,2018,34,train
6.76582,8.154852,-1.4453074,-0.8523549,27 Valverde,2018,35,train
8.71627,8.021272,-1.4187557,-0.6542233,27 Valverde,2018,36,train
8.459724,7.888451,-1.0598042,-0.43587598,27 Valverde,2018,37,train
9.974609,7.5374565,-0.5097793,0.742179,27 Valverde,2018,38,train
8.821926,6.970112,-0.15603723,0.7608167,27 Valverde,2018,39,train
8.974961,6.5899115,1.663734,3.4246647,27 Valverde,2018,40,train
9.766541,5.7240944,1.9004886,4.1515346,27 Valverde,2018,41,train
8.703662,4.4515676,2.087035,4.1685805,27 Valverde,2018,42,train
10.942448,3.48098,1.1805459,4.981531,27 Valverde,2018,43,train
10.397626,2.9659421,1.9607627,5.491442,27 Valverde,2018,44,train
9.461821,2.1163929,2.6246285,5.5369835,27 Valverde,2018,45,train
7.6505914,1.642887,3.029105,5.1415973,27 Valverde,2018,46,train
10.954115,0.48519516,2.370632,6.552284,27 Valverde,2018,47,train
9.418962,0.035105746,3.2226553,6.597465,27 Valverde,2018,48,train
9.028826,-0.7500463,3.3688238,7.271525,27 Valverde,2018,49,train
9.379922,-1.3213799,3.3372512,7.9045405,27 Valverde,2018,50,train
9.315846,-1.5668136,3.0157704,8.076846,27 Valverde,2018,51,train
-12.605247,5.038287,5.5975065,3.6524365,27 Valverde,2018,52,train
-14.189745,-2.1975176,10.045046,-0.19901842,27 Valverde,2019,1,train
-15.231508,-4.0679927,11.168982,0.22710896,27 Valverde,2019,2,train
-16.0196,-6.115443,9.823012,-0.35309502,27 Valverde,2019,3,train
-15.525255,-6.837167,8.324595,-0.9191555,27 Valverde,2019,4,train
-9.502916,-10.386139,3.4089458,1.3161634,27 Valverde,2019,5,train
-7.6315446,-12.409434,4.6531725,-0.5276612,27 Valverde,2019,6,train
-7.8439255,-12.857368,3.9002821,-1.6795417,27 Valverde,2019,7,train
-8.690088,-11.275137,2.2561622,-2.7606535,27 Valverde,2019,8,train
-10.4597025,-12.2716055,2.7586997,-4.2802844,27 Valverde,2019,9,train
-12.984928,-11.263884,0.120133914,-4.2402263,27 Valverde,2019,10,train
-13.10539,-12.306931,-1.0127323,-4.928591,27 Valverde,2019,11,train
-13.508676,-11.956074,-1.4925615,-9.651074,27 Valverde,2019,12,train
-6.9935203,-10.934898,-2.8136623,-7.815948,27 Valverde,2019,13,train
-8.159624,-8.583698,-4.430029,-6.0966415,27 Valverde,2019,14,train
-12.726389,-7.9073796,-3.3116405,-11.3569,27 Valverde,2019,15,train
-13.066013,-7.3563695,-3.3145387,-12.518338,27 Valverde,2019,16,train
-11.220795,-8.327194,-3.4999063,-12.387606,27 Valverde,2019,17,train
-10.207047,1.4646702,-9.995481,-5.7274265,27 Valverde,2019,18,train
-11.081252,4.414225,-9.869502,-6.8886437,27 Valverde,2019,19,train
-10.455501,6.1520042,-10.453613,-6.5680523,27 Valverde,2019,20,train
-4.824293,3.2357802,-11.267097,-2.4264877,27 Valverde,2019,21,train
-5.542905,4.9789057,-10.256636,-3.9851694,27 Valverde,2019,22,train
-5.5956407,7.4762588,-9.384298,-4.668349,27 Valverde,2019,23,train
-6.6389174,8.786261,-8.152656,-6.6888237,27 Valverde,2019,24,train
-8.900404,10.986978,-7.583204,-10.664829,27 Valverde,2019,25,train
-6.5069356,10.3557415,-6.7346315,-9.162973,27 Valverde,2019,26,train
-8.868665,10.132777,2.7809105,-16.750212,27 Valverde,2019,27,train
-6.6609173,9.01042,2.4876726,-15.995382,27 Valverde,2019,28,train
-5.2940407,8.279101,2.2585979,-14.597386,27 Valverde,2019,29,train
-5.9058647,8.438037,1.4732504,-15.316749,27 Valverde,2019,30,train
-3.6785204,7.590677,2.9049056,-13.726026,27 Valverde,2019,31,train
-5.0470595,8.053055,1.1691521,-13.88585,27 Valverde,2019,32,train
-6.1229677,8.119701,1.4590786,-15.303141,27 Valverde,2019,33,train
-6.073579,8.083007,1.2841246,-15.039072,27 Valverde,2019,34,train
8.224022,7.7032948,-1.2139676,-6.376581,27 Valverde,2019,35,train
10.282636,5.4560556,0.95000446,-6.4801044,27 Valverde,2019,36,train
10.118306,5.5731597,2.3220167,-3.6398575,27 Valverde,2019,37,train
9.774874,5.2821813,2.3665571,-1.9377987,27 Valverde,2019,38,train
14.11793,-1.6495697,-3.8168342,-0.7743861,27 Valverde,2019,39,train
6.8275013,6.5519814,5.3945856,1.7257721,27 Valverde,2019,40,train
9.208563,4.284367,3.1186862,2.1453,27 Valverde,2019,41,train
11.558369,3.169986,3.0104396,2.5762427,27 Valverde,2019,42,train
10.550461,2.720552,3.8426805,2.8800511,27 Valverde,2019,43,train
10.068028,1.7972947,3.7318754,3.2723637,27 Valverde,2019,44,train
10.797861,1.1411958,3.8978543,3.7807305,27 Valverde,2019,45,train
10.105214,0.8058315,4.7590938,3.9608998,27 Valverde,2019,46,train
12.185891,-1.5813017,5.6472898,5.1612763,27 Valverde,2019,47,train
12.432471,-1.7767686,5.255114,5.597419,27 Valverde,2019,48,train
5.2510333,-6.6411185,6.921454,3.297276,27 Valverde,2019,49,train
3.5571542,-5.7831655,6.907317,3.648798,27 Valverde,2019,50,train
3.094118,-6.0175,6.407785,3.8521016,27 Valverde,2019,51,train
-12.136693,-1.680989,11.103794,-2.7298987,27 Valverde,2019,52,train
-11.742794,-2.1539245,10.557226,-0.8044538,27 Valverde,2020,1,val
-12.244123,-3.1691756,10.432598,-0.76930594,27 Valverde,2020,2,val
-9.778696,-4.7956505,10.128625,1.2381667,27 Valverde,2020,3,val
-9.512558,-5.8368683,10.144387,0.9607224,27 Valverde,2020,4,val
-6.3392034,-11.389773,4.133643,1.6753103,27 Valverde,2020,5,val
-6.1073265,-10.738705,3.387048,0.20913492,27 Valverde,2020,6,val
-7.087955,-10.332547,2.334371,-0.4559908,27 Valverde,2020,7,val
-7.0924196,-10.5884075,1.8194199,-1.6389827,27 Valverde,2020,8,val
-8.729999,-12.366373,1.7202586,-3.1128497,27 Valverde,2020,9,val
-3.7265618,-11.41103,-0.103050776,-3.4781554,27 Valverde,2020,10,val
-4.299638,-12.497098,-2.1584113,-3.2390695,27 Valverde,2020,11,val
-8.515829,-14.572096,-1.958369,-5.315214,27 Valverde,2020,12,val
-10.058398,-13.34936,-0.7498048,-10.310378,27 Valverde,2020,13,val
-9.519549,-11.687402,-1.7818354,-12.046762,27 Valverde,2020,14,val
-9.66806,-9.214778,-1.0284083,-14.095278,27 Valverde,2020,15,val
-9.472063,-8.101647,-0.90512776,-13.743817,27 Valverde,2020,16,val
-10.429886,-7.4049134,-0.64254946,-14.945614,27 Valverde,2020,17,val
-9.8825445,-7.045204,-0.45778158,-15.182596,27 Valverde,2020,18,val
-4.66313,-6.65731,-1.4966841,-12.700592,27 Valverde,2020,19,val
-7.483548,-5.686291,-0.62534034,-15.753507,27 Valverde,2020,20,val
-4.8267603,-4.885086,0.016813826,-14.466748,27 Valverde,2020,21,val
-5.7280536,-5.676623,0.38837218,-17.927357,27 Valverde,2020,22,val
-4.756814,-5.3722,1.8901793,-17.114697,27 Valverde,2020,23,val
-2.5364058,-5.8696184,2.916823,-17.963411,27 Valverde,2020,24,val
-3.166684,-4.5737433,2.720064,-18.096691,27 Valverde,2020,25,val
-3.1619198,-4.2401137,2.90638,-18.935669,27 Valverde,2020,26,val
-6.7548194,-1.1648579,7.3039446,-19.463024,27 Valverde,2020,27,val
-5.8589015,-0.8446835,6.8414183,-18.443094,27 Valverde,2020,28,val
-6.0931296,-0.72430307,6.932264,-19.25788,27 Valverde,2020,29,val
-5.082565,-0.512655,7.2336383,-17.471573,27 Valverde,2020,30,val
-2.099953,-0.86491704,8.267242,-17.121904,27 Valverde,2020,31,val
-4.9299684,0.11134901,5.1755986,-18.848291,27 Valverde,2020,32,val
-3.7070408,0.2780155,5.269578,-16.57886,27 Valverde,2020,33,val
-9.128599,4.28701,11.227618,-9.638106,27 Valverde,2020,34,val
3.1703346,-1.04576,3.2836366,-10.475859,27 Valverde,2020,35,val
2.8178496,10.619462,-4.38955,3.8760166,27 Valverde,2020,36,val
4.7999196,10.404729,-4.4935274,2.5631275,27 Valverde,2020,37,val
4.564543,9.896868,-4.2070045,3.9180727,27 Valverde,2020,38,val
5.955479,9.889698,-4.11039,5.3827987,27 Valverde,2020,39,val
5.9585347,7.9385605,-2.991754,6.5117493,27 Valverde,2020,40,val
7.0507913,6.7883763,-2.379432,7.3070464,27 Valverde,2020,41,val
6.5394263,5.6912713,-1.8599685,7.4046025,27 Valverde,2020,42,val
7.8156705,5.038785,-1.4344918,8.662708,27 Valverde,2020,43,val
6.2064013,3.8836925,-0.47897384,7.7613454,27 Valverde,2020,44,val
4.1792607,4.1232643,-0.8166703,10.4362955,27 Valverde,2020,45,val
2.9764066,3.5583792,0.107882634,10.899218,27 Valverde,2020,46,val
2.9745307,2.6034045,-0.27364463,11.718881,27 Valverde,2020,47,val
2.7932982,1.5433044,0.15956047,12.717619,27 Valverde,2020,48,val
4.4609284,0.7163075,-0.85854715,13.558931,27 Valverde,2020,49,val
-1.5337284,-4.8016205,1.9317787,11.403764,27 Valverde,2020,50,val
-2.6702008,-4.8195343,2.256011,11.706152,27 Valverde,2020,51,val
-12.246703,-0.27347985,7.305249,6.794391,27 Valverde,2020,52,val
-16.055105,-1.1156735,7.1495585,7.020464,27 Valverde,2021,1,val
-16.318192,-1.9259639,6.454371,4.693038,27 Valverde,2021,2,val
-13.772375,-2.259249,5.699935,5.1602297,27 Valverde,2021,3,val
-15.810138,-2.9778948,5.108597,6.083841,27 Valverde,2021,4,val
-7.9810624,-6.5993595,-1.2355168,8.93809,27 Valverde,2021,5,val
-8.307859,-6.835182,-1.3340237,6.1744933,27 Valverde,2021,6,val
-11.01198,-7.19797,-1.7504324,5.1540585,27 Valverde,2021,7,val
-10.752834,-7.145953,-3.1676996,4.696596,27 Valverde,2021,8,val
-14.074416,-7.8865814,-4.3388915,3.6912563,27 Valverde,2021,9,val
-8.549929,-7.9262476,-7.371101,5.8884006,27 Valverde,2021,10,val
-14.897471,-9.525106,-6.9610443,1.5906148,27 Valverde,2021,11,val
-8.7005205,-7.284613,-7.4047885,-0.08856306,27 Valverde,2021,12,val
-9.9398,-7.133168,-8.426139,-2.0057292,27 Valverde,2021,13,val
-6.8139925,-7.702943,-9.49123,0.116389304,27 Valverde,2021,14,val
-15.861507,-9.187375,-8.985444,-7.2315526,27 Valverde,2021,15,val
-12.062905,-5.6902804,-5.8919177,-9.692642,27 Valverde,2021,16,val
-10.05114,-5.936475,-6.7039514,-7.5580225,27 Valverde,2021,17,val
-11.361169,-5.1507735,-5.15051,-10.91277,27 Valverde,2021,18,val
-9.625515,-4.1839232,-4.071831,-12.245184,27 Valverde,2021,19,val
-7.9384594,-5.3511105,-4.1261306,-12.370048,27 Valverde,2021,20,val
-4.072244,-4.3183646,-3.6440144,-10.467918,27 Valverde,2021,21,val
-2.8531342,-3.4230409,-2.847729,-10.214849,27 Valverde,2021,22,val
-1.9608979,-3.4980612,-2.6218762,-12.773244,27 Valverde,2021,23,val
-2.1807601,-2.4228108,-1.043955,-13.867393,27 Valverde,2021,24,val
-2.6064265,-2.2920215,-0.558892,-14.966452,27 Valverde,2021,25,val
-1.2996801,-1.8653976,0.028110258,-14.760644,27 Valverde,2021,26,val
-5.578974,0.51353925,4.867609,-16.233627,27 Valverde,2021,27,val
-5.5916567,0.419001,5.9510846,-16.326376,27 Valverde,2021,28,val
-8.739728,12.573288,-1.7748611,-4.089863,27 Valverde,2021,29,val
-8.952356,12.769829,-1.9922827,-4.1960893,27 Valverde,2021,30,val
-8.418478,12.294864,-2.1828659,-4.504663,27 Valverde,2021,31,val
-11.915484,12.150457,11.638718,0.24628688,27 Valverde,2021,32,val
-7.324574,11.885643,0.9713687,-2.4106786,27 Valverde,2021,33,val
-9.076793,12.092803,-1.5657603,-6.478058,27 Valverde,2021,34,val
6.0318465,10.700193,-4.0186276,-0.43116495,27 Valverde,2021,35,val
4.692303,11.229851,-4.9337845,0.92602044,27 Valverde,2021,36,val
4.0118313,10.583305,-4.61639,4.223609,27 Valverde,2021,37,val
3.6878662,9.948903,-3.7113628,4.9863925,27 Valverde,2021,38,val
5.449994,10.258733,-4.284294,8.112939,27 Valverde,2021,39,val
5.8992715,7.597013,-2.7697136,5.635957,27 Valverde,2021,40,val
8.9843445,3.8354652,-3.5567663,7.2947373,27 Valverde,2021,41,val
4.7105417,6.948236,-1.0884519,8.992288,27 Valverde,2021,42,val
8.125843,5.055067,-1.3447826,8.827334,27 Valverde,2021,43,val
6.3936467,4.388089,-0.41455117,8.73544,27 Valverde,2021,44,val
7.816318,3.4051719,-0.53308064,9.563502,27 Valverde,2021,45,val
7.3832994,2.152035,0.15721954,9.479202,27 Valverde,2021,46,val
5.2680216,2.137752,-0.68807054,13.118151,27 Valverde,2021,47,val
-0.53924274,-4.2111454,2.8374205,10.566756,27 Valverde,2021,48,val
-0.98169386,-4.3528214,2.8679667,10.244527,27 Valverde,2021,49,val
-1.3776418,-4.349618,3.0857754,10.597406,27 Valverde,2021,50,val
-0.6348349,-5.388052,2.6231031,10.752996,27 Valverde,2021,51,val
-14.362547,-0.40960082,8.027051,5.616861,27 Valverde,2021,52,val
-9.812219,-5.051373,17.222372,4.140323,28 Monseñor Nouel,2015,1,train
-10.194925,-7.2696905,16.772766,4.4604273,28 Monseñor Nouel,2015,2,train
-10.6494055,-9.197155,15.963255,4.257079,28 Monseñor Nouel,2015,3,train
-12.666787,-11.769091,15.24028,3.5411592,28 Monseñor Nouel,2015,4,train
-1.7821234,-16.534819,4.113366,4.3545103,28 Monseñor Nouel,2015,5,train
-4.2798934,-16.23789,1.7189429,4.9256067,28 Monseñor Nouel,2015,6,train
-5.7044516,-17.536257,1.3549443,4.3392487,28 Monseñor Nouel,2015,7,train
7.717097,-14.705589,-6.6929073,3.7599816,28 Monseñor Nouel,2015,8,train
-6.1021733,-17.724833,-3.125392,1.2563835,28 Monseñor Nouel,2015,9,train
-4.6313477,-17.256168,-3.565686,-0.12795618,28 Monseñor Nouel,2015,10,train
-5.4278307,-17.743181,-4.3068843,-1.4771637,28 Monseñor Nouel,2015,11,train
-6.297835,-18.37144,-5.3061333,-4.8474727,28 Monseñor Nouel,2015,12,train
-6.3271856,-16.486252,-5.4329405,-7.3568993,28 Monseñor Nouel,2015,13,train
-3.471639,-15.2140255,-8.4394865,-2.7886174,28 Monseñor Nouel,2015,14,train
-3.239274,-13.827402,-8.56853,-3.9192054,28 Monseñor Nouel,2015,15,train
-6.124881,-14.548745,-8.641607,-8.477003,28 Monseñor Nouel,2015,16,train
-8.340254,-13.631496,-7.4999723,-13.500814,28 Monseñor Nouel,2015,17,train
-11.607889,2.268754,-18.293282,-12.691679,28 Monseñor Nouel,2015,18,train
-7.9636045,2.7867742,-18.257973,-8.294239,28 Monseñor Nouel,2015,19,train
-6.508382,3.5183883,-17.055532,-7.698083,28 Monseñor Nouel,2015,20,train
-1.6343236,2.0832531,-15.6480665,-5.9946003,28 Monseñor Nouel,2015,21,train
-0.19766855,2.469568,-15.184924,-5.573314,28 Monseñor Nouel,2015,22,train
-0.8993543,4.930898,-13.755798,-8.274,28 Monseñor Nouel,2015,23,train
-1.8606645,7.442789,-12.71064,-9.719803,28 Monseñor Nouel,2015,24,train
-0.15603876,7.7353606,-11.06247,-8.579152,28 Monseñor Nouel,2015,25,train
0.49823728,8.709267,-10.2506895,-8.736608,28 Monseñor Nouel,2015,26,train
-6.174835,15.606081,9.883027,-8.2403,28 Monseñor Nouel,2015,27,train
