z1,z2,z3,z4,z5,z6,z7,z8,province,year,week,split
-0.9850557,10.52755,0.44275025,-5.4083304,-5.96979,9.226964,-2.6045241,1.2428093,29 Monte Plata,2016,48,train
0.037747968,13.415866,2.4939482,-3.73946,-4.7152195,9.769233,-3.4845,3.2398462,29 Monte Plata,2016,49,train
1.448926,13.176285,1.4477482,-2.6549869,-5.32267,9.109132,-3.3520553,2.754461,29 Monte Plata,2016,50,train
2.7114844,16.055029,3.1206071,-2.7500732,-6.311057,9.02177,-5.5199933,3.3844013,29 Monte Plata,2016,51,train
-3.2565484,10.012029,-1.3105665,-7.895816,-5.7760763,1.206177,22.870226,-6.2612553,29 Monte Plata,2016,52,train
-2.3753314,7.95494,-0.545749,-6.317761,-2.066632,0.12848215,18.188818,-3.1116908,29 Monte Plata,2017,1,train
2.7956038,15.80391,2.7345798,-5.285678,-1.4987471,-3.8217816,25.352516,-1.3571378,29 Monte Plata,2017,2,train
0.5717987,13.70263,3.946806,-9.757222,2.983462,-9.408838,25.592783,-0.031645156,29 Monte Plata,2017,3,train
1.0704539,9.53258,0.056885276,-6.827407,5.661421,-5.677853,19.403507,-1.7221185,29 Monte Plata,2017,4,train
5.484742,10.242149,-0.6914322,0.32587385,2.4628193,2.6083615,3.1913018,-0.8706704,29 Monte Plata,2017,5,train
8.649783,10.427181,-1.6179587,4.0889525,1.1725893,0.99115586,5.604161,-3.2963054,29 Monte Plata,2017,6,train
9.66171,10.130888,-1.5810701,3.6712744,2.9832957,-0.4825533,4.6468525,-3.1813285,29 Monte Plata,2017,7,train
7.49497,8.308973,-1.0406561,2.8081357,5.417529,-1.3259311,2.2254968,-0.844809,29 Monte Plata,2017,8,train
5.9357066,6.324612,-1.6399372,2.4715824,5.2707033,-1.5056449,5.16442,-2.3363655,29 Monte Plata,2017,9,train
12.732061,13.274477,1.143838,5.008013,11.079805,4.059522,4.416754,-8.426883,29 Monte Plata,2017,10,train
5.430537,7.2669864,3.5301547,2.6104558,9.164814,2.6653368,0.93441844,-3.467101,29 Monte Plata,2017,11,train
9.685927,7.5301094,2.0845487,0.12696666,11.088871,1.5688559,-1.9940369,-7.0569673,29 Monte Plata,2017,12,train
4.847164,4.1631894,1.7742835,0.8319455,11.965336,0.46432194,0.53681016,-3.9703841,29 Monte Plata,2017,13,train
4.158581,1.4536548,-1.0167097,4.194307,6.1938477,-1.1044757,0.20851693,-2.3318944,29 Monte Plata,2017,14,train
4.628288,2.4626262,-2.2209053,3.806524,7.659075,-1.583968,0.7548595,-1.8534123,29 Monte Plata,2017,15,train
13.61827,6.8315167,-6.7811427,-4.816773,4.8074336,-3.5319774,3.482096,-13.309598,29 Monte Plata,2017,16,train
12.627919,5.751323,-5.032574,-9.102168,2.1199386,-3.0955052,-3.6151006,-16.293667,29 Monte Plata,2017,17,train
7.545336,1.7916323,-2.7509937,3.0406494,3.1254027,-0.393593,-2.783335,-8.269474,29 Monte Plata,2017,18,train
6.477233,1.0471092,-3.2416012,4.028982,5.2874722,1.5993916,-4.550823,-6.3068504,29 Monte Plata,2017,19,train
5.516353,2.5402982,-3.026472,3.3981209,3.64903,2.5224972,2.559811,-7.842677,29 Monte Plata,2017,20,train
1.1001536,-0.5694452,-0.29899445,1.6056408,6.5221605,1.5775889,-3.6612062,-2.826272,29 Monte Plata,2017,21,train
1.8922383,0.46690795,0.010003982,-0.41396713,5.9324646,2.9256184,-5.920491,-3.8693664,29 Monte Plata,2017,22,train
0.3752958,-3.3358421,-2.2660723,3.2465484,5.0524793,1.8806405,-4.975904,-4.009174,29 Monte Plata,2017,23,train
-0.39068812,-1.5465167,-2.289767,-1.091458,4.9632626,0.7223246,-3.7334192,-1.8336782,29 Monte Plata,2017,24,train
-0.60524946,-2.2926056,-2.188482,1.0313208,3.9576206,2.3208883,-4.9149776,-2.709939,29 Monte Plata,2017,25,train
-1.1932096,-3.194132,-2.9036164,0.11755197,3.1280289,3.379484,-5.5460734,-3.9021077,29 Monte Plata,2017,26,train
-10.817749,-1.9431282,0.5561011,-11.590002,2.4155073,2.1312695,13.397401,-4.932709,29 Monte Plata,2017,27,train
-13.492661,-1.9118019,1.4760334,-14.286735,0.659849,3.065892,13.991005,-5.973438,29 Monte Plata,2017,28,train
-12.156002,-2.3274765,1.0236409,-10.26144,1.4843335,3.7974567,12.98068,-5.2645597,29 Monte Plata,2017,29,train
-10.898806,-3.9076097,-1.1933832,-10.471505,1.8288409,4.045302,12.159501,-7.6262226,29 Monte Plata,2017,30,train
-10.3593025,-2.2693567,-0.2906298,-9.046088,1.5565243,3.8764791,11.784553,-5.503933,29 Monte Plata,2017,31,train
-11.119904,-2.1446185,-1.3809713,-11.410987,0.11707048,3.7335625,11.000888,-5.5035644,29 Monte Plata,2017,32,train
-10.333626,-1.4418775,-0.6517491,-11.452275,-0.8934502,5.49848,8.696974,-6.6002364,29 Monte Plata,2017,33,train
-10.909797,-2.8698053,-1.885822,-9.24858,-0.5848566,4.0707364,11.4075575,-5.863481,29 Monte Plata,2017,34,train
-2.3089492,-0.96827316,-4.2767053,-0.30726266,2.0146472,8.026493,-2.6590416,-5.9324875,29 Monte Plata,2017,35,train
-2.6939862,0.7457606,-0.30268115,-4.14263,1.5644991,10.036319,-5.392756,-8.099642,29 Monte Plata,2017,36,train
-1.3226473,1.0878338,-2.5279357,-3.4713764,1.7378153,10.81924,-7.4514327,-8.65898,29 Monte Plata,2017,37,train
-4.6434245,1.9638176,2.327003,-6.851595,2.248144,10.474252,-5.1681046,-6.204065,29 Monte Plata,2017,38,train
-1.2415624,2.1156273,-0.9776731,-2.3111134,1.3994008,8.747043,-4.7073336,-5.6363826,29 Monte Plata,2017,39,train
-0.5364966,5.095457,1.5693439,-2.746302,2.9271026,11.657407,-4.6655793,-7.3436313,29 Monte Plata,2017,40,train
1.0622814,5.3485045,0.12959388,-3.6450887,3.3157976,10.511348,-5.0513163,-6.458372,29 Monte Plata,2017,41,train
-0.5346215,5.776852,2.1758125,-3.8225687,3.2456675,10.50154,-2.8398561,-5.5561633,29 Monte Plata,2017,42,train
1.5494481,6.799043,0.1956845,-1.7878593,2.905566,10.594932,-4.8499236,-4.4942174,29 Monte Plata,2017,43,train
0.65160805,7.0000367,0.6643984,-1.8400266,3.079483,9.959669,-3.0011306,-3.2796268,29 Monte Plata,2017,44,train
5.719698,15.240405,4.1732597,-16.190044,0.2151122,10.617489,-13.44745,-12.9571,29 Monte Plata,2017,45,train
6.957515,16.44471,1.3234574,-16.514904,-1.9683826,11.518067,-8.110783,-14.384936,29 Monte Plata,2017,46,train
2.0190287,12.616557,3.9535434,-4.1006193,1.673872,12.815685,-3.7602515,-3.1405993,29 Monte Plata,2017,47,train
1.7017739,11.915148,2.6868157,-2.1469061,1.6323365,11.3506365,-2.5776982,-1.1057388,29 Monte Plata,2017,48,train
-1.4319073,12.06985,0.24899161,-4.698246,-5.086436,10.01429,-1.3771111,2.783737,29 Monte Plata,2017,49,train
-0.045773845,13.575907,-0.21876132,-5.2048426,-4.0227757,8.620816,-1.4113383,4.0813427,29 Monte Plata,2017,50,train
-2.6422338,15.334184,3.8530412,-5.3772054,-5.250536,10.61221,-0.980061,5.727603,29 Monte Plata,2017,51,train
-8.8093815,9.496105,5.7728367,-13.4723425,-3.3005726,2.4417572,11.364207,3.3103516,29 Monte Plata,2017,52,train
-8.695613,13.092393,13.74805,-18.046568,5.3993998,6.4171777,13.263448,-2.5959532,29 Monte Plata,2018,1,train
-6.7087774,11.927658,12.7948475,-16.053932,6.7552614,4.7381697,12.653959,-2.3697586,29 Monte Plata,2018,2,train
-9.232682,10.119224,15.782501,-14.951576,7.0237045,1.7604685,16.279198,-3.0927978,29 Monte Plata,2018,3,train
-9.096793,9.623111,16.671257,-14.241211,8.299948,0.707506,16.945377,-2.6355298,29 Monte Plata,2018,4,train
4.2965612,17.318718,9.93334,-3.5277004,8.824355,8.3589,-2.3659391,1.0339093,29 Monte Plata,2018,5,train
15.578704,16.291843,-0.90476173,8.72135,-0.48222813,-2.7573824,10.431002,-5.1444955,29 Monte Plata,2018,6,train
17.237165,16.284945,0.13729079,7.7835593,2.621477,-5.5806828,10.995894,-4.190108,29 Monte Plata,2018,7,train
14.686577,12.868454,0.6871461,8.685297,4.9423447,-5.933661,11.446021,-4.015519,29 Monte Plata,2018,8,train
15.569821,12.814861,-0.9772075,3.165937,10.274952,-9.504959,6.2781687,-1.983604,29 Monte Plata,2018,9,train
7.2174907,12.106307,7.1959524,0.9099538,14.077413,5.7634864,0.11234546,-4.5186296,29 Monte Plata,2018,10,train
5.9866133,9.813325,7.4797683,1.0610211,12.042342,6.9849415,-0.33185178,-5.9043374,29 Monte Plata,2018,11,train
6.251362,10.87881,6.792995,0.21579066,12.987441,7.779578,3.48964,-8.57306,29 Monte Plata,2018,12,train
11.813521,13.550568,9.702509,7.6390824,18.665287,4.0472846,2.196189,-7.4723115,29 Monte Plata,2018,13,train
8.00943,2.6525729,1.4160526,3.1630657,12.511023,-3.3542995,2.7279851,-6.755702,29 Monte Plata,2018,14,train
9.6358,4.462713,0.9794607,5.3565526,11.326215,-1.8427175,6.0796957,-9.558454,29 Monte Plata,2018,15,train
9.785481,3.6719828,0.3273063,2.9274714,12.0941305,-2.552044,4.391273,-9.688502,29 Monte Plata,2018,16,train
8.151289,2.5606062,0.6747509,5.512684,12.514179,0.20646885,3.4930317,-10.329782,29 Monte Plata,2018,17,train
9.419038,3.5815568,-0.25572255,2.608428,10.905748,0.12152121,4.765837,-13.05938,29 Monte Plata,2018,18,train
13.187644,4.1979175,-3.1503444,8.065406,11.582906,-1.3404195,9.081002,-16.66641,29 Monte Plata,2018,19,train
12.377233,3.4414184,-2.8777819,8.187784,10.572213,-0.49779174,8.192968,-18.422962,29 Monte Plata,2018,20,train
8.085213,-0.12289351,-4.785787,5.3918805,12.533221,0.99023473,7.115542,-15.8605585,29 Monte Plata,2018,21,train
8.053712,-0.55449736,-4.44457,7.4568954,11.04797,3.0274844,6.6721344,-19.059206,29 Monte Plata,2018,22,train
6.6515007,-4.7348104,-9.164161,8.961711,9.795668,-0.14581122,9.49006,-17.226082,29 Monte Plata,2018,23,train
6.315543,-4.9825473,-9.766556,6.638161,8.9957485,0.38090333,8.542077,-17.993757,29 Monte Plata,2018,24,train
12.113846,4.312163,-12.9099655,7.559852,5.0636635,2.200385,15.04876,-20.068193,29 Monte Plata,2018,25,train
7.066892,-1.9076097,-12.242361,7.7893567,7.2688923,2.8252926,11.760775,-18.32281,29 Monte Plata,2018,26,train
-13.424865,-8.088716,4.067149,-10.828798,10.358135,-3.318719,9.564144,-2.204963,29 Monte Plata,2018,27,train
-13.965055,-4.9906545,6.8906193,-14.39366,7.410399,-0.5718688,5.009947,-1.0573655,29 Monte Plata,2018,28,train
-15.062856,-7.502858,5.970094,-14.013322,7.2619076,0.332825,5.1941524,-4.3950706,29 Monte Plata,2018,29,train
-14.907216,-6.372827,5.5894823,-13.118843,8.320013,-0.97614413,6.004988,-1.079453,29 Monte Plata,2018,30,train
-15.251484,-9.120041,4.8754177,-11.828767,7.793396,-1.2365391,7.6162453,-3.6197808,29 Monte Plata,2018,31,train
-14.2362385,-8.1357,0.9924503,-13.226923,2.8631322,-1.5213096,3.9941425,-1.8946612,29 Monte Plata,2018,32,train
-18.094543,-8.537109,3.688744,-14.217829,0.32533193,-2.54015,6.448827,-2.8364205,29 Monte Plata,2018,33,train
-14.522733,-8.336119,1.3918242,-13.1628475,3.2512007,-2.8342328,6.7813587,-1.8780903,29 Monte Plata,2018,34,train
-0.13085711,-2.4813788,-3.9895513,-14.394399,3.328823,-2.608542,-11.154486,-7.5421453,29 Monte Plata,2018,35,train
-4.731152,-5.045253,-3.4028397,-3.404567,2.16296,3.7770147,-10.158717,-2.3711386,29 Monte Plata,2018,36,train
-6.342242,-4.7718453,-1.1436067,-4.0006337,0.38469765,3.544891,-8.296306,-1.0408379,29 Monte Plata,2018,37,train
-6.4397373,-4.1825275,-1.0782251,-4.455949,0.16922598,3.2398493,-6.8936596,0.0070581483,29 Monte Plata,2018,38,train
-5.3282866,-3.6804419,-1.0429876,-3.9087903,-0.24700606,3.1060817,-8.733443,-0.5981639,29 Monte Plata,2018,39,train
-1.6435218,0.3909442,-0.9940237,-5.698229,1.8617694,1.7981719,-14.969551,2.5985665,29 Monte Plata,2018,40,train
4.069565,2.6760035,-3.9403007,-12.673222,-0.35692048,-2.9149458,-11.412287,-4.903708,29 Monte Plata,2018,41,train
1.4825253,2.0459275,-2.686209,1.4779934,-1.3361984,4.280786,-9.159973,0.013227032,29 Monte Plata,2018,42,train
1.5062146,2.8426716,-3.4157157,3.1397505,-1.2788877,4.862476,-7.8969903,0.8793129,29 Monte Plata,2018,43,train
0.63623786,3.4780285,-2.6429007,0.92714894,-0.8062938,3.6536202,-7.3335686,2.351562,29 Monte Plata,2018,44,train
0.022669753,5.3518887,-0.29955715,-1.5586454,-4.8247385,3.5973063,-11.637623,3.150255,29 Monte Plata,2018,45,train
-1.2090256,5.6878657,1.1576442,-3.354076,-5.7655315,3.3834076,-10.063689,3.6938097,29 Monte Plata,2018,46,train
-0.12326696,7.261949,-1.3099575,-2.3048792,-4.0331664,2.8499646,-7.1720333,6.2403054,29 Monte Plata,2018,47,train
1.1087288,9.450216,-1.3638595,-2.0378923,-5.602607,3.086372,-7.403019,7.2314897,29 Monte Plata,2018,48,train
3.0456245,10.252027,-0.7228439,0.654297,-4.412325,4.1152883,-6.8393183,6.266614,29 Monte Plata,2018,49,train
3.2301812,12.951447,0.12373788,0.24979039,-5.086636,3.9697344,-7.51538,9.004019,29 Monte Plata,2018,50,train
4.197279,13.573924,-0.6686327,-2.089982,-4.582545,2.456466,-6.565855,8.266395,29 Monte Plata,2018,51,train
-13.634891,4.224534,5.207683,-13.581878,-4.3109016,-5.4290767,18.640223,6.552974,29 Monte Plata,2018,52,train
-0.6185639,8.06309,-2.6928027,-5.3998933,-3.910829,-5.045127,18.72015,0.28583947,29 Monte Plata,2019,1,train
0.4665802,7.8407974,-1.7267314,-7.7886405,-2.7030373,-9.059766,22.413454,-1.2669038,29 Monte Plata,2019,2,train
1.1472927,7.3472266,-0.9400256,-6.370772,-0.35483852,-11.098487,23.928497,-1.2860664,29 Monte Plata,2019,3,train
1.8397307,6.3698206,-0.34642386,-4.432578,0.9772123,-11.571078,23.44428,-1.84502,29 Monte Plata,2019,4,train
8.409245,11.765558,-2.6165993,2.1290784,-1.7934588,-2.1419282,0.695482,3.6534138,29 Monte Plata,2019,5,train
14.586199,12.773171,-5.936712,9.226769,-3.0275168,-6.8271937,8.766256,-0.9614614,29 Monte Plata,2019,6,train
12.915051,9.115639,-5.5120378,6.583307,-1.0637513,-7.3124824,7.8570914,-2.1269717,29 Monte Plata,2019,7,train
10.617744,7.2979374,-5.5897713,8.313166,0.73885536,-6.9441977,8.801574,-1.7814463,29 Monte Plata,2019,8,train
10.150265,6.039915,-6.0110216,6.2364845,3.1237397,-8.782986,7.903973,-0.6015163,29 Monte Plata,2019,9,train
10.109546,5.783238,-4.043241,4.304224,4.5126653,-6.2726145,4.3469872,-2.5367954,29 Monte Plata,2019,10,train
10.137041,5.0204268,-1.7383028,4.7207203,7.435987,-8.270761,2.418428,-0.68702054,29 Monte Plata,2019,11,train
11.345811,4.263207,-2.8613334,6.4712143,8.2253065,-8.108012,-0.28303516,-1.2964668,29 Monte Plata,2019,12,train
13.665089,3.2645462,-4.3593884,6.998506,3.7773397,-7.2866,1.3612858,-9.024374,29 Monte Plata,2019,13,train
9.703861,1.5353353,-1.9553602,7.038845,7.287876,-5.932732,1.8659621,-5.152548,29 Monte Plata,2019,14,train
8.367863,0.5733832,-1.9464246,6.137173,8.978114,-5.732514,0.81948346,-4.2660985,29 Monte Plata,2019,15,train
7.008799,-0.095750086,-3.126033,5.7640247,10.087711,-5.1243715,1.2411345,-3.9798062,29 Monte Plata,2019,16,train
6.5172377,-0.87516296,-4.7305474,2.2778249,8.742046,-5.1873155,1.7733194,-5.598946,29 Monte Plata,2019,17,train
2.3097847,-2.02363,1.4900239,-0.49294087,9.786148,-5.4307623,-5.239295,-0.11513582,29 Monte Plata,2019,18,train
2.5863547,-2.0252748,-0.53463024,-0.4008922,8.361963,-4.427,-6.54077,-0.038879097,29 Monte Plata,2019,19,train
2.0845025,-5.194162,-1.0167305,2.8025944,7.788046,-2.6485927,-6.969255,-3.408838,29 Monte Plata,2019,20,train
0.42466947,-2.72035,0.4314409,-2.3929386,5.4658465,-2.8405232,-8.367713,-0.9345451,29 Monte Plata,2019,21,train
3.8620427,-2.5984206,-3.910161,-9.900959,6.084831,-6.0471606,-9.533366,-7.156159,29 Monte Plata,2019,22,train
1.7103633,-4.244142,-2.7643044,2.5707037,3.9189992,0.5179128,-10.836753,-4.2622886,29 Monte Plata,2019,23,train
0.0043044314,-5.8737216,-3.9976962,3.0031984,5.490958,1.1967094,-7.418337,-4.564437,29 Monte Plata,2019,24,train
-1.6437148,-7.57535,-3.7800837,1.7293828,5.0691805,0.8952938,-4.60259,-5.2096744,29 Monte Plata,2019,25,train
-1.959976,-6.1622615,-4.5737987,-1.3090614,4.3823924,0.5589826,-4.0752864,-4.220331,29 Monte Plata,2019,26,train
-11.111867,-7.8360596,-3.8766706,-10.202546,2.9700024,-3.0031834,9.927566,-3.2032104,29 Monte Plata,2019,27,train
-14.293712,-6.2859664,-2.4874685,-10.995816,-1.2035048,-1.2998395,10.671602,-0.893868,29 Monte Plata,2019,28,train
-13.919801,-8.701691,-4.157204,-10.870548,-1.3312793,-0.88869196,11.104441,-4.44275,29 Monte Plata,2019,29,train
-10.538712,-8.043099,-5.4628706,-7.9520226,0.39337027,-1.8054547,10.820835,-4.5863543,29 Monte Plata,2019,30,train
-5.8219414,-5.1450768,-8.412011,-17.679808,-2.4427009,-6.004222,8.986916,-9.462537,29 Monte Plata,2019,31,train
-10.918623,-6.3894477,-5.6084867,-7.489296,-2.4651968,1.3005786,10.653958,-5.1731443,29 Monte Plata,2019,32,train
-10.850445,-6.0187507,-6.3754416,-9.249444,-3.5518112,0.44550565,11.733922,-5.3399386,29 Monte Plata,2019,33,train
-11.652783,-4.947769,-5.754989,-9.915273,-5.401993,1.4384323,11.463468,-4.9479327,29 Monte Plata,2019,34,train
-3.010501,-4.7724032,-9.7468815,0.28971267,1.1315187,5.0828147,-1.3792783,-6.0435963,29 Monte Plata,2019,35,train
-5.5791373,-4.4244313,-9.50458,-2.3148453,-3.458344,5.719601,-2.7148776,-3.5882957,29 Monte Plata,2019,36,train
-3.8525121,-5.277923,-9.1626005,-0.91907567,-2.4367726,4.6914945,-3.3829634,-4.2426677,29 Monte Plata,2019,37,train
-1.0185429,-1.5648733,-11.367666,-11.698602,-5.762741,1.2642587,-4.657859,-7.306063,29 Monte Plata,2019,38,train
-5.4589,-3.0321426,-8.169422,-4.3666434,-7.290713,6.5937185,-5.737037,-4.666689,29 Monte Plata,2019,39,train
-4.286858,-0.92161644,-6.68164,-2.1487162,-6.3559766,7.0096054,-5.728819,-2.6651728,29 Monte Plata,2019,40,train
-1.2169043,0.48896873,-6.6042514,-0.118705004,-2.9324563,4.690172,-3.5654254,-1.0270174,29 Monte Plata,2019,41,train
-1.6557636,1.1669062,-7.0537496,-1.2088984,-2.5167744,4.5938888,-2.7249572,-0.36653057,29 Monte Plata,2019,42,train
-3.1284583,0.9590889,-5.4466205,-4.8658476,-6.755782,5.2489924,-7.5026603,-0.85887134,29 Monte Plata,2019,43,train
-3.5087805,1.9058276,-4.854914,-1.0522393,-4.6071525,5.3861766,-4.003267,2.0783923,29 Monte Plata,2019,44,train
-3.9257512,2.6696103,-3.8212674,-2.6104133,-5.8508673,4.969686,-4.2070017,3.0936017,29 Monte Plata,2019,45,train
-2.1425788,4.540435,-4.0366044,-2.762238,-7.444469,5.56607,-5.279059,2.9320292,29 Monte Plata,2019,46,train
-3.918639,5.85483,-4.966503,-5.108714,-5.503936,4.010722,-2.2687337,5.580198,29 Monte Plata,2019,47,train
-3.209755,7.3173175,-5.336278,-4.8244658,-6.15073,3.8785107,-1.9950839,6.5490804,29 Monte Plata,2019,48,train
3.5487478,6.753251,-8.732638,0.3303355,-8.470747,4.926023,1.4993017,-2.9318218,29 Monte Plata,2019,49,train
7.0003133,10.893393,-8.806791,1.2848294,-11.832387,4.128084,1.0546904,-5.350738,29 Monte Plata,2019,50,train
5.458768,10.897701,-7.0378075,0.55210394,-9.671423,3.5328796,3.176547,0.024734264,29 Monte Plata,2019,51,train
-0.33784002,5.9217887,-7.3193626,-3.8851845,-8.227747,-2.0894186,16.476767,-2.6785808,29 Monte Plata,2019,52,train
-5.9980726,3.9315143,-3.5113723,-6.545308,-6.3587694,-2.6482353,19.147673,-0.7890288,29 Monte Plata,2020,1,val
-4.812465,4.7067947,-2.226285,-5.250591,-5.290704,-4.2757425,19.010536,0.44793233,29 Monte Plata,2020,2,val
-1.0375748,6.689242,-2.1324816,-2.3915665,-3.8184974,-7.094253,22.342958,-1.0055392,29 Monte Plata,2020,3,val
0.8758227,6.100964,-2.578261,-4.5248933,-3.5338688,-9.765726,23.535229,-4.058326,29 Monte Plata,2020,4,val
5.758294,7.6562257,-3.6216943,2.8223813,-1.4414659,-0.18077168,-2.0472586,2.651594,29 Monte Plata,2020,5,val
5.7444487,5.6208086,-4.5973277,4.7349796,-1.4675349,-0.41540846,-0.680241,0.39530584,29 Monte Plata,2020,6,val
5.567495,4.859583,-4.0698004,3.1229773,-0.04641192,-1.2162619,-1.7650882,0.80673194,29 Monte Plata,2020,7,val
7.3032765,4.7734,-4.6374846,3.6561732,-0.16425686,-1.2888573,-2.6509278,-1.0464311,29 Monte Plata,2020,8,val
5.3956833,3.5125868,-4.5280733,1.2904489,2.4596014,-2.337612,-1.8663656,0.2231877,29 Monte Plata,2020,9,val
7.150242,3.347717,-4.167561,2.474575,1.1723025,-1.8169419,-3.9312446,-1.327919,29 Monte Plata,2020,10,val
10.201945,4.5085044,-3.1553943,3.7906957,1.7664601,-3.6953857,-6.9966545,-2.4238982,29 Monte Plata,2020,11,val
8.440087,4.462776,-2.7407858,8.135768,4.924653,-3.5814497,-6.3876047,0.690589,29 Monte Plata,2020,12,val
8.020354,2.643219,-3.3813016,4.402936,3.8149579,-2.4742017,-6.886096,-1.1520509,29 Monte Plata,2020,13,val
6.773476,2.225679,-2.2478273,4.505943,6.754171,-1.4146404,-5.2465405,-1.5073336,29 Monte Plata,2020,14,val
4.897598,0.6900603,-2.2270288,2.7101934,3.837441,-0.33287853,-1.8880466,-3.655623,29 Monte Plata,2020,15,val
4.96791,0.25231043,-2.9270463,2.5931232,5.417258,-0.6475689,-2.0779052,-2.9740071,29 Monte Plata,2020,16,val
3.3348424,-0.107986614,-3.0376003,3.5111969,5.8047614,-0.21197973,-1.0160395,-2.525228,29 Monte Plata,2020,17,val
3.8154364,0.103903234,-3.8567514,3.0865839,5.8486753,0.22468661,-1.5044585,-2.997637,29 Monte Plata,2020,18,val
4.310266,1.1892449,-1.7995327,2.9854171,6.475601,2.8400395,0.31430528,-6.654486,29 Monte Plata,2020,19,val
2.0133245,0.51124847,0.71157384,2.861662,9.202092,2.956153,-5.208356,-3.6170468,29 Monte Plata,2020,20,val
1.0100939,-0.16990688,0.97423553,-0.06564701,8.280271,3.2698443,-2.9043562,-4.4479146,29 Monte Plata,2020,21,val
1.6904061,0.5031505,0.49610692,0.07738145,8.394454,4.7931285,-5.4008656,-5.4702444,29 Monte Plata,2020,22,val
0.54091114,-2.4431486,-3.0308108,0.022132754,5.599313,0.9499041,-3.092075,-3.5059333,29 Monte Plata,2020,23,val
0.09527412,-2.8576963,-4.297748,0.3012018,6.375609,1.7771648,-3.3380547,-3.9475658,29 Monte Plata,2020,24,val
-0.5961693,-4.0027747,-3.489189,1.0178264,5.1293874,2.4510233,-2.8730006,-5.0316787,29 Monte Plata,2020,25,val
-3.016049,-2.6305184,-3.072779,-2.4146042,3.586584,2.9826865,-0.7982808,-2.6375954,29 Monte Plata,2020,26,val
-10.885307,-2.3082967,-0.5907779,-9.42027,1.6929858,4.4408946,10.966962,-5.383227,29 Monte Plata,2020,27,val
-10.661421,-3.279351,-1.5392543,-9.39257,1.8458238,4.684355,10.919032,-6.352019,29 Monte Plata,2020,28,val
-9.592829,-3.4307475,-3.3558624,-9.907091,2.5689354,4.719204,9.773435,-6.8615746,29 Monte Plata,2020,29,val
-8.866139,-2.3312318,-2.233706,-9.301226,1.8520637,3.866853,9.353272,-5.547685,29 Monte Plata,2020,30,val
-7.3060174,-2.4768507,-0.85642725,-17.782856,3.2083702,2.2737265,5.6612496,-9.485972,29 Monte Plata,2020,31,val
-8.087832,-1.2475353,0.5930154,-7.930293,8.602895,7.5760174,11.90232,-10.202234,29 Monte Plata,2020,32,val
-6.778793,2.5401573,0.90008754,-8.16295,7.5502844,8.80285,10.611017,-7.7550354,29 Monte Plata,2020,33,val
0.28636387,3.041131,-6.1829123,-22.572037,10.153949,4.8198643,6.0578637,-15.129039,29 Monte Plata,2020,34,val
-2.2659292,0.0048359227,-1.2120438,-1.7604104,7.7171116,11.454078,0.82178366,-10.6368885,29 Monte Plata,2020,35,val
-3.671316,4.566422,2.7961657,-7.303573,6.031161,15.3696375,-2.218958,-10.350588,29 Monte Plata,2020,36,val
-1.1921402,4.0516725,-0.64033824,-2.2861726,6.8636694,14.156831,-1.9402626,-9.2619,29 Monte Plata,2020,37,val
-2.2529323,2.8776038,-0.6272423,-2.5940945,6.050613,12.962761,0.39954776,-9.232496,29 Monte Plata,2020,38,val
-2.3467107,3.7869244,-1.0634024,-2.3150897,5.9724183,13.572517,0.21006612,-8.320363,29 Monte Plata,2020,39,val
-4.5345345,6.3972607,1.2052351,-9.048822,5.0720973,15.663879,-2.874608,-8.074903,29 Monte Plata,2020,40,val
-1.208171,5.9772778,-2.0426877,-5.1736207,3.8345902,12.29149,-0.82335746,-6.2378664,29 Monte Plata,2020,41,val
-0.31674087,6.875078,-0.9312109,-4.8854036,0.6834112,14.897064,-3.9013042,-9.498567,29 Monte Plata,2020,42,val
-2.5327213,7.101204,-0.93102473,-3.6853197,2.1573508,14.38899,-0.070388086,-5.7530694,29 Monte Plata,2020,43,val
-3.849936,8.316219,2.2912016,-6.251393,1.7740501,16.020325,0.8757995,-6.570976,29 Monte Plata,2020,44,val
2.3426437,13.078047,3.7268682,-15.56338,3.261212,12.951748,-3.349536,-12.029889,29 Monte Plata,2020,45,val
0.21188572,12.878583,7.1408963,-15.630089,5.5574884,11.441702,-3.2095044,-6.961393,29 Monte Plata,2020,46,val
-1.7083719,13.431803,7.4640994,-8.926784,3.6935186,15.187215,-0.09528505,-5.074686,29 Monte Plata,2020,47,val
0.088051565,14.331598,6.099069,-6.1774073,3.2073,13.234192,0.7444579,-2.495897,29 Monte Plata,2020,48,val
3.7439485,19.218977,8.613894,-5.0825977,10.249932,18.102806,3.2423842,-6.91256,29 Monte Plata,2020,49,val
5.003875,19.91355,9.707682,-5.9679136,8.343563,19.185617,2.276268,-9.278839,29 Monte Plata,2020,50,val
4.623025,19.880041,10.678473,-5.4538856,8.718263,18.055916,2.9739256,-7.6807957,29 Monte Plata,2020,51,val
-4.2400966,14.654225,10.789736,-11.277422,9.476306,13.257126,18.575575,-10.348465,29 Monte Plata,2020,52,val
-2.838767,17.787329,10.109021,-13.731712,13.161766,13.142339,15.628399,-7.297108,29 Monte Plata,2021,1,val
-3.2673752,14.891078,11.244334,-11.5535345,12.592834,12.104341,16.598246,-8.59792,29 Monte Plata,2021,2,val
-2.859868,14.831199,12.491389,-10.25941,13.450655,11.606949,17.688053,-9.246898,29 Monte Plata,2021,3,val
